Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1777931639370,   749.073, 0.095038, 0.006295,-0.000926,-0.995453,0
1777931639380,   749.318, 0.099694, 0.006291,-0.000885,-0.994998,0
1777931639391,   786.303, 0.092170, 0.005965,-0.000931,-0.995725,0
1777931639401,   786.303, 0.092170, 0.005965,-0.000931,-0.995725,0
1777931639419,   786.328, 0.093603, 0.005969,-0.000918,-0.995591,0
1777931639429,   786.328, 0.093603, 0.005969,-0.000918,-0.995591,0
1777931639441,   786.353, 0.096847, 0.005967,-0.000893,-0.995281,0
1777931639451,   786.353, 0.096847, 0.005967,-0.000893,-0.995281,0
1777931639468,   786.378, 0.089896, 0.005957,-0.000938,-0.995933,0
1777931639479,   786.378, 0.089896, 0.005957,-0.000938,-0.995933,0
1777931639490,   786.403, 0.095621, 0.005959,-0.000908,-0.995400,0
1777931639501,   786.403, 0.095621, 0.005959,-0.000908,-0.995400,0
1777931639518,   786.428, 0.089563, 0.005957,-0.000943,-0.995963,0
1777931639528,   786.428, 0.089563, 0.005957,-0.000943,-0.995963,0
1777931639540,   786.453, 0.097897, 0.005964,-0.000897,-0.995178,0
1777931639550,   786.453, 0.097897, 0.005964,-0.000897,-0.995178,0
1777931639564,   786.478, 0.093319, 0.005968,-0.000927,-0.995618,0
1777931639574,   786.478, 0.093319, 0.005968,-0.000927,-0.995618,0
1777931639590,   786.503, 0.096465, 0.005967,-0.000905,-0.995318,0
1777931639600,   786.503, 0.096465, 0.005967,-0.000905,-0.995318,0
1777931639613,   786.523, 0.093588, 0.005971,-0.000917,-0.995593,0
1777931639623,   786.523, 0.093588, 0.005971,-0.000917,-0.995593,0
1777931639639,   786.548, 0.090996, 0.005970,-0.000930,-0.995833,0
1777931639649,   786.548, 0.090996, 0.005970,-0.000930,-0.995833,0
1777931639661,   786.573, 0.104226, 0.005986,-0.000854,-0.994535,0
1777931639671,   786.573, 0.104226, 0.005986,-0.000854,-0.994535,0
1777931639689,   786.598, 0.096758, 0.005978,-0.000898,-0.995290,0
1777931639699,   786.598, 0.096758, 0.005978,-0.000898,-0.995290,0
1777931639711,   786.623, 0.095905, 0.005978,-0.000900,-0.995372,0
1777931639721,   786.623, 0.095905, 0.005978,-0.000900,-0.995372,0
1777931639739,   786.648, 0.094753, 0.005972,-0.000910,-0.995483,0
1777931639749,   786.648, 0.094753, 0.005972,-0.000910,-0.995483,0
1777931639761,   786.673, 0.094741, 0.005978,-0.000912,-0.995484,0
1777931639771,   786.673, 0.094741, 0.005978,-0.000912,-0.995484,0
1777931639788,   786.698, 0.090956, 0.005978,-0.000933,-0.995837,0
1777931639798,   786.698, 0.090956, 0.005978,-0.000933,-0.995837,0
1777931639810,   786.723, 0.097106, 0.005982,-0.000897,-0.995256,0
1777931639820,   786.723, 0.097106, 0.005982,-0.000897,-0.995256,0
1777931639834,   786.748, 0.095321, 0.005985,-0.000907,-0.995428,0
1777931639844,   786.748, 0.095321, 0.005985,-0.000907,-0.995428,0
1777931639860,   786.773, 0.096504, 0.005988,-0.000900,-0.995314,0
1777931639870,   786.773, 0.096504, 0.005988,-0.000900,-0.995314,0
1777931639883,   786.793, 0.093884, 0.005983,-0.000914,-0.995565,0
1777931639893,   786.793, 0.093884, 0.005983,-0.000914,-0.995565,0
1777931639909,   786.818, 0.087578, 0.005974,-0.000955,-0.996139,0
1777931639919,   786.818, 0.087578, 0.005974,-0.000955,-0.996139,0
1777931639931,   786.843, 0.097056, 0.005981,-0.000900,-0.995261,0
1777931639941,   786.843, 0.097056, 0.005981,-0.000900,-0.995261,0
1777931639959,   786.868, 0.087644, 0.005969,-0.000952,-0.996134,0
1777931639969,   786.868, 0.087644, 0.005969,-0.000952,-0.996134,0
1777931639981,   786.893, 0.088197, 0.005965,-0.000946,-0.996085,0
1777931639991,   786.893, 0.088197, 0.005965,-0.000946,-0.996085,0
1777931640009,   786.918, 0.093597, 0.005970,-0.000916,-0.995592,0
1777931640019,   786.918, 0.093597, 0.005970,-0.000916,-0.995592,0
1777931640031,   786.943, 0.095647, 0.005981,-0.000909,-0.995397,0
1777931640041,   786.943, 0.095647, 0.005981,-0.000909,-0.995397,0
1777931640058,   786.968, 0.093298, 0.005982,-0.000918,-0.995620,0
1777931640068,   786.968, 0.093298, 0.005982,-0.000918,-0.995620,0
1777931640080,   786.993, 0.091599, 0.005978,-0.000925,-0.995778,0
1777931640090,   786.993, 0.091599, 0.005978,-0.000925,-0.995778,0
1777931640104,   787.018, 0.091595, 0.005984,-0.000927,-0.995778,0
1777931640114,   787.018, 0.091595, 0.005984,-0.000927,-0.995778,0
1777931640130,   787.043, 0.095902, 0.005986,-0.000898,-0.995372,0
1777931640140,   787.043, 0.095902, 0.005986,-0.000898,-0.995372,0
1777931640153,   787.063, 0.090104, 0.005979,-0.000932,-0.995914,0
1777931640163,   787.063, 0.090104, 0.005979,-0.000932,-0.995914,0
1777931640179,   787.088, 0.097952, 0.005986,-0.000889,-0.995173,0
1777931640190,   787.088, 0.097952, 0.005986,-0.000889,-0.995173,0
1777931640201,   787.113, 0.092441, 0.005977,-0.000919,-0.995700,0
1777931640211,   787.113, 0.092441, 0.005977,-0.000919,-0.995700,0
1777931640229,   787.138, 0.090496, 0.005978,-0.000930,-0.995878,0
1777931640239,   787.138, 0.090496, 0.005978,-0.000930,-0.995878,0
1777931640251,   787.163, 0.092153, 0.005978,-0.000918,-0.995727,0
1777931640261,   787.163, 0.092153, 0.005978,-0.000918,-0.995727,0
