Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1777931639370,   749.068, 0.999981, 0.001548, 0.005987,-0.000009,1,0
1777931639380,   749.318, 0.999981, 0.001534, 0.005982,-0.000005,1,0
1777931639391,   786.298, 0.999981, 0.001532, 0.005984,-0.000004,1,0
1777931639401,   786.298, 0.999981, 0.001532, 0.005984,-0.000004,1,0
1777931639419,   786.328, 0.999982, 0.001542, 0.005748, 0.000091,1,0
1777931639429,   786.328, 0.999982, 0.001542, 0.005748, 0.000091,1,0
1777931639441,   786.348, 0.999982, 0.001538, 0.005753, 0.000096,1,0
1777931639451,   786.348, 0.999982, 0.001538, 0.005753, 0.000096,1,0
1777931639468,   786.378, 0.999982, 0.001539, 0.005746, 0.000099,1,0
1777931639479,   786.378, 0.999982, 0.001539, 0.005746, 0.000099,1,0
1777931639490,   786.398, 0.999982, 0.001542, 0.005741, 0.000100,1,0
1777931639501,   786.398, 0.999982, 0.001542, 0.005741, 0.000100,1,0
1777931639518,   786.428, 0.999982, 0.001543, 0.005746, 0.000102,1,0
1777931639528,   786.428, 0.999982, 0.001543, 0.005746, 0.000102,1,0
1777931639540,   786.448, 0.999982, 0.001547, 0.005749, 0.000103,1,0
1777931639550,   786.448, 0.999982, 0.001547, 0.005749, 0.000103,1,0
1777931639564,   786.473, 0.999982, 0.001550, 0.005753, 0.000104,1,0
1777931639574,   786.473, 0.999982, 0.001550, 0.005753, 0.000104,1,0
1777931639590,   786.498, 0.999982, 0.001547, 0.005753, 0.000108,1,0
1777931639600,   786.498, 0.999982, 0.001547, 0.005753, 0.000108,1,0
1777931639613,   786.523, 0.999982, 0.001541, 0.005757, 0.000109,1,0
1777931639623,   786.523, 0.999982, 0.001541, 0.005757, 0.000109,1,0
1777931639639,   786.548, 0.999982, 0.001539, 0.005763, 0.000110,1,0
1777931639649,   786.548, 0.999982, 0.001539, 0.005763, 0.000110,1,0
1777931639661,   786.568, 0.999982, 0.001539, 0.005767, 0.000106,1,0
1777931639671,   786.568, 0.999982, 0.001539, 0.005767, 0.000106,1,0
1777931639689,   786.598, 0.999982, 0.001543, 0.005766, 0.000106,1,0
1777931639699,   786.598, 0.999982, 0.001543, 0.005766, 0.000106,1,0
1777931639711,   786.618, 0.999982, 0.001541, 0.005765, 0.000107,1,0
1777931639721,   786.618, 0.999982, 0.001541, 0.005765, 0.000107,1,0
1777931639739,   786.648, 0.999982, 0.001542, 0.005763, 0.000114,1,0
1777931639749,   786.648, 0.999982, 0.001542, 0.005763, 0.000114,1,0
1777931639761,   786.668, 0.999982, 0.001543, 0.005763, 0.000114,1,0
1777931639771,   786.668, 0.999982, 0.001543, 0.005763, 0.000114,1,0
1777931639788,   786.698, 0.999982, 0.001543, 0.005772, 0.000110,1,0
1777931639798,   786.698, 0.999982, 0.001543, 0.005772, 0.000110,1,0
1777931639810,   786.718, 0.999982, 0.001545, 0.005769, 0.000108,1,0
1777931639820,   786.718, 0.999982, 0.001545, 0.005769, 0.000108,1,0
1777931639834,   786.743, 0.999982, 0.001544, 0.005778, 0.000112,1,0
1777931639844,   786.743, 0.999982, 0.001544, 0.005778, 0.000112,1,0
1777931639860,   786.768, 0.999982, 0.001544, 0.005780, 0.000109,1,0
1777931639870,   786.768, 0.999982, 0.001544, 0.005780, 0.000109,1,0
1777931639883,   786.793, 0.999982, 0.001542, 0.005778, 0.000104,1,0
1777931639893,   786.793, 0.999982, 0.001542, 0.005778, 0.000104,1,0
1777931639909,   786.818, 0.999982, 0.001545, 0.005775, 0.000104,1,0
1777931639919,   786.818, 0.999982, 0.001545, 0.005775, 0.000104,1,0
1777931639931,   786.838, 0.999982, 0.001545, 0.005776, 0.000103,1,0
1777931639941,   786.838, 0.999982, 0.001545, 0.005776, 0.000103,1,0
1777931639959,   786.868, 0.999982, 0.001542, 0.005770, 0.000105,1,0
1777931639969,   786.868, 0.999982, 0.001542, 0.005770, 0.000105,1,0
1777931639981,   786.888, 0.999982, 0.001543, 0.005767, 0.000104,1,0
1777931639991,   786.888, 0.999982, 0.001543, 0.005767, 0.000104,1,0
1777931640009,   786.918, 0.999982, 0.001542, 0.005767, 0.000101,1,0
1777931640019,   786.918, 0.999982, 0.001542, 0.005767, 0.000101,1,0
1777931640031,   786.938, 0.999982, 0.001549, 0.005778, 0.000098,1,0
1777931640041,   786.938, 0.999982, 0.001549, 0.005778, 0.000098,1,0
1777931640058,   786.968, 0.999982, 0.001541, 0.005784, 0.000094,1,0
1777931640068,   786.968, 0.999982, 0.001541, 0.005784, 0.000094,1,0
1777931640080,   786.988, 0.999982, 0.001538, 0.005784, 0.000091,1,0
