Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778778376763,  3043.411, 0.994713,-0.066425, 0.005763,-0.078103,0
1778778376763,  3043.436, 0.992663,-0.066303, 0.007243,-0.100858,0
1778778376763,  3043.456, 0.994037,-0.066390, 0.006287,-0.086272,0
1778778376763,  3043.481, 0.994050,-0.066354, 0.006310,-0.086150,0
1778778376763,  3043.506, 0.994384,-0.066378, 0.006087,-0.082204,0
1778778376763,  3043.531, 0.994191,-0.066364, 0.006195,-0.084503,0
1778778376763,  3043.556, 0.994314,-0.066380, 0.006026,-0.083044,0
1778778376763,  3043.581, 0.993789,-0.066384, 0.006489,-0.089080,0
1778778376763,  3043.606, 0.993958,-0.066285, 0.006408,-0.087255,0
1778778376763,  3043.626, 0.993607,-0.066285, 0.006660,-0.091145,0
1778778376764,  3043.646, 0.994254,-0.066284, 0.006065,-0.083834,0
1778778376774,  3070.506, 0.994107,-0.066544, 0.006587,-0.085326,0
1778778376797,  3070.531, 0.994918,-0.066545, 0.005884,-0.075336,0
1778778376823,  3070.551, 0.993639,-0.066536, 0.006973,-0.090585,0
1778778376844,  3070.576, 0.993620,-0.066436, 0.006908,-0.090873,0
1778778376867,  3070.601, 0.994217,-0.066585, 0.006524,-0.084008,0
1778778376893,  3070.621, 0.993720,-0.066462, 0.006851,-0.089758,0
1778778376915,  3070.646, 0.994366,-0.066581, 0.006413,-0.082238,0
1778778376937,  3070.671, 0.994063,-0.066460, 0.006582,-0.085898,0
1778778376963,  3070.691, 0.994202,-0.066551, 0.006520,-0.084204,0
1778778376985,  3070.716, 0.994053,-0.066479, 0.006592,-0.085995,0
1778778377007,  3070.741, 0.994553,-0.066567, 0.006234,-0.079964,0
1778778377033,  3070.761, 0.994022,-0.066510, 0.006641,-0.086323,0
1778778377055,  3070.786, 0.993973,-0.066528, 0.006713,-0.086875,0
1778778377082,  3070.811, 0.995133,-0.066576, 0.005720,-0.072426,0
1778778377103,  3070.831, 0.993943,-0.066450, 0.006678,-0.087276,0
1778778377125,  3070.856, 0.994268,-0.066544, 0.006452,-0.083431,0
1778778377152,  3070.881, 0.993671,-0.066425, 0.006873,-0.090320,0
1778778377173,  3070.906, 0.994315,-0.066537, 0.006423,-0.082881,0
1778778377195,  3070.926, 0.993713,-0.066437, 0.006853,-0.089853,0
1778778377222,  3070.951, 0.993499,-0.066503, 0.007069,-0.092129,0
1778778377243,  3070.976, 0.994667,-0.066504, 0.006113,-0.078596,0
1778778377265,  3070.996, 0.993912,-0.066527, 0.006772,-0.087567,0
1778778377292,  3071.021, 0.994161,-0.066461, 0.006515,-0.084761,0
1778778377314,  3071.046, 0.993940,-0.066524, 0.006734,-0.087253,0
1778778377335,  3071.066, 0.993395,-0.066405, 0.007078,-0.093305,0
1778778377362,  3071.091, 0.994042,-0.066525, 0.006656,-0.086082,0
1778778377384,  3071.116, 0.993679,-0.066402, 0.006862,-0.090254,0
1778778377405,  3071.136, 0.994379,-0.066529, 0.006373,-0.082122,0
1778778377432,  3071.161, 0.994045,-0.066498, 0.006625,-0.086077,0
1778778377454,  3071.186, 0.993944,-0.066501, 0.006699,-0.087224,0
1778778377475,  3071.206, 0.994232,-0.066527, 0.006480,-0.083870,0
1778778377502,  3071.231, 0.994193,-0.066525, 0.006527,-0.084332,0
1778778377524,  3071.256, 0.994135,-0.066508, 0.006542,-0.085028,0
1778778377545,  3071.276, 0.994182,-0.066464, 0.006472,-0.084511,0
1778778377572,  3071.301, 0.994567,-0.066603, 0.006242,-0.079761,0
1778778377594,  3071.326, 0.993945,-0.066424, 0.006644,-0.087279,0
1778778377617,  3071.346, 0.994063,-0.066545, 0.006626,-0.085827,0
1778778377642,  3071.371, 0.994213,-0.066507, 0.006466,-0.084114,0
1778778377664,  3071.396, 0.994052,-0.066557, 0.006676,-0.085948,0
1778778377687,  3071.416, 0.994217,-0.066469, 0.006472,-0.084100,0
1778778377713,  3071.441, 0.993992,-0.066463, 0.006638,-0.086705,0
1778778377734,  3071.466, 0.992866,-0.066437, 0.007479,-0.098732,0
1778778377757,  3071.486, 0.993588,-0.066442, 0.006979,-0.091212,0
1778778377783,  3071.511, 0.993765,-0.066480, 0.006853,-0.089249,0
1778778377804,  3071.536, 0.993845,-0.066478, 0.006764,-0.088357,0
1778778377827,  3071.556, 0.994200,-0.066554, 0.006539,-0.084230,0
1778778377853,  3071.581, 0.994486,-0.066462, 0.006249,-0.080884,0
1778778377874,  3071.601, 0.994298,-0.066505, 0.006427,-0.083112,0
1778778377897,  3071.626, 0.994040,-0.066479, 0.006638,-0.086140,0
1778778377923,  3071.651, 0.993739,-0.066476, 0.006912,-0.089533,0
