Unix_time,GPS_data,flagStop
1778777321705485890,$GPGSA,M,3,21,05,14,17,30,11,,,,,,,2.5,1.5,2.0*39,0
1778777321706014513,$GPRMC,164810.000,A,1205.9921,S,07701.4540,W,0.00,285.79,140526,,,A*6F,0
1778777321706733487,$GPGGA,164811.000,1205.9921,S,07701.4540,W,1,06,1.5,143.1,M,8.4,M,,0000*60,0
1778777321707498187,$GPGSA,M,3,21,05,14,17,30,11,,,,,,,2.5,1.5,2.0*39,0
1778777321708002679,$GPRMC,164811.000,A,1205.9921,S,07701.4540,W,0.00,285.79,140526,,,A*6E,0
1778777321708719597,$GPGGA,164812.000,1205.9921,S,07701.4540,W,1,06,1.5,143.1,M,8.4,M,,0000*63,0
1778777321709454814,$GPGSA,M,3,21,05,14,17,30,11,,,,,,,2.5,1.5,2.0*39,0
1778777321709949193,$GPRMC,164812.000,A,1205.9921,S,07701.4540,W,0.00,285.79,140526,,,A*6D,0
1778777321710646295,$GPGGA,164813.000,1205.9920,S,07701.4540,W,1,06,1.5,143.2,M,8.4,M,,0000*60,0
1778777321711381141,$GPGSA,M,3,21,05,14,17,30,11,,,,,,,2.5,1.5,2.0*39,0
1778777321711876335,$GPRMC,164813.000,A,1205.9920,S,07701.4540,W,0.08,285.79,140526,,,A*65,0
1778777321712587382,$GPGGA,164814.000,1205.9920,S,07701.4540,W,1,06,1.5,143.2,M,8.4,M,,0000*67,0
1778777321713323525,$GPGSA,M,3,21,05,14,17,30,11,,,,,,,2.5,1.5,2.0*39,0
1778777321713818033,$GPGSV,3,1,12,21,60,337,45,05,57,271,31,14,34,146,20,17,29,079,46*78,0
1778777321714493355,$GPGSV,3,2,12,30,16,132,30,11,12,346,18,13,44,174,26,24,38,194,30*71,0
1778777321715169863,$GPGSV,3,3,12,44,42,284,40,28,65,146,,26,44,144,,23,34,078,*70,0
1778777321715788364,$GPRMC,164814.000,A,1205.9920,S,07701.4540,W,0.01,285.79,140526,,,A*6B,0
1778777321716488670,$GPGGA,164815.000,1205.9920,S,07701.4540,W,1,06,1.5,143.2,M,8.4,M,,0000*66,0
1778777321717220183,$GPGSA,M,3,21,05,14,17,30,11,,,,,,,2.5,1.5,2.0*39,0
1778777321717712673,$GPRMC,164815.000,A,1205.9920,S,07701.4540,W,0.00,285.79,140526,,,A*6B,0
1778777321718407719,$GPGGA,164816.000,1205.9920,S,07701.4540,W,1,06,1.5,143.2,M,8.4,M,,0000*65,0
