Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778778376763,  3043.411, 0.997783,-0.066545, 0.000280,-0.000287,1,0
1778778376763,  3043.431, 0.997779,-0.066607, 0.000302,-0.000281,1,0
1778778376763,  3043.456, 0.997783,-0.066553, 0.000263,-0.000283,1,0
1778778376763,  3043.481, 0.997785,-0.066514, 0.000307,-0.000284,1,0
1778778376763,  3043.501, 0.997786,-0.066498, 0.000324,-0.000285,1,0
1778778376763,  3043.531, 0.997785,-0.066516, 0.000299,-0.000298,1,0
1778778376763,  3043.551, 0.997788,-0.066470, 0.000202,-0.000298,1,0
1778778376763,  3043.576, 0.997782,-0.066558, 0.000260,-0.000299,1,0
1778778376763,  3043.601, 0.997790,-0.066441, 0.000264,-0.000302,1,0
1778778376763,  3043.621, 0.997786,-0.066498, 0.000334,-0.000307,1,0
1778778376764,  3043.641, 0.997791,-0.066427, 0.000232,-0.000301,1,0
1778778376774,  3070.501, 0.997791,-0.066429, 0.000197,-0.000302,1,0
1778778376797,  3070.526, 0.997778,-0.066611, 0.000576,-0.001281,1,0
1778778376823,  3070.551, 0.997772,-0.066699, 0.000639,-0.001288,1,0
1778778376844,  3070.571, 0.997779,-0.066589, 0.000561,-0.001282,1,0
1778778376867,  3070.596, 0.997772,-0.066705, 0.000633,-0.001284,1,0
1778778376893,  3070.621, 0.997778,-0.066615, 0.000582,-0.001280,1,0
1778778376915,  3070.641, 0.997774,-0.066676, 0.000625,-0.001287,1,0
1778778376937,  3070.666, 0.997780,-0.066587, 0.000575,-0.001282,1,0
1778778376963,  3070.691, 0.997774,-0.066674, 0.000614,-0.001291,1,0
1778778376985,  3070.711, 0.997775,-0.066656, 0.000614,-0.001288,1,0
1778778377007,  3070.736, 0.997775,-0.066661, 0.000614,-0.001299,1,0
1778778377033,  3070.761, 0.997776,-0.066637, 0.000604,-0.001299,1,0
1778778377055,  3070.781, 0.997777,-0.066620, 0.000593,-0.001305,1,0
1778778377082,  3070.811, 0.997777,-0.066619, 0.000615,-0.001307,1,0
1778778377103,  3070.831, 0.997779,-0.066592, 0.000577,-0.001307,1,0
1778778377125,  3070.851, 0.997772,-0.066699, 0.000641,-0.001308,1,0
1778778377152,  3070.881, 0.997780,-0.066587, 0.000567,-0.001304,1,0
1778778377173,  3070.901, 0.997773,-0.066685, 0.000639,-0.001304,1,0
1778778377195,  3070.921, 0.997780,-0.066585, 0.000573,-0.001302,1,0
1778778377222,  3070.951, 0.997774,-0.066677, 0.000639,-0.001307,1,0
1778778377243,  3070.971, 0.997781,-0.066572, 0.000579,-0.001307,1,0
1778778377265,  3070.991, 0.997775,-0.066654, 0.000629,-0.001314,1,0
1778778377292,  3071.021, 0.997780,-0.066580, 0.000585,-0.001307,1,0
1778778377314,  3071.041, 0.997775,-0.066654, 0.000622,-0.001313,1,0
1778778377335,  3071.061, 0.997777,-0.066621, 0.000605,-0.001309,1,0
1778778377362,  3071.091, 0.997775,-0.066660, 0.000627,-0.001317,1,0
1778778377384,  3071.111, 0.997778,-0.066615, 0.000605,-0.001307,1,0
1778778377405,  3071.131, 0.997781,-0.066570, 0.000574,-0.001314,1,0
1778778377432,  3071.161, 0.997777,-0.066623, 0.000605,-0.001310,1,0
1778778377454,  3071.181, 0.997779,-0.066600, 0.000572,-0.001306,1,0
1778778377475,  3071.201, 0.997775,-0.066656, 0.000614,-0.001304,1,0
1778778377502,  3071.231, 0.997775,-0.066650, 0.000615,-0.001304,1,0
1778778377524,  3071.251, 0.997774,-0.066674, 0.000626,-0.001306,1,0
1778778377545,  3071.271, 0.997780,-0.066578, 0.000558,-0.001305,1,0
1778778377572,  3071.301, 0.997772,-0.066696, 0.000636,-0.001315,1,0
1778778377594,  3071.321, 0.997780,-0.066586, 0.000567,-0.001315,1,0
1778778377617,  3071.346, 0.997774,-0.066677, 0.000621,-0.001322,1,0
1778778377642,  3071.371, 0.997777,-0.066619, 0.000580,-0.001321,1,0
1778778377664,  3071.391, 0.997775,-0.066656, 0.000604,-0.001323,1,0
1778778377687,  3071.416, 0.997780,-0.066581, 0.000587,-0.001318,1,0
1778778377713,  3071.441, 0.997778,-0.066603, 0.000571,-0.001322,1,0
1778778377734,  3071.461, 0.997772,-0.066697, 0.000626,-0.001319,1,0
1778778377757,  3071.486, 0.997778,-0.066613, 0.000606,-0.001323,1,0
1778778377783,  3071.511, 0.997777,-0.066629, 0.000624,-0.001325,1,0
1778778377804,  3071.531, 0.997780,-0.066580, 0.000557,-0.001320,1,0
1778778377827,  3071.556, 0.997774,-0.066671, 0.000632,-0.001327,1,0
1778778377853,  3071.581, 0.997781,-0.066560, 0.000585,-0.001322,1,0
1778778377874,  3071.601, 0.997777,-0.066625, 0.000610,-0.001327,1,0
1778778377897,  3071.626, 0.997778,-0.066614, 0.000613,-0.001316,1,0
1778778377923,  3071.651, 0.997778,-0.066615, 0.000625,-0.001320,1,0
1778778377944,  3071.671, 0.997780,-0.066586, 0.000622,-0.001317,1,0
1778778377967,  3071.696, 0.997775,-0.066650, 0.000635,-0.001323,1,0
1778778377993,  3071.721, 0.997776,-0.066644, 0.000642,-0.001321,1,0
1778778378014,  3071.741, 0.997783,-0.066536, 0.000588,-0.001322,1,0
1778778378037,  3071.766, 0.997777,-0.066632, 0.000622,-0.001328,1,0
1778778378063,  3071.791, 0.997779,-0.066592, 0.000582,-0.001328,1,0
1778778378085,  3071.811, 0.997774,-0.066674, 0.000660,-0.001333,1,0
1778778378107,  3071.836, 0.997782,-0.066548, 0.000565,-0.001333,1,0
1778778378133,  3071.861, 0.997773,-0.066680, 0.000622,-0.001339,1,0
1778778378155,  3071.881, 0.997777,-0.066627, 0.000589,-0.001340,1,0
1778778378177,  3071.906, 0.997777,-0.066626, 0.000621,-0.001354,1,0
1778778378203,  3071.931, 0.997780,-0.066584, 0.000575,-0.001344,1,0
1778778378225,  3071.951, 0.997776,-0.066634, 0.000574,-0.001350,1,0
1778778378248,  3071.976, 0.997778,-0.066613, 0.000589,-0.001344,1,0
1778778378273,  3072.001, 0.997778,-0.066605, 0.000585,-0.001349,1,0
1778778378295,  3072.021, 0.997773,-0.066682, 0.000610,-0.001353,1,0
1778778378322,  3072.051, 0.997775,-0.066650, 0.000586,-0.001354,1,0
1778778378343,  3072.071, 0.997774,-0.066673, 0.000618,-0.001353,1,0
1778778378365,  3072.091, 0.997782,-0.066550, 0.000531,-0.001350,1,0
1778778378392,  3072.121, 0.997771,-0.066719, 0.000606,-0.001364,1,0
1778778378413,  3072.141, 0.997779,-0.066594, 0.000536,-0.001361,1,0
1778778378435,  3072.161, 0.997774,-0.066667, 0.000580,-0.001364,1,0
1778778378462,  3072.191, 0.997779,-0.066602, 0.000520,-0.001355,1,0
1778778378484,  3072.211, 0.997772,-0.066697, 0.000592,-0.001361,1,0
1778778378505,  3072.231, 0.997776,-0.066643, 0.000566,-0.001358,1,0
1778778378532,  3072.261, 0.997772,-0.066694, 0.000560,-0.001366,1,0
1778778378554,  3072.281, 0.997772,-0.066695, 0.000557,-0.001359,1,0
1778778378575,  3072.301, 0.997777,-0.066618, 0.000526,-0.001366,1,0
1778778378602,  3072.331, 0.997774,-0.066665, 0.000566,-0.001370,1,0
1778778378624,  3072.351, 0.997778,-0.066609, 0.000515,-0.001374,1,0
1778778378645,  3072.371, 0.997770,-0.066725, 0.000587,-0.001372,1,0
1778778378672,  3072.401, 0.997778,-0.066607, 0.000540,-0.001369,1,0
1778778378694,  3072.421, 0.997772,-0.066704, 0.000605,-0.001376,1,0
1778778378715,  3072.441, 0.997777,-0.066622, 0.000538,-0.001369,1,0
1778778378742,  3072.471, 0.997770,-0.066724, 0.000606,-0.001376,1,0
1778778378764,  3072.491, 0.997779,-0.066589, 0.000527,-0.001373,1,0
1778778378785,  3072.511, 0.997774,-0.066672, 0.000567,-0.001382,1,0
1778778378812,  3072.541, 0.997778,-0.066610, 0.000542,-0.001375,1,0
1778778378834,  3072.561, 0.997776,-0.066642, 0.000554,-0.001385,1,0
1778778378857,  3072.586, 0.997777,-0.066630, 0.000538,-0.001379,1,0
1778778378883,  3072.611, 0.997773,-0.066684, 0.000580,-0.001385,1,0
1778778378904,  3072.631, 0.997774,-0.066673, 0.000579,-0.001381,1,0
1778778378927,  3072.656, 0.997774,-0.066674, 0.000549,-0.001389,1,0
1778778378953,  3072.681, 0.997773,-0.066691, 0.000555,-0.001385,1,0
1778778378974,  3072.701, 0.997778,-0.066607, 0.000519,-0.001387,1,0
1778778378997,  3072.726, 0.997774,-0.066676, 0.000563,-0.001387,1,0
1778778379023,  3072.751, 0.997778,-0.066604, 0.000498,-0.001384,1,0
1778778379044,  3072.771, 0.997770,-0.066731, 0.000584,-0.001388,1,0
1778778379067,  3072.796, 0.997777,-0.066632, 0.000536,-0.001379,1,0
1778778379093,  3072.821, 0.997772,-0.066703, 0.000579,-0.001384,1,0
1778778379114,  3072.841, 0.997776,-0.066643, 0.000528,-0.001380,1,0
1778778379137,  3072.866, 0.997772,-0.066706, 0.000573,-0.001388,1,0
1778778379163,  3072.891, 0.997778,-0.066615, 0.000534,-0.001384,1,0
1778778379184,  3072.911, 0.997773,-0.066684, 0.000573,-0.001390,1,0
1778778379207,  3072.936, 0.997777,-0.066619, 0.000513,-0.001388,1,0
1778778379233,  3072.961, 0.997774,-0.066672, 0.000549,-0.001394,1,0
1778778379255,  3072.981, 0.997772,-0.066695, 0.000580,-0.001394,1,0
1778778379277,  3073.006, 0.997774,-0.066662, 0.000568,-0.001398,1,0
1778778379303,  3073.031, 0.997773,-0.066681, 0.000580,-0.001392,1,0
1778778379325,  3073.051, 0.997778,-0.066611, 0.000519,-0.001392,1,0
1778778379347,  3073.076, 0.997772,-0.066698, 0.000581,-0.001391,1,0
1778778379373,  3073.101, 0.997779,-0.066601, 0.000523,-0.001398,1,0
1778778379395,  3073.121, 0.997772,-0.066701, 0.000583,-0.001405,1,0
1778778379418,  3073.146, 0.997778,-0.066610, 0.000515,-0.001401,1,0
1778778379443,  3073.171, 0.997773,-0.066690, 0.000573,-0.001409,1,0
1778778379465,  3073.191, 0.997779,-0.066594, 0.000506,-0.001402,1,0
1778778379488,  3073.216, 0.997771,-0.066711, 0.000583,-0.001402,1,0
1778778379513,  3073.241, 0.997777,-0.066624, 0.000539,-0.001395,1,0
1778778379535,  3073.261, 0.997774,-0.066668, 0.000560,-0.001398,1,0
1778778379562,  3073.291, 0.997777,-0.066631, 0.000511,-0.001392,1,0
1778778379583,  3073.311, 0.997773,-0.066686, 0.000530,-0.001400,1,0
1778778379605,  3073.331, 0.997771,-0.066715, 0.000565,-0.001397,1,0
1778778379632,  3073.361, 0.997774,-0.066665, 0.000535,-0.001401,1,0
1778778379654,  3073.381, 0.997772,-0.066692, 0.000546,-0.001395,1,0
1778778379675,  3073.401, 0.997776,-0.066643, 0.000520,-0.001394,1,0
1778778379702,  3073.431, 0.997773,-0.066680, 0.000567,-0.001397,1,0
1778778379724,  3073.451, 0.997778,-0.066602, 0.000506,-0.001402,1,0
1778778379745,  3073.471, 0.997770,-0.066736, 0.000569,-0.001401,1,0
1778778379772,  3073.501, 0.997776,-0.066634, 0.000503,-0.001395,1,1
1778778379794,  3073.521, 0.997769,-0.066742, 0.000570,-0.001397,1,1
1778778379815,  3073.541, 0.997775,-0.066662, 0.000493,-0.001393,1,1
1778778379842,  3073.571, 0.997768,-0.066758, 0.000542,-0.001396,1,1
1778778379864,  3073.591, 0.997774,-0.066668, 0.000505,-0.001390,1,1
1778778379885,  3073.611, 0.997772,-0.066707, 0.000543,-0.001399,1,1
1778778379912,  3073.641, 0.997775,-0.066655, 0.000497,-0.001396,1,1
