Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778778567130,  3228.086, 0.996494,-0.074690, 0.001235,-0.037666,0
1778778567130,  3228.111, 0.995716,-0.074668, 0.002480,-0.054485,0
1778778567130,  3228.131, 0.996004,-0.074773, 0.002166,-0.048786,0
1778778567130,  3228.156, 0.996269,-0.074752, 0.001732,-0.043086,0
1778778567130,  3228.181, 0.996465,-0.074768, 0.001393,-0.038268,0
1778778567130,  3228.206, 0.996169,-0.074705, 0.001866,-0.045426,0
1778778567130,  3228.231, 0.996436,-0.074904, 0.001531,-0.038766,0
1778778567130,  3228.256, 0.996080,-0.074723, 0.002073,-0.047288,0
1778778567130,  3228.281, 0.996404,-0.074798, 0.001542,-0.039764,0
1778778567130,  3228.301, 0.995820,-0.074739, 0.002489,-0.052446,0
1778778567130,  3228.321, 0.996503,-0.074887, 0.001440,-0.037040,0
1778778567142,  3260.856, 0.991051,-0.040551, 0.016270,-0.126128,0
1778778567168,  3260.876, 0.992188,-0.040682, 0.015922,-0.116854,0
1778778567189,  3260.901, 0.991767,-0.040441, 0.016089,-0.120431,0
1778778567212,  3260.926, 0.990781,-0.040370, 0.016378,-0.128281,0
1778778567238,  3260.946, 0.993079,-0.040802, 0.015593,-0.109020,0
1778778567259,  3260.971, 0.992534,-0.040630, 0.015814,-0.113911,0
1778778567282,  3260.996, 0.992239,-0.040547, 0.015926,-0.116466,0
1778778567308,  3261.016, 0.991544,-0.040534, 0.016132,-0.122217,0
1778778567330,  3261.041, 0.991551,-0.040559, 0.016166,-0.122153,0
1778778567352,  3261.066, 0.992919,-0.040657, 0.015684,-0.110508,0
1778778567378,  3261.086, 0.991667,-0.040490, 0.016130,-0.121229,0
1778778567400,  3261.111, 0.991912,-0.040599, 0.016016,-0.119190,0
1778778567427,  3261.136, 0.990947,-0.040446, 0.016358,-0.126970,0
1778778567448,  3261.156, 0.991721,-0.040517, 0.016098,-0.120785,0
1778778567470,  3261.181, 0.991325,-0.040491, 0.016245,-0.123978,0
1778778567497,  3261.206, 0.991539,-0.040533, 0.016155,-0.122256,0
1778778567518,  3261.231, 0.992791,-0.040668, 0.015728,-0.111646,0
1778778567540,  3261.251, 0.992751,-0.040666, 0.015759,-0.111996,0
1778778567567,  3261.276, 0.990832,-0.040422, 0.016409,-0.127865,0
1778778567588,  3261.301, 0.992417,-0.040643, 0.015862,-0.114918,0
1778778567610,  3261.321, 0.993115,-0.040739, 0.015607,-0.108719,0
1778778567637,  3261.346, 0.992041,-0.040567, 0.016021,-0.118123,0
1778778567659,  3261.371, 0.993596,-0.040753, 0.015431,-0.104253,0
1778778567680,  3261.391, 0.992031,-0.040588, 0.015997,-0.118198,0
1778778567707,  3261.416, 0.992790,-0.040712, 0.015746,-0.111636,0
1778778567729,  3261.441, 0.993636,-0.040736, 0.015440,-0.103875,0
1778778567750,  3261.461, 0.992416,-0.040592, 0.015864,-0.114938,0
1778778567777,  3261.486, 0.993677,-0.040839, 0.015412,-0.103447,0
1778778567799,  3261.511, 0.991666,-0.040470, 0.016138,-0.121246,0
1778778567820,  3261.531, 0.991547,-0.040464, 0.016197,-0.122209,0
1778778567847,  3261.556, 0.992447,-0.040630, 0.015854,-0.114656,0
1778778567869,  3261.581, 0.992073,-0.040559, 0.016006,-0.117856,0
1778778567890,  3261.601, 0.993159,-0.040685, 0.015610,-0.108334,0
1778778567917,  3261.626, 0.991481,-0.040484, 0.016199,-0.122732,0
1778778567939,  3261.651, 0.990902,-0.040430, 0.016397,-0.127321,0
1778778567962,  3261.671, 0.991434,-0.040485, 0.016214,-0.123114,0
1778778567987,  3261.696, 0.992156,-0.040558, 0.015989,-0.117160,0
1778778568009,  3261.721, 0.991028,-0.040417, 0.016348,-0.126340,0
1778778568032,  3261.741, 0.991329,-0.040444, 0.016267,-0.123964,0
1778778568057,  3261.766, 0.992371,-0.040583, 0.015895,-0.115323,0
1778778568079,  3261.791, 0.991589,-0.040488, 0.016182,-0.121858,0
1778778568102,  3261.811, 0.990992,-0.040404, 0.016368,-0.126630,0
1778778568128,  3261.836, 0.991394,-0.040437, 0.016254,-0.123448,0
1778778568149,  3261.861, 0.992506,-0.040596, 0.015862,-0.114157,0
1778778568172,  3261.881, 0.992392,-0.040575, 0.015921,-0.115144,0
1778778568198,  3261.906, 0.992015,-0.040515, 0.016035,-0.118356,0
1778778568219,  3261.931, 0.991687,-0.040493, 0.016146,-0.121067,0
1778778568242,  3261.951, 0.991891,-0.040528, 0.016065,-0.119379,0
1778778568268,  3261.976, 0.992089,-0.040532, 0.016018,-0.117725,0
1778778568289,  3262.001, 0.991703,-0.040475, 0.016155,-0.120938,0
1778778568312,  3262.026, 0.992163,-0.040559, 0.015978,-0.117098,0
1778778568338,  3262.046, 0.993744,-0.040788, 0.015395,-0.102821,0
1778778568359,  3262.071, 0.992166,-0.040564, 0.015994,-0.117066,0
1778778568382,  3262.096, 0.992208,-0.040540, 0.015981,-0.116720,0
1778778568408,  3262.116, 0.992102,-0.040531, 0.015999,-0.117619,0
1778778568430,  3262.141, 0.992691,-0.040665, 0.015796,-0.112521,0
1778778568452,  3262.166, 0.993166,-0.040684, 0.015615,-0.108269,0
1778778568478,  3262.186, 0.993565,-0.040742, 0.015487,-0.104537,0
1778778568500,  3262.211, 0.992342,-0.040596, 0.015929,-0.115565,0
1778778568522,  3262.236, 0.992098,-0.040546, 0.016016,-0.117651,0
1778778568548,  3262.256, 0.992362,-0.040596, 0.015943,-0.115395,0
1778778568570,  3262.281, 0.992667,-0.040631, 0.015844,-0.112739,0
1778778568592,  3262.306, 0.991926,-0.040506, 0.016061,-0.119100,0
1778778568618,  3262.326, 0.991859,-0.040556, 0.016096,-0.119631,0
1778778568640,  3262.351, 0.991700,-0.040504, 0.016151,-0.120956,0
1778778568667,  3262.376, 0.992294,-0.040542, 0.015950,-0.115996,0
1778778568688,  3262.396, 0.991929,-0.040563, 0.016072,-0.119055,0
1778778568710,  3262.421, 0.991872,-0.040543, 0.016111,-0.119523,0
1778778568737,  3262.446, 0.992924,-0.040638, 0.015735,-0.110468,0
1778778568758,  3262.471, 0.990061,-0.040318, 0.016649,-0.133704,0
1778778568780,  3262.491, 0.992181,-0.040596, 0.015986,-0.116934,0
1778778568807,  3262.516, 0.993178,-0.040709, 0.015598,-0.108157,0
1778778568829,  3262.541, 0.991359,-0.040455, 0.016231,-0.123726,0
1778778568850,  3262.561, 0.991838,-0.040585, 0.016021,-0.119810,0
1778778568877,  3262.586, 0.992028,-0.040586, 0.015984,-0.118224,0
1778778568899,  3262.611, 0.991196,-0.040453, 0.016251,-0.125021,0
1778778568920,  3262.631, 0.990769,-0.040370, 0.016408,-0.128364,0
1778778568947,  3262.656, 0.992320,-0.040622, 0.015871,-0.115751,0
1778778568969,  3262.681, 0.991784,-0.040562, 0.016057,-0.120254,0
1778778568990,  3262.701, 0.992060,-0.040574, 0.015952,-0.117964,0
1778778569017,  3262.726, 0.992847,-0.040664, 0.015683,-0.111153,0
1778778569039,  3262.751, 0.991581,-0.040490, 0.016102,-0.121936,0
1778778569060,  3262.771, 0.992773,-0.040638, 0.015665,-0.111823,0
1778778569087,  3262.796, 0.990222,-0.040325, 0.016505,-0.132521,0
1778778569109,  3262.821, 0.992132,-0.040537, 0.015897,-0.117378,0
1778778569130,  3262.841, 0.992344,-0.040553, 0.015801,-0.115582,0
1778778569157,  3262.866, 0.992080,-0.040606, 0.015846,-0.117800,0
1778778569179,  3262.891, 0.989825,-0.040351, 0.016592,-0.135439,0
1778778569202,  3262.911, 0.990821,-0.040428, 0.016254,-0.127969,0
1778778569228,  3262.936, 0.992169,-0.040583, 0.015810,-0.117060,0
1778778569249,  3262.961, 0.991444,-0.040570, 0.016001,-0.123033,0
1778778569272,  3262.981, 0.992251,-0.040629, 0.015747,-0.116355,0
1778778569298,  3263.006, 0.991302,-0.040483, 0.016045,-0.124196,0
1778778569319,  3263.031, 0.992730,-0.040696, 0.015553,-0.112199,0
1778778569342,  3263.051, 0.991060,-0.040501, 0.016108,-0.126095,0
