Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778778801086,  3463.544,  3463.544, 0.017478,-0.017406,-1.014719, 0.000166,-0.000193,-0.010137, 0.308905,-0.061922,-0.145914,1,-0.021219,-0.008071, 0.000026,1, 0.137758, 0.108114, 9.805086,1,0
1778778801086,  3463.569,  3463.564, 0.014962,-0.012733,-0.976770, 0.000166,-0.000117,-0.009738, 0.347277, 0.040933, 0.211599,1, 0.010891, 0.016095, 0.000225,1, 0.135347, 0.108041, 9.805120,1,0
1778778801087,  3463.589,  3463.589, 0.021610,-0.010887,-1.019511, 0.000206,-0.000118,-0.010206, 0.349424, 0.000126,-0.192888,1,-0.015469,-0.004059,-0.000575,1, 0.137628, 0.106412, 9.805107,1,0
1778778801087,  3463.614,  3463.614, 0.027133,-0.005017,-0.975976, 0.000281,-0.000040,-0.009781, 0.401342, 0.058195, 0.234074,1, 0.015837, 0.014294,-0.000341,1, 0.134813, 0.107890, 9.805130,1,0
1778778801087,  3463.639,  3463.634, 0.020948,-0.013274,-1.017850, 0.000202,-0.000144,-0.010192, 0.288949,-0.066696,-0.091144,1,-0.010490,-0.012343, 0.000220,1, 0.136272, 0.108061, 9.805108,1,0
1778778801087,  3463.664,  3463.664, 0.023936,-0.003507,-0.997764, 0.000240,-0.000046,-0.010022, 0.332117, 0.059726, 0.222270,1, 0.013736, 0.009299,-0.000468,1, 0.134450, 0.107562, 9.805139,1,0
1778778801087,  3463.689,  3463.684, 0.031702,-0.009089,-1.016988, 0.000304,-0.000119,-0.010200, 0.360954,-0.077118,-0.162087,1,-0.014155,-0.012858,-0.000337,1, 0.136381, 0.106758, 9.805120,1,0
1778778801087,  3463.714,  3463.709, 0.023920,-0.007923,-0.971303, 0.000252,-0.000062,-0.009708, 0.365131, 0.029396, 0.279966,1, 0.011774, 0.004807, 0.000687,1, 0.130080, 0.107461, 9.805199,1,0
1778778801087,  3463.734,  3463.734, 0.018444,-0.014140,-1.021576, 0.000181,-0.000158,-0.010191, 0.313465,-0.033438,-0.213048,1,-0.023358,-0.014321, 0.000349,1, 0.133034, 0.104497, 9.805191,1,0
1778778801087,  3463.759,  3463.754, 0.020544,-0.007634,-0.977643, 0.000219,-0.000063,-0.009755, 0.386689, 0.106864, 0.143987,1, 0.013552, 0.015881, 0.000939,1, 0.131095, 0.104476, 9.805217,1,0
1778778801087,  3463.779,  3463.774, 0.025667,-0.009142,-1.020940, 0.000253,-0.000101,-0.010213, 0.340991,-0.021064,-0.030212,1,-0.008611,-0.015717, 0.001436,1, 0.132457, 0.105145, 9.805192,1,0
1778778801100,  3494.784,  3494.784, 0.027970,-0.003639,-0.997709, 0.000281,-0.000048,-0.010003, 0.030372, 0.055419, 0.019008,1,-0.001615, 0.006175,-0.000765,1,-0.244109, 0.091053, 9.803188,1,0
1778778801121,  3494.809,  3494.804, 0.013736,-0.015053,-0.999999, 0.000132,-0.000146,-0.009977,-0.058897, 0.002226, 0.121008,1, 0.006901,-0.002185, 0.001144,1,-0.244870, 0.092579, 9.803155,1,0
1778778801143,  3494.829,  3494.824, 0.025005,-0.007585,-0.998505, 0.000246,-0.000095,-0.010003,-0.069808,-0.049694,-0.064356,1,-0.008828,-0.002571,-0.000460,1,-0.243880, 0.091517, 9.803190,1,0
1778778801170,  3494.854,  3494.854, 0.019484,-0.008410,-0.992811, 0.000199,-0.000079,-0.009912,-0.053829, 0.009213, 0.067009,1, 0.003628,-0.001183, 0.000177,1,-0.244868, 0.091798, 9.803163,1,0
