Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778777560820,  2232.689,  2232.689, 0.005851, 0.106038,-0.979392, 0.000069, 0.001060,-0.009787,-0.037144, 0.054107, 0.151969,1, 0.000203, 0.001246,-0.000917,1,-0.094561,-0.985763, 9.756521,1,0
1778777560820,  2232.714,  2232.709, 0.011155, 0.096367,-0.999170, 0.000109, 0.000957,-0.010014,-0.015929,-0.039333,-0.084366,1, 0.000369,-0.000577, 0.000365,1,-0.094341,-0.985230, 9.756577,1,0
1778777560820,  2232.734,  2232.734, 0.011285, 0.105321,-0.986577, 0.000116, 0.001063,-0.009854, 0.016273, 0.047219, 0.081524,1, 0.002018,-0.002984,-0.000345,1,-0.094302,-0.985562, 9.756544,1,0
1778777560820,  2232.759,  2232.759, 0.012573, 0.094520,-0.992462, 0.000127, 0.000952,-0.009928, 0.029343,-0.058537, 0.023831,1,-0.001219, 0.000243, 0.000145,1,-0.093967,-0.985497, 9.756555,1,0
1778777560820,  2232.784,  2232.779, 0.002600, 0.103499,-0.995851, 0.000023, 0.001046,-0.009941,-0.052001, 0.048025, 0.093021,1, 0.000422, 0.000497,-0.000587,1,-0.094235,-0.985944, 9.756507,1,0
1778777560820,  2232.809,  2232.809, 0.013519, 0.095191,-1.001040, 0.000129, 0.000952,-0.010034, 0.038619,-0.051957,-0.060293,1,-0.000925, 0.000049, 0.000097,1,-0.093959,-0.985491, 9.756555,1,0
1778777560820,  2232.834,  2232.829, 0.009982, 0.100460,-0.983778, 0.000104, 0.001011,-0.009826, 0.026826, 0.050290, 0.159645,1, 0.000995, 0.000634,-0.000391,1,-0.094102,-0.985669, 9.756536,1,0
1778777560820,  2232.859,  2232.854, 0.008964, 0.095291,-0.992155, 0.000101, 0.000940,-0.009935,-0.006498,-0.050853, 0.026844,1,-0.003220, 0.001898,-0.000015,1,-0.094494,-0.985437, 9.756556,1,0
1778777560820,  2232.884,  2232.879, 0.007302, 0.099737,-1.000710, 0.000063, 0.001008,-0.009997,-0.066248, 0.057962, 0.027103,1, 0.001388,-0.002169, 0.000017,1,-0.094381,-0.985658, 9.756534,1,0
1778777560821,  2232.904,  2232.899, 0.015679, 0.098035,-0.984024, 0.000165, 0.000964,-0.009865, 0.055696,-0.054253,-0.044297,1, 0.000022,-0.000344, 0.000160,1,-0.094062,-0.985439, 9.756559,1,0
1778777560821,  2232.924,  2232.919, 0.008574, 0.102078,-0.984938, 0.000091, 0.001031,-0.009825, 0.044696, 0.050963, 0.174305,1, 0.000212, 0.000705,-0.000889,1,-0.094252,-0.985840, 9.756516,1,0
1778777560835,  2254.649,  2254.649, 0.008388, 0.107736,-0.986260, 0.000090, 0.001083,-0.009862,-0.018631, 0.063113, 0.083771,1, 0.001234,-0.001505,-0.000382,1,-0.100842,-0.993374, 9.755687,1,0
1778777560856,  2254.674,  2254.669, 0.014219, 0.094714,-0.995043, 0.000136, 0.000944,-0.009966,-0.007111,-0.048278,-0.063228,1, 0.002610,-0.001976, 0.000106,1,-0.100103,-0.992530, 9.755780,1,0
1778777560878,  2254.694,  2254.689, 0.012953, 0.105892,-0.977372, 0.000137, 0.001065,-0.009771, 0.063050, 0.008653, 0.122946,1,-0.005913, 0.002986,-0.000071,1,-0.100431,-0.993368, 9.755692,1,0
1778777560905,  2254.719,  2254.719, 0.004021, 0.096279,-0.999022, 0.000034, 0.000974,-0.009974,-0.061057,-0.048939,-0.041339,1, 0.002461,-0.001121, 0.000435,1,-0.100458,-0.993032, 9.755726,1,0
1778777560926,  2254.744,  2254.739, 0.011545, 0.108647,-0.984250, 0.000117, 0.001090,-0.009846, 0.002036, 0.045905, 0.045301,1,-0.003864, 0.001806, 0.000049,1,-0.100562,-0.993584, 9.755669,1,0
1778777560949,  2254.764,  2254.764, 0.009853, 0.095781,-0.998748, 0.000094, 0.000962,-0.009982,-0.003476,-0.053486,-0.038620,1, 0.004483,-0.000279, 0.000432,1,-0.100094,-0.992637, 9.755770,1,0
1778777560975,  2254.789,  2254.789, 0.012567, 0.103509,-0.984569, 0.000133, 0.001018,-0.009860, 0.022651, 0.022164, 0.100411,1,-0.003824, 0.003672,-0.001264,1,-0.100697,-0.993028, 9.755723,1,0
1778777560996,  2254.814,  2254.809, 0.006125, 0.097606,-1.000959, 0.000059, 0.000982,-0.010002,-0.046128, 0.014488, 0.032298,1, 0.003632,-0.002536, 0.000185,1,-0.100707,-0.992684, 9.755758,1,0
1778777561019,  2254.834,  2254.834, 0.015883, 0.103052,-0.986038, 0.000157, 0.001023,-0.009871, 0.055128, 0.017434, 0.085978,1,-0.003470, 0.002089, 0.000078,1,-0.100700,-0.993271, 9.755698,1,0
1778777561045,  2254.859,  2254.859, 0.011933, 0.099394,-0.991071, 0.000123, 0.001004,-0.009887, 0.016395,-0.018084, 0.036656,1, 0.004997,-0.002039, 0.000648,1,-0.100592,-0.992688, 9.755759,1,0
1778777561066,  2254.884,  2254.879, 0.010687, 0.105445,-0.983984, 0.000106, 0.001042,-0.009848, 0.010405,-0.045262,-0.006026,1,-0.005615, 0.002924,-0.000169,1,-0.100671,-0.993012, 9.755725,1,0
1778777561089,  2254.904,  2254.904, 0.004501, 0.100854,-0.994401, 0.000042, 0.001023,-0.009923,-0.056596,-0.004318, 0.003948,1, 0.005836,-0.003576, 0.001435,1,-0.100632,-0.993171, 9.755710,1,0
1778777561115,  2254.929,  2254.929, 0.012016, 0.095424,-0.997676, 0.000113, 0.000947,-0.009997, 0.017504,-0.056941,-0.028104,1,-0.001387, 0.000811,-0.000551,1,-0.100353,-0.992776, 9.755753,1,0
1778777561136,  2254.954,  2254.949, 0.009215, 0.100308,-0.986268, 0.000101, 0.001013,-0.009848, 0.046222, 0.043754, 0.162787,1, 0.000195, 0.000639, 0.000140,1,-0.100654,-0.993170, 9.755710,1,0
1778777561159,  2254.974,  2254.974, 0.008092, 0.096561,-0.996113, 0.000080, 0.000955,-0.009982,-0.021199,-0.046067,-0.012804,1,-0.003439, 0.001228,-0.000817,1,-0.100587,-0.993113, 9.755716,1,0
1778777561185,  2254.999,  2254.999, 0.007773, 0.106758,-0.986289, 0.000087, 0.001077,-0.009857,-0.024494, 0.053583, 0.083499,1, 0.003053,-0.002375,-0.000602,1,-0.100645,-0.993261, 9.755700,1,0
1778777561207,  2255.024,  2255.019, 0.014420, 0.095238,-0.994203, 0.000141, 0.000947,-0.009963,-0.013913,-0.055875,-0.084488,1, 0.001783,-0.002576, 0.000186,1,-0.099897,-0.992538, 9.755781,1,0
1778777561229,  2255.044,  2255.044, 0.012836, 0.104107,-0.980061, 0.000143, 0.001049,-0.009786, 0.025311, 0.027663, 0.144586,1, 0.001654, 0.000900,-0.000439,1,-0.100597,-0.993227, 9.755704,1,0
1778777561255,  2255.069,  2255.069, 0.004486, 0.095540,-1.000453, 0.000040, 0.000960,-0.009994,-0.056473,-0.055591,-0.055311,1, 0.001000,-0.001273,-0.000165,1,-0.100424,-0.992488, 9.755781,1,0
1778777561277,  2255.094,  2255.089, 0.010675, 0.107361,-0.984565, 0.000112, 0.001081,-0.009835, 0.002114, 0.058686, 0.079381,1,-0.005206, 0.002122,-0.000548,1,-0.100709,-0.993494, 9.755676,1,0
1778777561299,  2255.119,  2255.114, 0.013189, 0.094343,-1.000331, 0.000126, 0.000944,-0.010007, 0.029063,-0.067335,-0.054116,1, 0.002780, 0.000088, 0.000156,1,-0.100277,-0.992437, 9.755788,1,0
1778777561325,  2255.139,  2255.139, 0.014366, 0.106214,-0.978105, 0.000147, 0.001056,-0.009801, 0.040147, 0.048514, 0.163782,1,-0.004457, 0.004167,-0.000682,1,-0.100866,-0.993227, 9.755701,1,0
1778777561347,  2255.164,  2255.159, 0.003992, 0.095565,-1.005478, 0.000030, 0.000958,-0.010052,-0.068282,-0.016304, 0.023453,1, 0.003998,-0.003477, 0.000804,1,-0.100607,-0.992764, 9.755752,1,0
