Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778777819618,  2486.199, 0.998125,-0.060753, 0.007476,-0.000480,1,0
1778777819618,  2486.219, 0.998125,-0.060748, 0.007453,-0.000480,1,0
1778777819618,  2486.244, 0.998125,-0.060739, 0.007518,-0.000484,1,0
1778777819618,  2486.269, 0.998128,-0.060697, 0.007488,-0.000482,1,0
1778777819618,  2486.289, 0.998123,-0.060777, 0.007533,-0.000487,1,0
1778777819618,  2486.319, 0.998117,-0.060870, 0.007503,-0.000487,1,0
1778777819618,  2486.339, 0.998113,-0.060935, 0.007511,-0.000477,1,0
1778777819618,  2486.364, 0.998114,-0.060928, 0.007488,-0.000446,1,0
1778777819618,  2486.389, 0.998113,-0.060934, 0.007526,-0.000429,1,0
1778777819618,  2486.409, 0.998115,-0.060915, 0.007512,-0.000410,1,0
1778777819618,  2486.429, 0.998112,-0.060944, 0.007568,-0.000407,1,0
1778777819632,  2513.419, 0.998023,-0.062551, 0.005890,-0.001698,1,0
1778777819653,  2513.439, 0.998021,-0.062586, 0.005896,-0.001701,1,0
1778777819675,  2513.459, 0.998021,-0.062583, 0.005903,-0.001695,1,0
1778777819702,  2513.489, 0.998021,-0.062589, 0.005896,-0.001698,1,0
1778777819723,  2513.509, 0.998022,-0.062570, 0.005907,-0.001693,1,0
1778777819746,  2513.534, 0.998021,-0.062585, 0.005897,-0.001698,1,0
1778777819772,  2513.559, 0.998021,-0.062578, 0.005907,-0.001699,1,0
1778777819793,  2513.579, 0.998022,-0.062571, 0.005886,-0.001701,1,0
1778777819816,  2513.604, 0.998021,-0.062575, 0.005912,-0.001703,1,0
1778777819842,  2513.629, 0.998022,-0.062572, 0.005886,-0.001702,1,0
1778777819864,  2513.649, 0.998020,-0.062592, 0.005907,-0.001705,1,0
1778777819886,  2513.674, 0.998022,-0.062568, 0.005888,-0.001706,1,0
1778777819912,  2513.699, 0.998021,-0.062577, 0.005901,-0.001708,1,0
