Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778777321705,  2007.225, 0.998829,-0.048121, 0.005052, 0.000242,1,0
1778777321705,  2007.245, 0.998828,-0.048140, 0.005057, 0.000237,1,0
1778777321705,  2007.275, 0.998829,-0.048119, 0.005052, 0.000245,1,0
1778777321705,  2007.295, 0.998827,-0.048157, 0.005053, 0.000236,1,0
1778777321705,  2007.320, 0.998828,-0.048130, 0.005039, 0.000243,1,0
1778777321705,  2007.345, 0.998826,-0.048179, 0.005064, 0.000239,1,0
1778777321705,  2007.370, 0.998827,-0.048148, 0.005042, 0.000241,1,0
1778777321705,  2007.395, 0.998826,-0.048178, 0.005062, 0.000235,1,0
1778777321705,  2007.415, 0.998828,-0.048134, 0.005044, 0.000238,1,0
1778777321705,  2007.445, 0.998826,-0.048182, 0.005051, 0.000231,1,0
1778777321705,  2007.455, 0.998826,-0.048174, 0.005051, 0.000235,1,0
1778777321716,  2015.555, 0.998832,-0.048059, 0.004927, 0.000037,1,0
1778777321738,  2015.575, 0.998834,-0.048028, 0.004915, 0.000044,1,0
1778777321760,  2015.600, 0.998833,-0.048052, 0.004931, 0.000041,1,0
1778777321786,  2015.625, 0.998834,-0.048017, 0.004912, 0.000046,1,0
1778777321808,  2015.645, 0.998834,-0.048032, 0.004914, 0.000043,1,0
1778777321831,  2015.670, 0.998833,-0.048045, 0.004918, 0.000049,1,0
1778777321856,  2015.695, 0.998833,-0.048036, 0.004925, 0.000044,1,0
1778777321878,  2015.715, 0.998834,-0.048032, 0.004942, 0.000042,1,0
1778777321901,  2015.740, 0.998833,-0.048037, 0.004932, 0.000048,1,0
1778777321926,  2015.765, 0.998832,-0.048061, 0.004942, 0.000052,1,0
1778777321948,  2015.785, 0.998834,-0.048020, 0.004930, 0.000054,1,0
1778777321971,  2015.810, 0.998833,-0.048041, 0.004936, 0.000050,1,0
1778777321996,  2015.835, 0.998834,-0.048029, 0.004904, 0.000055,1,0
1778777322018,  2015.855, 0.998832,-0.048057, 0.004933, 0.000049,1,0
1778777322045,  2015.885, 0.998835,-0.048010, 0.004910, 0.000050,1,0
1778777322067,  2015.905, 0.998832,-0.048060, 0.004932, 0.000044,1,0
1778777322088,  2015.925, 0.998834,-0.048024, 0.004922, 0.000050,1,0
1778777322115,  2015.955, 0.998833,-0.048048, 0.004952, 0.000038,1,0
1778777322137,  2015.975, 0.998834,-0.048021, 0.004924, 0.000043,1,0
1778777322158,  2015.995, 0.998832,-0.048056, 0.004940, 0.000041,1,0
1778777322185,  2016.025, 0.998834,-0.048028, 0.004913, 0.000045,1,0
1778777322207,  2016.045, 0.998832,-0.048066, 0.004918, 0.000042,1,0
1778777322228,  2016.065, 0.998832,-0.048074, 0.004929, 0.000044,1,0
1778777322255,  2016.095, 0.998833,-0.048055, 0.004928, 0.000040,1,0
1778777322277,  2016.115, 0.998833,-0.048047, 0.004920, 0.000046,1,0
1778777322298,  2016.135, 0.998835,-0.048012, 0.004918, 0.000046,1,0
1778777322325,  2016.165, 0.998833,-0.048037, 0.004928, 0.000036,1,0
