Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778108618755,   618.511, 0.999935, 0.009474, 0.006346,-0.000076,1,0
1778108618755,   618.515, 0.999935, 0.009471, 0.006348,-0.000076,1,0
1778108618755,   618.521, 0.999935, 0.009471, 0.006348,-0.000077,1,0
1778108618755,   618.525, 0.999935, 0.009471, 0.006348,-0.000077,1,0
1778108618755,   618.530, 0.999935, 0.009469, 0.006350,-0.000077,1,0
1778108618755,   618.535, 0.999935, 0.009467, 0.006349,-0.000077,1,0
1778108618755,   618.540, 0.999935, 0.009466, 0.006350,-0.000078,1,0
1778108618755,   618.545, 0.999935, 0.009465, 0.006350,-0.000079,1,0
1778108618755,   618.549, 0.999935, 0.009464, 0.006349,-0.000079,1,0
1778108618755,   618.555, 0.999935, 0.009466, 0.006349,-0.000081,1,0
1778108618755,   618.557, 0.999935, 0.009466, 0.006350,-0.000081,1,0
1778108618761,   646.269, 0.999935, 0.009465, 0.006351,-0.000082,1,0
1778108618771,   646.274, 0.999935, 0.009441, 0.006337, 0.000028,1,0
1778108618782,   646.569, 0.999936, 0.009413, 0.006323, 0.000023,1,0
1778108618793,   646.573, 0.999936, 0.009415, 0.006323, 0.000025,1,0
1778108618804,   646.579, 0.999936, 0.009417, 0.006324, 0.000026,1,0
1778108618814,   646.583, 0.999936, 0.009415, 0.006325, 0.000027,1,0
1778108618825,   646.587, 0.999936, 0.009413, 0.006325, 0.000030,1,0
1778108618836,   646.593, 0.999936, 0.009413, 0.006326, 0.000033,1,0
1778108618847,   646.597, 0.999936, 0.009413, 0.006326, 0.000033,1,0
1778108618857,   646.601, 0.999936, 0.009412, 0.006327, 0.000033,1,0
1778108618868,   646.607, 0.999936, 0.009412, 0.006328, 0.000038,1,0
1778108618879,   646.611, 0.999936, 0.009411, 0.006328, 0.000038,1,0
1778108618890,   646.615, 0.999936, 0.009413, 0.006330, 0.000038,1,0
1778108618900,   646.621, 0.999936, 0.009413, 0.006331, 0.000039,1,0
1778108618911,   646.625, 0.999936, 0.009413, 0.006331, 0.000038,1,0
1778108618922,   646.629, 0.999936, 0.009415, 0.006331, 0.000038,1,0
