FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,04/27/26 23:47:00.713518592
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:scaledAccelX,Timeseries,100Hz,,,,,,
inertial-6286.188861:scaledAccelY,Timeseries,100Hz,,,,,,
inertial-6286.188861:scaledAccelZ,Timeseries,100Hz,,,,,,
inertial-6286.188861:scaledGyroX,Timeseries,100Hz,,,,,,
inertial-6286.188861:scaledGyroY,Timeseries,100Hz,,,,,,
inertial-6286.188861:scaledGyroZ,Timeseries,100Hz,,,,,,
inertial-6286.188861:estLinearAccelX,Timeseries,100Hz,,,,,,
inertial-6286.188861:estLinearAccelX:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estLinearAccelY,Timeseries,100Hz,,,,,,
inertial-6286.188861:estLinearAccelY:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estLinearAccelZ,Timeseries,100Hz,,,,,,
inertial-6286.188861:estLinearAccelZ:valid,ValidFlag,100Hz,,,,,,

DATA_START
Time,inertial-6286.188861:scaledAccelX,inertial-6286.188861:scaledAccelY,inertial-6286.188861:scaledAccelZ,inertial-6286.188861:scaledGyroX,inertial-6286.188861:scaledGyroY,inertial-6286.188861:scaledGyroZ,inertial-6286.188861:estLinearAccelX,inertial-6286.188861:estLinearAccelX:valid,inertial-6286.188861:estLinearAccelY,inertial-6286.188861:estLinearAccelY:valid,inertial-6286.188861:estLinearAccelZ,inertial-6286.188861:estLinearAccelZ:valid
1777333641623652864,0.01546064950525761,-0.01440741121768951,-0.9956218600273132,-0.007050618529319763,0.003046637400984764,0.04162948951125145,,,,,,
1777333641626036992,,,,,,,0.08019813150167465,1,-0.1376051753759384,1,0.04267380386590958,1
1777333641633622272,0.009672580286860466,-0.001841661520302296,-0.9983785152435303,0.002064474392682314,-0.002310963580384851,0.06696969270706177,,,,,,
1777333641636001536,,,,,,,0.02337434887886047,1,-0.01462856866419315,1,0.01563963666558266,1
1777333641643571712,0.01169494912028313,0.005802066996693611,-0.9962682723999023,0.003762152045965195,-0.007362328004091978,0.05857067555189133,,,,,,
1777333641645946112,,,,,,,0.04363995045423508,1,0.06064712256193161,1,0.03633741289377213,1
1777333641653501184,0.009754352271556854,0.0007954430766403675,-0.9933785796165466,0.008532373234629631,-0.006695509888231754,0.06253589689731598,,,,,,
1777333641655871232,,,,,,,0.02532081492245197,1,0.01226767618209124,1,0.06468009948730469,1
1777333641663411200,-0.0008634533733129501,-0.006710357964038849,-0.992669403553009,0.002690847497433424,-0.00588524155318737,0.0533771701157093,,,,,,
1777333641665776640,,,,,,,-0.07820145785808563,1,-0.06075147911906242,1,0.07163943350315094,1
1777333641673301504,0.03286826983094215,-0.006088242400437593,-1.002602219581604,-0.003233799245208502,-0.006229749880731106,0.04508180543780327,,,,,,
1777333641675662336,,,,,,,0.2531806528568268,1,-0.05484671518206596,1,-0.02576368674635887,1
1777333641683302656,0.04209841042757034,-0.002133999951183796,-0.9946520328521729,-0.004009220749139786,-0.004820200148969889,0.05075870826840401,,,,,,
1777333641685658880,,,,,,,0.3442499935626984,1,-0.01635687425732613,1,0.05220378562808037,1
1777333641693413888,0.02357282862067223,0.009209915995597839,-0.9972797036170959,0.002714735921472311,-0.007411288097500801,0.05036003515124321,,,,,,
1777333641695765504,,,,,,,0.1631923764944077,1,0.0948009192943573,1,0.0264397319406271,1
1777333641703505408,0.007623282726854086,-0.006821852177381516,-0.9982643723487854,0.007910012267529964,-0.008895412087440491,0.0769692063331604,,,,,,
1777333641705852160,,,,,,,0.007593975868076086,1,-0.0617593489587307,1,0.01678846590220928,1
1777333641713576448,0.00337147805839777,-0.01686751469969749,-0.9959385395050049,0.01765865460038185,-0.01048127096146345,0.113841600716114,,,,,,
1777333641715918592,,,,,,,-0.03310252726078033,1,-0.1590275913476944,1,0.03960315883159637,1
1777333641723628032,-0.003241291735321283,-0.009613920003175735,-0.9954268336296082,0.01452951692044735,-0.005187280476093292,0.1677396446466446,,,,,,
1777333641725965568,,,,,,,-0.09729549288749695,1,-0.08621175587177277,1,0.04462497681379318,1
1777333641733660672,0.004493604879826307,0.02119839563965797,-0.9906895756721497,0.01209928933531046,-0.003511255607008934,0.1570276767015457,,,,,,
1777333641735993344,,,,,,,-0.0210137814283371,1,0.2174499779939651,1,0.09108298271894455,1
1777333641743673344,0.01806153729557991,0.02401961758732796,-0.996842086315155,0.005698141641914845,0.0009234696044586599,0.1311926990747452,,,,,,
1777333641746001408,,,,,,,0.1120222583413124,1,0.2458247691392899,1,0.03074592351913452,1
1777333641753666304,0.01031344477087259,0.02532639726996422,-0.9963412880897522,0.005390751175582409,-0.0008173672831617296,0.08895450085401535,,,,,,
1777333641755989760,,,,,,,0.03612889349460602,1,0.2592183947563171,1,0.03565704822540283,1
1777333641763639296,0.02222958952188492,0.01953859627246857,-0.9905690550804138,0.003033340908586979,-0.00224776822142303,0.03946448117494583,,,,,,
1777333641765958400,,,,,,,0.1532029509544373,1,0.2029957473278046,1,0.09226391464471817,1
1777333641773592832,0.02750909142196178,-0.009814254008233547,-0.9964368939399719,0.008129400201141834,-0.003477843245491385,0.03726498037576675,,,,,,
1777333641775907328,,,,,,,0.2051735371351242,1,-0.08434679359197617,1,0.03472137451171875,1
1777333641783526912,0.02396325208246708,-0.01096233073621988,-0.995984673500061,0.009309105575084686,-0.003474275348708034,0.05076568201184273,,,,,,
1777333641785836800,,,,,,,0.1707720905542374,1,-0.09480424970388412,1,0.03915723413228989,1
1777333641793441280,0.007712959311902523,-0.008464077487587929,-0.9971821308135986,0.006990217603743076,-0.003865454345941544,0.06391280889511108,,,,,,
1777333641795746560,,,,,,,0.01182558760046959,1,-0.06943957507610321,1,0.02741564810276031,1
1777333641803336192,0.003570628818124533,-0.0116470605134964,-0.9927732348442078,-0.0008440031087957323,-0.005108588375151157,0.07932314276695251,,,,,,
1777333641805637120,,,,,,,-0.02829948253929615,1,-0.1003644615411758,1,0.07065462321043015,1
1777333641813341440,0.02151989191770554,-0.005467453971505165,-0.9999737143516541,0.002905193250626326,-0.004667373839765787,0.06537503749132156,,,,,,
1777333641815637760,,,,,,,0.1481427848339081,1,-0.03970656171441078,1,4.517851630225778e-05,1
1777333641823457024,0.003435058752074838,-0.01511510275304317,-0.9939612746238708,-0.003261164296418428,-0.004451021552085876,0.04091279953718185,,,,,,
1777333641825748736,,,,,,,-0.02875271439552307,1,-0.1344605088233948,1,0.05901024490594864,1
1777333641833552640,0.01957286149263382,-0.01993013732135296,-0.9975603222846985,-0.005825310479849577,-0.004622960463166237,0.03325223550200462,,,,,,
1777333641835840000,,,,,,,0.129914402961731,1,-0.1822585463523865,1,0.02371892146766186,1
1777333641843628288,-0.00246399431489408,-0.02048193849623203,-0.9931690692901611,0.002059655729681253,-0.005345025099813938,0.01484968420118093,,,,,,
1777333641845911296,,,,,,,-0.08563923835754395,1,-0.1878481060266495,1,0.06678654253482819,1
1777333641853684224,0.02069526538252831,-0.02918205410242081,-0.9955379366874695,0.0001363453629892319,-0.003080075839534402,0.02554844133555889,,,,,,
1777333641855962624,,,,,,,0.1418797373771667,1,-0.2729878425598145,1,0.04355822131037712,1
1777333641863720960,0.009676308371126652,-0.04324514046311378,-0.990064799785614,-0.005177459213882685,0.000652886345051229,0.06661470234394073,,,,,,
1777333641865995520,,,,,,,0.03388500213623047,1,-0.4110715985298157,1,0.09723198413848877,1
1777333641873738496,0.005449808202683926,-0.05245885998010635,-0.9927602410316467,-0.006235494278371334,0.003352029249072075,0.1251031309366226,,,,,,
1777333641876008448,,,,,,,-0.007831557653844357,1,-0.5020539164543152,1,0.07079800218343735,1
1777333641883736320,0.009167654439806938,-0.03181848675012589,-0.9969430565834045,-0.00908711738884449,0.005959459114819765,0.1643781065940857,,,,,,
1777333641886001920,,,,,,,0.02823161333799362,1,-0.3002639412879944,1,0.02977651916444302,1
1777333641893714432,0.007027602288872004,-0.02915762923657894,-0.9933939576148987,0.001546585932374001,0.007365770172327757,0.1895345002412796,,,,,,
1777333641895975424,,,,,,,0.006714172661304474,1,-0.2741872370243073,1,0.06457791477441788,1
1777333641903673088,0.01217855699360371,-0.006623893510550261,-0.9971258044242859,0.006739889737218618,0.004456170834600925,0.2029107064008713,,,,,,
1777333641905929472,,,,,,,0.05661662295460701,1,-0.05281394720077515,1,0.02797643281519413,1
1777333641913612032,0.01618404313921928,0.01830973289906979,-0.9933537840843201,0.01132930070161819,2.303829023730941e-05,0.185638964176178,,,,,,
1777333641915864064,,,,,,,0.09575849026441574,1,0.1927922368049622,1,0.06496550887823105,1
1777333641923531264,0.02703612670302391,0.02344831079244614,-0.9953267574310303,0.01223212573677301,-0.003778601530939341,0.1600372046232224,,,,,,
1777333641925778944,,,,,,,0.2024213075637817,1,0.2444047480821609,1,0.04561815038323402,1
1777333641933431296,0.02465895377099514,0.02225998416543007,-0.9939646124839783,0.008483442477881908,-0.004721970297396183,0.1394993811845779,,,,,,
1777333641935674624,,,,,,,0.1793898791074753,1,0.2340414822101593,1,0.05897525697946548,1
1777333641943311872,0.009639116004109383,-0.0007042905781418085,-0.9959462285041809,0.001966804498806596,-0.003746408503502607,0.1385558992624283,,,,,,
1777333641945678848,,,,,,,0.03252726048231125,1,0.009436378255486488,1,0.03954415023326874,1
1777333641953428992,0.008139723911881447,-0.02119921147823334,-0.9927541613578796,-0.007905976846814156,0.001185810891911387,0.1439925581216812,,,,,,
1777333641955791360,,,,,,,0.01794373616576195,1,-0.1916766464710236,1,0.07084856927394867,1
1777333641963526144,0.01560713723301888,-0.02292706072330475,-0.9983425736427307,-0.006709113717079163,0.001482306281104684,0.1462138295173645,,,,,,
1777333641965884160,,,,,,,0.09098859876394272,1,-0.2092138528823853,1,0.01604490354657173,1
1777333641973603584,0.007878342643380165,-0.0226326622068882,-0.9971464872360229,-0.002250397112220526,0.0006567846285179257,0.1377220004796982,,,,,,
1777333641975956992,,,,,,,0.01509938389062881,1,-0.2067087143659592,1,0.02777339518070221,1
1777333641983661312,0.02308633551001549,-0.02167697623372078,-0.9967572093009949,-8.347956463694572e-05,0.0001429774856660515,0.1527882069349289,,,,,,
1777333641986010112,,,,,,,0.1641662567853928,1,-0.1973962187767029,1,0.03159051015973091,1
1777333641993699072,0.02104853466153145,-0.007865085266530514,-0.9968801140785217,0.001842782832682133,-0.002149526961147785,0.1663189679384232,,,,,,
1777333641996043264,,,,,,,0.14427849650383,1,-0.06169864535331726,1,0.03038540855050087,1
1777333642003716864,0.03170067816972733,0.02113422937691212,-0.996532142162323,-0.00693478062748909,0.003047610633075237,0.1474184393882751,,,,,,
1777333642006056448,,,,,,,0.2486360520124435,1,0.2225042879581451,1,0.0337979830801487,1
1777333642013714944,0.01322587486356497,0.03322186321020126,-0.9989749193191528,-0.005769017618149519,0.002705062972381711,0.1172593683004379,,,,,,
1777333642016049920,,,,,,,0.06723424792289734,1,0.3404616415500641,1,0.009841350838541985,1
1777333642023693056,0.003884574165567756,0.03743221610784531,-0.9982027411460876,-0.006132601760327816,0.003518233774229884,0.08059729635715485,,,,,,
1777333642026023424,,,,,,,-0.02465319633483887,1,0.3811949193477631,1,0.01741340756416321,1
1777333642033651456,0.01216721162199974,0.02503814734518528,-0.9947643876075745,-0.004251389298588037,0.004311216995120049,0.04619007557630539,,,,,,
1777333642035977216,,,,,,,0.05623815953731537,1,0.2593530416488647,1,0.05113058537244797,1
1777333642043590400,-0.001197485020384192,-0.002799626672640443,-0.9949257373809814,-0.007745373994112015,0.005057207774370909,0.05170540511608124,,,,,,
1777333642045911296,,,,,,,-0.07532227039337158,1,-0.01423973124474287,1,0.04954572767019272,1
1777333642053510144,-0.006064337212592363,-0.02667458169162273,-0.9920505881309509,-0.008157305419445038,0.0009676652261987329,0.07517122477293015,,,,,,
1777333642055826944,,,,,,,-0.1233323886990547,1,-0.249086782336235,1,0.07774117588996887,1
1777333642063410944,0.03759735822677612,-0.01014177873730659,-0.9949073195457458,0.003109995275735855,0.0007300090510398149,0.07695010304450989,,,,,,
1777333642065723136,,,,,,,0.3047659993171692,1,-0.08712157607078552,1,0.04972625896334648,1
1777333642073291776,0.003150356002151966,-0.0003450012300163507,-0.9987415075302124,0.01029883977025747,-0.002277358202263713,0.06859914213418961,,,,,,
1777333642075599360,,,,,,,-0.03297346457839012,1,0.009797018021345139,1,0.01212448067963123,1
1777333642083418880,0.01635503768920898,-0.0298044066876173,-0.9952810406684875,0.01233268994837999,-0.002936844481155276,0.1002669036388397,,,,,,
1777333642085721856,,,,,,,0.09685108065605164,1,-0.2777224481105804,1,0.04605945572257042,1
1777333642093525760,-0.009416508488357067,-0.02169207111001015,-0.9939013123512268,0.009487546980381012,-0.001378992572426796,0.1358889490365982,,,,,,
1777333642095824384,,,,,,,-0.155598446726799,1,-0.1969770342111588,1,0.05958978831768036,1
1777333642103613184,0.003401483409106731,-0.01149848196655512,-0.993001401424408,0.0006069244118407369,0.002262920141220093,0.1539922505617142,,,,,,
1777333642105907200,,,,,,,-0.02994495630264282,1,-0.09644875675439835,1,0.06841382384300232,1
1777333642113680384,0.01984716579318047,0.01194885466247797,-0.9966804981231689,-0.004218967165797949,0.00347740575671196,0.1466530859470367,,,,,,
1777333642115970048,,,,,,,0.130969911813736,1,0.1332280337810516,1,0.03233261406421661,1
1777333642123727872,0.02904317155480385,0.002141886623576283,-0.9959260225296021,0.002745701465755701,0.001303819357417524,0.1203788593411446,,,,,,
1777333642126012928,,,,,,,0.2209427654743195,1,0.03724794834852219,1,0.03972878679633141,1
1777333642133755392,0.02510462142527103,-0.008468583226203918,-0.9987982511520386,0.002292352728545666,0.0003143458743579686,0.1075867116451263,,,,,,
1777333642136035840,,,,,,,0.1821385473012924,1,-0.06654118001461029,1,0.01156079303473234,1
1777333642143763200,0.04545446485280991,-0.018041817471385,-0.99422687292099,0.00367009500041604,-0.0009343469282612205,0.1093621551990509,,,,,,
1777333642146039296,,,,,,,0.3816815912723541,1,-0.1601533740758896,1,0.05639033019542694,1
1777333642153751040,0.1026892513036728,-0.01177483703941107,-0.9982168078422546,-0.002072856994345784,0.005926697049289942,0.1455249637365341,,,,,,
1777333642156022528,,,,,,,0.9426557421684265,1,-0.09875801205635071,1,0.01726117730140686,1
1777333642163718912,0.04500517621636391,-0.01923994719982147,-0.9960479736328125,-0.003198686754330993,0.005982349626719952,0.2241552025079727,,,,,,
1777333642165985792,,,,,,,0.3763527274131775,1,-0.1720853000879288,1,0.03852631896734238,1
1777333642173667328,0.0225598718971014,-0.01376808155328035,-0.9939938187599182,-0.009049763903021812,0.006092982366681099,0.2514137029647827,,,,,,
1777333642175929856,,,,,,,0.1557090729475021,1,-0.1187958046793938,1,0.05866752192378044,1
1777333642183596032,0.02462806738913059,0.004547293297946453,-0.9979187846183777,-0.009152735583484173,0.005371387582272291,0.2028841078281403,,,,,,
1777333642185853952,,,,,,,0.1754562258720398,1,0.06004058197140694,1,0.02017397060990334,1
1777333642193505280,0.04148077219724655,0.02540192753076553,-0.9956202507019043,-0.01125449128448963,0.004313182551413774,0.163815975189209,,,,,,
1777333642195758848,,,,,,,0.3402084708213806,1,0.2636947333812714,1,0.04271258413791656,1
1777333642203394816,0.03632450848817825,0.03050349466502666,-0.9953416585922241,-0.006013043690472841,0.002504922216758132,0.1037126630544662,,,,,,
1777333642205643776,,,,,,,0.2893179357051849,1,0.3130657970905304,1,0.04544386267662048,1
1777333642213394432,0.03379030898213387,0.01964889653027058,-0.9984441995620728,0.001252587768249214,-0.001595482928678393,0.06380636245012283,,,,,,
1777333642215639040,,,,,,,0.2643759250640869,1,0.2064076215028763,1,0.01501839980483055,1
1777333642223504640,0.04064437374472618,0.008225608617067337,-0.9965782165527344,0.002654062816873193,-0.004213377833366394,0.01987847872078419,,,,,,
1777333642225744896,,,,,,,0.3318675756454468,1,0.09468549489974976,1,0.03331821411848068,1
1777333642233594880,0.02438846789300442,-0.005195383913815022,-0.9972355365753174,0.00298596965149045,-0.006174222100526094,0.003215673845261335,,,,,,
1777333642235830528,,,,,,,0.1729061454534531,1,-0.03669527173042297,1,0.02687519043684006,1
1777333642243665664,0.02678292244672775,-0.01007918082177639,-0.9929872751235962,0.005279361736029387,-0.005724946968257427,-0.003124459180980921,,,,,,
1777333642245896960,,,,,,,0.19701287150383,1,-0.08400761336088181,1,0.06853926926851273,1
1777333642253716480,0.03663072362542152,-0.001653162995353341,-0.9950374364852905,0.01012316066771746,-0.005460999440401793,-0.01362817175686359,,,,,,
1777333642255943424,,,,,,,0.2940607070922852,1,-0.0006936243735253811,1,0.04843576997518539,1
1777333642263747584,0.02385877817869186,0.01058640889823437,-0.9950863718986511,0.01497368421405554,-0.008968117646872997,-0.03787336125969887,,,,,,
1777333642265970176,,,,,,,0.1695375293493271,1,0.1204912513494492,1,0.04795832186937332,1
1777333642273758720,0.03904677927494049,0.009357706643640995,-0.997311532497406,0.01092876307666302,-0.005357624497264624,-0.04069982841610909,,,,,,
1777333642275976704,,,,,,,0.3191432952880859,1,0.1096727475523949,1,0.02613954991102219,1
1777333642283750144,0.003497841767966747,0.009480801410973072,-0.9948566555976868,0.008367289789021015,-0.003029681043699384,-0.0304872989654541,,,,,,
1777333642285963776,,,,,,,-0.02899567037820816,1,0.1119171380996704,1,0.05021560937166214,1
1777333642293721856,0.01464898884296417,0.002192417159676552,-0.9901880025863647,0.0008225435158237815,0.00346409878693521,-0.01550023071467876,,,,,,
1777333642295930880,,,,,,,0.08037185668945312,1,0.04098555445671082,1,0.09599842876195908,1
1777333642303673600,0.001987726427614689,0.005288274027407169,-0.9985800981521606,0.00260935933329165,0.005319308023899794,0.001971994526684284,,,,,,
1777333642305878272,,,,,,,-0.04429600387811661,1,0.07145634293556213,1,0.01369657088071108,1
1777333642313605888,0.01967145130038261,0.003022714285179973,-0.9939336776733398,0.00104792439378798,0.003567731706425548,0.01706801168620586,,,,,,
1777333642315806208,,,,,,,0.1287565380334854,1,0.0494447648525238,1,0.0592598021030426,1
1777333642323518464,0.007666078861802816,0.005692532751709223,-0.9971520900726318,0.006013642530888319,0.003468991257250309,0.01966366916894913,,,,,,
1777333642325714432,,,,,,,0.01063741091638803,1,0.07591942697763443,1,0.02769432961940765,1
1777333642333411584,0.01031368318945169,-0.003702527610585093,-0.9898496866226196,0.004969351924955845,0.005213841795921326,0.0189567469060421,,,,,,
1777333642335603200,,,,,,,0.03616213425993919,1,-0.01552973780781031,1,0.09930245578289032,1
1777333642343414784,-0.0004473305307328701,-0.008769897744059563,-0.9957125782966614,-0.001299655763432384,0.003950599581003189,0.04435525462031364,,,,,,
1777333642345602048,,,,,,,-0.06989014148712158,1,-0.06512941420078278,1,0.04180405288934708,1
1777333642353527552,0.00496072880923748,-0.01884002424776554,-0.9968280792236328,0.002621149644255638,-1.701348810456693e-05,0.06689684092998505,,,,,,
1777333642355710464,,,,,,,-0.01700401119887829,1,-0.1637401580810547,1,0.03086293861269951,1
1777333642363620096,0.0001092504244297743,-0.02463094517588615,-0.9981839656829834,0.004030386917293072,-0.000108535161416512,0.09348218142986298,,,,,,
1777333642365798912,,,,,,,-0.06457752734422684,1,-0.2202658951282501,1,0.01756512373685837,1
1777333642373693184,0.006585930474102497,-0.02509511634707451,-0.9959610104560852,0.005062469281256199,0.0007308794884011149,0.11203383654356,,,,,,
