time(ms),VPWR(V),VSS(km/h)
1779392723941,13.46,0.0
1779392723956,13.46,0.0
1779392723974,13.46,0.0
1779392723989,13.48,0.0
1779392724005,13.50,0.0
1779392724020,13.49,0.0
1779392724038,13.48,0.0
1779392724054,13.48,0.0
1779392724070,13.48,0.0
1779392724085,13.47,0.0
1779392724103,13.46,0.0
1779392724117,13.47,0.0
1779392724134,13.48,0.0
1779392724149,13.48,0.0
1779392724166,13.48,0.0
1779392724180,13.47,0.0
1779392724196,13.46,0.0
1779392724213,13.46,0.0
1779392724229,13.46,0.0
1779392724245,13.46,0.0
1779392724262,13.46,0.0
1779392724277,13.45,0.0
1779392724295,13.44,0.0
1779392724309,13.43,0.0
1779392724327,13.42,0.0
1779392724342,13.41,0.0
1779392724358,13.40,0.0
1779392724373,13.40,0.0
1779392724389,13.40,0.0
1779392724406,13.40,0.0
1779392724421,13.40,0.0
1779392724438,13.41,0.0
1779392724454,13.42,0.0
1779392724470,13.42,0.0
1779392724485,13.42,0.0
1779392724502,13.42,0.0
1779392724518,13.42,0.0
1779392724534,13.42,0.0
1779392724549,13.42,0.0
1779392724567,13.43,0.0
1779392724581,13.44,0.0
1779392724597,13.44,0.0
1779392724612,13.44,0.0
1779392724631,13.44,0.0
1779392724645,13.44,0.0
1779392724662,13.45,0.0
1779392724677,13.46,0.0
1779392724698,13.47,0.0
1779392724711,13.48,0.0
1779392724727,13.48,0.0
1779392724749,13.48,0.0
1779392724758,13.48,0.0
1779392724774,13.48,0.0
1779392724796,13.47,0.0
1779392724811,13.46,0.0
1779392724822,13.46,0.0
1779392724843,13.46,0.0
1779392724858,13.46,0.0
1779392724869,13.46,0.0
1779392724887,13.47,0.0
1779392724903,13.48,0.0
1779392724918,13.47,0.0
1779392724932,13.46,0.0
1779392724951,13.46,0.0
1779392724966,13.46,0.0
1779392724983,13.45,0.0
1779392724998,13.44,0.0
1779392725014,13.45,0.0
1779392725029,13.46,0.0
1779392725047,13.45,0.0
1779392725062,13.44,0.0
1779392725078,13.45,0.0
1779392725093,13.46,0.0
1779392725111,13.45,0.0
1779392725126,13.44,0.0
1779392725141,13.45,0.0
1779392725158,13.46,0.0
1779392725174,13.46,0.0
1779392725189,13.46,0.0
1779392725206,13.46,0.0
1779392725221,13.46,0.0
1779392725237,13.46,0.0
1779392725255,13.46,0.0
1779392725270,13.47,0.0
1779392725285,13.48,0.0
1779392725302,13.48,0.0
1779392725317,13.48,0.0
1779392725334,13.47,0.0
1779392725351,13.46,0.0
1779392725365,13.45,0.0
1779392725398,13.44,0.0
1779392725415,13.44,0.0
1779392725430,13.44,0.0
1779392725446,13.44,0.0
1779392725464,13.44,0.0
1779392725478,13.44,0.0
1779392725493,13.40,0.0
1779392725510,13.36,0.0
1779392725557,13.34,0.0
1779392725575,13.32,0.0
1779392725621,13.31,0.0
1779392725637,13.30,0.0
1779392725655,13.28,0.0
1779392725670,13.26,0.0
1779392725686,13.24,0.0
1779392725719,13.22,0.0
1779392725734,13.20,0.0
1779392725750,13.21,0.0
1779392725767,13.22,0.0
1779392725814,13.20,0.0
1779392725832,13.18,0.0
1779392725878,13.19,0.0
1779392725894,13.20,0.0
1779392725911,13.19,0.0
1779392725928,13.18,0.0
1779392725943,13.17,0.0
1779392725960,13.16,0.0
1779392725976,13.16,0.0
1779392725991,13.16,0.0
1779392726007,13.17,0.0
1779392726023,13.18,0.0
1779392726039,13.18,0.0
1779392726055,13.18,0.0
1779392726071,13.18,0.0
1779392726086,13.18,0.0
1779392726102,13.20,0.0
1779392726119,13.22,2.0
1779392726135,13.23,3.0
1779392726151,13.24,3.0
1779392726171,13.25,3.0
1779392726183,13.26,3.0
1779392726198,13.28,3.0
1779392726214,13.30,3.0
1779392726230,13.32,3.0
1779392726246,13.34,3.0
1779392726262,13.37,3.0
1779392726278,13.40,3.0
1779392726294,13.41,3.0
1779392726309,13.42,3.0
