time(ms),VPWR(V),VSS(km/h)
1779393026489,13.50,10.0
1779393026506,13.51,10.0
1779393026521,13.52,10.0
1779393026537,13.51,10.0
1779393026555,13.50,10.0
1779393026570,13.51,10.0
1779393026585,13.52,11.0
1779393026603,13.51,12.0
1779393026617,13.50,12.0
1779393026634,13.51,12.0
1779393026649,13.52,12.0
1779393026667,13.52,12.0
1779393026682,13.52,12.0
1779393026698,13.52,12.0
1779393026715,13.52,12.0
1779393026730,13.53,12.0
1779393026747,13.54,12.0
1779393026762,13.53,12.0
1779393026778,13.52,12.0
1779393026795,13.52,12.0
1779393026811,13.52,12.0
1779393026825,13.53,12.0
1779393026841,13.54,12.0
1779393026860,13.54,12.0
1779393026873,13.54,12.0
1779393026891,13.53,12.0
1779393026907,13.52,12.0
1779393026922,13.52,12.0
1779393026939,13.52,12.0
1779393026954,13.53,12.0
1779393026969,13.54,12.0
1779393026987,13.54,12.0
1779393027002,13.54,12.0
1779393027018,13.54,12.0
1779393027033,13.54,12.0
1779393027051,13.53,12.0
1779393027066,13.52,12.0
1779393027082,13.53,12.0
1779393027097,13.54,12.0
1779393027115,13.54,12.0
1779393027132,13.54,12.0
1779393027147,13.54,12.0
1779393027163,13.54,12.0
1779393027179,13.53,12.0
1779393027194,13.52,12.0
1779393027210,13.53,12.0
1779393027226,13.54,12.0
1779393027243,13.54,12.0
1779393027259,13.54,12.0
1779393027274,13.54,12.0
1779393027290,13.54,12.0
1779393027307,13.54,12.0
1779393027321,13.54,12.0
1779393027340,13.53,12.0
1779393027354,13.52,12.0
1779393027370,13.53,12.0
1779393027387,13.54,12.0
1779393027402,13.55,12.0
1779393027420,13.55,12.0
1779393027436,13.55,12.0
1779393027452,13.54,12.0
1779393027466,13.54,12.0
1779393027483,13.54,12.0
1779393027500,13.54,12.0
1779393027516,13.54,12.0
1779393027531,13.55,12.0
1779393027546,13.55,13.0
1779393027562,13.55,14.0
1779393027580,13.54,14.0
1779393027596,13.54,14.0
1779393027610,13.54,14.0
1779393027628,13.54,14.0
1779393027642,13.54,14.0
1779393027659,13.54,14.0
1779393027675,13.54,14.0
1779393027690,13.53,14.0
1779393027707,13.52,14.0
1779393027723,13.50,14.0
1779393027738,13.48,14.0
1779393027754,13.47,14.0
1779393027771,13.46,14.0
1779393027785,13.44,14.0
1779393027803,13.42,14.0
1779393027820,13.41,14.0
1779393027835,13.40,14.0
1779393027852,13.39,14.0
1779393027868,13.38,14.0
1779393027882,13.37,14.0
1779393027899,13.36,14.0
1779393027914,13.35,14.0
1779393027932,13.34,14.0
1779393027946,13.33,14.0
1779393027963,13.32,14.0
1779393027979,13.32,14.0
1779393027995,13.32,14.0
1779393028010,13.32,13.0
1779393028027,13.32,13.0
1779393028043,13.32,13.0
1779393028058,13.32,13.0
1779393028075,13.32,13.0
1779393028091,13.32,13.0
1779393028107,13.34,13.0
1779393028122,13.36,13.0
1779393028139,13.39,13.0
1779393028155,13.42,13.0
1779393028170,13.44,13.0
1779393028187,13.46,13.0
1779393028202,13.47,13.0
1779393028218,13.48,13.0
1779393028234,13.48,13.0
1779393028250,13.48,13.0
1779393028267,13.50,13.0
1779393028284,13.52,13.0
1779393028298,13.52,13.0
1779393028316,13.52,13.0
1779393028333,13.52,13.0
1779393028347,13.52,13.0
1779393028364,13.51,13.0
1779393028378,13.50,13.0
1779393028395,13.48,13.0
1779393028411,13.46,13.0
1779393028426,13.45,13.0
1779393028445,13.44,13.0
1779393028460,13.42,13.0
1779393028475,13.40,13.0
1779393028491,13.39,12.0
1779393028507,13.38,12.0
1779393028524,13.39,12.0
1779393028539,13.40,12.0
1779393028556,13.41,12.0
1779393028570,13.42,12.0
1779393028588,13.44,12.0
1779393028603,13.46,12.0
1779393028619,13.48,12.0
