Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778254547361,   339.712,   339.712, 0.023452, 0.053948,-1.031401, 0.000249, 0.000526,-0.010329, 0.004266, 0.267657,-0.314023,1,-0.060165, 0.012032,-0.291313,1,-0.225854,-0.263473, 9.800508,1,0
1778254547362,   339.737,   339.732, 0.027633, 0.062728,-0.976403, 0.000272, 0.000632,-0.009783, 0.011461, 0.389395, 0.071692,1,-0.061342, 0.011076,-0.278926,1,-0.226726,-0.276694, 9.800123,1,0
1778254547362,   339.757,   339.757, 0.046015, 0.048507,-0.979512, 0.000443, 0.000486,-0.009773, 0.223378, 0.179622, 0.193800,1,-0.069903, 0.015540,-0.265524,1,-0.228105,-0.298440, 9.799454,1,0
1778254547362,   339.782,   339.782, 0.054467, 0.044126,-1.005024, 0.000551, 0.000447,-0.010038, 0.304447, 0.121779,-0.056891,1,-0.068741, 0.018301,-0.260284,1,-0.230008,-0.313287, 9.798945,1,0
1778254547362,   339.807,   339.802, 0.040721, 0.051044,-0.998655, 0.000419, 0.000504,-0.010003, 0.232324, 0.158629,-0.099797,1,-0.064454, 0.019569,-0.255156,1,-0.232042,-0.327198, 9.798443,1,0
1778254547362,   339.832,   339.832, 0.031881, 0.047705,-0.979897, 0.000322, 0.000484,-0.009802, 0.078539, 0.123638, 0.188304,1,-0.056068, 0.014764,-0.251595,1,-0.234288,-0.346128, 9.797739,1,0
1778254547362,   339.857,   339.852, 0.028893, 0.040364,-0.994226, 0.000286, 0.000396,-0.009932, 0.050779, 0.034100, 0.133143,1,-0.054947, 0.012464,-0.249978,1,-0.235141,-0.358335, 9.797279,1,0
1778254547362,   339.882,   339.877, 0.018238, 0.039411,-1.001578, 0.000193, 0.000394,-0.010008,-0.056768, 0.010572,-0.025519,1,-0.047175, 0.012006,-0.251785,1,-0.235650,-0.378020, 9.796528,1,0
1778254547362,   339.907,   339.902, 0.009120, 0.059164,-1.000807, 0.000090, 0.000601,-0.010025,-0.154889, 0.175318,-0.120512,1,-0.041433, 0.015063,-0.249848,1,-0.236477,-0.387819, 9.796124,1,0
1778254547362,   339.927,   339.922, 0.014135, 0.053635,-0.980958, 0.000136, 0.000552,-0.009814,-0.135209, 0.164345, 0.108775,1,-0.034129, 0.012961,-0.246912,1,-0.237219,-0.396221, 9.795771,1,0
1778254547362,   339.947,   339.942, 0.022573, 0.044606,-0.992497, 0.000221, 0.000453,-0.009913,-0.054353, 0.072391, 0.142733,1,-0.026099, 0.014035,-0.247927,1,-0.237870,-0.403098, 9.795474,1,0
1778254547376,   412.562,   412.562, 0.025946,-0.024331,-0.995943, 0.000260,-0.000250,-0.009954,-0.006072, 0.005306, 0.033287,1, 0.002696, 0.000594, 0.000415,1,-0.260537, 0.243998, 9.800152,1,0
1778254547397,   412.587,   412.582, 0.024358,-0.025926,-0.995262, 0.000243,-0.000260,-0.009955,-0.015865,-0.010631, 0.043508,1, 0.003236,-0.000287, 0.000419,1,-0.260516, 0.244614, 9.800137,1,0
1778254547419,   412.607,   412.602, 0.024730,-0.025249,-0.995251, 0.000246,-0.000254,-0.009948,-0.022443,-0.007649, 0.035707,1, 0.003523,-0.000606, 0.000542,1,-0.260392, 0.245331, 9.800122,1,0
1778254547446,   412.632,   412.632, 0.025700,-0.025622,-0.994915, 0.000257,-0.000255,-0.009950,-0.008145,-0.005098, 0.043323,1, 0.002939,-0.001615, 0.000853,1,-0.260121, 0.246258, 9.800106,1,0
1778254547468,   412.657,   412.652, 0.025686,-0.027598,-0.995976, 0.000256,-0.000277,-0.009960,-0.012422,-0.021355, 0.031000,1, 0.001707,-0.000318, 0.000700,1,-0.260050, 0.246677, 9.800097,1,0
1778254547490,   412.677,   412.677, 0.024838,-0.026060,-0.994473, 0.000249,-0.000257,-0.009945,-0.016196,-0.008474, 0.047647,1, 0.000235,-0.000139, 0.000699,1,-0.259742, 0.247116, 9.800095,1,0
