Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778254665820,   491.252, 0.807815, 0.002979, 0.012569,-0.589295,0
1778254665820,   491.277, 0.808398, 0.003150, 0.012337,-0.588498,0
1778254665820,   491.297, 0.808802, 0.003966, 0.011754,-0.587950,0
1778254665820,   491.322, 0.809475, 0.005190, 0.010848,-0.587031,0
1778254665821,   491.347, 0.809858, 0.007079, 0.009443,-0.586507,0
1778254665821,   491.372, 0.809932, 0.008233, 0.008527,-0.586403,0
1778254665821,   491.397, 0.809884, 0.009385, 0.007430,-0.586468,0
1778254665821,   491.422, 0.809453, 0.009728, 0.006918,-0.587063,0
1778254665821,   491.447, 0.808712, 0.009997, 0.006461,-0.588084,0
1778254665821,   491.467, 0.810201, 0.010132, 0.006288,-0.586031,0
1778254665821,   491.487, 0.811985, 0.010250, 0.006173,-0.583556,0
1778254665832,   531.022, 0.609709, 0.011990, 0.005956,-0.792512,0
1778254665858,   531.042, 0.608589, 0.012035, 0.005892,-0.793373,0
1778254665880,   531.067, 0.609222, 0.012086, 0.005829,-0.792886,0
1778254665902,   531.092, 0.608112, 0.012129, 0.005767,-0.793738,0
1778254665928,   531.112, 0.609512, 0.012151, 0.005740,-0.792663,0
1778254665950,   531.137, 0.609487, 0.012183, 0.005682,-0.792683,0
1778254665973,   531.162, 0.608832, 0.012207, 0.005641,-0.793185,0
1778254665998,   531.182, 0.609198, 0.012218, 0.005621,-0.792904,0
1778254666020,   531.207, 0.608532, 0.012255, 0.005558,-0.793415,0
1778254666043,   531.232, 0.609308, 0.012277, 0.005533,-0.792819,0
1778254666068,   531.252, 0.609247, 0.012299, 0.005495,-0.792866,0
1778254666090,   531.277, 0.607902, 0.012338, 0.005436,-0.793898,0
1778254666117,   531.302, 0.609172, 0.012348, 0.005421,-0.792924,0
1778254666138,   531.322, 0.609837, 0.012364, 0.005400,-0.792412,0
1778254666160,   531.347, 0.608364, 0.012407, 0.005337,-0.793543,0
1778254666187,   531.372, 0.609525, 0.012422, 0.005325,-0.792652,0
1778254666208,   531.397, 0.608357, 0.012465, 0.005254,-0.793548,0
1778254666230,   531.417, 0.609208, 0.012486, 0.005232,-0.792895,0
1778254666257,   531.442, 0.609020, 0.012510, 0.005196,-0.793039,0
1778254666279,   531.467, 0.608654, 0.012543, 0.005143,-0.793320,0
1778254666300,   531.487, 0.609221, 0.012558, 0.005125,-0.792885,0
1778254666327,   531.512, 0.609675, 0.012568, 0.005111,-0.792535,0
1778254666349,   531.537, 0.608350, 0.012596, 0.005053,-0.793553,0
1778254666370,   531.557, 0.608007, 0.012616, 0.005020,-0.793815,0
1778254666397,   531.582, 0.608408, 0.012634, 0.005005,-0.793508,0
1778254666419,   531.607, 0.608495, 0.012662, 0.004975,-0.793441,0
1778254666440,   531.627, 0.608122, 0.012681, 0.004948,-0.793727,0
1778254666467,   531.652, 0.609705, 0.012682, 0.004954,-0.792512,0
1778254666489,   531.677, 0.609492, 0.012691, 0.004930,-0.792676,0
1778254666510,   531.692, 0.609876, 0.012689, 0.004937,-0.792380,0
1778254666537,   531.722, 0.608390, 0.012695, 0.004911,-0.793522,0
1778254666559,   531.747, 0.607872, 0.012687, 0.004916,-0.793918,0
1778254666580,   531.767, 0.609149, 0.012673, 0.004952,-0.792939,0
1778254666607,   531.792, 0.607868, 0.012675, 0.004949,-0.793921,0
1778254666629,   531.817, 0.609190, 0.012654, 0.004985,-0.792908,0
1778254666652,   531.837, 0.608588, 0.012655, 0.004973,-0.793370,0
1778254666678,   531.862, 0.609193, 0.012656, 0.004980,-0.792906,0
1778254666699,   531.887, 0.609432, 0.012659, 0.004978,-0.792722,0
1778254666722,   531.907, 0.609158, 0.012668, 0.004971,-0.792932,0
1778254666748,   531.932, 0.609544, 0.012670, 0.004976,-0.792635,0
1778254666769,   531.957, 0.608377, 0.012686, 0.004954,-0.793532,0
1778254666792,   531.977, 0.608857, 0.012686, 0.004958,-0.793163,0
1778254666818,   532.002, 0.608611, 0.012691, 0.004946,-0.793352,0
1778254666839,   532.027, 0.608432, 0.012692, 0.004947,-0.793490,0
1778254666862,   532.047, 0.609148, 0.012692, 0.004961,-0.792940,0
1778254666888,   532.072, 0.609001, 0.012701, 0.004953,-0.793052,0
1778254666909,   532.097, 0.608859, 0.012716, 0.004933,-0.793162,0
1778254666932,   532.117, 0.608423, 0.012733, 0.004914,-0.793496,0
1778254666958,   532.142, 0.608159, 0.012749, 0.004901,-0.793697,0
1778254666979,   532.167, 0.607555, 0.012763, 0.004885,-0.794160,0
1778254667002,   532.192, 0.609003, 0.012764, 0.004896,-0.793050,0
1778254667028,   532.212, 0.608034, 0.012779, 0.004872,-0.793793,0
1778254667050,   532.237, 0.608515, 0.012776, 0.004883,-0.793424,0
1778254667072,   532.262, 0.608296, 0.012777, 0.004869,-0.793593,0
1778254667098,   532.282, 0.609544, 0.012772, 0.004878,-0.792634,0
1778254667120,   532.307, 0.607773, 0.012794, 0.004830,-0.793993,0
1778254667142,   532.332, 0.607789, 0.012795, 0.004822,-0.793981,0
