Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778254373557,   202.561, 0.610966, 0.029883,-0.021345,-0.790804,0
1778254373557,   202.586, 0.611286, 0.029701,-0.021057,-0.790572,0
1778254373557,   202.611, 0.609459, 0.029496,-0.020898,-0.791993,0
1778254373557,   202.636, 0.610695, 0.029254,-0.020454,-0.791061,0
1778254373557,   202.661, 0.611045, 0.029072,-0.020175,-0.790805,0
1778254373557,   202.686, 0.609668, 0.028763,-0.019828,-0.791886,0
1778254373557,   202.706, 0.610325, 0.028603,-0.019538,-0.791393,0
1778254373557,   202.731, 0.610014, 0.028428,-0.019296,-0.791645,0
1778254373557,   202.756, 0.610674, 0.028213,-0.018919,-0.791153,0
1778254373557,   202.781, 0.610116, 0.028061,-0.018727,-0.791593,0
1778254373557,   202.796, 0.610006, 0.027903,-0.018508,-0.791689,0
1778254373568,   238.761, 0.610364, 0.024031,-0.011099,-0.791678,0
1778254373594,   238.781, 0.610998, 0.024009,-0.011044,-0.791191,0
1778254373615,   238.806, 0.610146, 0.023977,-0.011045,-0.791849,0
1778254373638,   238.831, 0.610806, 0.023987,-0.011018,-0.791340,0
1778254373664,   238.851, 0.609645, 0.023973,-0.011054,-0.792235,0
1778254373685,   238.876, 0.610317, 0.023995,-0.011053,-0.791717,0
1778254373712,   238.901, 0.610144, 0.024005,-0.011076,-0.791850,0
1778254373734,   238.926, 0.610079, 0.024028,-0.011116,-0.791898,0
1778254373755,   238.946, 0.609886, 0.024050,-0.011157,-0.792046,0
1778254373782,   238.971, 0.610033, 0.024083,-0.011193,-0.791931,0
1778254373804,   238.996, 0.609353, 0.024127,-0.011291,-0.792451,0
1778254373825,   239.016, 0.609897, 0.024172,-0.011328,-0.792031,0
1778254373852,   239.041, 0.609593, 0.024207,-0.011387,-0.792263,0
1778254373874,   239.066, 0.610161, 0.024280,-0.011451,-0.791823,0
1778254373895,   239.086, 0.610696, 0.024323,-0.011489,-0.791408,0
1778254373922,   239.111, 0.609316, 0.024340,-0.011575,-0.792469,0
1778254373944,   239.136, 0.610258, 0.024401,-0.011612,-0.791742,0
1778254373966,   239.156, 0.609655, 0.024417,-0.011670,-0.792205,0
1778254373993,   239.181, 0.610430, 0.024457,-0.011679,-0.791606,0
1778254374014,   239.206, 0.609988, 0.024479,-0.011730,-0.791946,0
1778254374036,   239.226, 0.610149, 0.024499,-0.011752,-0.791820,0
1778254374063,   239.251, 0.610216, 0.024512,-0.011766,-0.791769,0
1778254374084,   239.276, 0.609519, 0.024519,-0.011820,-0.792304,0
1778254374106,   239.296, 0.609562, 0.024535,-0.011837,-0.792270,0
1778254374133,   239.321, 0.610065, 0.024552,-0.011831,-0.791883,0
1778254374154,   239.346, 0.609591, 0.024556,-0.011857,-0.792247,0
1778254374176,   239.366, 0.610331, 0.024578,-0.011849,-0.791676,0
1778254374203,   239.391, 0.610735, 0.024593,-0.011852,-0.791364,0
1778254374224,   239.416, 0.610454, 0.024612,-0.011889,-0.791580,0
1778254374247,   239.436, 0.610040, 0.024609,-0.011912,-0.791899,0
1778254374273,   239.461, 0.610058, 0.024613,-0.011912,-0.791885,0
1778254374294,   239.486, 0.611470, 0.024650,-0.011896,-0.790794,0
1778254374317,   239.506, 0.610107, 0.024640,-0.011951,-0.791846,0
1778254374343,   239.531, 0.610392, 0.024651,-0.011952,-0.791626,0
1778254374365,   239.556, 0.608871, 0.024632,-0.012012,-0.792796,0
1778254374387,   239.576, 0.610154, 0.024651,-0.011983,-0.791809,0
1778254374413,   239.601, 0.609996, 0.024655,-0.011992,-0.791930,0
1778254374435,   239.626, 0.609410, 0.024658,-0.012018,-0.792381,0
1778254374457,   239.646, 0.607683, 0.024630,-0.012068,-0.793706,0
1778254374483,   239.671, 0.610680, 0.024670,-0.011965,-0.791403,0
1778254374505,   239.696, 0.609620, 0.024646,-0.011988,-0.792220,0
1778254374528,   239.721, 0.610289, 0.024645,-0.011954,-0.791705,0
1778254374553,   239.741, 0.609883, 0.024631,-0.011949,-0.792018,0
1778254374575,   239.766, 0.610683, 0.024625,-0.011891,-0.791403,0
1778254374598,   239.791, 0.609805, 0.024602,-0.011908,-0.792080,0
1778254374623,   239.811, 0.610365, 0.024607,-0.011884,-0.791649,0
1778254374645,   239.836, 0.609882, 0.024608,-0.011908,-0.792021,0
