unix_time_ms,GPS_ts_tow,GPS_valid,orientQ0,orientQ1,orientQ2,orientQ3,flag
1779393177795,417195.795000000,3,0.801060379,-0.010606905,0.035105962,0.597459018,0
1779393177815,417195.815000000,3,0.797895610,-0.010718508,0.035060536,0.601679742,0
1779393177825,417195.825000000,3,0.801812828,-0.010568808,0.035104640,0.596449614,0
1779393177845,417195.845000000,3,0.807287753,-0.010233621,0.035182104,0.589019537,0
1779393177855,417195.855000000,3,0.802348912,-0.010462551,0.035119221,0.595729411,0
1779393177865,417195.865000000,3,0.801912904,-0.010507536,0.035121541,0.596315145,0
1779393177885,417195.885000000,3,0.800184011,-0.010721285,0.035057776,0.598633230,0
1779393177895,417195.895000000,3,0.806528151,-0.010280638,0.035179589,0.590058565,0
1779393177915,417195.915000000,3,0.801646113,-0.010530752,0.035102859,0.596674562,0
1779393177925,417195.925000000,3,0.798784554,-0.010796337,0.035032168,0.600499272,0
1779393177945,417195.945000000,3,0.800975800,-0.010638427,0.035077631,0.597573638,0
1779393177955,417195.955000000,3,0.800231695,-0.010590008,0.035099711,0.598569155,0
1779393177975,417195.975000000,3,0.805716515,-0.010355514,0.035199743,0.591163814,0
1779393177985,417195.985000000,3,0.804194331,-0.010494079,0.035146937,0.593233585,0
1779393177995,417195.995000000,3,0.803084612,-0.010503879,0.035123508,0.594736278,0
1779393178015,417196.015000000,3,0.806500316,-0.010242674,0.035209455,0.590095520,0
1779393178025,417196.025000000,3,0.805179119,-0.010416045,0.035174280,0.591896117,0
1779393178045,417196.045000000,3,0.805107117,-0.010408761,0.035174847,0.591994107,0
1779393178055,417196.055000000,3,0.800727844,-0.010576038,0.035118312,0.597904444,0
1779393178075,417196.075000000,3,0.805585682,-0.010382167,0.035182726,0.591342688,0
1779393178085,417196.085000000,3,0.798994601,-0.010829867,0.035038810,0.600218832,0
1779393178105,417196.105000000,3,0.798705399,-0.010742136,0.035063468,0.600603700,0
1779393178115,417196.115000000,3,0.802873611,-0.010507501,0.035156924,0.595019042,0
1779393178135,417196.135000000,3,0.804004252,-0.010539191,0.035171472,0.593488872,0
1779393178145,417196.145000000,3,0.803073823,-0.010522262,0.035163831,0.594748080,0
1779393178155,417196.155000000,3,0.798407733,-0.010718185,0.035093118,0.600998163,0
1779393178175,417196.175000000,3,0.801102817,-0.010700700,0.035123363,0.597399533,0
1779393178185,417196.185000000,3,0.800720215,-0.010808531,0.035096232,0.597911835,0
1779393178205,417196.205000000,3,0.800460875,-0.010755215,0.035129745,0.598258078,0
1779393178215,417196.215000000,3,0.804237485,-0.010539747,0.035209239,0.593170464,0
1779393178235,417196.235000000,3,0.800416768,-0.010847948,0.035100389,0.598317146,0
1779393178245,417196.245000000,3,0.804476321,-0.010551428,0.035171311,0.592848718,0
1779393178265,417196.265000000,3,0.801079035,-0.010699122,0.035124008,0.597431421,0
1779393178275,417196.275000000,3,0.802160084,-0.010691731,0.035134729,0.595978618,0
1779393178285,417196.285000000,3,0.799765289,-0.010832492,0.035091110,0.599188507,0
1779393178295,417196.295000000,3,0.807408035,-0.010292647,0.035238095,0.588850319,0
1779393178305,417196.305000000,3,0.804446757,-0.010387965,0.035198059,0.592890143,0
1779393178315,417196.315000000,3,0.804579437,-0.010392032,0.035197113,0.592710018,0
1779393178335,417196.335000000,3,0.802114606,-0.010669890,0.035111602,0.596041560,0
1779393178345,417196.345000000,3,0.800756872,-0.010719119,0.035100520,0.597864211,0
1779393178365,417196.365000000,3,0.803143084,-0.010524590,0.035187051,0.594653130,0
1779393178375,417196.375000000,3,0.805184901,-0.010448892,0.035223987,0.591884613,0
1779393178395,417196.395000000,3,0.803022087,-0.010542380,0.035178840,0.594816625,0
1779393178405,417196.405000000,3,0.800518274,-0.010670447,0.035131522,0.598182678,0
1779393178425,417196.425000000,3,0.803732157,-0.010619327,0.035159856,0.593856692,0
1779393178435,417196.435000000,3,0.804695666,-0.010577929,0.035166990,0.592550695,0
1779393178445,417196.445000000,3,0.805350304,-0.010481847,0.035197105,0.591660559,0
1779393178465,417196.465000000,3,0.804206073,-0.010588876,0.035186224,0.593213618,0
1779393178475,417196.475000000,3,0.802286386,-0.010782033,0.035128444,0.595807254,0
1779393178495,417196.495000000,3,0.805075705,-0.010492943,0.035182428,0.592034817,0
1779393178505,417196.505000000,3,0.803081989,-0.010538036,0.035165470,0.594736695,0
1779393178525,417196.525000000,3,0.806229115,-0.010482344,0.035196625,0.590462506,0
1779393178535,417196.535000000,3,0.802359819,-0.010740075,0.035122473,0.595709562,0
1779393178555,417196.555000000,3,0.800898492,-0.010670800,0.035145562,0.597672641,0
1779393178565,417196.565000000,3,0.805921614,-0.010365895,0.035239302,0.590881705,0
1779393178585,417196.585000000,3,0.798843801,-0.010812549,0.035084095,0.600417256,0
1779393178595,417196.595000000,3,0.800881267,-0.010619958,0.035134401,0.597697318,0
1779393178605,417196.605000000,3,0.801795959,-0.010511288,0.035174545,0.596469283,0
1779393178625,417196.625000000,3,0.799859047,-0.010757055,0.035138536,0.599061966,0
1779393178635,417196.635000000,3,0.799229085,-0.010823664,0.035124224,0.599901795,0
1779393178645,417196.645000000,3,0.801756740,-0.010633249,0.035179064,0.596519470,0
1779393178655,417196.655000000,3,0.800665259,-0.010682390,0.035173550,0.597983181,0
1779393178665,417196.665000000,3,0.803403139,-0.010592853,0.035216469,0.594298780,0
1779393178685,417196.685000000,3,0.796864808,-0.011115192,0.035054836,0.603037417,0
1779393178695,417196.695000000,3,0.802169561,-0.010749172,0.035161231,0.595963299,0
1779393178715,417196.715000000,3,0.802189589,-0.010713331,0.035170663,0.595936298,0
1779393178725,417196.725000000,3,0.802889347,-0.010724234,0.035162441,0.594993591,0
1779393178735,417196.735000000,3,0.805618882,-0.010551137,0.035199407,0.591293335,0
1779393178755,417196.755000000,3,0.805668294,-0.010406351,0.035226889,0.591227114,0
1779393178765,417196.765000000,3,0.805361271,-0.010460990,0.035215236,0.591645002,0
1779393178785,417196.785000000,3,0.800495684,-0.010821681,0.035102267,0.598211884,0
1779393178795,417196.795000000,3,0.801311255,-0.010679751,0.035135232,0.597119510,0
1779393178815,417196.815000000,3,0.803359926,-0.010482727,0.035200533,0.594360173,0
1779393178825,417196.825000000,3,0.801147938,-0.010666508,0.035151303,0.597338021,0
1779393178845,417196.845000000,3,0.801303685,-0.010581922,0.035164434,0.597129822,0
1779393178855,417196.855000000,3,0.803511500,-0.010412185,0.035222605,0.594155073,0
1779393178875,417196.875000000,3,0.801766574,-0.010691836,0.035173025,0.596505642,0
1779393178885,417196.885000000,3,0.801302493,-0.010761541,0.035155602,0.597128630,0
1779393178895,417196.895000000,3,0.800648034,-0.010771054,0.035152812,0.598005950,0
1779393178915,417196.915000000,3,0.802327514,-0.010762800,0.035169136,0.595749915,0
1779393178925,417196.925000000,3,0.803980052,-0.010760349,0.035166394,0.593518078,0
1779393178945,417196.945000000,3,0.803740740,-0.010677942,0.035159085,0.593843997,0
1779393178955,417196.955000000,3,0.804029405,-0.010580228,0.035185769,0.593453228,0
1779393178975,417196.975000000,3,0.804457426,-0.010653865,0.035181336,0.592871785,0
1779393178985,417196.985000000,3,0.801466227,-0.010833508,0.035110686,0.596910298,0
1779393179005,417197.005000000,3,0.801602364,-0.010635354,0.035149533,0.596728623,0
1779393179015,417197.015000000,3,0.805239260,-0.010420433,0.035210412,0.591812015,0
1779393179025,417197.025000000,3,0.802420914,-0.010626297,0.035146020,0.595627904,0
1779393179045,417197.045000000,3,0.804170191,-0.010424360,0.035191946,0.593264937,0
1779393179055,417197.055000000,3,0.801038444,-0.010552033,0.035156768,0.597486556,0
1779393179075,417197.075000000,3,0.803512275,-0.010522683,0.035189431,0.594154060,0
1779393179085,417197.085000000,3,0.801359534,-0.010657278,0.035134159,0.597055256,0
1779393179105,417197.105000000,3,0.803574741,-0.010410726,0.035196535,0.594071209,0
1779393179115,417197.115000000,3,0.803748310,-0.010469614,0.035197433,0.593835175,0
1779393179135,417197.135000000,3,0.805598736,-0.010528523,0.035215113,0.591320395,0
1779393179145,417197.145000000,3,0.802401662,-0.010660600,0.035171453,0.595651686,0
1779393179165,417197.165000000,3,0.809763014,-0.010195971,0.035304718,0.585605264,0
1779393179175,417197.175000000,3,0.807021081,-0.010455136,0.035228368,0.589378238,0
1779393179185,417197.185000000,3,0.802819490,-0.010761696,0.035126239,0.595089257,0
1779393179205,417197.205000000,3,0.798343718,-0.010979424,0.035074979,0.601079524,0
1779393179215,417197.215000000,3,0.803796649,-0.010701783,0.035185397,0.593766391,0
1779393179235,417197.235000000,3,0.802192271,-0.010813628,0.035143934,0.595932603,0
1779393179245,417197.245000000,3,0.799945593,-0.010825027,0.035113763,0.598946512,0
1779393179265,417197.265000000,3,0.803761184,-0.010562644,0.035177842,0.593817353,0
1779393179275,417197.275000000,3,0.800065517,-0.010848746,0.035084561,0.598787606,0
1779393179295,417197.295000000,3,0.804886162,-0.010445825,0.035199046,0.592292368,0
1779393179305,417197.305000000,3,0.803161919,-0.010463585,0.035197698,0.594628215,0
1779393179315,417197.315000000,3,0.802667439,-0.010522876,0.035197157,0.595294535,0
1779393179335,417197.335000000,3,0.798237979,-0.010865806,0.035077143,0.601221919,0
1779393179345,417197.345000000,3,0.802113593,-0.010555826,0.035153322,0.596042514,0
1779393179365,417197.365000000,3,0.800108731,-0.010648635,0.035145950,0.598729849,0
1779393179375,417197.375000000,3,0.800830543,-0.010710555,0.035152212,0.597762585,0
1779393179395,417197.395000000,3,0.804619372,-0.010488804,0.035230178,0.592652082,0
1779393179405,417197.405000000,3,0.800793350,-0.010671610,0.035180431,0.597811460,0
1779393179425,417197.425000000,3,0.804069221,-0.010650578,0.035199329,0.593397319,0
1779393179435,417197.435000000,3,0.798715591,-0.011026456,0.035065521,0.600584924,0
1779393179455,417197.455000000,3,0.801877797,-0.010766596,0.035145551,0.596356332,0
1779393179465,417197.465000000,3,0.807495117,-0.010474131,0.035255741,0.588726580,0
1779393179475,417197.475000000,3,0.801129282,-0.010923459,0.035135072,0.597359300,0
1779393179495,417197.495000000,3,0.802454054,-0.010713720,0.035168093,0.595580399,0
1779393179505,417197.505000000,3,0.801206827,-0.010697167,0.035160556,0.597257912,0
1779393179525,417197.525000000,3,0.804952145,-0.010595398,0.035187624,0.592200756,0
1779393179535,417197.535000000,3,0.801882327,-0.010793366,0.035123147,0.596351206,0
1779393179555,417197.555000000,3,0.801320136,-0.010618813,0.035189245,0.597105503,0
1779393179565,417197.565000000,3,0.802568555,-0.010534587,0.035233505,0.595425427,0
1779393179585,417197.585000000,3,0.802160323,-0.010621003,0.035202719,0.595975578,0
1779393179595,417197.595000000,3,0.805686533,-0.010337426,0.035271749,0.591200709,0
1779393179605,417197.605000000,3,0.802231491,-0.010483889,0.035225697,0.595880866,0
1779393179625,417197.625000000,3,0.801382124,-0.010705166,0.035197131,0.597020388,0
1779393179635,417197.635000000,3,0.799196303,-0.010895530,0.035143394,0.599942863,0
1779393179655,417197.655000000,3,0.800757587,-0.010718881,0.035177313,0.597858667,0
1779393179665,417197.665000000,3,0.805363774,-0.010494306,0.035237998,0.591639459,0
1779393179685,417197.685000000,3,0.803355336,-0.010769128,0.035109024,0.594366550,0
1779393179695,417197.695000000,3,0.805221140,-0.010609845,0.035134982,0.591837764,0
1779393179715,417197.715000000,3,0.806745112,-0.010480292,0.035204366,0.589756906,0
1779393179725,417197.725000000,3,0.803160071,-0.010762294,0.035137609,0.594628811,0
1779393179745,417197.745000000,3,0.801819623,-0.010742608,0.035141006,0.596435308,0
1779393179755,417197.755000000,3,0.799706578,-0.010774322,0.035120938,0.599266112,0
1779393179765,417197.765000000,3,0.800930738,-0.010702928,0.035149019,0.597628593,0
1779393179785,417197.785000000,3,0.804603577,-0.010523412,0.035201441,0.592674673,0
1779393179795,417197.795000000,3,0.802861214,-0.010536148,0.035208192,0.595032215,0
1779393179815,417197.815000000,3,0.797249913,-0.010812948,0.035166021,0.602527261,0
1779393179825,417197.825000000,3,0.800811708,-0.010676717,0.035221852,0.597784340,0
1779393179845,417197.845000000,3,0.802619576,-0.010505521,0.035223726,0.595357716,0
1779393179875,417197.875000000,3,0.802965701,-0.010687962,0.035175361,0.594890416,0
1779393179885,417197.885000000,3,0.802501500,-0.010778354,0.035149895,0.595516384,0
1779393179895,417197.895000000,3,0.802192748,-0.010735970,0.035158053,0.595932484,0
1779393179915,417197.915000000,3,0.805194318,-0.010513246,0.035225347,0.591870666,0
1779393179925,417197.925000000,3,0.804670274,-0.010612366,0.035182614,0.592583656,0
1779393179945,417197.945000000,3,0.802018821,-0.010716024,0.035101674,0.596170127,0
1779393179955,417197.955000000,3,0.800191581,-0.010763640,0.035085686,0.598620594,0
1779393179975,417197.975000000,3,0.805964649,-0.010485861,0.035213981,0.590822458,0
1779393179985,417197.985000000,3,0.799828947,-0.010814730,0.035108753,0.599102795,0
1779393180005,417198.005000000,3,0.800212920,-0.010613654,0.035150558,0.598590910,0
1779393180015,417198.015000000,3,0.801771820,-0.010580208,0.035165947,0.596501052,0
1779393180035,417198.035000000,3,0.800440490,-0.010797791,0.035097834,0.598286331,0
1779393180045,417198.045000000,3,0.804839075,-0.010484424,0.035200946,0.592355490,0
1779393180055,417198.055000000,3,0.800468862,-0.010710163,0.035150327,0.598246992,0
1779393180075,417198.075000000,3,0.803776860,-0.010649596,0.035218306,0.593792081,0
1779393180085,417198.085000000,3,0.802423477,-0.010735027,0.035185300,0.595620275,0
1779393180105,417198.105000000,3,0.801744878,-0.010696771,0.035175987,0.596534550,0
1779393180115,417198.115000000,3,0.804386199,-0.010593663,0.035208333,0.592967987,0
1779393180135,417198.135000000,3,0.802093387,-0.010784892,0.035168517,0.596064687,0
1779393180145,417198.145000000,3,0.806335449,-0.010454545,0.035277925,0.590312898,0
1779393180165,417198.165000000,3,0.799619496,-0.010854763,0.035195153,0.599376500,0
1779393180175,417198.175000000,3,0.801510215,-0.010776218,0.035219762,0.596845806,0
1779393180185,417198.185000000,3,0.797953665,-0.010943572,0.035156701,0.601593077,0
1779393180205,417198.205000000,3,0.800110459,-0.010711447,0.035231207,0.598721385,0
1779393180215,417198.215000000,3,0.806008816,-0.010409633,0.035338551,0.590755999,0
1779393180235,417198.235000000,3,0.803229809,-0.010575795,0.035269834,0.594530225,0
1779393180245,417198.245000000,3,0.805048883,-0.010402708,0.035308924,0.592065334,0
1779393180265,417198.265000000,3,0.802778244,-0.010585115,0.035241671,0.595141292,0
1779393180275,417198.275000000,3,0.799267769,-0.010828800,0.035157990,0.599848092,0
1779393180295,417198.295000000,3,0.803423405,-0.010507275,0.035253990,0.594270706,0
1779393180305,417198.305000000,3,0.799342334,-0.010748900,0.035192892,0.599748194,0
1779393180325,417198.325000000,3,0.802945018,-0.010609400,0.035264488,0.594914496,0
1779393180335,417198.335000000,3,0.798035622,-0.010861455,0.035193771,0.601483643,0
1779393180345,417198.345000000,3,0.802435875,-0.010566437,0.035291515,0.595600247,0
1779393180365,417198.365000000,3,0.803329647,-0.010587918,0.035307616,0.594392836,0
1779393180375,417198.375000000,3,0.805114329,-0.010488241,0.035340607,0.591972947,0
1779393180395,417198.395000000,3,0.799070358,-0.010730550,0.035265811,0.600106418,0
1779393180405,417198.405000000,3,0.804007471,-0.010468878,0.035348680,0.593475223,0
1779393180425,417198.425000000,3,0.801602304,-0.010682810,0.035264399,0.596721172,0
1779393180435,417198.435000000,3,0.802458584,-0.010587660,0.035266839,0.595570624,0
1779393180455,417198.455000000,3,0.800114572,-0.010749020,0.035195980,0.598717272,0
1779393180465,417198.465000000,3,0.800449729,-0.010780362,0.035180837,0.598269522,0
1779393180475,417198.475000000,3,0.801332891,-0.010708460,0.035194818,0.597086430,0
1779393180495,417198.495000000,3,0.802992582,-0.010515327,0.035267238,0.594851851,0
1779393180525,417198.525000000,3,0.803282797,-0.010577928,0.035308704,0.594456255,0
1779393180535,417198.535000000,3,0.806787550,-0.010297043,0.035396013,0.589690506,0
1779393180555,417198.555000000,3,0.799628198,-0.010730992,0.035267465,0.599362910,0
1779393180565,417198.565000000,3,0.805481255,-0.010438164,0.035345927,0.591474175,0
1779393180585,417198.585000000,3,0.797329128,-0.010880696,0.035194054,0.602419555,0
1779393180595,417198.595000000,3,0.807248890,-0.010295445,0.035375681,0.589060068,0
1779393180615,417198.615000000,3,0.806571424,-0.010417395,0.035355885,0.589986444,0
1779393180625,417198.625000000,3,0.799741387,-0.010783633,0.035239812,0.599212587,0
1779393180635,417198.635000000,3,0.802966893,-0.010531863,0.035300698,0.594884098,0
1779393180655,417198.655000000,3,0.801821113,-0.010685135,0.035250805,0.596427917,0
1779393180665,417198.665000000,3,0.803067386,-0.010669568,0.035253026,0.594748914,0
1779393180685,417198.685000000,3,0.800572872,-0.010750878,0.035223767,0.598102629,0
1779393180695,417198.695000000,3,0.803618431,-0.010581031,0.035274439,0.594004452,0
1779393180715,417198.715000000,3,0.804910541,-0.010586481,0.035265960,0.592252731,0
1779393180725,417198.725000000,3,0.804720819,-0.010559988,0.035259534,0.592511415,0
1779393180745,417198.745000000,3,0.800609708,-0.010771018,0.035197735,0.598054528,0
1779393180755,417198.755000000,3,0.802062809,-0.010749236,0.035213929,0.596103847,0
1779393180765,417198.765000000,3,0.805946410,-0.010544290,0.035281647,0.590842128,0
1779393180775,417198.775000000,3,0.801171780,-0.010769912,0.035207193,0.597300768,0
1779393180785,417198.785000000,3,0.802048087,-0.010658340,0.035238050,0.596123755,0
1779393180795,417198.795000000,3,0.801961660,-0.010685783,0.035243273,0.596239209,0
1779393180815,417198.815000000,3,0.802647531,-0.010783255,0.035229389,0.595314682,0
1779393180825,417198.825000000,3,0.803221345,-0.010726769,0.035246316,0.594540238,0
1779393180845,417198.845000000,3,0.807188451,-0.010474233,0.035344195,0.589141726,0
1779393180855,417198.855000000,3,0.798400223,-0.011060738,0.035167556,0.600997567,0
1779393180875,417198.875000000,3,0.798331678,-0.011013024,0.035146341,0.601090789,0
1779393180885,417198.885000000,3,0.802693725,-0.010678911,0.035228446,0.595254421,0
1779393180905,417198.905000000,3,0.799650133,-0.010916250,0.035146158,0.599337399,0
1779393180915,417198.915000000,3,0.802217603,-0.010778419,0.035186794,0.595896602,0
1779393180925,417198.925000000,3,0.800891161,-0.010793976,0.035185654,0.597677827,0
1779393180945,417198.945000000,3,0.802488327,-0.010638157,0.035271678,0.595529377,0
1779393180955,417198.955000000,3,0.800576150,-0.010830279,0.035239358,0.598096013,0
1779393180975,417198.975000000,3,0.804603815,-0.010587930,0.035314631,0.592666507,0
1779393180985,417198.985000000,3,0.800841689,-0.010764110,0.035257969,0.597740531,0
1779393181005,417199.005000000,3,0.802077889,-0.010797541,0.035245735,0.596080720,0
1779393181015,417199.015000000,3,0.799035788,-0.010996384,0.035170823,0.600153267,0
1779393181035,417199.035000000,3,0.799775302,-0.010822885,0.035225425,0.599167407,0
1779393181045,417199.045000000,3,0.798787415,-0.010896995,0.035211556,0.600483298,0
1779393181065,417199.065000000,3,0.802890062,-0.010745471,0.035247441,0.594987214,0
1779393181075,417199.075000000,3,0.799060047,-0.010897554,0.035178423,0.600122333,0
1779393181085,417199.085000000,3,0.800994933,-0.010709635,0.035224147,0.597538114,0
1779393181105,417199.105000000,3,0.800045252,-0.010869498,0.035195202,0.598807871,0
1779393181115,417199.115000000,3,0.801346540,-0.010841290,0.035209917,0.597064972,0
1779393181125,417199.125000000,3,0.801857173,-0.010761638,0.035239384,0.596378684,0
1779393181135,417199.135000000,3,0.799215376,-0.010842443,0.035213239,0.599914432,0
1779393181145,417199.145000000,3,0.799619734,-0.010809716,0.035213873,0.599375963,0
1779393181165,417199.165000000,3,0.806746721,-0.010414011,0.035280734,0.589751303,0
1779393181175,417199.175000000,3,0.802036881,-0.010630179,0.035199426,0.596141696,0
1779393181195,417199.195000000,3,0.805586159,-0.010442921,0.035298757,0.591334105,0
1779393181205,417199.205000000,3,0.802115798,-0.010756299,0.035242401,0.596030593,0
1779393181215,417199.215000000,3,0.799947858,-0.010905440,0.035214435,0.598936141,0
1779393181235,417199.235000000,3,0.798530579,-0.010834407,0.035236228,0.600824416,0
1779393181245,417199.245000000,3,0.801957428,-0.010674285,0.035290662,0.596242428,0
1779393181265,417199.265000000,3,0.804314673,-0.010714620,0.035284523,0.593058288,0
1779393181275,417199.275000000,3,0.803112745,-0.010738366,0.035291564,0.594684005,0
1779393181295,417199.295000000,3,0.803854108,-0.010608041,0.035375629,0.593678951,0
1779393181305,417199.305000000,3,0.800356090,-0.010859864,0.035309993,0.598385751,0
1779393181325,417199.325000000,3,0.801588595,-0.010733551,0.035297096,0.596736789,0
1779393181335,417199.335000000,3,0.803323030,-0.010581352,0.035322350,0.594401002,0
1779393181355,417199.355000000,3,0.804826498,-0.010617337,0.035313770,0.592363596,0
1779393181365,417199.365000000,3,0.800891697,-0.010872061,0.035235465,0.597672880,0
1779393181375,417199.375000000,3,0.800511718,-0.010818046,0.035256438,0.598181427,0
1779393181395,417199.395000000,3,0.807107568,-0.010365695,0.035401501,0.589250982,0
1779393181405,417199.405000000,3,0.797466040,-0.011013066,0.035197586,0.602235734,0
1779393181425,417199.425000000,3,0.798499048,-0.010919471,0.035178814,0.600868106,0
1779393181435,417199.435000000,3,0.802019358,-0.010671291,0.035246573,0.596161783,0
1779393181455,417199.455000000,3,0.801957309,-0.010828655,0.035234556,0.596243083,0
1779393181465,417199.465000000,3,0.804657519,-0.010687615,0.035273094,0.592594326,0
1779393181485,417199.485000000,3,0.801428020,-0.010715479,0.035245594,0.596955717,0
1779393181495,417199.495000000,3,0.805615842,-0.010488746,0.035317183,0.591291726,0
1779393181505,417199.505000000,3,0.800198019,-0.010897221,0.035195623,0.598603189,0
1779393181525,417199.525000000,3,0.800192595,-0.010878016,0.035195846,0.598610699,0
1779393181535,417199.535000000,3,0.801173270,-0.010773769,0.035248108,0.597296417,0
1779393181555,417199.555000000,3,0.800957382,-0.010849927,0.035266165,0.597583413,0
1779393181565,417199.565000000,3,0.799248934,-0.010938463,0.035236005,0.599866688,0
1779393181585,417199.585000000,3,0.801516116,-0.010675509,0.035292137,0.596835434,0
1779393181595,417199.595000000,3,0.802132070,-0.010694547,0.035290875,0.596007049,0
1779393181615,417199.615000000,3,0.807371914,-0.010487833,0.035350885,0.588889658,0
1779393181625,417199.625000000,3,0.802040696,-0.010721358,0.035278216,0.596130311,0
1779393181645,417199.645000000,3,0.803713620,-0.010573195,0.035321232,0.593872964,0
1779393181655,417199.655000000,3,0.801208138,-0.010780773,0.035258830,0.597248793,0
1779393181665,417199.665000000,3,0.801952779,-0.010745272,0.035246562,0.596249878,0
1779393181685,417199.685000000,3,0.802413225,-0.010634162,0.035244934,0.595632195,0
1779393181695,417199.695000000,3,0.802086830,-0.010696161,0.035217095,0.596072257,0
1779393181715,417199.715000000,3,0.809274137,-0.010290318,0.035311308,0.586278677,0
1779393181725,417199.725000000,3,0.800813794,-0.010709206,0.035162814,0.597784519,0
1779393181745,417199.745000000,3,0.804499686,-0.010507762,0.035207916,0.592815578,0
1779393181755,417199.755000000,3,0.797979712,-0.010968297,0.035058327,0.601563752,0
1779393181775,417199.775000000,3,0.801637113,-0.010704988,0.035127420,0.596681952,0
1779393181785,417199.785000000,3,0.803763986,-0.010547772,0.035165317,0.593814492,0
1779393181795,417199.795000000,3,0.804505765,-0.010541916,0.035173003,0.592808783,0
1779393181815,417199.815000000,3,0.805634379,-0.010486740,0.035180975,0.591274559,0
1779393181825,417199.825000000,3,0.798609257,-0.010835237,0.035085026,0.600728691,0
1779393181845,417199.845000000,3,0.807447135,-0.010352713,0.035242725,0.588795304,0
1779393181855,417199.855000000,3,0.802215397,-0.010706092,0.035146199,0.595903277,0
1779393181875,417199.875000000,3,0.801183224,-0.010654889,0.035160843,0.597290337,0
1779393181885,417199.885000000,3,0.803113282,-0.010522192,0.035188954,0.594693303,0
1779393181905,417199.905000000,3,0.797187448,-0.010979393,0.035024930,0.602615178,0
1779393181915,417199.915000000,3,0.799495280,-0.010835825,0.035065480,0.599550068,0
1779393181935,417199.935000000,3,0.801536620,-0.010684417,0.035130303,0.596817195,0
1779393181945,417199.945000000,3,0.802101433,-0.010691467,0.035120249,0.596058369,0
1779393181955,417199.955000000,3,0.798867702,-0.010892421,0.035053272,0.600385785,0
1779393181975,417199.975000000,3,0.802710533,-0.010558406,0.035110898,0.595240712,0
1779393181985,417199.985000000,3,0.801829100,-0.010635692,0.035079628,0.596428037,0
1779393182005,417200.005000000,3,0.801732063,-0.010769160,0.035014331,0.596559942,0
1779393182015,417200.015000000,3,0.801964164,-0.010708436,0.035035711,0.596247792,0
1779393182035,417200.035000000,3,0.800108075,-0.010706182,0.035041325,0.598735809,0
1779393182045,417200.045000000,3,0.805992067,-0.010391513,0.035126541,0.590791762,0
1779393182065,417200.065000000,3,0.806074202,-0.010404599,0.035121422,0.590679884,0
1779393182075,417200.075000000,3,0.805433452,-0.010428811,0.035140667,0.591551602,0
1779393182085,417200.085000000,3,0.802905738,-0.010615306,0.035131719,0.594975233,0
1779393182105,417200.105000000,3,0.800892889,-0.010802587,0.035184570,0.597675443,0
1779393182115,417200.115000000,3,0.803858697,-0.010557311,0.035218619,0.593683004,0
1779393182135,417200.135000000,3,0.805568397,-0.010408449,0.035337746,0.591356456,0
1779393182145,417200.145000000,3,0.803712547,-0.010666951,0.035307169,0.593873560,0
1779393182165,417200.165000000,3,0.803621709,-0.010758548,0.035287384,0.593996048,0
1779393182175,417200.175000000,3,0.799985051,-0.010827624,0.035232347,0.598886788,0
