unix_time_ms,GPS_ts_tow,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinAccelX,estLinAccelY,estLinAccelZ,estLinAccel_valid,estAngRateX,estAngRateY,estAngRateZ,estAngRate_valid,estGravityX,estGravityY,estGravityZ,estGravity_valid,flag
1779390687480,414705.480000000,0.055402860,0.007824059,-1.004146695,0.000539679,0.000086985,-0.010055053,0.015270929,-0.022892393,-0.055399347,1,0.006243615,-0.000143757,0.000053983,1,-0.528041065,-0.099425502,9.791918755,1,0
1779390687490,414705.490000000,0.057638120,0.007968361,-0.992535293,0.000580178,0.000073454,-0.009947695,0.037112806,-0.020778788,0.058472130,1,0.005657725,0.002141346,-0.000793804,1,-0.528190613,-0.098746710,9.791917801,1,0
1779390687510,414705.510000000,0.053039823,0.012734285,-0.986241341,0.000539451,0.000131633,-0.009845152,-0.008546747,0.025425015,0.120159283,1,-0.008804502,0.000147343,0.000524133,1,-0.528694510,-0.099729203,9.791880608,1,0
1779390687520,414705.520000000,0.052772891,0.011281065,-0.998723328,0.000529350,0.000119275,-0.009973043,-0.011038430,0.010577992,-0.002246928,1,-0.001982416,-0.002386117,0.000284160,1,-0.528492272,-0.100113399,9.791887283,1,0
1779390687530,414705.530000000,0.053840861,0.007007218,-1.003908038,0.000541991,0.000082113,-0.010045573,-0.000299087,-0.030959114,-0.053073719,1,0.007143133,-0.003313944,-0.000080937,1,-0.528194487,-0.099453993,9.791910172,1,0
1779390687550,414705.550000000,0.051813051,0.009371086,-0.990887225,0.000522268,0.000087054,-0.009914461,-0.020078003,-0.007003779,0.074631222,1,-0.004679154,0.000970936,0.000105553,1,-0.528220773,-0.099048413,9.791913033,1,0
1779390687570,414705.570000000,0.054239962,0.012853366,-1.000290036,0.000537460,0.000136109,-0.009994442,0.003622518,0.025538076,-0.017600074,1,-0.003100004,-0.001066802,0.000559409,1,-0.528256774,-0.100606076,9.791894913,1,0
1779390687580,414705.580000000,0.058516383,0.007617259,-0.999418437,0.000573147,0.000082050,-0.009998722,0.045624353,-0.025605528,-0.009047125,1,0.005467970,-0.001064451,0.000031739,1,-0.528192222,-0.100134842,9.791903496,1,0
1779390687590,414705.590000000,0.058079235,0.006493341,-0.993220150,0.000587086,0.000059656,-0.009937373,0.041424964,-0.035920572,0.051748402,1,0.006200069,-0.000052767,-0.000489652,1,-0.528136015,-0.099406078,9.791913986,1,0
1779390687610,414705.610000000,0.051265042,0.013683705,-0.990015149,0.000510456,0.000130484,-0.009885971,-0.025747821,0.034042340,0.083153963,1,-0.008046483,0.001284705,0.000254994,1,-0.528526306,-0.100399345,9.791882515,1,0
1779390687620,414705.620000000,0.051217619,0.012758693,-1.000892878,0.000501987,0.000130193,-0.009989155,-0.026102282,0.024415905,-0.023519272,1,-0.001818663,-0.001727634,0.000483815,1,-0.528321862,-0.100760005,9.791890144,1,0
1779390687640,414705.640000000,0.053322278,0.007987774,-0.995978057,0.000533344,0.000075790,-0.009968896,-0.005236197,-0.021435723,0.024700029,1,0.004981896,0.001607011,0.000056818,1,-0.528199255,-0.099613659,9.791908264,1,0
1779390687650,414705.650000000,0.051608030,0.011035202,-0.989644349,0.000510577,0.000104327,-0.009901516,-0.022285355,0.008425522,0.086798899,1,-0.005429469,0.003980618,0.000414690,1,-0.528511524,-0.099961378,9.791888237,1,0
1779390687660,414705.660000000,0.051350202,0.014519081,-0.992173493,0.000513291,0.000138840,-0.009915113,-0.025055474,0.041780148,0.061976269,1,-0.009115800,0.001474183,0.000222508,1,-0.528675020,-0.100887164,9.791869164,1,0
1779390687680,414705.680000000,0.052914791,0.007479572,-1.002000690,0.000503090,0.000091948,-0.010023266,-0.009241584,-0.026890257,-0.034366094,1,0.011223900,0.000477472,0.000282180,1,-0.528173447,-0.099889494,9.791906357,1,0
1779390687690,414705.690000000,0.058068313,0.007201174,-0.992382109,0.000585146,0.000066317,-0.009934708,0.041013017,-0.028718531,0.059953436,1,0.005243831,0.003059152,-0.000479031,1,-0.528537810,-0.099175297,9.791893959,1,0
1779390687710,414705.710000000,0.049258955,0.012662056,-0.992710114,0.000485187,0.000131014,-0.009924002,-0.046024013,0.023763746,0.056690812,1,-0.010803255,0.004187776,0.001049703,1,-0.529220223,-0.100743562,9.791841507,1,0
1779390687720,414705.720000000,0.051439442,0.011401614,-0.998875439,0.000522611,0.000113909,-0.009979267,-0.024781344,0.010682521,-0.003785257,1,-0.003607996,-0.000726304,0.000299385,1,-0.529203117,-0.101240911,9.791837692,1,0
1779390687740,414705.740000000,0.053416006,0.006962844,-0.996640980,0.000531835,0.000068423,-0.009973403,-0.005405298,-0.032001242,0.018135577,1,0.004102299,0.003125719,-0.000319393,1,-0.529334724,-0.100156091,9.791841507,1,0
1779390687750,414705.750000000,0.053779602,0.010796528,-0.990852952,0.000539005,0.000099399,-0.009914232,-0.002284840,0.005354572,0.074870154,1,-0.007207926,0.004650061,0.000146072,1,-0.529827595,-0.100747615,9.791809082,1,0
1779390687770,414705.770000000,0.058691945,0.012653479,-0.999314249,0.000571209,0.000128671,-0.009985778,0.045007136,0.021548279,-0.008175691,1,-0.006505838,0.003215676,0.000789357,1,-0.530664742,-0.102741420,9.791742325,1,0
1779390687780,414705.780000000,0.063499190,0.009572780,-0.995311499,0.000623675,0.000099853,-0.009963506,0.091899812,-0.008794556,0.031063221,1,0.003476203,0.002554684,0.000698259,1,-0.530894399,-0.102561936,9.791731834,1,0
1779390687800,414705.800000000,0.054178849,0.011555471,-0.983628392,0.000546323,0.000116838,-0.009826479,0.000236542,0.011135357,0.145625964,1,-0.004035597,0.001222649,-0.000067470,1,-0.531114638,-0.102310993,9.791722298,1,0
1779390687810,414705.810000000,0.052117426,0.012110220,-0.990036666,0.000516422,0.000112975,-0.009888791,-0.019929232,0.015937705,0.082778029,1,-0.006584502,-0.001827813,-0.000059630,1,-0.530969620,-0.103028320,9.791723251,1,0
1779390687820,414705.820000000,0.048386514,0.009053246,-1.003662825,0.000490931,0.000092594,-0.010021152,-0.056066934,-0.014506325,-0.050829478,1,-0.003083229,-0.005295128,-0.000640195,1,-0.530411363,-0.103385530,9.791749954,1,0
1779390687840,414705.840000000,0.057026718,0.009865962,-0.997695565,0.000583715,0.000082533,-0.009996902,0.028902831,-0.006410872,0.007703990,1,-0.001815806,0.001377790,-0.001464577,1,-0.530380726,-0.103221983,9.791752815,1,0
1779390687870,414705.870000000,0.054683041,0.013410868,-0.996448159,0.000553140,0.000140892,-0.009964758,0.005415516,0.026225109,0.019887056,1,0.000625616,-0.003037700,-0.000350497,1,-0.530747175,-0.105271682,9.791710854,1,0
1779390687880,414705.880000000,0.055676047,0.009142715,-0.997513473,0.000560452,0.000096325,-0.009986333,0.015472408,-0.015028720,0.009463586,1,0.009349400,-0.002714397,-0.001003285,1,-0.530438185,-0.104398429,9.791737556,1,0
1779390687900,414705.900000000,0.050726358,0.010036778,-0.985666215,0.000508424,0.000100162,-0.009850650,-0.032884352,-0.005219588,0.125666291,1,-0.004009282,-0.000480657,-0.000192732,1,-0.530324996,-0.103772044,9.791749954,1,0
1779390687910,414705.910000000,0.046538617,0.011828461,-0.996503353,0.000469558,0.000113334,-0.009946984,-0.073766261,0.011609464,0.019392751,1,-0.008700793,-0.003279426,-0.000597847,1,-0.530051827,-0.104660317,9.791755676,1,0
1779390687930,414705.930000000,0.055830229,0.006676565,-1.006125808,0.000549561,0.000074165,-0.010063548,0.017869409,-0.038722899,-0.074942231,1,0.008914204,-0.001851089,0.000119346,1,-0.529580832,-0.103919715,9.791789055,1,0
1779390687940,414705.940000000,0.055050466,0.008808110,-0.992652297,0.000540807,0.000081537,-0.009951146,0.010250828,-0.017016001,0.057198748,1,0.006313112,0.002818954,-0.000109656,1,-0.529697657,-0.103197485,9.791790009,1,0
1779390687950,414705.950000000,0.055561166,0.012109241,-0.982347488,0.000556301,0.000109307,-0.009826914,0.014981544,0.015607137,0.158241630,1,-0.001392434,0.002533783,0.001254063,1,-0.529966772,-0.103185251,9.791775703,1,0
1779390687970,414705.970000000,0.056060635,0.010233576,-0.993038893,0.000549589,0.000109988,-0.009924415,0.020058203,-0.002470172,0.053407930,1,0.008699959,-0.003611579,0.000984469,1,-0.529596627,-0.102554463,9.791802406,1,0
1779390687980,414705.980000000,0.056109123,0.005781538,-0.995877802,0.000558351,0.000058323,-0.009962934,0.021020913,-0.044858970,0.025606962,1,0.015183417,-0.004286449,0.000565799,1,-0.529088199,-0.101082303,9.791845322,1,0
1779390688000,414706.000000000,0.053807046,0.010743408,-0.989784181,0.000552650,0.000092019,-0.009895987,-0.001186468,0.005406502,0.085401870,1,-0.003283316,-0.001568953,-0.000186118,1,-0.528804421,-0.100053005,9.791871071,1,0
1779390688010,414706.010000000,0.049829848,0.012310481,-0.995479167,0.000506922,0.000125044,-0.009946796,-0.039999675,0.020243078,0.029557630,1,-0.005141601,-0.002563379,0.000056392,1,-0.528583705,-0.100641668,9.791876793,1,0
1779390688030,414706.030000000,0.057031825,0.008320755,-0.998753786,0.000568494,0.000090387,-0.010002989,0.031472523,-0.018103344,-0.002501493,1,0.013216993,-0.005656694,-0.000369555,1,-0.527642250,-0.099290743,9.791941643,1,0
1779390688040,414706.040000000,0.054275174,0.006090289,-0.992592871,0.000557509,0.000069038,-0.009932618,0.004827595,-0.038613122,0.057951026,1,0.010749168,-0.002370559,0.000041629,1,-0.527356207,-0.098003358,9.791970253,1,0
1779390688060,414706.060000000,0.049336646,0.010125341,-0.998373568,0.000494423,0.000099813,-0.009965083,-0.043715470,0.000663473,0.001252703,1,-0.007698621,0.001069198,-0.000381764,1,-0.527575910,-0.098872796,9.791949272,1,0
1779390688070,414706.070000000,0.051999446,0.010209945,-1.007331967,0.000511304,0.000106592,-0.010063451,-0.017556241,0.001041681,-0.086599834,1,-0.000860878,-0.001915912,-0.000441396,1,-0.527436793,-0.099111259,9.791954041,1,0
1779390688090,414706.090000000,0.055723339,0.012672094,-0.988678336,0.000552651,0.000126837,-0.009899448,0.019074781,0.026063493,0.096343108,1,0.004976696,0.001203448,-0.000490509,1,-0.527421892,-0.098053008,9.791965485,1,0
1779390688100,414706.100000000,0.056307532,0.014936741,-0.983510137,0.000559975,0.000144050,-0.009824079,0.024732037,0.048368290,0.147023246,1,-0.001125911,-0.001049478,0.000177943,1,-0.527423561,-0.098145887,9.791964531,1,0
1779390688110,414706.110000000,0.052975036,0.014185504,-0.993498266,0.000529009,0.000142658,-0.009914878,-0.007680682,0.040901516,0.049086694,1,0.000210590,-0.003507461,0.000081993,1,-0.527079046,-0.098204076,9.791982651,1,0
1779390688130,414706.130000000,0.053858586,0.004974496,-1.006007195,0.000529985,0.000047081,-0.010061199,0.001593893,-0.048230335,-0.073539272,1,0.007268737,-0.000495787,-0.000496853,1,-0.526562691,-0.096787691,9.792024612,1,0
1779390688140,414706.140000000,0.052297555,0.006044707,-1.001436234,0.000521290,0.000049370,-0.010023101,-0.013855527,-0.037515629,-0.028718548,1,-0.004058470,0.004572103,-0.000851503,1,-0.526861608,-0.096921876,9.792007446,1,0
1779390688160,414706.160000000,0.054681223,0.017651973,-0.993626416,0.000539585,0.000171154,-0.009936528,0.008282863,0.073419496,0.047773566,1,-0.015997693,0.004736553,0.000939379,1,-0.528104722,-0.100184299,9.791907310,1,0
1779390688170,414706.170000000,0.056907225,0.016642421,-0.995517492,0.000564020,0.000174021,-0.009953598,0.029920623,0.062743537,0.029209763,1,0.000083495,0.000672530,0.000705116,1,-0.528169870,-0.100459084,9.791901588,1,0
1779390688190,414706.190000000,0.054152526,0.008353907,-0.984210432,0.000556882,0.000087586,-0.009844229,0.003138407,-0.016316494,0.140129402,1,0.011313181,-0.002559226,0.000678133,1,-0.527836919,-0.097886585,9.791945457,1,0
1779390688200,414706.200000000,0.050412335,0.008026015,-0.988251865,0.000508608,0.000080693,-0.009869800,-0.033372335,-0.019143339,0.100509420,1,-0.002392821,-0.001046318,0.000972469,1,-0.527716160,-0.097924620,9.791951180,1,0
1779390688220,414706.220000000,0.054112002,0.007596948,-1.008851290,0.000538474,0.000076548,-0.010086241,0.003088549,-0.024453042,-0.101502985,1,-0.003401185,0.000074339,-0.000233688,1,-0.527571201,-0.099060051,9.791947365,1,0
1779390688230,414706.230000000,0.057550240,0.009238800,-0.999379098,0.000575673,0.000088253,-0.010017746,0.036642954,-0.008414205,-0.008622882,1,0.000815396,0.002929330,-0.000745933,1,-0.527823210,-0.098991737,9.791934967,1,0
1779390688240,414706.240000000,0.059023682,0.012676414,-0.986071646,0.000588752,0.000117127,-0.009872471,0.050674327,0.025194451,0.121855609,1,-0.003150355,0.003442327,-0.001157451,1,-0.528257191,-0.099218853,9.791909218,1,0
1779390688260,414706.260000000,0.051702708,0.013955209,-0.990443468,0.000504394,0.000154722,-0.009885929,-0.021167940,0.036913544,0.078971893,1,0.000426584,-0.002806664,0.000507944,1,-0.528111041,-0.099926174,9.791910172,1,0
1779390688270,414706.270000000,0.049718790,0.008799585,-0.998221040,0.000495995,0.000087104,-0.009971717,-0.040239085,-0.013262821,0.002724232,1,0.007450386,-0.004274479,-0.000078725,1,-0.527680635,-0.099325188,9.791938782,1,0
1779390688290,414706.290000000,0.051512476,0.007243374,-0.995034814,0.000500639,0.000067985,-0.009945772,-0.022338487,-0.027447738,0.033998843,1,-0.005041342,0.002840943,-0.000719742,1,-0.527591646,-0.098639324,9.791951180,1,0
1779390688300,414706.300000000,0.055591095,0.013159376,-0.995479643,0.000551225,0.000117605,-0.009948571,0.017349316,0.029490344,0.029608246,1,-0.013352053,0.003349283,-0.000235396,1,-0.527917445,-0.099975608,9.791919708,1,0
1779390688320,414706.320000000,0.057742883,0.010455531,-1.000795841,0.000561644,0.000109260,-0.010012038,0.038051065,0.001571607,-0.022560908,1,0.003305941,0.001978837,-0.000387593,1,-0.528273940,-0.100863613,9.791891098,1,0
1779390688330,414706.330000000,0.055587430,0.008712445,-0.991134703,0.000572085,0.000085218,-0.009934897,0.016889215,-0.014777809,0.072187871,1,0.009354913,-0.000278648,-0.000716278,1,-0.528228343,-0.099927589,9.791903496,1,0
1779390688350,414706.350000000,0.048783474,0.008921839,-0.988865376,0.000487020,0.000094896,-0.009866260,-0.049786154,-0.012376749,0.094448984,1,-0.006378062,-0.001060977,-0.000419606,1,-0.528155446,-0.100069605,9.791906357,1,0
1779390688360,414706.360000000,0.049520254,0.008906531,-1.003232837,0.000498800,0.000089863,-0.010015605,-0.042330731,-0.013185518,-0.046441667,1,-0.005354375,-0.002582050,-0.000154616,1,-0.527878046,-0.100695901,9.791914940,1,0
1779390688380,414706.380000000,0.058721479,0.008147201,-0.999222040,0.000589471,0.000084251,-0.010010383,0.047919549,-0.020661855,-0.007109611,1,0.002874377,0.001563129,-0.000955813,1,-0.527989924,-0.100470617,9.791911125,1,0
1779390688390,414706.390000000,0.056942455,0.010750470,-0.990256250,0.000580840,0.000102621,-0.009915112,0.030278180,0.004958488,0.080805853,1,-0.000925360,0.001575952,-0.000730325,1,-0.528185487,-0.100497685,9.791899681,1,0
1779390688400,414706.400000000,0.054890171,0.012465227,-0.987618685,0.000556229,0.000130180,-0.009872818,0.009966757,0.021604210,0.106659472,1,-0.001083437,0.001590664,0.000939231,1,-0.528371871,-0.100670114,9.791888237,1,0
1779390688420,414706.420000000,0.052083015,0.005577738,-0.995018363,0.000522397,0.000056897,-0.009942256,-0.017293030,-0.045165066,0.034116104,1,0.007930358,-0.003833505,-0.001126743,1,-0.527933121,-0.099618718,9.791922569,1,0
1779390688430,414706.430000000,0.050839808,0.004858386,-0.994264066,0.000506199,0.000044864,-0.009944649,-0.029294537,-0.051621523,0.041529775,1,0.002815557,-0.000725615,-0.000684020,1,-0.527839899,-0.099179409,9.791932106,1,0
1779390688450,414706.450000000,0.051005427,0.012818838,-1.000903368,0.000505678,0.000117492,-0.009995320,-0.027892934,0.024631083,-0.023610326,1,-0.015323387,0.001206035,0.000317523,1,-0.528123021,-0.101555862,9.791892052,1,0
1779390688460,414706.460000000,0.054635946,0.014805705,-1.005634069,0.000529457,0.000146046,-0.010051208,0.007610521,0.042931069,-0.070020027,1,-0.007567045,0.001631055,0.000139527,1,-0.528235972,-0.102498934,9.791876793,1,0
1779390688480,414706.480000000,0.057809439,0.011917822,-0.987084627,0.000573971,0.000122715,-0.009891652,0.038476847,0.015358094,0.111881703,1,0.008841769,0.003136203,-0.000675153,1,-0.528537631,-0.101241365,9.791872978,1,0
1779390688490,414706.490000000,0.054489315,0.009848303,-0.980121672,0.000546293,0.000097489,-0.009798503,0.005776488,-0.004411025,0.180162907,1,0.002481787,0.000513966,0.000012400,1,-0.528597236,-0.100912519,9.791873932,1,0
1779390688510,414706.510000000,0.046612691,0.008719859,-1.003834009,0.000469293,0.000089773,-0.010028833,-0.071105458,-0.016177988,-0.052363239,1,-0.004646477,-0.001312552,0.000125901,1,-0.528178990,-0.101835206,9.791886330,1,0
1779390688520,414706.520000000,0.049804278,0.007363998,-1.005462289,0.000497784,0.000074853,-0.010066018,-0.039799064,-0.029735133,-0.068334356,1,-0.002657581,0.000895404,-0.001593202,1,-0.528240204,-0.102032445,9.791881561,1,0
1779390688530,414706.530000000,0.052300476,0.008802320,-1.000297546,0.000522554,0.000087928,-0.010011243,-0.015438886,-0.015900966,-0.017693814,1,-0.004638507,0.001497774,-0.000981545,1,-0.528377771,-0.102368183,9.791870117,1,0
1779390688550,414706.550000000,0.057781793,0.023800742,-0.987293303,0.000574827,0.000237996,-0.009879183,0.037728656,0.129492775,0.109784618,1,-0.005667736,0.003321845,0.000042136,1,-0.529020786,-0.104089364,9.791817665,1,0
1779390688560,414706.560000000,0.060348313,0.018304465,-0.982854486,0.000596428,0.000203894,-0.009817799,0.062833108,0.075796261,0.153312996,1,0.009384599,-0.003134496,0.001086886,1,-0.528884411,-0.103414908,9.791831970,1,0
1779390688580,414706.580000000,0.051009540,0.000894398,-0.989069164,0.000515183,0.000016572,-0.009887205,-0.027486604,-0.090607867,0.092480585,1,0.021874795,-0.003821312,-0.000385469,1,-0.527600110,-0.098697752,9.791950226,1,0
1779390688590,414706.590000000,0.045245651,0.003175346,-0.992949724,0.000459592,0.000019382,-0.009916534,-0.083830856,-0.067291051,0.054444332,1,-0.000673666,-0.001338763,-0.001594614,1,-0.527496934,-0.098454230,9.791957855,1,0
1779390688610,414706.610000000,0.050525390,0.009471259,-1.016952395,0.000486000,0.000083885,-0.010159494,-0.031954266,-0.007693391,-0.180957496,1,-0.012582873,0.000435036,-0.000570852,1,-0.527452528,-0.100967877,9.791934967,1,0
1779390688620,414706.620000000,0.061591879,0.011218494,-1.009833217,0.000600224,0.000102144,-0.010128086,0.076290019,0.008598174,-0.111166477,1,-0.004976348,0.005391440,-0.000391349,1,-0.527887940,-0.101573445,9.791904449,1,0
1779390688640,414706.640000000,0.061754931,0.018246982,-0.973873854,0.000618247,0.000177333,-0.009737445,0.076895908,0.077046618,0.241416126,1,-0.001416368,0.001345485,0.000796525,1,-0.528755307,-0.101937957,9.791853905,1,0
1779390688650,414706.650000000,0.055144697,0.015246736,-0.982059896,0.000561106,0.000158559,-0.009798144,0.012269488,0.047815695,0.161151320,1,0.005966044,-0.003946356,0.001043269,1,-0.528392673,-0.101516016,9.791878700,1,0
1779390688670,414706.670000000,0.048962612,0.001276751,-1.006170392,0.000491139,0.000010477,-0.010058274,-0.047051698,-0.086759441,-0.075196937,1,0.009331935,-0.005399654,-0.000807390,1,-0.527042389,-0.098990582,9.791976929,1,0
1779390688680,414706.680000000,0.048787765,0.002838448,-1.006450891,0.000490129,0.000022517,-0.010076513,-0.048594393,-0.071317405,-0.077936545,1,-0.006957272,0.001404701,-0.001339160,1,-0.527082324,-0.099372171,9.791971207,1,0
1779390688690,414706.690000000,0.049832787,0.010053960,-1.002016306,0.000503840,0.000090898,-0.010023993,-0.038759928,-0.002080264,-0.034487486,1,-0.021321798,0.004700126,-0.000448818,1,-0.527599037,-0.101341255,9.791922569,1,0
1779390688710,414706.710000000,0.056206144,0.015161180,-1.003533602,0.000562727,0.000163260,-0.010038891,0.023420691,0.045400813,-0.049410313,1,0.003332216,-0.000410668,0.000731309,1,-0.527760804,-0.103174500,9.791894913,1,0
1779390688720,414706.720000000,0.060157284,0.010092073,-0.993848383,0.000602951,0.000113998,-0.009965794,0.062209208,-0.003342290,0.045581333,1,0.014128809,0.000116525,0.000461026,1,-0.527733624,-0.101873010,9.791910172,1,0
1779390688740,414706.740000000,0.052793242,0.008353134,-0.978211045,0.000542028,0.000079193,-0.009768387,-0.010343247,-0.019281551,0.198925033,1,-0.008458452,0.001274046,0.000327724,1,-0.528107941,-0.101460919,9.791893959,1,0
1779390688750,414706.750000000,0.049977884,0.011217321,-0.989452422,0.000497415,0.000106709,-0.009874113,-0.038042329,0.007476998,0.088665783,1,-0.015072001,-0.000665520,-0.000076714,1,-0.528137207,-0.102997251,9.791876793,1,0
1779390688770,414706.770000000,0.053351410,0.011578994,-1.005209327,0.000527745,0.000117805,-0.010063767,-0.004593562,0.009513514,-0.065851919,1,0.001605684,-0.001325968,-0.000351124,1,-0.527750731,-0.103988178,9.791887283,1,0
1779390688780,414706.780000000,0.056323905,0.011881839,-0.994369030,0.000558889,0.000111821,-0.009955137,0.024573898,0.012765485,0.040458679,1,0.002153316,-0.000025029,-0.000436318,1,-0.527774036,-0.103689171,9.791889191,1,0
1779390688800,414706.800000000,0.052884366,0.012513407,-0.990505755,0.000521684,0.000124449,-0.009895923,-0.008998594,0.018843403,0.078351766,1,-0.001191677,-0.001267243,0.000801570,1,-0.527577877,-0.103906997,9.791896820,1,0
1779390688810,414706.810000000,0.054041017,0.010277532,-0.994515717,0.000533579,0.000104405,-0.009943974,0.002557917,-0.003000701,0.039040133,1,0.003135001,-0.003095323,0.000638179,1,-0.527307212,-0.103690088,9.791913986,1,0
1779390688820,414706.820000000,0.052982111,0.006000769,-0.994971752,0.000526383,0.000072197,-0.009951612,-0.007599371,-0.044501793,0.034584507,1,0.004339088,-0.000839814,0.000058909,1,-0.527150214,-0.103213906,9.791927338,1,0
1779390688840,414706.840000000,0.046888925,0.012520847,-0.989831984,0.000475203,0.000121023,-0.009901947,-0.067532979,0.019419279,0.084978268,1,-0.006173769,0.002263086,-0.000065543,1,-0.527426779,-0.103560835,9.791909218,1,0
1779390688850,414706.850000000,0.048493657,0.012939215,-1.003583193,0.000494296,0.000133460,-0.010010783,-0.051783025,0.022703487,-0.049882896,1,-0.009834747,-0.001975852,-0.000004529,1,-0.527281761,-0.104493417,9.791906357,1,0
1779390688870,414706.870000000,0.055543695,0.008264744,-1.003820419,0.000560734,0.000092270,-0.010057924,0.017532747,-0.022516968,-0.052192308,1,0.010150420,-0.000173357,-0.000887781,1,-0.527159154,-0.103251539,9.791926384,1,0
1779390688880,414706.880000000,0.054318890,0.010906402,-0.989574373,0.000552201,0.000107034,-0.009929268,0.005379683,0.004211172,0.087513641,1,0.006587376,0.002672025,-0.000641391,1,-0.527389765,-0.102539860,9.791921616,1,0
1779390688900,414706.900000000,0.057678092,0.010132772,-0.988598526,0.000577854,0.000105087,-0.009862159,0.038052298,-0.003492143,0.097067423,1,-0.005094579,-0.004309835,0.000278614,1,-0.527442396,-0.103019021,9.791913986,1,0
1779390688910,414706.910000000,0.055553421,0.007389536,-1.003489971,0.000564543,0.000079959,-0.010028214,0.017598148,-0.030549232,-0.048947878,1,0.001304684,-0.002956381,-0.000952641,1,-0.527102411,-0.102976762,9.791932106,1,0
1779390688930,414706.930000000,0.052214053,0.011480510,-0.994608283,0.000524284,0.000105927,-0.009941185,-0.015365027,0.009758692,0.038141921,1,-0.004626069,0.000537936,-0.001464409,1,-0.527426541,-0.102973409,9.791914940,1,0
