unix_time_ms,fGPS_ts_tow,fGPS_valid,estQ0,estQ1,estQ2,estQ3,estQ_valid,flag
1779390688090,414706.090000000,3,0.999621332,-0.004922405,0.026915632,-0.002926596,1,0
1779390688100,414706.100000000,3,0.999621272,-0.004927161,0.026915729,-0.002925904,1,0
1779390688110,414706.110000000,3,0.999621749,-0.004930212,0.026898146,-0.002924643,1,0
1779390688130,414706.130000000,3,0.999622822,-0.004857988,0.026871581,-0.002926622,1,0
1779390688140,414706.140000000,3,0.999622345,-0.004864661,0.026886880,-0.002931416,1,0
1779390688160,414706.160000000,3,0.999619842,-0.005031025,0.026950816,-0.002926262,1,0
1779390688170,414706.170000000,3,0.999619663,-0.005045156,0.026954161,-0.002921658,1,0
1779390688190,414706.190000000,3,0.999620795,-0.004914025,0.026936758,-0.002920363,1,0
1779390688200,414706.200000000,3,0.999620974,-0.004916130,0.026930576,-0.002914899,1,0
1779390688220,414706.220000000,3,0.999620914,-0.004974173,0.026923331,-0.002910863,1,0
1779390688230,414706.230000000,3,0.999620557,-0.004970569,0.026936200,-0.002913974,1,0
1779390688240,414706.240000000,3,0.999619901,-0.004981932,0.026958417,-0.002919883,1,0
1779390688260,414706.260000000,3,0.999619901,-0.005018047,0.026951062,-0.002919286,1,0
1779390688270,414706.270000000,3,0.999620616,-0.004987454,0.026929000,-0.002919278,1,0
1779390688290,414706.290000000,3,0.999620914,-0.004952249,0.026924394,-0.002927977,1,0
1779390688300,414706.300000000,3,0.999620140,-0.005020380,0.026941231,-0.002927295,1,0
1779390688320,414706.320000000,3,0.999619424,-0.005065639,0.026959563,-0.002926683,1,0
1779390688330,414706.330000000,3,0.999619722,-0.005017781,0.026957110,-0.002931189,1,0
1779390688350,414706.350000000,3,0.999619782,-0.005024948,0.026953427,-0.002934411,1,0
1779390688360,414706.360000000,3,0.999619961,-0.005056959,0.026939362,-0.002933439,1,0
1779390688380,414706.380000000,3,0.999619842,-0.005045152,0.026945092,-0.002944566,1,0
1779390688390,414706.390000000,3,0.999619544,-0.005046389,0.026955102,-0.002948849,1,0
1779390688400,414706.400000000,3,0.999619246,-0.005055268,0.026964620,-0.002944756,1,0
1779390688420,414706.420000000,3,0.999620140,-0.005001623,0.026942076,-0.002947725,1,0
1779390688430,414706.430000000,3,0.999620378,-0.004979104,0.026937272,-0.002952374,1,0
1779390688450,414706.450000000,3,0.999619365,-0.005100234,0.026952105,-0.002953963,1,0
1779390688460,414706.460000000,3,0.999618948,-0.005148358,0.026958013,-0.002952568,1,0
1779390688480,414706.480000000,3,0.999618828,-0.005083940,0.026973257,-0.002961105,1,0
1779390688490,414706.490000000,3,0.999618828,-0.005067130,0.026976250,-0.002962170,1,0
1779390688510,414706.510000000,3,0.999619186,-0.005114405,0.026955018,-0.002956523,1,0
1779390688520,414706.520000000,3,0.999619067,-0.005124324,0.026958201,-0.002961425,1,0
1779390688530,414706.530000000,3,0.999618769,-0.005141310,0.026965300,-0.002965858,1,0
1779390688550,414706.550000000,3,0.999617398,-0.005228917,0.026998408,-0.002969232,1,0
1779390688560,414706.560000000,3,0.999617755,-0.005194659,0.026991315,-0.002964629,1,0
1779390688580,414706.580000000,3,0.999620736,-0.004954076,0.026925048,-0.002970748,1,0
1779390688590,414706.590000000,3,0.999620974,-0.004941459,0.026919780,-0.002978587,1,0
1779390688610,414706.610000000,3,0.999620318,-0.005069600,0.026917927,-0.002981431,1,0
1779390688620,414706.620000000,3,0.999619603,-0.005100367,0.026940260,-0.002983548,1,0
1779390688640,414706.640000000,3,0.999618292,-0.005118823,0.026984593,-0.002983948,1,0
1779390688650,414706.650000000,3,0.999618888,-0.005097434,0.026966000,-0.002980965,1,0
1779390688670,414706.670000000,3,0.999621451,-0.004968792,0.026896682,-0.002981937,1,0
1779390688680,414706.680000000,3,0.999621272,-0.004988091,0.026898811,-0.002987829,1,0
1779390688690,414706.690000000,3,0.999620020,-0.005088471,0.026925493,-0.002987070,1,0
1779390688710,414706.710000000,3,0.999619365,-0.005182107,0.026934013,-0.002981386,1,0
1779390688720,414706.720000000,3,0.999619722,-0.005115747,0.026932418,-0.002980650,1,0
1779390688740,414706.740000000,3,0.999619305,-0.005094737,0.026951445,-0.002978291,1,0
1779390688750,414706.750000000,3,0.999618888,-0.005173158,0.026953172,-0.002975956,1,0
1779390688770,414706.770000000,3,0.999619126,-0.005223675,0.026933618,-0.002979044,1,0
1779390688780,414706.780000000,3,0.999619186,-0.005208369,0.026934769,-0.002980948,1,0
1779390688800,414706.800000000,3,0.999619424,-0.005219624,0.026924768,-0.002976642,1,0
1779390688810,414706.810000000,3,0.999619842,-0.005208703,0.026910899,-0.002972797,1,0
1779390688820,414706.820000000,3,0.999620199,-0.005184433,0.026902813,-0.002972951,1,0
1779390688840,414706.840000000,3,0.999619722,-0.005201926,0.026917016,-0.002979003,1,0
1779390688850,414706.850000000,3,0.999619663,-0.005249546,0.026909756,-0.002977804,1,0
1779390688870,414706.870000000,3,0.999620140,-0.005185965,0.026903350,-0.002987300,1,0
1779390688880,414706.880000000,3,0.999619961,-0.005149489,0.026915032,-0.002992585,1,0
1779390688900,414706.900000000,3,0.999619782,-0.005173916,0.026917797,-0.002992771,1,0
1779390688910,414706.910000000,3,0.999620259,-0.005171702,0.026900457,-0.002996827,1,0
1779390688930,414706.930000000,3,0.999619782,-0.005171134,0.026917066,-0.003009799,1,0
1779390688940,414706.940000000,3,0.999619424,-0.005217806,0.026919752,-0.003009018,1,0
1779390688960,414706.960000000,3,0.999619663,-0.005230673,0.026909940,-0.003002066,1,0
1779390688970,414706.970000000,3,0.999619961,-0.005183117,0.026908016,-0.003001876,1,0
1779390688980,414706.980000000,3,0.999619663,-0.005159924,0.026922891,-0.003003510,1,0
1779390689000,414707.000000000,3,0.999618888,-0.005228430,0.026939679,-0.003001708,1,0
1779390689010,414707.010000000,3,0.999619305,-0.005233285,0.026923778,-0.003004474,1,0
1779390689030,414707.030000000,3,0.999620199,-0.005171855,0.026900297,-0.003013128,1,0
1779390689040,414707.040000000,3,0.999620438,-0.005163882,0.026893361,-0.003012342,1,0
1779390689060,414707.060000000,3,0.999621630,-0.005133032,0.026853377,-0.003016815,1,0
1779390689070,414707.070000000,3,0.999621391,-0.005124932,0.026864279,-0.003022825,1,0
1779390689090,414707.090000000,3,0.999619722,-0.005215714,0.026907772,-0.003021817,1,0
1779390689100,414707.100000000,3,0.999619901,-0.005234259,0.026899589,-0.003019438,1,0
1779390689110,414707.110000000,3,0.999620676,-0.005198992,0.026877811,-0.003018374,1,0
1779390689130,414707.130000000,3,0.999621034,-0.005153500,0.026871704,-0.003024010,1,0
1779390689140,414707.140000000,3,0.999620259,-0.005215852,0.026889322,-0.003023608,1,0
1779390689160,414707.160000000,3,0.999619544,-0.005247982,0.026908595,-0.003019515,1,0
1779390689170,414707.170000000,3,0.999619484,-0.005187113,0.026922235,-0.003022257,1,0
1779390689190,414707.190000000,3,0.999621272,-0.005087890,0.026873551,-0.003032140,1,0
1779390689200,414707.200000000,3,0.999621928,-0.005075998,0.026852340,-0.003035402,1,0
1779390689220,414707.220000000,3,0.999623418,-0.005013205,0.026806440,-0.003052229,1,0
1779390689230,414707.230000000,3,0.999622703,-0.005021590,0.026831765,-0.003056769,1,0
1779390689250,414707.250000000,3,0.999623179,-0.004973528,0.026822263,-0.003055982,1,0
1779390689260,414707.260000000,3,0.999624550,-0.004862695,0.026791625,-0.003060659,1,0
1779390689270,414707.270000000,3,0.999625742,-0.004743641,0.026767572,-0.003069311,1,0
1779390689290,414707.290000000,3,0.999626935,-0.004749591,0.026719719,-0.003081251,1,0
1779390689300,414707.300000000,3,0.999627292,-0.004793897,0.026698111,-0.003081200,1,0
1779390689320,414707.320000000,3,0.999628305,-0.004715730,0.026672253,-0.003090755,1,0
1779390689330,414707.330000000,3,0.999628365,-0.004626662,0.026686363,-0.003099411,1,0
1779390689350,414707.350000000,3,0.999614835,-0.005607381,0.026987396,-0.003230905,1,0
1779390689360,414707.360000000,3,0.999615133,-0.007791429,0.026445666,-0.003075192,1,0
1779390689380,414707.380000000,3,0.999617815,-0.007224553,0.026510326,-0.003028793,1,0
1779390689390,414707.390000000,3,0.999630094,-0.005686949,0.026413856,-0.003100354,1,0
1779390689400,414707.400000000,3,0.999631405,-0.003918360,0.026676875,-0.003160133,1,0
1779390689420,414707.420000000,3,0.999617636,-0.002242153,0.027368121,-0.003252609,1,0
1779390689430,414707.430000000,3,0.999615431,-0.002751848,0.027402192,-0.003246121,1,0
1779390689450,414707.450000000,3,0.999625206,-0.004528629,0.026805853,-0.003223235,1,0
1779390689460,414707.460000000,3,0.999628484,-0.005087551,0.026586007,-0.003200394,1,0
1779390689480,414707.480000000,3,0.999628961,-0.004831296,0.026613755,-0.003215578,1,0
1779390689490,414707.490000000,3,0.999629259,-0.004486321,0.026663832,-0.003193802,1,0
1779390689510,414707.510000000,3,0.999624610,-0.003750496,0.026948411,-0.003212124,1,0
1779390689520,414707.520000000,3,0.999625146,-0.003648866,0.026942039,-0.003216416,1,0
1779390689540,414707.540000000,3,0.999625564,-0.003917607,0.026887311,-0.003231836,1,0
1779390689550,414707.550000000,3,0.999625206,-0.004206210,0.026857439,-0.003229059,1,0
1779390689560,414707.560000000,3,0.999626160,-0.004436652,0.026785946,-0.003215851,1,0
1779390689580,414707.580000000,3,0.999624133,-0.004330246,0.026880411,-0.003208061,1,0
1779390689590,414707.590000000,3,0.999625385,-0.004194903,0.026856540,-0.003199862,1,0
1779390689610,414707.610000000,3,0.999625742,-0.004098482,0.026859539,-0.003193997,1,0
1779390689620,414707.620000000,3,0.999624550,-0.004187940,0.026887879,-0.003197372,1,0
1779390689640,414707.640000000,3,0.999622703,-0.004498458,0.026906464,-0.003202848,1,0
1779390689650,414707.650000000,3,0.999623179,-0.004472848,0.026894059,-0.003202835,1,0
1779390689670,414707.670000000,3,0.999624133,-0.004249705,0.026893066,-0.003204144,1,0
1779390689680,414707.680000000,3,0.999623716,-0.004217115,0.026914865,-0.003202406,1,0
1779390689690,414707.690000000,3,0.999623060,-0.004287290,0.026928682,-0.003197199,1,0
1779390689700,414707.700000000,3,0.999622285,-0.004366064,0.026944373,-0.003196772,1,0
1779390689710,414707.710000000,3,0.999621868,-0.004408351,0.026952069,-0.003205456,1,0
1779390689720,414707.720000000,3,0.999621451,-0.004405131,0.026967250,-0.003215526,1,0
1779390689740,414707.740000000,3,0.999621332,-0.004432060,0.026966648,-0.003218351,1,0
1779390689750,414707.750000000,3,0.999621332,-0.004404679,0.026972067,-0.003212967,1,0
1779390689770,414707.770000000,3,0.999620914,-0.004364566,0.026993928,-0.003212441,1,0
1779390689780,414707.780000000,3,0.999619722,-0.004435734,0.027025832,-0.003209024,1,0
1779390689800,414707.800000000,3,0.999619424,-0.004530836,0.027021063,-0.003210069,1,0
1779390689810,414707.810000000,3,0.999619842,-0.004491136,0.027012441,-0.003209824,1,0
1779390689830,414707.830000000,3,0.999619246,-0.004482085,0.027037073,-0.003205335,1,0
1779390689840,414707.840000000,3,0.999618530,-0.004555532,0.027051946,-0.003199221,1,0
1779390689850,414707.850000000,3,0.999618173,-0.004593448,0.027058315,-0.003194500,1,0
1779390689870,414707.870000000,3,0.999618173,-0.004545917,0.027066998,-0.003201663,1,0
1779390689880,414707.880000000,3,0.999618173,-0.004555274,0.027065299,-0.003199561,1,0
1779390689900,414707.900000000,3,0.999618888,-0.004580474,0.027035644,-0.003189549,1,0
1779390689910,414707.910000000,3,0.999619544,-0.004546708,0.027016999,-0.003191464,1,0
1779390689930,414707.930000000,3,0.999619186,-0.004558590,0.027026482,-0.003196922,1,0
1779390689940,414707.940000000,3,0.999618888,-0.004592581,0.027033228,-0.003193061,1,0
1779390689960,414707.960000000,3,0.999619365,-0.004547252,0.027022304,-0.003192465,1,0
1779390689970,414707.970000000,3,0.999619246,-0.004510789,0.027032280,-0.003195897,1,0
1779390689990,414707.990000000,3,0.999619126,-0.004555749,0.027030716,-0.003196278,1,0
1779390690000,414708.000000000,3,0.999619901,-0.004549669,0.027003422,-0.003196955,1,0
1779390690010,414708.010000000,3,0.999620497,-0.004505815,0.026986452,-0.003198733,1,0
1779390690030,414708.030000000,3,0.999620140,-0.004490295,0.027003840,-0.003196707,1,0
1779390690040,414708.040000000,3,0.999619663,-0.004536700,0.027014153,-0.003192143,1,0
1779390690050,414708.050000000,3,0.999619901,-0.004537933,0.027006159,-0.003191137,1,0
1779390690060,414708.060000000,3,0.999620199,-0.004497392,0.027000638,-0.003197991,1,0
1779390690070,414708.070000000,3,0.999620080,-0.004473676,0.027008034,-0.003203638,1,0
1779390690090,414708.090000000,3,0.999619782,-0.004574744,0.027002797,-0.003194251,1,0
1779390690100,414708.100000000,3,0.999620318,-0.004578152,0.026983775,-0.003188490,1,0
1779390690120,414708.120000000,3,0.999621570,-0.004468865,0.026954401,-0.003188842,1,0
1779390690130,414708.130000000,3,0.999621451,-0.004470979,0.026959822,-0.003186469,1,0
1779390690140,414708.140000000,3,0.999621034,-0.004517385,0.026968226,-0.003183952,1,0
1779390690160,414708.160000000,3,0.999621511,-0.004522802,0.026950045,-0.003183336,1,0
1779390690170,414708.170000000,3,0.999621689,-0.004485169,0.026948646,-0.003186518,1,0
1779390690190,414708.190000000,3,0.999622285,-0.004496668,0.026923273,-0.003186065,1,0
1779390690200,414708.200000000,3,0.999622822,-0.004473036,0.026907787,-0.003188521,1,0
1779390690220,414708.220000000,3,0.999622405,-0.004397229,0.026934961,-0.003191589,1,0
1779390690230,414708.230000000,3,0.999621391,-0.004438266,0.026966659,-0.003190198,1,0
1779390690250,414708.250000000,3,0.999621034,-0.004494136,0.026971333,-0.003189233,1,0
1779390690260,414708.260000000,3,0.999621570,-0.004450990,0.026956767,-0.003192593,1,0
1779390690280,414708.280000000,3,0.999620795,-0.004471850,0.026983464,-0.003189832,1,0
1779390690290,414708.290000000,3,0.999619842,-0.004556763,0.027004436,-0.003182468,1,0
1779390690300,414708.300000000,3,0.999619603,-0.004602034,0.027007166,-0.003176854,1,0
1779390690320,414708.320000000,3,0.999619663,-0.004510934,0.027019298,-0.003180228,1,0
1779390690330,414708.330000000,3,0.999619544,-0.004514947,0.027023345,-0.003178075,1,0
1779390690350,414708.350000000,3,0.999619901,-0.004571735,0.027000682,-0.003175535,1,0
1779390690360,414708.360000000,3,0.999620616,-0.004542739,0.026979866,-0.003179338,1,0
1779390690380,414708.380000000,3,0.999620080,-0.004526796,0.027001569,-0.003186036,1,0
1779390690390,414708.390000000,3,0.999620020,-0.004547982,0.026999377,-0.003183276,1,0
1779390690410,414708.410000000,3,0.999621391,-0.004455576,0.026963210,-0.003185980,1,0
1779390690420,414708.420000000,3,0.999621809,-0.004416233,0.026954668,-0.003190845,1,0
1779390690430,414708.430000000,3,0.999621391,-0.004455840,0.026963735,-0.003188382,1,0
1779390690450,414708.450000000,3,0.999621809,-0.004555939,0.026933298,-0.003183929,1,0
1779390690460,414708.460000000,3,0.999622405,-0.004506768,0.026919359,-0.003182800,1,0
1779390690480,414708.480000000,3,0.999621987,-0.004458158,0.026941212,-0.003181125,1,0
1779390690490,414708.490000000,3,0.999621511,-0.004515749,0.026950791,-0.003172669,1,0
1779390690510,414708.510000000,3,0.999621570,-0.004513985,0.026950218,-0.003173217,1,0
1779390690520,414708.520000000,3,0.999621272,-0.004468802,0.026968116,-0.003181301,1,0
1779390690540,414708.540000000,3,0.999620199,-0.004521310,0.026996244,-0.003189545,1,0
1779390690550,414708.550000000,3,0.999620318,-0.004532628,0.026990386,-0.003191700,1,0
1779390690570,414708.570000000,3,0.999620557,-0.004461776,0.026993217,-0.003202915,1,0
1779390690580,414708.580000000,3,0.999620080,-0.004479602,0.027007457,-0.003204746,1,0
1779390690590,414708.590000000,3,0.999619901,-0.004526217,0.027005268,-0.003204903,1,0
1779390690610,414708.610000000,3,0.999620914,-0.004492627,0.026973298,-0.003208679,1,0
1779390690620,414708.620000000,3,0.999621391,-0.004442255,0.026963545,-0.003211851,1,0
1779390690640,414708.640000000,3,0.999620497,-0.004510965,0.026985778,-0.003210237,1,0
1779390690650,414708.650000000,3,0.999620676,-0.004534477,0.026974587,-0.003210811,1,0
1779390690670,414708.670000000,3,0.999621212,-0.004440201,0.026969064,-0.003216462,1,0
1779390690680,414708.680000000,3,0.999620914,-0.004434485,0.026981445,-0.003216213,1,0
1779390690700,414708.700000000,3,0.999620974,-0.004493490,0.026970001,-0.003213224,1,0
1779390690710,414708.710000000,3,0.999621630,-0.004452283,0.026953282,-0.003214398,1,0
1779390690720,414708.720000000,3,0.999621749,-0.004407754,0.026955104,-0.003221853,1,0
1779390690740,414708.740000000,3,0.999620914,-0.004452406,0.026977288,-0.003221344,1,0
1779390690750,414708.750000000,3,0.999620974,-0.004469227,0.026972534,-0.003219260,1,0
1779390690770,414708.770000000,3,0.999621570,-0.004396929,0.026964063,-0.003221744,1,0
1779390690780,414708.780000000,3,0.999620974,-0.004414765,0.026982432,-0.003224060,1,0
1779390690800,414708.800000000,3,0.999620616,-0.004489822,0.026982671,-0.003221223,1,0
1779390690810,414708.810000000,3,0.999620795,-0.004455540,0.026982686,-0.003224542,1,0
1779390690830,414708.830000000,3,0.999620080,-0.004441067,0.027011054,-0.003226146,1,0
1779390690840,414708.840000000,3,0.999619722,-0.004488041,0.027015015,-0.003224783,1,0
1779390690860,414708.860000000,3,0.999620855,-0.004442879,0.026981886,-0.003227711,1,0
1779390690870,414708.870000000,3,0.999620795,-0.004393271,0.026990768,-0.003232838,1,0
1779390690880,414708.880000000,3,0.999620199,-0.004421731,0.027008770,-0.003234031,1,0
1779390690900,414708.900000000,3,0.999619603,-0.004500694,0.027016819,-0.003228959,1,0
1779390690910,414708.910000000,3,0.999620497,-0.004438416,0.026994793,-0.003231348,1,0
1779390690930,414708.930000000,3,0.999620616,-0.004367467,0.027000260,-0.003239766,1,0
1779390690940,414708.940000000,3,0.999619782,-0.004443195,0.027020248,-0.003239061,1,0
1779390690960,414708.960000000,3,0.999619722,-0.004475038,0.027015282,-0.003241943,1,0
1779390690970,414708.970000000,3,0.999620140,-0.004402402,0.027012637,-0.003246306,1,0
1779390690990,414708.990000000,3,0.999619842,-0.004409405,0.027022069,-0.003244135,1,0
1779390691000,414709.000000000,3,0.999619901,-0.004446734,0.027013449,-0.003242345,1,0
1779390691010,414709.010000000,3,0.999620259,-0.004435172,0.027002333,-0.003243107,1,0
1779390691030,414709.030000000,3,0.999619484,-0.004412619,0.027033923,-0.003245554,1,0
1779390691040,414709.040000000,3,0.999618769,-0.004461190,0.027052892,-0.003240759,1,0
1779390691060,414709.060000000,3,0.999619603,-0.004433180,0.027027041,-0.003238034,1,0
1779390691070,414709.070000000,3,0.999620020,-0.004372099,0.027021891,-0.003240804,1,0
1779390691090,414709.090000000,3,0.999618828,-0.004451717,0.027052796,-0.003239781,1,0
1779390691100,414709.100000000,3,0.999618649,-0.004504088,0.027051454,-0.003236610,1,0
1779390691120,414709.120000000,3,0.999619663,-0.004384506,0.027033020,-0.003241789,1,0
1779390691130,414709.130000000,3,0.999619246,-0.004363159,0.027052889,-0.003242875,1,0
1779390691150,414709.150000000,3,0.999618769,-0.004478254,0.027051438,-0.003243144,1,0
1779390691160,414709.160000000,3,0.999619365,-0.004463615,0.027031217,-0.003244528,1,0
1779390691170,414709.170000000,3,0.999619663,-0.004422128,0.027026396,-0.003248567,1,0
1779390691190,414709.190000000,3,0.999618828,-0.004470697,0.027047906,-0.003251368,1,0
1779390691200,414709.200000000,3,0.999618649,-0.004499711,0.027049694,-0.003251184,1,0
1779390691220,414709.220000000,3,0.999619603,-0.004399217,0.027030652,-0.003256328,1,0
1779390691230,414709.230000000,3,0.999619246,-0.004387171,0.027045505,-0.003256533,1,0
1779390691260,414709.260000000,3,0.999619246,-0.004477077,0.027031705,-0.003251696,1,0
1779390691280,414709.280000000,3,0.999619246,-0.004398422,0.027045477,-0.003253457,1,0
1779390691290,414709.290000000,3,0.999618649,-0.004452002,0.027059035,-0.003248853,1,0
1779390691300,414709.300000000,3,0.999618411,-0.004504919,0.027059685,-0.003244486,1,0
1779390691320,414709.320000000,3,0.999619007,-0.004442681,0.027047714,-0.003249947,1,0
1779390691330,414709.330000000,3,0.999618769,-0.004428888,0.027056869,-0.003253097,1,0
1779390691350,414709.350000000,3,0.999618351,-0.004494070,0.027063744,-0.003246517,1,0
1779390691360,414709.360000000,3,0.999618948,-0.004457853,0.027046788,-0.003244850,1,0
1779390691380,414709.380000000,3,0.999619126,-0.004367654,0.027055833,-0.003250575,1,0
1779390691390,414709.390000000,3,0.999618530,-0.004414686,0.027069880,-0.003252985,1,0
1779390691410,414709.410000000,3,0.999619186,-0.004418446,0.027044661,-0.003253895,1,0
1779390691420,414709.420000000,3,0.999619782,-0.004353888,0.027031070,-0.003261174,1,0
1779390691440,414709.440000000,3,0.999619126,-0.004396701,0.027049810,-0.003258768,1,0
1779390691450,414709.450000000,3,0.999619067,-0.004442922,0.027042864,-0.003258870,1,0
1779390691460,414709.460000000,3,0.999619186,-0.004431180,0.027041489,-0.003257902,1,0
1779390691480,414709.480000000,3,0.999618590,-0.004416394,0.027064616,-0.003262779,1,0
1779390691490,414709.490000000,3,0.999618053,-0.004470431,0.027076770,-0.003259919,1,0
1779390691510,414709.510000000,3,0.999619067,-0.004458425,0.027041014,-0.003257029,1,0
1779390691520,414709.520000000,3,0.999619603,-0.004407125,0.027029170,-0.003260799,1,0
1779390691540,414709.540000000,3,0.999618888,-0.004476510,0.027043924,-0.003264053,1,0
1779390691550,414709.550000000,3,0.999618769,-0.004505361,0.027043343,-0.003261361,1,0
1779390691570,414709.570000000,3,0.999619424,-0.004404845,0.027035663,-0.003266273,1,0
1779390691580,414709.580000000,3,0.999619246,-0.004391394,0.027045116,-0.003267437,1,0
1779390691590,414709.590000000,3,0.999618948,-0.004432656,0.027048659,-0.003266953,1,0
1779390691610,414709.610000000,3,0.999619484,-0.004443882,0.027025856,-0.003268753,1,0
1779390691620,414709.620000000,3,0.999619663,-0.004409262,0.027025141,-0.003272552,1,0
1779390691640,414709.640000000,3,0.999618471,-0.004457885,0.027061654,-0.003271494,1,0
1779390691650,414709.650000000,3,0.999618769,-0.004455221,0.027050851,-0.003270517,1,0
1779390691670,414709.670000000,3,0.999619722,-0.004351452,0.027032444,-0.003277381,1,0
1779390691680,414709.680000000,3,0.999619305,-0.004377292,0.027042231,-0.003277960,1,0
1779390691700,414709.700000000,3,0.999619246,-0.004476429,0.027030710,-0.003270487,1,0
1779390691710,414709.710000000,3,0.999619544,-0.004433664,0.027025962,-0.003273384,1,0
