Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778109209149,  1220.707,  1220.707, 0.014362,-0.016865,-0.995144, 0.000029,-0.000034,-0.001990, 0.004496,-0.001114, 0.045297,1,-0.000717,-0.000663, 0.000208,1,-0.136347, 0.164269, 9.804326,1,0
1778109209149,  1220.712,  1220.711, 0.013787,-0.017084,-0.995506, 0.000028,-0.000034,-0.001991,-0.000704,-0.002514, 0.048477,1, 0.000823,-0.000202, 0.000672,1,-0.136325, 0.164287, 9.804326,1,0
1778109209149,  1220.717,  1220.717, 0.013518,-0.016558,-0.996886, 0.000027,-0.000033,-0.001994,-0.003784, 0.001990, 0.028207,1, 0.000923, 0.000951,-0.000035,1,-0.136352, 0.164379, 9.804324,1,0
1778109209149,  1220.722,  1220.721, 0.013020,-0.017520,-0.996176, 0.000026,-0.000035,-0.001992,-0.010873,-0.010216, 0.028288,1, 0.000373, 0.000592,-0.000736,1,-0.136367, 0.164417, 9.804323,1,0
1778109209149,  1220.727,  1220.726, 0.013846,-0.016744,-0.995181, 0.000028,-0.000033,-0.001990,-0.000605, 0.000230, 0.044932,1, 0.000405, 0.000003, 0.000318,1,-0.136388, 0.164439, 9.804322,1,0
1778109209149,  1220.732,  1220.731, 0.013516,-0.016400,-0.996333, 0.000027,-0.000033,-0.001993,-0.002527, 0.001654, 0.033951,1,-0.000077,-0.000801,-0.000650,1,-0.136361, 0.164425, 9.804323,1,0
1778109209150,  1220.736,  1220.736, 0.013688,-0.016039,-0.996636, 0.000027,-0.000032,-0.001993,-0.002082, 0.007152, 0.030665,1, 0.001799,-0.001102, 0.000153,1,-0.136305, 0.164454, 9.804323,1,0
1778109209150,  1220.741,  1220.741, 0.013715,-0.016956,-0.995701, 0.000027,-0.000034,-0.001991,-0.001785,-0.001804, 0.039829,1, 0.001088, 0.000067, 0.000473,1,-0.136285, 0.164488, 9.804323,1,0
1778109209150,  1220.746,  1220.745, 0.014079,-0.016831,-0.995359, 0.000028,-0.000034,-0.001991,-0.004296,-0.001308, 0.049643,1, 0.000068,-0.000715, 0.000369,1,-0.136270, 0.164503, 9.804323,1,0
1778109209150,  1220.751,  1220.751, 0.013749,-0.016076,-0.996310, 0.000028,-0.000032,-0.001993,-0.001442, 0.006791, 0.033862,1,-0.001601, 0.000474, 0.000044,1,-0.136273, 0.164431, 9.804324,1,0
1778109209150,  1220.754,  1220.753, 0.014025,-0.016598,-0.996333, 0.000028,-0.000033,-0.001993,-0.004225, 0.003213, 0.032342,1,-0.001337, 0.000210,-0.000227,1,-0.136278, 0.164401, 9.804325,1,0
1778109209155,  1236.778,  1236.777, 0.014182,-0.017842,-0.997067, 0.000028,-0.000036,-0.001994,-0.001636, 0.000918, 0.036681,1, 0.000792,-0.000212, 0.000213,1,-0.136282, 0.164427, 9.804324,1,0
1778109209166,  1236.783,  1236.782, 0.013989,-0.018080,-0.994963, 0.000028,-0.000036,-0.001990, 0.002025,-0.011583, 0.047061,1,-0.001270, 0.000166,-0.000740,1,-0.135162, 0.165715, 9.804318,1,0
1778109209177,  1236.787,  1236.787, 0.014097,-0.017742,-0.995046, 0.000028,-0.000036,-0.001990, 0.003051,-0.008273, 0.046250,1, 0.000140,-0.000035, 0.001167,1,-0.135188, 0.165719, 9.804317,1,0
1778109209187,  1236.792,  1236.791, 0.014846,-0.015751,-0.996505, 0.000030,-0.000031,-0.001993, 0.003723, 0.004924, 0.030937,1, 0.000512, 0.000138, 0.000583,1,-0.135186, 0.165710, 9.804317,1,0
1778109209198,  1236.797,  1236.796, 0.013732,-0.016060,-0.995392, 0.000027,-0.000032,-0.001991,-0.000537, 0.008340, 0.042856,1,-0.000710, 0.000259, 0.000782,1,-0.135206, 0.165826, 9.804316,1,0
1778109209209,  1236.801,  1236.801, 0.014218,-0.016084,-0.993527, 0.000029,-0.000032,-0.001987, 0.004247, 0.008118, 0.061146,1, 0.001330,-0.001124, 0.000840,1,-0.135173, 0.165861, 9.804316,1,0
1778109209220,  1236.806,  1236.805, 0.014800,-0.014699,-0.996434, 0.000030,-0.000029,-0.001993, 0.008528, 0.015896, 0.043368,1, 0.000162,-0.000458, 0.000167,1,-0.135163, 0.165896, 9.804315,1,0
1778109209230,  1236.811,  1236.810, 0.014512,-0.015020,-0.997286, 0.000029,-0.000030,-0.001995, 0.007170, 0.018613, 0.024283,1, 0.000956,-0.000153,-0.000134,1,-0.135139, 0.165917, 9.804315,1,0
1778109209241,  1236.815,  1236.815, 0.015183,-0.014861,-0.995512, 0.000030,-0.000030,-0.001991, 0.013757, 0.020207, 0.041682,1, 0.000462,-0.000445, 0.000271,1,-0.135135, 0.165944, 9.804315,1,0
1778109209252,  1236.820,  1236.819, 0.015113,-0.014010,-0.994769, 0.000030,-0.000028,-0.001989, 0.016619, 0.022246, 0.050467,1, 0.000272, 0.000148,-0.000114,1,-0.135132, 0.165978, 9.804314,1,0
1778109209263,  1236.871,  1236.871, 0.010758,-0.020926,-0.994781, 0.000022,-0.000042,-0.001989,-0.029333,-0.039174, 0.048849,1,-0.001187,-0.001114, 0.000314,1,-0.134824, 0.166028, 9.804317,1,0
1778109209273,  1236.876,  1236.875, 0.009956,-0.018859,-0.995004, 0.000020,-0.000038,-0.001990,-0.033052,-0.025837, 0.051870,1,-0.000132,-0.001383, 0.000956,1,-0.134776, 0.166029, 9.804318,1,0
1778109209284,  1236.880,  1236.879, 0.010731,-0.018385,-0.994995, 0.000021,-0.000036,-0.001990,-0.038838,-0.015141, 0.038398,1,-0.001311,-0.000239, 0.002060,1,-0.134749, 0.165989, 9.804319,1,0
1778109209295,  1236.885,  1236.885, 0.011847,-0.016053,-0.995049, 0.000024,-0.000032,-0.001990,-0.018585, 0.008547, 0.046222,1,-0.000844, 0.000434, 0.000559,1,-0.134764, 0.165973, 9.804319,1,0
1778109209306,  1236.889,  1236.889, 0.011873,-0.015479,-0.993798, 0.000024,-0.000031,-0.001987,-0.018413, 0.014171, 0.058492,1, 0.000237, 0.002542, 0.000651,1,-0.134859, 0.165967, 9.804318,1,0
1778109209316,  1236.894,  1236.893, 0.013306,-0.012983,-0.995478, 0.000027,-0.000026,-0.001991,-0.007023, 0.032181, 0.048769,1,-0.000968, 0.001758, 0.000555,1,-0.134947, 0.165953, 9.804317,1,0
1778109209327,  1236.899,  1236.899, 0.012662,-0.013609,-0.997496, 0.000025,-0.000027,-0.001995,-0.010784, 0.032546, 0.022218,1, 0.002084, 0.001136,-0.000233,1,-0.134965, 0.166018, 9.804316,1,0
1778109209338,  1236.904,  1236.903, 0.014267,-0.013583,-0.995877, 0.000029,-0.000027,-0.001992, 0.009033, 0.036199, 0.029672,1, 0.000027, 0.000810,-0.000689,1,-0.135019, 0.166038, 9.804315,1,0
1778109209349,  1236.908,  1236.907, 0.014103,-0.013288,-0.997311, 0.000028,-0.000026,-0.001995, 0.000266, 0.037894, 0.031500,1, 0.000014,-0.000925,-0.000521,1,-0.134975, 0.166030, 9.804316,1,0
1778109209360,  1236.913,  1236.913, 0.013958,-0.012645,-0.997030, 0.000028,-0.000025,-0.001994, 0.001898, 0.041973, 0.026786,1,-0.001475,-0.000491,-0.001615,1,-0.134985, 0.165972, 9.804317,1,0
1778109209370,  1236.918,  1236.917, 0.015256,-0.014271,-0.995627, 0.000030,-0.000028,-0.001991,-0.015445, 0.019802, 0.052688,1,-0.000863, 0.000463,-0.000587,1,-0.134975, 0.165911, 9.804317,1,0
1778109209381,  1236.922,  1236.921, 0.014641,-0.014892,-0.992898, 0.000029,-0.000030,-0.001986, 0.022000, 0.013026, 0.065800,1,-0.000434,-0.000102,-0.001114,1,-0.134975, 0.165889, 9.804317,1,0
1778109209392,  1236.927,  1236.927, 0.015027,-0.013725,-0.995678, 0.000030,-0.000027,-0.001991, 0.012441, 0.031251, 0.040051,1,-0.000507,-0.001056,-0.001474,1,-0.134914, 0.165845, 9.804319,1,0
1778109209403,  1236.932,  1236.931, 0.013956,-0.018478,-0.994433, 0.000028,-0.000037,-0.001989, 0.015277,-0.006407, 0.037270,1, 0.001106,-0.000430,-0.000761,1,-0.134914, 0.165876, 9.804318,1,0
1778109209413,  1236.936,  1236.935, 0.015943,-0.019153,-0.993236, 0.000032,-0.000038,-0.001986, 0.019446,-0.022312, 0.061920,1, 0.000263, 0.000170,-0.001018,1,-0.134919, 0.165901, 9.804318,1,0
1778109209424,  1236.941,  1236.941, 0.016199,-0.019582,-0.996688, 0.000033,-0.000039,-0.001993, 0.023941,-0.026071, 0.030145,1, 0.000268, 0.000269,-0.000724,1,-0.134920, 0.165960, 9.804317,1,0
1778109209435,  1236.946,  1236.945, 0.016096,-0.020563,-0.997679, 0.000032,-0.000041,-0.001995, 0.027378,-0.033957, 0.008610,1,-0.000540,-0.000359,-0.001654,1,-0.134918, 0.165945, 9.804317,1,0
1778109209446,  1236.950,  1236.949, 0.018074,-0.020256,-0.995689, 0.000037,-0.000041,-0.001991, 0.032242,-0.041064, 0.029332,1,-0.000439,-0.000642,-0.000698,1,-0.134893, 0.165945, 9.804318,1,0
