FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,05/06/26 22:22:53.894965504
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:orientQuaternion,Matrix,100Hz[1x4],,,,,,

DATA_START
Time,inertial-6286.188861:orientQuaternion[0-0],inertial-6286.188861:orientQuaternion[0-1],inertial-6286.188861:orientQuaternion[0-2],inertial-6286.188861:orientQuaternion[0-3]
1778106176534603776,0.065175,-0.004508,-0.008074,-0.997831
1778106176544741376,0.069109,-0.004479,-0.008064,-0.997567
1778106176554859008,0.062012,-0.004492,-0.007935,-0.998034
1778106176564956672,0.079145,-0.004293,-0.007829,-0.996823
1778106176575034368,0.071790,-0.004282,-0.007665,-0.997381
1778106176585091840,0.078288,-0.004218,-0.007639,-0.996893
1778106176595129088,0.074101,-0.004216,-0.007663,-0.997212
1778106176605146368,0.078704,-0.004234,-0.007823,-0.996858
1778106176615144192,0.075326,-0.004312,-0.007949,-0.997118
1778106176625122048,0.068141,-0.004425,-0.008065,-0.997633
1778106176635080960,0.074144,-0.004422,-0.008289,-0.997203
1778106176645019904,0.077720,-0.004306,-0.008481,-0.996930
1778106176654938880,0.081936,-0.004123,-0.008684,-0.996591
1778106176664838656,0.082537,-0.003944,-0.008927,-0.996540
1778106176674718464,0.068423,-0.003958,-0.009094,-0.997607
1778106176684578816,0.070194,-0.003758,-0.009261,-0.997483
1778106176694419200,0.072299,-0.003643,-0.009463,-0.997332
1778106176704427264,0.076924,-0.003546,-0.009730,-0.996983
1778106176714602240,0.067595,-0.003646,-0.009990,-0.997656
1778106176724757248,0.072896,-0.003654,-0.010361,-0.997279
1778106176734892032,0.071007,-0.003682,-0.010581,-0.997413
1778106176745006592,0.073502,-0.003670,-0.010840,-0.997229
1778106176755100928,0.070387,-0.003726,-0.011116,-0.997451
1778106176765175552,0.059996,-0.003820,-0.011379,-0.998127
1778106176775229952,0.081294,-0.003515,-0.011638,-0.996616
1778106176785264384,0.070617,-0.003543,-0.011730,-0.997428
1778106176795279104,0.076505,-0.003445,-0.011874,-0.996993
1778106176805274368,0.066215,-0.003548,-0.011983,-0.997727
1778106176815249664,0.070179,-0.003574,-0.012123,-0.997454
1778106176825204992,0.075830,-0.003639,-0.012360,-0.997038
1778106176835140608,0.059817,-0.003975,-0.012396,-0.998124
1778106176845056768,0.082010,-0.003835,-0.012545,-0.996545
1778106176854952960,0.071525,-0.004016,-0.012469,-0.997353
1778106176864829696,0.073283,-0.003864,-0.012326,-0.997227
1778106176874686976,0.076524,-0.003730,-0.012253,-0.996985
1778106176884524544,0.065102,-0.003950,-0.012294,-0.997795
1778106176894523392,0.076148,-0.003766,-0.012291,-0.997014
1778106176904683008,0.072745,-0.003758,-0.012191,-0.997269
1778106176914823168,0.080307,-0.003789,-0.012322,-0.996687
1778106176924942848,0.061173,-0.004087,-0.012282,-0.998043
1778106176935042304,0.079027,-0.003851,-0.012274,-0.996789
1778106176945121536,0.078690,-0.003849,-0.012218,-0.996817
1778106176955181312,0.068349,-0.003901,-0.012045,-0.997581
1778106176965220864,0.082796,-0.003651,-0.011939,-0.996488
1778106176975240192,0.075825,-0.003668,-0.011824,-0.997044
1778106176985240320,0.083377,-0.003511,-0.011735,-0.996443
1778106176995220736,0.075056,-0.003561,-0.011577,-0.997106
1778106177005181440,0.085835,-0.003433,-0.011527,-0.996237
1778106177015122688,0.073055,-0.003694,-0.011432,-0.997256
1778106177025043968,0.080389,-0.003722,-0.011384,-0.996692
1778106177034945280,0.069560,-0.003842,-0.011204,-0.997508
1778106177044827392,0.078062,-0.003718,-0.011111,-0.996880
1778106177054689792,0.068608,-0.003774,-0.010986,-0.997576
1778106177064532480,0.068507,-0.003717,-0.010883,-0.997584
1778106177074355968,0.070624,-0.003612,-0.010838,-0.997438
1778106177084533504,0.060281,-0.003642,-0.010722,-0.998117
1778106177094691072,0.073544,-0.003419,-0.010696,-0.997229
1778106177104828416,0.062590,-0.003532,-0.010675,-0.997976
1778106177114945536,0.062674,-0.003575,-0.010697,-0.997970
1778106177125042432,0.064750,-0.003554,-0.010628,-0.997839
1778106177135120128,0.064567,-0.003489,-0.010522,-0.997852
1778106177145177600,0.063791,-0.003348,-0.010423,-0.997903
1778106177155214848,0.064629,-0.003258,-0.010376,-0.997850
1778106177165232128,0.066222,-0.003153,-0.010354,-0.997746
1778106177175229440,0.062728,-0.003075,-0.010222,-0.997974
1778106177185207296,0.060502,-0.003055,-0.010095,-0.998112
1778106177195165184,0.072810,-0.002875,-0.010014,-0.997292
1778106177205103104,0.066114,-0.003012,-0.009942,-0.997758
1778106177215021312,0.073034,-0.003102,-0.009952,-0.997275
1778106177224920064,0.054039,-0.003365,-0.009807,-0.998485
1778106177234799104,0.067281,-0.003313,-0.009653,-0.997682
1778106177244658432,0.065357,-0.003377,-0.009456,-0.997811
1778106177254498048,0.066930,-0.003406,-0.009269,-0.997709
1778106177264505088,0.062550,-0.003492,-0.009098,-0.997994
1778106177274679040,0.058631,-0.003494,-0.008973,-0.998233
1778106177284833024,0.068200,-0.003371,-0.008918,-0.997626
1778106177294967040,0.059188,-0.003421,-0.008838,-0.998202
1778106177305080832,0.058164,-0.003448,-0.008842,-0.998262
1778106177315174656,0.059477,-0.003480,-0.008853,-0.998184
1778106177325248256,0.060696,-0.003461,-0.008786,-0.998112
1778106177335301888,0.065338,-0.003378,-0.008708,-0.997819
1778106177345335296,0.060866,-0.003382,-0.008613,-0.998103
1778106177355349248,0.063828,-0.003333,-0.008604,-0.997918
1778106177365343232,0.055615,-0.003330,-0.008560,-0.998410
1778106177375318272,0.057562,-0.003238,-0.008557,-0.998300
1778106177385273344,0.057882,-0.003121,-0.008603,-0.998282
1778106177395208448,0.056392,-0.003067,-0.008689,-0.998366
1778106177405123584,0.059709,-0.003094,-0.008799,-0.998172
1778106177415019520,0.064304,-0.003213,-0.008962,-0.997885
1778106177424895744,0.063883,-0.003321,-0.008985,-0.997911
1778106177434752000,0.046493,-0.003551,-0.008900,-0.998873
1778106177444588800,0.056926,-0.003519,-0.008964,-0.998332
1778106177454587904,0.051463,-0.003552,-0.008988,-0.998628
1778106177464749312,0.064731,-0.003363,-0.009025,-0.997856
1778106177474890496,0.048024,-0.003464,-0.009026,-0.998799
1778106177485011712,0.054018,-0.003348,-0.009090,-0.998493
1778106177495113472,0.065007,-0.003170,-0.009270,-0.997837
1778106177505194752,0.042375,-0.003411,-0.009493,-0.999051
1778106177515256576,0.047213,-0.003512,-0.009853,-0.998830
1778106177525298176,0.045266,-0.003619,-0.010090,-0.998917
1778106177535320320,0.047382,-0.003627,-0.010222,-0.998818
1778106177545323008,0.051047,-0.003595,-0.010322,-0.998636
1778106177555306240,0.036625,-0.003646,-0.010348,-0.999269
1778106177565269504,0.048119,-0.003439,-0.010515,-0.998780
1778106177575212800,0.039971,-0.003421,-0.010643,-0.999138
1778106177585136640,0.040651,-0.003259,-0.010775,-0.999110
1778106177595040768,0.036739,-0.003210,-0.010940,-0.999260
1778106177604925696,0.037360,-0.003207,-0.011255,-0.999233
1778106177614790656,0.045202,-0.003278,-0.011636,-0.998905
1778106177624636416,0.037407,-0.003421,-0.011808,-0.999225
1778106177634462464,0.036454,-0.003486,-0.011916,-0.999258
1778106177644641024,0.031061,-0.003668,-0.012042,-0.999438
1778106177654799104,0.031035,-0.003745,-0.012156,-0.999437
1778106177664937472,0.022498,-0.003876,-0.012205,-0.999665
1778106177675055616,0.021134,-0.003856,-0.012226,-0.999695
1778106177685153536,0.029161,-0.003638,-0.012193,-0.999494
1778106177695231232,0.022938,-0.003680,-0.012174,-0.999656
1778106177705289472,0.025878,-0.003743,-0.012356,-0.999582
1778106177715328000,0.022761,-0.003963,-0.012528,-0.999655
1778106177725346304,0.026433,-0.004016,-0.012632,-0.999563
1778106177735344640,0.012196,-0.004264,-0.012610,-0.999837
1778106177745323264,0.020632,-0.004249,-0.012691,-0.999698
1778106177755282176,0.019709,-0.004271,-0.012670,-0.999716
1778106177765221120,0.022907,-0.004160,-0.012574,-0.999650
1778106177775140352,0.021986,-0.004015,-0.012405,-0.999673
1778106177785040128,0.013548,-0.004014,-0.012254,-0.999825
1778106177794920192,0.022043,-0.003908,-0.012315,-0.999674
1778106177804780544,0.014366,-0.004152,-0.012503,-0.999810
1778106177814621184,0.025250,-0.004231,-0.012866,-0.999590
1778106177824442624,0.017907,-0.004431,-0.013007,-0.999745
1778106177834617088,0.019830,-0.004391,-0.013104,-0.999708
1778106177844771584,0.024051,-0.004300,-0.013183,-0.999615
1778106177854905856,0.018640,-0.004263,-0.013151,-0.999731
1778106177865019904,0.015589,-0.004064,-0.013017,-0.999785
1778106177875114240,0.006130,-0.004035,-0.012906,-0.999890
1778106177885188352,0.017650,-0.003783,-0.012895,-0.999754
1778106177895242240,0.021590,-0.003638,-0.012853,-0.999678
1778106177905276928,0.021432,-0.003829,-0.012984,-0.999679
1778106177915292160,0.026684,-0.004005,-0.013110,-0.999550
1778106177925287424,0.023454,-0.004190,-0.012931,-0.999633
1778106177935263232,0.011688,-0.004388,-0.012517,-0.999844
1778106177945219072,0.023881,-0.004130,-0.012056,-0.999634
1778106177955155200,0.018411,-0.004128,-0.011504,-0.999756
1778106177965071360,0.026801,-0.004001,-0.011093,-0.999571
1778106177974968064,0.018293,-0.003933,-0.010563,-0.999769
1778106177984845056,0.021818,-0.003810,-0.010156,-0.999703
1778106177994702848,0.022540,-0.003909,-0.009938,-0.999689
1778106178004540928,0.016698,-0.004198,-0.009745,-0.999804
1778106178014540800,0.025568,-0.004280,-0.009484,-0.999619
1778106178024701952,0.022608,-0.004289,-0.008967,-0.999695
1778106178034842880,0.023497,-0.004064,-0.008368,-0.999681
1778106178044964096,0.019602,-0.003915,-0.007798,-0.999770
1778106178055065088,0.011133,-0.003857,-0.007345,-0.999904
1778106178065145856,0.017390,-0.003621,-0.006955,-0.999818
1778106178075206400,0.012515,-0.003587,-0.006572,-0.999894
1778106178085248000,0.004307,-0.003590,-0.006334,-0.999964
1778106178095269376,0.021658,-0.003693,-0.006442,-0.999738
1778106178105271296,0.007879,-0.003969,-0.006425,-0.999941
1778106178115253248,0.018607,-0.003924,-0.006401,-0.999799
1778106178125215232,0.011394,-0.003915,-0.006162,-0.999908
1778106178135157248,0.012047,-0.003703,-0.005905,-0.999903
1778106178145079552,0.017974,-0.003520,-0.005788,-0.999816
1778106178154982400,0.008595,-0.003430,-0.005705,-0.999941
1778106178164865536,0.007095,-0.003249,-0.005685,-0.999953
1778106178174728960,0.017764,-0.003144,-0.005823,-0.999820
1778106178184572416,0.013733,-0.003329,-0.006082,-0.999882
