FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,05/06/26 22:21:13.847542016
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:orientQuaternion,Matrix,100Hz[1x4],,,,,,

DATA_START
Time,inertial-6286.188861:orientQuaternion[0-0],inertial-6286.188861:orientQuaternion[0-1],inertial-6286.188861:orientQuaternion[0-2],inertial-6286.188861:orientQuaternion[0-3]
1778106075946852096,0.028559,-0.002376,-0.023399,-0.999315
1778106075956736000,0.021412,-0.002245,-0.023525,-0.999491
1778106075966599936,0.034571,-0.001273,-0.022988,-0.999137
1778106075976444416,0.032861,-0.001483,-0.022726,-0.999200
1778106075986268928,0.028825,-0.001739,-0.022693,-0.999325
1778106075996448000,0.026108,-0.002172,-0.022720,-0.999399
1778106076006607104,0.026286,-0.002319,-0.022546,-0.999398
1778106076016746240,0.040719,-0.002135,-0.022318,-0.998919
1778106076026864896,0.024722,-0.002490,-0.022243,-0.999444
1778106076036964096,0.026065,-0.002527,-0.022446,-0.999405
1778106076047042816,0.025352,-0.001837,-0.021966,-0.999436
1778106076057101568,0.020320,-0.002129,-0.021857,-0.999552
1778106076067140096,0.027100,-0.002068,-0.022033,-0.999388
1778106076077158912,0.018080,-0.002237,-0.022005,-0.999592
1778106076087158016,0.039157,-0.001777,-0.022016,-0.998989
1778106076097137152,0.035396,-0.001906,-0.022092,-0.999127
1778106076107096832,0.026826,-0.001851,-0.021995,-0.999396
1778106076117037056,0.026060,-0.001484,-0.021645,-0.999425
1778106076126957312,0.023152,-0.001644,-0.021545,-0.999498
1778106076136858368,0.042675,-0.001467,-0.021682,-0.998853
1778106076146739712,0.019951,-0.002240,-0.021701,-0.999563
1778106076156601088,0.035889,-0.002164,-0.021698,-0.999118
1778106076166443008,0.033068,-0.002355,-0.021536,-0.999218
1778106076176264960,0.017841,-0.002788,-0.021295,-0.999610
1778106076186440448,0.038713,-0.002128,-0.020913,-0.999029
1778106076196595456,0.023928,-0.002329,-0.020563,-0.999499
1778106076206731008,0.022518,-0.002484,-0.020537,-0.999532
1778106076216846080,0.020175,-0.002652,-0.020601,-0.999581
1778106076226941440,0.020251,-0.002752,-0.020647,-0.999578
1778106076237016576,0.027229,-0.002780,-0.020694,-0.999411
1778106076247071744,0.025810,-0.002843,-0.020558,-0.999451
1778106076257106688,0.017783,-0.002806,-0.020173,-0.999634
1778106076267121920,0.023096,-0.002504,-0.019777,-0.999534
1778106076277117184,0.024196,-0.002472,-0.019542,-0.999513
1778106076287092992,0.016956,-0.002727,-0.019489,-0.999663
1778106076297049600,0.016136,-0.002956,-0.019514,-0.999675
1778106076306986240,0.011650,-0.003206,-0.019370,-0.999739
1778106076316903424,0.019463,-0.003181,-0.019112,-0.999623
1778106076326800896,0.004399,-0.003526,-0.018605,-0.999811
1778106076336678656,0.015472,-0.003175,-0.017990,-0.999713
1778106076346536448,0.008708,-0.003311,-0.017393,-0.999805
1778106076356374784,0.003234,-0.003564,-0.017121,-0.999842
1778106076366375168,0.007069,-0.003589,-0.017008,-0.999824
1778106076376536832,0.012087,-0.003675,-0.017000,-0.999776
1778106076386678528,0.007254,-0.003956,-0.016883,-0.999823
1778106076396800256,0.003879,0.004273,0.016545,0.999847
1778106076406901760,0.007388,-0.004083,-0.016141,-0.999834
1778106076416983040,0.011202,-0.003817,-0.015588,-0.999808
1778106076427044352,0.006006,0.003897,0.014994,0.999862
1778106076437085952,0.009544,-0.003674,-0.014772,-0.999839
1778106076447107584,0.002020,-0.003880,-0.014645,-0.999883
1778106076457108992,0.005425,-0.003839,-0.014487,-0.999873
1778106076467091456,0.003114,0.004108,0.014143,0.999887
1778106076477053952,0.002327,0.004225,0.013706,0.999894
1778106076486996992,0.009117,-0.004017,-0.013059,-0.999865
1778106076496920320,0.006835,0.004115,0.012302,0.999893
1778106076506823680,0.006914,-0.003864,-0.011764,-0.999899
1778106076516707328,0.014273,0.004072,0.011181,0.999827
1778106076526571776,0.011275,0.004053,0.010770,0.999870
1778106076536416512,0.004575,0.003955,0.010333,0.999928
1778106076546241536,0.006509,0.004140,0.009826,0.999922
1778106076556421120,0.003137,0.004294,0.009268,0.999943
1778106076566580736,0.010164,0.004294,0.008451,0.999903
