FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,05/06/26 22:21:13.845282560
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:estOrientQuaternion,Matrix,100Hz[1x4],,,,,,
inertial-6286.188861:estOrientQuaternion:valid,ValidFlag,100Hz[1x4],,,,,,

DATA_START
Time,inertial-6286.188861:estOrientQuaternion[0-0],inertial-6286.188861:estOrientQuaternion[0-1],inertial-6286.188861:estOrientQuaternion[0-2],inertial-6286.188861:estOrientQuaternion[0-3],inertial-6286.188861:estOrientQuaternion:valid
1778106073845282560,0.999568,0.026971,-0.010719,-0.004710,1
1778106073855261696,0.999569,0.026937,-0.010716,-0.004701,1
1778106073865220864,0.999569,0.026910,-0.010716,-0.004705,1
1778106073875160320,0.999570,0.026889,-0.010717,-0.004717,1
1778106073885080320,0.999571,0.026853,-0.010712,-0.004728,1
1778106073894980864,0.999572,0.026800,-0.010710,-0.004735,1
1778106073904861696,0.999574,0.026727,-0.010697,-0.004739,1
1778106073914722816,0.999577,0.026641,-0.010690,-0.004745,1
1778106073924564736,0.999579,0.026560,-0.010685,-0.004751,1
1778106073934386944,0.999581,0.026485,-0.010679,-0.004754,1
1778106073944189440,0.999583,0.026405,-0.010677,-0.004753,1
1778106073953972480,0.999585,0.026329,-0.010678,-0.004754,1
1778106073963736064,0.999587,0.026256,-0.010686,-0.004765,1
1778106073973480704,0.999589,0.026174,-0.010707,-0.004777,1
1778106073983205888,0.999591,0.026067,-0.010730,-0.004777,1
1778106073992911872,0.999595,0.025930,-0.010745,-0.004756,1
1778106074002598656,0.999598,0.025793,-0.010752,-0.004724,1
1778106074012265984,0.999603,0.025620,-0.010748,-0.004689,1
1778106074022096896,0.999606,0.025477,-0.010776,-0.004665,1
1778106074032091392,0.999609,0.025365,-0.010814,-0.004651,1
1778106074042066176,0.999611,0.025257,-0.010841,-0.004631,1
1778106074052020992,0.999614,0.025153,-0.010861,-0.004596,1
1778106074061955840,0.999617,0.025051,-0.010846,-0.004558,1
1778106074071871232,0.999620,0.024941,-0.010819,-0.004527,1
1778106074081766912,0.999622,0.024854,-0.010819,-0.004487,1
1778106074091643392,0.999625,0.024776,-0.010790,-0.004429,1
1778106074101500160,0.999628,0.024706,-0.010723,-0.004378,1
1778106074111337216,0.999629,0.024689,-0.010666,-0.004351,1
1778106074121155072,0.999628,0.024737,-0.010645,-0.004333,1
1778106074130953472,0.999626,0.024808,-0.010638,-0.004316,1
1778106074140731904,0.999625,0.024866,-0.010609,-0.004290,1
1778106074150491392,0.999623,0.024945,-0.010623,-0.004257,1
1778106074160231424,0.999620,0.025048,-0.010672,-0.004233,1
1778106074169952000,0.999618,0.025129,-0.010669,-0.004221,1
1778106074179653120,0.999617,0.025191,-0.010655,-0.004238,1
1778106074189335296,0.999614,0.025296,-0.010690,-0.004264,1
1778106074198998016,0.999611,0.025400,-0.010720,-0.004285,1
1778106074209013504,0.999607,0.025548,-0.010740,-0.004321,1
1778106074219009280,0.999601,0.025743,-0.010791,-0.004373,1
1778106074228984832,0.999595,0.025961,-0.010826,-0.004420,1
1778106074238940416,0.999589,0.026165,-0.010854,-0.004482,1
1778106074248876288,0.999583,0.026359,-0.010870,-0.004543,1
1778106074258792704,0.999578,0.026541,-0.010847,-0.004592,1
1778106074268689408,0.999574,0.026710,-0.010802,-0.004664,1
1778106074278566144,0.999569,0.026900,-0.010747,-0.004758,1
1778106074288423424,0.999563,0.027118,-0.010716,-0.004845,1
1778106074298261248,0.999556,0.027364,-0.010719,-0.004931,1
1778106074308079616,0.999549,0.027603,-0.010737,-0.005008,1
1778106074317878272,0.999542,0.027829,-0.010780,-0.005079,1
1778106074327657216,0.999535,0.028024,-0.010831,-0.005166,1
1778106074337416704,0.999529,0.028186,-0.010892,-0.005273,1
1778106074347156736,0.999524,0.028348,-0.010949,-0.005378,1
1778106074356877824,0.999518,0.028512,-0.010998,-0.005473,1
1778106074366579456,0.999512,0.028673,-0.011045,-0.005573,1
1778106074376261888,0.999507,0.028831,-0.011092,-0.005683,1
1778106074386112000,0.999501,0.028995,-0.011118,-0.005789,1
1778106074396129280,0.999496,0.029147,-0.011106,-0.005895,1
1778106074406126848,0.999493,0.029252,-0.011067,-0.005985,1
1778106074416104704,0.999489,0.029360,-0.011045,-0.006068,1
1778106074426062592,0.999487,0.029461,-0.011008,-0.006136,1
1778106074436000512,0.999485,0.029518,-0.010917,-0.006195,1
1778106074445918976,0.999484,0.029580,-0.010877,-0.006267,1
1778106074455817728,0.999481,0.029656,-0.010902,-0.006338,1
1778106074465696512,0.999480,0.029652,-0.010932,-0.006403,1
1778106074475555840,0.999480,0.029611,-0.011015,-0.006459,1
