unix_time_ms,GPS_ts_week,GPS_ts_tow,GPS_valid,orientQ0,orientQ1,orientQ2,orientQ3,flag_sensor,flag_filter
1779141266706.000000000,2419,165284.706000000,3,0.732836187,0.014291358,-0.004556071,-0.680239856,0,0
1779141266716.000000000,2419,165284.716000000,3,0.735223651,0.014307147,-0.004502418,-0.677658677,0,0
1779141266736.000000000,2419,165284.736000000,3,0.739501595,0.014336226,-0.004417587,-0.672987640,0,0
1779141266746.000000000,2419,165284.746000000,3,0.731645525,0.014277179,-0.004585501,-0.681520283,0,0
1779141266756.000000000,2419,165284.756000000,3,0.738580048,0.014327804,-0.004437656,-0.673998952,0,0
1779141266776.000000000,2419,165284.776000000,3,0.735067427,0.014306849,-0.004512905,-0.677828074,0,0
1779141266786.000000000,2419,165284.786000000,3,0.739131749,0.014338235,-0.004425694,-0.673393786,0,0
1779141266806.000000000,2419,165284.806000000,3,0.740406513,0.014349720,-0.004400549,-0.671991706,0,0
1779141266816.000000000,2419,165284.816000000,3,0.734903634,0.014313614,-0.004516704,-0.678005517,0,0
1779141266836.000000000,2419,165284.836000000,3,0.736812472,0.014323467,-0.004474919,-0.675930679,0,0
1779141266846.000000000,2419,165284.846000000,3,0.733421147,0.014299950,-0.004540630,-0.679609001,0,0
1779141266866.000000000,2419,165284.866000000,3,0.741083026,0.014350418,-0.004375197,-0.671245813,0,0
1779141266876.000000000,2419,165284.876000000,3,0.738718808,0.014335486,-0.004426853,-0.673846722,0,0
1779141266886.000000000,2419,165284.886000000,3,0.740734875,0.014348474,-0.004384300,-0.671630025,0,0
1779141266906.000000000,2419,165284.906000000,3,0.734284401,0.014311790,-0.004519786,-0.678676128,0,0
1779141266916.000000000,2419,165284.916000000,3,0.738301992,0.014335608,-0.004435353,-0.674303353,0,0
1779141266936.000000000,2419,165284.936000000,3,0.729777753,0.014274465,-0.004616932,-0.683519781,0,0
1779141266946.000000000,2419,165284.946000000,3,0.739798427,0.014341018,-0.004405576,-0.672661304,0,0
1779141266966.000000000,2419,165284.966000000,3,0.737642527,0.014325234,-0.004451586,-0.675024867,0,0
1779141266976.000000000,2419,165284.976000000,3,0.737941384,0.014330682,-0.004450881,-0.674697995,0,0
1779141266996.000000000,2419,165284.996000000,3,0.735103071,0.014310330,-0.004516921,-0.677789271,0,0
1779141267006.000000000,2419,165285.006000000,3,0.741427958,0.014350347,-0.004385673,-0.670864761,0,0
1779141267026.000000000,2419,165285.026000000,3,0.740224123,0.014342213,-0.004408508,-0.672192872,0,0
1779141267036.000000000,2419,165285.036000000,3,0.741779208,0.014350647,-0.004370796,-0.670476317,0,0
1779141267046.000000000,2419,165285.046000000,3,0.740106583,0.014341398,-0.004407605,-0.672322214,0,0
1779141267066.000000000,2419,165285.066000000,3,0.738722444,0.014328895,-0.004438878,-0.673842788,0,0
1779141267076.000000000,2419,165285.076000000,3,0.746393263,0.014380456,-0.004274098,-0.665336132,0,0
1779141267096.000000000,2419,165285.096000000,3,0.743226409,0.014364042,-0.004340700,-0.668871760,0,0
1779141267106.000000000,2419,165285.106000000,3,0.745318413,0.014372390,-0.004294621,-0.666539967,0,0
1779141267126.000000000,2419,165285.126000000,3,0.739642501,0.014331597,-0.004417276,-0.672832966,0,0
1779141267136.000000000,2419,165285.136000000,3,0.740286648,0.014337605,-0.004404876,-0.672124028,0,0
1779141267156.000000000,2419,165285.156000000,3,0.745763302,0.014371576,-0.004288546,-0.666042149,0,0
1779141267166.000000000,2419,165285.166000000,3,0.737516761,0.014318360,-0.004465639,-0.675162256,0,0
1779141267176.000000000,2419,165285.176000000,3,0.740761697,0.014339805,-0.004396139,-0.671600461,0,0
1779141267196.000000000,2419,165285.196000000,3,0.735443890,0.014304560,-0.004516792,-0.677419603,0,0
1779141267206.000000000,2419,165285.206000000,3,0.739760399,0.014336313,-0.004427859,-0.672703087,0,0
1779141267226.000000000,2419,165285.226000000,3,0.735999644,0.014314258,-0.004506380,-0.676815629,0,0
1779141267236.000000000,2419,165285.236000000,3,0.735751271,0.014313556,-0.004508486,-0.677085638,0,0
1779141267256.000000000,2419,165285.256000000,3,0.734465957,0.014306922,-0.004534414,-0.678479552,0,0
1779141267266.000000000,2419,165285.266000000,3,0.740710974,0.014348878,-0.004398607,-0.671656251,0,0
1779141267286.000000000,2419,165285.286000000,3,0.735749900,0.014318831,-0.004506885,-0.677087009,0,0
1779141267296.000000000,2419,165285.296000000,3,0.730141759,0.014283340,-0.004626603,-0.683130801,0,0
1779141267316.000000000,2419,165285.316000000,3,0.739507079,0.014343453,-0.004428545,-0.672981381,0,0
1779141267326.000000000,2419,165285.326000000,3,0.740489483,0.014351189,-0.004411699,-0.671900213,0,0
1779141267336.000000000,2419,165285.336000000,3,0.735539973,0.014315258,-0.004516656,-0.677315056,0,0
1779141267356.000000000,2419,165285.356000000,3,0.740741551,0.014354226,-0.004401652,-0.671622396,0,0
1779141267366.000000000,2419,165285.366000000,3,0.736268938,0.014323196,-0.004497454,-0.676522553,0,0
1779141267386.000000000,2419,165285.386000000,3,0.728417754,0.014265801,-0.004663419,-0.684968948,0,0
1779141267396.000000000,2419,165285.396000000,3,0.737959743,0.014331914,-0.004461297,-0.674677849,0,0
1779141267416.000000000,2419,165285.416000000,3,0.740192533,0.014343534,-0.004409497,-0.672227561,0,0
1779141267426.000000000,2419,165285.426000000,3,0.739769042,0.014340146,-0.004417488,-0.672693610,0,0
1779141267446.000000000,2419,165285.446000000,3,0.736940384,0.014324017,-0.004476934,-0.675791204,0,0
1779141267456.000000000,2419,165285.456000000,3,0.736286819,0.014318240,-0.004488776,-0.676503241,0,0
1779141267466.000000000,2419,165285.466000000,3,0.742712140,0.014362119,-0.004352578,-0.669442713,0,0
1779141267486.000000000,2419,165285.486000000,3,0.737440467,0.014325407,-0.004469448,-0.675245404,0,0
1779141267496.000000000,2419,165285.496000000,3,0.736814678,0.014319276,-0.004485655,-0.675928295,0,0
1779141267516.000000000,2419,165285.516000000,3,0.737774074,0.014330452,-0.004472319,-0.674880803,0,0
1779141267526.000000000,2419,165285.526000000,3,0.742680907,0.014360366,-0.004371488,-0.669477224,0,0
1779141267546.000000000,2419,165285.546000000,3,0.743897736,0.014367253,-0.004343418,-0.668124914,0,0
1779141267556.000000000,2419,165285.556000000,3,0.743688881,0.014365542,-0.004347703,-0.668357432,0,0
1779141267576.000000000,2419,165285.576000000,3,0.740262330,0.014344628,-0.004417642,-0.672150671,0,0
1779141267586.000000000,2419,165285.586000000,3,0.735461056,0.014312326,-0.004517990,-0.677400827,0,0
1779141267606.000000000,2419,165285.606000000,3,0.737553418,0.014325631,-0.004473414,-0.675122023,0,0
1779141267616.000000000,2419,165285.616000000,3,0.739265144,0.014335152,-0.004436104,-0.673247337,0,0
1779141267626.000000000,2419,165285.626000000,3,0.737109065,0.014318421,-0.004480795,-0.675607324,0,0
1779141267646.000000000,2419,165285.646000000,3,0.740307450,0.014339550,-0.004418919,-0.672100961,0,0
1779141267656.000000000,2419,165285.656000000,3,0.741144240,0.014344789,-0.004398693,-0.671178162,0,0
1779141267676.000000000,2419,165285.676000000,3,0.739402533,0.014323189,-0.004440721,-0.673096597,0,0
1779141267686.000000000,2419,165285.686000000,3,0.743425250,0.014352703,-0.004356514,-0.668650866,0,0
1779141267706.000000000,2419,165285.706000000,3,0.739377499,0.014329815,-0.004439331,-0.673123956,0,0
1779141267716.000000000,2419,165285.716000000,3,0.735196471,0.014309877,-0.004523213,-0.677688003,0,0
1779141267736.000000000,2419,165285.736000000,3,0.739761651,0.014334230,-0.004432569,-0.672701716,0,0
1779141267746.000000000,2419,165285.746000000,3,0.737908721,0.014331103,-0.004466681,-0.674733520,0,0
1779141267756.000000000,2419,165285.756000000,3,0.740217447,0.014346207,-0.004412800,-0.672200024,0,0
1779141267776.000000000,2419,165285.776000000,3,0.740223169,0.014344413,-0.004412019,-0.672193825,0,0
1779141267786.000000000,2419,165285.786000000,3,0.734117150,0.014307542,-0.004534515,-0.678856969,0,0
1779141267806.000000000,2419,165285.806000000,3,0.747766554,0.014392534,-0.004256742,-0.663792133,0,0
1779141267816.000000000,2419,165285.816000000,3,0.737146795,0.014321425,-0.004488729,-0.675566018,0,0
1779141267836.000000000,2419,165285.836000000,3,0.733703077,0.014307540,-0.004562049,-0.679304302,0,0
1779141267846.000000000,2419,165285.846000000,3,0.740452409,0.014352165,-0.004413272,-0.671941042,0,0
1779141267866.000000000,2419,165285.866000000,3,0.743546844,0.014384139,-0.004347763,-0.668515086,0,0
1779141267876.000000000,2419,165285.876000000,3,0.737197995,0.014333757,-0.004478529,-0.675509870,0,0
1779141267896.000000000,2419,165285.896000000,3,0.734564126,0.014309949,-0.004529426,-0.678373218,0,0
1779141267906.000000000,2419,165285.906000000,3,0.740568757,0.014358019,-0.004405988,-0.671812773,0,0
1779141267916.000000000,2419,165285.916000000,3,0.740708292,0.014351221,-0.004398384,-0.671659172,0,0
1779141267936.000000000,2419,165285.936000000,3,0.739268720,0.014336537,-0.004430804,-0.673243463,0,0
1779141267946.000000000,2419,165285.946000000,3,0.734246612,0.014306540,-0.004541310,-0.678716898,0,0
1779141267966.000000000,2419,165285.966000000,3,0.734502316,0.014309723,-0.004534599,-0.678440213,0,0
1779141267976.000000000,2419,165285.976000000,3,0.745034695,0.014375777,-0.004306105,-0.666856885,0,0
1779141267996.000000000,2419,165285.996000000,3,0.735288560,0.014323975,-0.004517747,-0.677587807,0,0
1779141268006.000000000,2419,165286.006000000,3,0.740122020,0.014359267,-0.004412299,-0.672304749,0,0
1779141268026.000000000,2419,165286.026000000,3,0.743188679,0.014372316,-0.004349667,-0.668913484,0,0
1779141268036.000000000,2419,165286.036000000,3,0.743768990,0.014377312,-0.004342430,-0.668268025,0,0
1779141268046.000000000,2419,165286.046000000,3,0.737516105,0.014337570,-0.004477316,-0.675162554,0,0
1779141268066.000000000,2419,165286.066000000,3,0.737089038,0.014326199,-0.004481818,-0.675628960,0,0
1779141268076.000000000,2419,165286.076000000,3,0.737906218,0.014335359,-0.004467137,-0.674736202,0,0
1779141268096.000000000,2419,165286.096000000,3,0.742275417,0.014358923,-0.004369097,-0.669926882,0,0
1779141268106.000000000,2419,165286.106000000,3,0.731917202,0.014285946,-0.004588662,-0.681228399,0,0
1779141268126.000000000,2419,165286.126000000,3,0.738878071,0.014334735,-0.004442212,-0.673672020,0,0
1779141268136.000000000,2419,165286.136000000,3,0.734040797,0.014300361,-0.004543207,-0.678939581,0,0
1779141268156.000000000,2419,165286.156000000,3,0.737610340,0.014323680,-0.004469257,-0.675059915,0,0
1779141268166.000000000,2419,165286.166000000,3,0.742720604,0.014361081,-0.004360197,-0.669433236,0,0
1779141268186.000000000,2419,165286.186000000,3,0.739168406,0.014334012,-0.004434037,-0.673353612,0,0
1779141268196.000000000,2419,165286.196000000,3,0.743948221,0.014364882,-0.004333032,-0.668068886,0,0
1779141268206.000000000,2419,165286.206000000,3,0.737126350,0.014321504,-0.004477662,-0.675588310,0,0
1779141268226.000000000,2419,165286.226000000,3,0.740751505,0.014343675,-0.004402811,-0.671611607,0,0
1779141268236.000000000,2419,165286.236000000,3,0.739200771,0.014337020,-0.004437250,-0.673317909,0,0
1779141268256.000000000,2419,165286.256000000,3,0.733387470,0.014301914,-0.004559184,-0.679645121,0,0
1779141268266.000000000,2419,165286.266000000,3,0.742209435,0.014356377,-0.004371491,-0.670000017,0,0
1779141268286.000000000,2419,165286.286000000,3,0.740794539,0.014347082,-0.004398764,-0.671564102,0,0
1779141268296.000000000,2419,165286.296000000,3,0.742115796,0.014356020,-0.004369612,-0.670103729,0,0
1779141268316.000000000,2419,165286.316000000,3,0.736034155,0.014316550,-0.004496206,-0.676778138,0,0
1779141268326.000000000,2419,165286.326000000,3,0.740722477,0.014347458,-0.004395910,-0.671643555,0,0
1779141268336.000000000,2419,165286.336000000,3,0.736739516,0.014325591,-0.004480950,-0.676010072,0,0
1779141268346.000000000,2419,165286.346000000,3,0.736668050,0.014320425,-0.004481172,-0.676088035,0,0
1779141268356.000000000,2419,165286.356000000,3,0.738245308,0.014331855,-0.004448592,-0.674365342,0,0
1779141268366.000000000,2419,165286.366000000,3,0.739869356,0.014339994,-0.004415996,-0.672583282,0,0
1779141268386.000000000,2419,165286.386000000,3,0.738454223,0.014330548,-0.004441590,-0.674136758,0,0
1779141268396.000000000,2419,165286.396000000,3,0.736432672,0.014317179,-0.004482241,-0.676344514,0,0
1779141268416.000000000,2419,165286.416000000,3,0.735274017,0.014314780,-0.004506995,-0.677603781,0,0
1779141268426.000000000,2419,165286.426000000,3,0.733550549,0.014301632,-0.004546850,-0.679469168,0,0
1779141268446.000000000,2419,165286.446000000,3,0.736503959,0.014318772,-0.004482178,-0.676266849,0,0
1779141268456.000000000,2419,165286.456000000,3,0.738736689,0.014333469,-0.004438950,-0.673827112,0,0
1779141268476.000000000,2419,165286.476000000,3,0.741188228,0.014350059,-0.004387396,-0.671129525,0,0
1779141268486.000000000,2419,165286.486000000,3,0.733732104,0.014297427,-0.004546594,-0.679273248,0,0
1779141268496.000000000,2419,165286.496000000,3,0.742010355,0.014356149,-0.004371052,-0.670220375,0,0
1779141268516.000000000,2419,165286.516000000,3,0.736851215,0.014316499,-0.004481233,-0.675888479,0,0
1779141268526.000000000,2419,165286.526000000,3,0.737587392,0.014329208,-0.004467834,-0.675084889,0,0
1779141268546.000000000,2419,165286.546000000,3,0.737698793,0.014329345,-0.004461880,-0.674963117,0,0
1779141268556.000000000,2419,165286.556000000,3,0.739186108,0.014337813,-0.004434549,-0.673334002,0,0
1779141268576.000000000,2419,165286.576000000,3,0.741391778,0.014352185,-0.004391588,-0.670904577,0,0
1779141268586.000000000,2419,165286.586000000,3,0.737681270,0.014325368,-0.004469486,-0.674982369,0,0
1779141268606.000000000,2419,165286.606000000,3,0.740626931,0.014342911,-0.004400925,-0.671749055,0,0
1779141268616.000000000,2419,165286.616000000,3,0.731740892,0.014291139,-0.004586806,-0.681417644,0,0
1779141268636.000000000,2419,165286.636000000,3,0.741764605,0.014350428,-0.004373255,-0.670492589,0,0
1779141268646.000000000,2419,165286.646000000,3,0.739825070,0.014340268,-0.004416890,-0.672631979,0,0
1779141268656.000000000,2419,165286.656000000,3,0.742948890,0.014355472,-0.004351328,-0.669180036,0,0
1779141268676.000000000,2419,165286.676000000,3,0.739146233,0.014329031,-0.004431325,-0.673378050,0,0
1779141268686.000000000,2419,165286.686000000,3,0.736905754,0.014314570,-0.004477234,-0.675829113,0,0
1779141268696.000000000,2419,165286.696000000,3,0.736048877,0.014310422,-0.004493772,-0.676762223,0,0
1779141268706.000000000,2419,165286.706000000,3,0.738701224,0.014324785,-0.004438008,-0.673866212,0,0
1779141268716.000000000,2419,165286.716000000,3,0.738741457,0.014325252,-0.004437146,-0.673822045,0,0
