unix_time_ms,fGPS_ts_week,fGPS_ts_tow,fGPS_valid,estQ0,estQ1,estQ2,estQ3,estQ_valid,flag_sensor,flag_filter
1779141266196.000000000,2419,165284.196000000,3,0.999884605,0.013709753,0.006547153,-0.000070115,1,0,0
1779141266206.000000000,2419,165284.206000000,3,0.999884605,0.013709257,0.006546623,-0.000068909,1,0,0
1779141266216.000000000,2419,165284.216000000,3,0.999884665,0.013705554,0.006544351,-0.000066335,1,0,0
1779141266226.000000000,2419,165284.226000000,3,0.999884665,0.013705862,0.006544172,-0.000065729,1,0,0
1779141266236.000000000,2419,165284.236000000,3,0.999884665,0.013704517,0.006547366,-0.000065242,1,0,0
1779141266256.000000000,2419,165284.256000000,3,0.999884665,0.013703304,0.006548997,-0.000062009,1,0,0
1779141266266.000000000,2419,165284.266000000,3,0.999884665,0.013702137,0.006553375,-0.000060540,1,0,0
1779141266286.000000000,2419,165284.286000000,3,0.999884546,0.013706373,0.006558923,-0.000055466,1,0,0
1779141266296.000000000,2419,165284.296000000,3,0.999884546,0.013706426,0.006560485,-0.000053746,1,0,0
1779141266306.000000000,2419,165284.306000000,3,0.999884486,0.013710470,0.006559264,-0.000053901,1,0,0
1779141266326.000000000,2419,165284.326000000,3,0.999884307,0.013719332,0.006566561,-0.000052624,1,0,0
1779141266336.000000000,2419,165284.336000000,3,0.999884307,0.013721230,0.006563319,-0.000052674,1,0,0
1779141266356.000000000,2419,165284.356000000,3,0.999884367,0.013717338,0.006566252,-0.000052373,1,0,0
1779141266366.000000000,2419,165284.366000000,3,0.999884427,0.013713271,0.006563129,-0.000053163,1,0,0
1779141266386.000000000,2419,165284.386000000,3,0.999884427,0.013712202,0.006564413,-0.000053450,1,0,0
1779141266396.000000000,2419,165284.396000000,3,0.999884427,0.013713891,0.006563032,-0.000053318,1,0,0
1779141266416.000000000,2419,165284.416000000,3,0.999884427,0.013712017,0.006563097,-0.000054429,1,0,0
1779141266426.000000000,2419,165284.426000000,3,0.999884486,0.013710024,0.006562325,-0.000058339,1,0,0
1779141266446.000000000,2419,165284.446000000,3,0.999884605,0.013702652,0.006558691,-0.000055686,1,0,0
1779141266456.000000000,2419,165284.456000000,3,0.999884605,0.013703625,0.006558069,-0.000054613,1,0,0
1779141266466.000000000,2419,165284.466000000,3,0.999884605,0.013702310,0.006561860,-0.000053080,1,0,0
1779141266486.000000000,2419,165284.486000000,3,0.999884486,0.013708444,0.006562347,-0.000048972,1,0,0
1779141266496.000000000,2419,165284.496000000,3,0.999884486,0.013706241,0.006564650,-0.000049370,1,0,0
1779141266516.000000000,2419,165284.516000000,3,0.999884546,0.013705449,0.006564166,-0.000044315,1,0,0
1779141266526.000000000,2419,165284.526000000,3,0.999884486,0.013708735,0.006561571,-0.000044581,1,0,0
1779141266546.000000000,2419,165284.546000000,3,0.999884486,0.013705898,0.006565654,-0.000048332,1,0,0
1779141266556.000000000,2419,165284.556000000,3,0.999884486,0.013708690,0.006567327,-0.000049683,1,0,0
1779141266576.000000000,2419,165284.576000000,3,0.999884486,0.013705949,0.006566192,-0.000051500,1,0,0
1779141266586.000000000,2419,165284.586000000,3,0.999884605,0.013702733,0.006562599,-0.000051589,1,0,0
1779141266596.000000000,2419,165284.596000000,3,0.999884546,0.013703298,0.006566582,-0.000052040,1,0,0
1779141266616.000000000,2419,165284.616000000,3,0.999884486,0.013704174,0.006569269,-0.000051006,1,0,0
1779141266626.000000000,2419,165284.626000000,3,0.999884546,0.013703089,0.006567497,-0.000050956,1,0,0
1779141266646.000000000,2419,165284.646000000,3,0.999884486,0.013705880,0.006566278,-0.000052710,1,0,0
1779141266656.000000000,2419,165284.656000000,3,0.999884546,0.013702450,0.006565787,-0.000053236,1,0,0
1779141266676.000000000,2419,165284.676000000,3,0.999884546,0.013702049,0.006565612,-0.000054973,1,0,0
1779141266686.000000000,2419,165284.686000000,3,0.999884427,0.013709086,0.006568043,-0.000052447,1,0,0
1779141266706.000000000,2419,165284.706000000,3,0.999884486,0.013706819,0.006564984,-0.000048215,1,0,0
1779141266716.000000000,2419,165284.716000000,3,0.999884486,0.013705116,0.006567212,-0.000050289,1,0,0
1779141266736.000000000,2419,165284.736000000,3,0.999884486,0.013710020,0.006563645,-0.000053324,1,0,0
1779141266746.000000000,2419,165284.746000000,3,0.999884546,0.013706425,0.006557695,-0.000055794,1,0,0
1779141266756.000000000,2419,165284.756000000,3,0.999884486,0.013708806,0.006561905,-0.000061054,1,0,0
1779141266776.000000000,2419,165284.776000000,3,0.999884486,0.013710065,0.006563296,-0.000065559,1,0,0
1779141266786.000000000,2419,165284.786000000,3,0.999884427,0.013711470,0.006567385,-0.000067169,1,0,0
1779141266806.000000000,2419,165284.806000000,3,0.999884367,0.013714653,0.006565771,-0.000065146,1,0,0
1779141266816.000000000,2419,165284.816000000,3,0.999884367,0.013714429,0.006566653,-0.000060258,1,0,0
1779141266836.000000000,2419,165284.836000000,3,0.999884427,0.013713543,0.006565109,-0.000055388,1,0,0
1779141266846.000000000,2419,165284.846000000,3,0.999884427,0.013709623,0.006568782,-0.000054113,1,0,0
1779141266866.000000000,2419,165284.866000000,3,0.999884427,0.013708217,0.006571002,-0.000057499,1,0,0
1779141266876.000000000,2419,165284.876000000,3,0.999884427,0.013708823,0.006570935,-0.000060905,1,0,0
1779141266886.000000000,2419,165284.886000000,3,0.999884427,0.013708343,0.006570961,-0.000062099,1,0,0
1779141266906.000000000,2419,165284.906000000,3,0.999884367,0.013710094,0.006576031,-0.000060247,1,0,0
1779141266916.000000000,2419,165284.916000000,3,0.999884427,0.013708345,0.006573746,-0.000054101,1,0,0
1779141266936.000000000,2419,165284.936000000,3,0.999884486,0.013706900,0.006569659,-0.000049315,1,0,0
1779141266946.000000000,2419,165284.946000000,3,0.999884486,0.013707435,0.006569387,-0.000050709,1,0,0
1779141266966.000000000,2419,165284.966000000,3,0.999884486,0.013707047,0.006568335,-0.000055980,1,0,0
1779141266976.000000000,2419,165284.976000000,3,0.999884427,0.013713519,0.006566614,-0.000059384,1,0,0
1779141266996.000000000,2419,165284.996000000,3,0.999884486,0.013711976,0.006560853,-0.000063421,1,0,0
1779141267006.000000000,2419,165285.006000000,3,0.999884486,0.013712918,0.006557481,-0.000064168,1,0,0
1779141267026.000000000,2419,165285.026000000,3,0.999884486,0.013711056,0.006559675,-0.000067420,1,0,0
1779141267036.000000000,2419,165285.036000000,3,0.999884546,0.013706792,0.006561500,-0.000066095,1,0,0
1779141267046.000000000,2419,165285.046000000,3,0.999884486,0.013708836,0.006561996,-0.000065459,1,0,0
1779141267066.000000000,2419,165285.066000000,3,0.999884546,0.013707581,0.006558677,-0.000069560,1,0,0
1779141267076.000000000,2419,165285.076000000,3,0.999884486,0.013708401,0.006560327,-0.000070309,1,0,0
1779141267096.000000000,2419,165285.096000000,3,0.999884486,0.013710348,0.006564672,-0.000063719,1,0,0
1779141267106.000000000,2419,165285.106000000,3,0.999884546,0.013705852,0.006562169,-0.000062100,1,0,0
1779141267126.000000000,2419,165285.126000000,3,0.999884546,0.013705104,0.006557900,-0.000063065,1,0,0
1779141267136.000000000,2419,165285.136000000,3,0.999884546,0.013707568,0.006557995,-0.000064208,1,0,0
1779141267156.000000000,2419,165285.156000000,3,0.999884546,0.013707406,0.006556191,-0.000068061,1,0,0
1779141267166.000000000,2419,165285.166000000,3,0.999884546,0.013707885,0.006556196,-0.000070120,1,0,0
1779141267176.000000000,2419,165285.176000000,3,0.999884546,0.013706982,0.006556767,-0.000072485,1,0,0
1779141267196.000000000,2419,165285.196000000,3,0.999884486,0.013713986,0.006551384,-0.000070314,1,0,0
1779141267206.000000000,2419,165285.206000000,3,0.999884427,0.013718158,0.006551755,-0.000067436,1,0,0
1779141267226.000000000,2419,165285.226000000,3,0.999884367,0.013719778,0.006554548,-0.000064952,1,0,0
1779141267236.000000000,2419,165285.236000000,3,0.999884367,0.013718856,0.006557442,-0.000065554,1,0,0
1779141267256.000000000,2419,165285.256000000,3,0.999884367,0.013719660,0.006559880,-0.000069454,1,0,0
1779141267266.000000000,2419,165285.266000000,3,0.999884367,0.013718017,0.006562850,-0.000070332,1,0,0
1779141267286.000000000,2419,165285.286000000,3,0.999884307,0.013721554,0.006563000,-0.000069157,1,0,0
1779141267296.000000000,2419,165285.296000000,3,0.999884248,0.013724452,0.006563297,-0.000069945,1,0,0
1779141267316.000000000,2419,165285.316000000,3,0.999884307,0.013722580,0.006562247,-0.000067333,1,0,0
1779141267326.000000000,2419,165285.326000000,3,0.999884248,0.013726359,0.006560239,-0.000064878,1,0,0
1779141267336.000000000,2419,165285.336000000,3,0.999884307,0.013723964,0.006558393,-0.000064987,1,0,0
1779141267356.000000000,2419,165285.356000000,3,0.999884248,0.013724495,0.006565100,-0.000062036,1,0,0
1779141267366.000000000,2419,165285.366000000,3,0.999884248,0.013723920,0.006563726,-0.000063181,1,0,0
1779141267386.000000000,2419,165285.386000000,3,0.999884307,0.013721516,0.006560050,-0.000066665,1,0,0
1779141267396.000000000,2419,165285.396000000,3,0.999884367,0.013719141,0.006562145,-0.000069021,1,0,0
1779141267416.000000000,2419,165285.416000000,3,0.999884427,0.013714131,0.006563562,-0.000065286,1,0,0
1779141267426.000000000,2419,165285.426000000,3,0.999884427,0.013713052,0.006564093,-0.000063514,1,0,0
1779141267446.000000000,2419,165285.446000000,3,0.999884367,0.013714588,0.006566660,-0.000058239,1,0,0
1779141267456.000000000,2419,165285.456000000,3,0.999884427,0.013712263,0.006567291,-0.000059257,1,0,0
1779141267466.000000000,2419,165285.466000000,3,0.999884367,0.013714115,0.006567914,-0.000061221,1,0,0
1779141267486.000000000,2419,165285.486000000,3,0.999884427,0.013715197,0.006563647,-0.000064754,1,0,0
1779141267496.000000000,2419,165285.496000000,3,0.999884427,0.013715679,0.006560315,-0.000064427,1,0,0
1779141267516.000000000,2419,165285.516000000,3,0.999884307,0.013723896,0.006558657,-0.000065541,1,0,0
1779141267526.000000000,2419,165285.526000000,3,0.999884307,0.013724834,0.006554352,-0.000064102,1,0,0
1779141267546.000000000,2419,165285.546000000,3,0.999884367,0.013723333,0.006555276,-0.000063601,1,0,0
1779141267556.000000000,2419,165285.556000000,3,0.999884367,0.013723006,0.006555363,-0.000062025,1,0,0
1779141267576.000000000,2419,165285.576000000,3,0.999884307,0.013721978,0.006559189,-0.000063384,1,0,0
1779141267586.000000000,2419,165285.586000000,3,0.999884367,0.013720611,0.006560153,-0.000064915,1,0,0
1779141267606.000000000,2419,165285.606000000,3,0.999884427,0.013717442,0.006558820,-0.000067330,1,0,0
1779141267616.000000000,2419,165285.616000000,3,0.999884427,0.013714766,0.006558295,-0.000063581,1,0,0
1779141267626.000000000,2419,165285.626000000,3,0.999884486,0.013712252,0.006557622,-0.000060818,1,0,0
1779141267646.000000000,2419,165285.646000000,3,0.999884427,0.013717057,0.006553234,-0.000057451,1,0,0
1779141267656.000000000,2419,165285.656000000,3,0.999884427,0.013715366,0.006554961,-0.000056913,1,0,0
1779141267676.000000000,2419,165285.676000000,3,0.999884546,0.013711799,0.006544908,-0.000060038,1,0,0
1779141267686.000000000,2419,165285.686000000,3,0.999884486,0.013715416,0.006545803,-0.000063397,1,0,0
1779141267706.000000000,2419,165285.706000000,3,0.999884486,0.013713672,0.006551252,-0.000068182,1,0,0
1779141267716.000000000,2419,165285.716000000,3,0.999884427,0.013714358,0.006559482,-0.000066040,1,0,0
1779141267736.000000000,2419,165285.736000000,3,0.999884546,0.013712085,0.006550521,-0.000057355,1,0,0
1779141267746.000000000,2419,165285.746000000,3,0.999884427,0.013715584,0.006560649,-0.000050682,1,0,0
1779141267756.000000000,2419,165285.756000000,3,0.999884367,0.013715643,0.006564309,-0.000047696,1,0,0
1779141267776.000000000,2419,165285.776000000,3,0.999884307,0.013722167,0.006562900,-0.000057555,1,0,0
1779141267786.000000000,2419,165285.786000000,3,0.999884248,0.013722156,0.006569955,-0.000068487,1,0,0
1779141267806.000000000,2419,165285.806000000,3,0.999884546,0.013707471,0.006555956,-0.000087377,1,0,0
1779141267816.000000000,2419,165285.816000000,3,0.999884605,0.013705778,0.006552890,-0.000089886,1,0,0
1779141267836.000000000,2419,165285.836000000,3,0.999884546,0.013704445,0.006560954,-0.000084488,1,0,0
1779141267846.000000000,2419,165285.846000000,3,0.999884605,0.013699116,0.006566142,-0.000074271,1,0,0
1779141267866.000000000,2419,165285.866000000,3,0.999884367,0.013714585,0.006572631,-0.000057951,1,0,0
1779141267876.000000000,2419,165285.876000000,3,0.999884486,0.013707473,0.006569061,-0.000057669,1,0,0
1779141267896.000000000,2419,165285.896000000,3,0.999884546,0.013705447,0.006564426,-0.000066102,1,0,0
1779141267906.000000000,2419,165285.906000000,3,0.999884427,0.013713493,0.006566843,-0.000073617,1,0,0
1779141267916.000000000,2419,165285.916000000,3,0.999884546,0.013702331,0.006565225,-0.000076295,1,0,0
1779141267936.000000000,2419,165285.936000000,3,0.999884605,0.013697630,0.006564744,-0.000079670,1,0,0
1779141267946.000000000,2419,165285.946000000,3,0.999884605,0.013701309,0.006565300,-0.000079450,1,0,0
1779141267966.000000000,2419,165285.966000000,3,0.999884605,0.013700346,0.006567263,-0.000075772,1,0,0
1779141267976.000000000,2419,165285.976000000,3,0.999884605,0.013696476,0.006566504,-0.000073720,1,0,0
1779141267996.000000000,2419,165285.996000000,3,0.999884248,0.013724780,0.006567457,-0.000067825,1,0,0
1779141268006.000000000,2419,165286.006000000,3,0.999884188,0.013726055,0.006570739,-0.000066400,1,0,0
1779141268026.000000000,2419,165286.026000000,3,0.999884248,0.013723841,0.006564779,-0.000069445,1,0,0
1779141268036.000000000,2419,165286.036000000,3,0.999884248,0.013728094,0.006562135,-0.000070537,1,0,0
1779141268046.000000000,2419,165286.046000000,3,0.999884188,0.013729018,0.006563675,-0.000071111,1,0,0
1779141268066.000000000,2419,165286.066000000,3,0.999884367,0.013719483,0.006561867,-0.000068337,1,0,0
1779141268076.000000000,2419,165286.076000000,3,0.999884307,0.013724131,0.006562567,-0.000068647,1,0,0
1779141268096.000000000,2419,165286.096000000,3,0.999884367,0.013716711,0.006561260,-0.000069496,1,0,0
1779141268106.000000000,2419,165286.106000000,3,0.999884427,0.013714422,0.006558018,-0.000067052,1,0,0
1779141268126.000000000,2419,165286.126000000,3,0.999884427,0.013716669,0.006558478,-0.000065811,1,0,0
1779141268136.000000000,2419,165286.136000000,3,0.999884427,0.013714146,0.006558151,-0.000065465,1,0,0
1779141268156.000000000,2419,165286.156000000,3,0.999884427,0.013715040,0.006556971,-0.000069861,1,0,0
1779141268166.000000000,2419,165286.166000000,3,0.999884367,0.013717445,0.006559928,-0.000068051,1,0,0
1779141268186.000000000,2419,165286.186000000,3,0.999884427,0.013713412,0.006559168,-0.000066615,1,0,0
1779141268196.000000000,2419,165286.196000000,3,0.999884427,0.013714549,0.006556217,-0.000064070,1,0,0
1779141268206.000000000,2419,165286.206000000,3,0.999884427,0.013714936,0.006558059,-0.000061064,1,0,0
1779141268226.000000000,2419,165286.226000000,3,0.999884427,0.013715328,0.006555569,-0.000055290,1,0,0
1779141268236.000000000,2419,165286.236000000,3,0.999884367,0.013718939,0.006557093,-0.000053966,1,0,0
1779141268256.000000000,2419,165286.256000000,3,0.999884367,0.013720990,0.006560541,-0.000058261,1,0,0
1779141268266.000000000,2419,165286.266000000,3,0.999884367,0.013717938,0.006558315,-0.000058326,1,0,0
1779141268286.000000000,2419,165286.286000000,3,0.999884427,0.013716064,0.006560782,-0.000059139,1,0,0
1779141268296.000000000,2419,165286.296000000,3,0.999884427,0.013715766,0.006561808,-0.000057349,1,0,0
1779141268316.000000000,2419,165286.316000000,3,0.999884427,0.013714432,0.006564546,-0.000060722,1,0,0
1779141268326.000000000,2419,165286.326000000,3,0.999884427,0.013714082,0.006565156,-0.000060403,1,0,0
1779141268336.000000000,2419,165286.336000000,3,0.999884307,0.013717584,0.006568048,-0.000058402,1,0,0
1779141268346.000000000,2419,165286.346000000,3,0.999884427,0.013713333,0.006565983,-0.000057554,1,0,0
1779141268356.000000000,2419,165286.356000000,3,0.999884367,0.013714774,0.006566093,-0.000061614,1,0,0
1779141268366.000000000,2419,165286.366000000,3,0.999884427,0.013714311,0.006563040,-0.000063184,1,0,0
1779141268386.000000000,2419,165286.386000000,3,0.999884427,0.013710875,0.006566609,-0.000054123,1,0,0
1779141268396.000000000,2419,165286.396000000,3,0.999884427,0.013709907,0.006569979,-0.000050683,1,0,0
1779141268416.000000000,2419,165286.416000000,3,0.999884367,0.013714097,0.006573747,-0.000044172,1,0,0
1779141268426.000000000,2419,165286.426000000,3,0.999884367,0.013715324,0.006570243,-0.000040066,1,0,0
1779141268446.000000000,2419,165286.446000000,3,0.999884367,0.013712156,0.006570601,-0.000034374,1,0,0
1779141268456.000000000,2419,165286.456000000,3,0.999884367,0.013714998,0.006567653,-0.000033470,1,0,0
1779141268476.000000000,2419,165286.476000000,3,0.999884367,0.013716028,0.006567730,-0.000033899,1,0,0
1779141268486.000000000,2419,165286.486000000,3,0.999884427,0.013714354,0.006564915,-0.000031958,1,0,0
1779141268496.000000000,2419,165286.496000000,3,0.999884367,0.013717545,0.006567632,-0.000029556,1,0,0
1779141268516.000000000,2419,165286.516000000,3,0.999884427,0.013713678,0.006563847,-0.000030171,1,0,0
1779141268526.000000000,2419,165286.526000000,3,0.999884307,0.013721143,0.006567729,-0.000029723,1,0,0
1779141268546.000000000,2419,165286.546000000,3,0.999884307,0.013718197,0.006569870,-0.000031291,1,0,0
1779141268556.000000000,2419,165286.556000000,3,0.999884307,0.013720180,0.006565926,-0.000032020,1,0,0
1779141268576.000000000,2419,165286.576000000,3,0.999884307,0.013723525,0.006563183,-0.000038252,1,0,0
1779141268586.000000000,2419,165286.586000000,3,0.999884307,0.013721080,0.006562528,-0.000042019,1,0,0
1779141268606.000000000,2419,165286.606000000,3,0.999884486,0.013708260,0.006563742,-0.000044688,1,0,0
1779141268616.000000000,2419,165286.616000000,3,0.999884427,0.013712119,0.006570251,-0.000049485,1,0,0
1779141268636.000000000,2419,165286.636000000,3,0.999884486,0.013705988,0.006566479,-0.000053443,1,0,0
1779141268646.000000000,2419,165286.646000000,3,0.999884486,0.013709435,0.006566671,-0.000054857,1,0,0
1779141268656.000000000,2419,165286.656000000,3,0.999884546,0.013706083,0.006562086,-0.000054686,1,0,0
