unix_time_ms_sensor,GPS_ts_week,GPS_ts_tow,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,unix_time_ms_filter,fGPS_ts_week,fGPS_ts_tow,estLinAccelX,estLinAccelY,estLinAccelZ,estLinAccel_valid,estAngRateX,estAngRateY,estAngRateZ,estAngRate_valid,estGravityX,estGravityY,estGravityZ,estGravity_valid,flag_sensor,flag_filter
1779141265076.000000000,2419,165283.076000000,0.012473279,-0.026861433,-0.994720280,0.000125287,-0.000264638,-0.009950150,1779141265076.000000000,2419,165283.076000000,-0.006078900,0.005355679,0.047250796,1,0.001212273,-0.000395828,-0.000482980,1,-0.128388047,0.268813998,9.802124023,1,0,0
1779141265096.000000000,2419,165283.096000000,0.012717865,-0.027724899,-0.995705128,0.000128215,-0.000279250,-0.009958221,1779141265096.000000000,2419,165283.096000000,-0.003652627,-0.003053300,0.037591178,1,-0.000389920,-0.000133570,-0.000622971,1,-0.128368661,0.268822700,9.802124023,1,0,0
1779141265106.000000000,2419,165283.106000000,0.012638051,-0.027145207,-0.995807767,0.000126234,-0.000273466,-0.009963259,1779141265106.000000000,2419,165283.106000000,-0.004360161,0.002613002,0.036586754,1,-0.000135836,-0.001529210,-0.000283122,1,-0.128249645,0.268812239,9.802125931,1,0,0
1779141265126.000000000,2419,165283.126000000,0.012987797,-0.027483359,-0.995562911,0.000128735,-0.000276375,-0.009959495,1779141265126.000000000,2419,165283.126000000,-0.000861377,-0.000704573,0.038989216,1,-0.000491128,0.000049942,-0.000197633,1,-0.128229886,0.268799722,9.802126884,1,0,0
1779141265136.000000000,2419,165283.136000000,0.012801825,-0.028405895,-0.997030556,0.000129828,-0.000283703,-0.009969309,1779141265136.000000000,2419,165283.136000000,-0.002705684,-0.009755110,0.024595670,1,-0.000303696,-0.000141503,0.000175487,1,-0.128244147,0.268802166,9.802126884,1,0,0
1779141265146.000000000,2419,165283.146000000,0.013029899,-0.026841370,-0.994403660,0.000131928,-0.000268993,-0.009945108,1779141265146.000000000,2419,165283.146000000,-0.000468165,0.005557373,0.050357148,1,0.000194431,0.000137550,-0.000201701,1,-0.128252298,0.268787295,9.802126884,1,0,0
1779141265166.000000000,2419,165283.166000000,0.013526904,-0.028918443,-0.995784938,0.000131555,-0.000285225,-0.009950116,1779141265166.000000000,2419,165283.166000000,0.004499347,-0.014706385,0.036810312,1,0.001003625,0.000073898,0.000383798,1,-0.128156260,0.268918157,9.802124023,1,0,0
1779141265176.000000000,2419,165283.176000000,0.013358656,-0.028375812,-0.995972216,0.000134927,-0.000290931,-0.009967123,1779141265176.000000000,2419,165283.176000000,0.002893900,-0.009393217,0.034974471,1,-0.000229042,-0.000481326,0.000059301,1,-0.128094718,0.268871337,9.802126884,1,0,0
1779141265196.000000000,2419,165283.196000000,0.012751378,-0.026397152,-0.995060146,0.000130909,-0.000267486,-0.009955404,1779141265196.000000000,2419,165283.196000000,-0.002978222,0.009984076,0.043920785,1,-0.000461192,0.000054840,0.000075116,1,-0.128026083,0.268849343,9.802127838,1,0,0
1779141265206.000000000,2419,165283.206000000,0.013129311,-0.027330870,-0.997021556,0.000129220,-0.000270306,-0.009964645,1779141265206.000000000,2419,165283.206000000,0.000738087,0.000881218,0.024684547,1,0.000383751,-0.000487657,0.000110100,1,-0.128001034,0.268918306,9.802126884,1,0,0
1779141265226.000000000,2419,165283.226000000,0.012516825,-0.026263973,-0.995401144,0.000124554,-0.000261293,-0.009960338,1779141265226.000000000,2419,165283.226000000,-0.005309438,0.011345863,0.040575184,1,-0.000537571,0.000411959,0.000481268,1,-0.128070027,0.268890887,9.802125931,1,0,0
1779141265236.000000000,2419,165283.236000000,0.013395512,-0.025936937,-0.995661497,0.000131655,-0.000257832,-0.009953652,1779141265236.000000000,2419,165283.236000000,0.003291311,0.014560325,0.038020618,1,0.000532641,-0.000355414,-0.000361787,1,-0.128063008,0.268931270,9.802124977,1,0,0
1779141265256.000000000,2419,165283.256000000,0.013993598,-0.028474610,-0.996111333,0.000136775,-0.000279821,-0.009954078,1779141265256.000000000,2419,165283.256000000,0.009148538,-0.010262289,0.033608191,1,0.000217847,0.000551258,0.000183028,1,-0.128098831,0.268985152,9.802123070,1,0,0
1779141265266.000000000,2419,165283.266000000,0.013515868,-0.027281364,-0.994457304,0.000135944,-0.000272324,-0.009949278,1779141265266.000000000,2419,165283.266000000,0.004430887,0.001403370,0.049828600,1,-0.000306388,0.000471284,-0.000621273,1,-0.128129750,0.268932372,9.802124023,1,0,0
1779141265276.000000000,2419,165283.276000000,0.013041946,-0.027968602,-0.996115685,0.000131120,-0.000278558,-0.009959058,1779141265276.000000000,2419,165283.276000000,-0.000220507,-0.005281795,0.033564236,1,0.000587168,-0.000092472,-0.000595822,1,-0.128115937,0.269014597,9.802122116,1,0,0
1779141265296.000000000,2419,165283.296000000,0.013548559,-0.028609049,-0.997351408,0.000135890,-0.000286850,-0.009973509,1779141265296.000000000,2419,165283.296000000,0.004651195,-0.011522526,0.021443628,1,-0.000008502,0.000125461,0.000636252,1,-0.128218159,0.269036442,9.802120209,1,0,0
1779141265306.000000000,2419,165283.306000000,0.012211902,-0.026918437,-0.995027304,0.000123621,-0.000269433,-0.009943513,1779141265306.000000000,2419,165283.306000000,-0.008462954,0.005011149,0.044236340,1,-0.000419063,0.000353616,-0.000127770,1,-0.128231958,0.268977731,9.802122116,1,0,0
1779141265326.000000000,2419,165283.326000000,0.013280200,-0.026962588,-0.996235549,0.000129538,-0.000266499,-0.009951146,1779141265326.000000000,2419,165283.326000000,0.002003993,0.004629950,0.032386471,1,0.001199475,-0.000047610,0.000451641,1,-0.128228411,0.269080222,9.802119255,1,0,0
1779141265336.000000000,2419,165283.336000000,0.012577734,-0.027292753,-0.994906723,0.000127522,-0.000275357,-0.009956225,1779141265336.000000000,2419,165283.336000000,-0.004899574,0.001481778,0.045414511,1,0.000719083,-0.000298724,0.000243506,1,-0.128235489,0.269154787,9.802117348,1,0,0
1779141265356.000000000,2419,165283.356000000,0.013568798,-0.025986610,-0.994912386,0.000134942,-0.000264559,-0.009949227,1779141265356.000000000,2419,165283.356000000,0.004769030,0.014202985,0.045360636,1,0.000358237,0.000217639,0.000743535,1,-0.128301591,0.269056082,9.802118301,1,0,0
1779141265366.000000000,2419,165283.366000000,0.013441570,-0.027395682,-0.995937228,0.000137615,-0.000273429,-0.009963337,1779141265366.000000000,2419,165283.366000000,0.003513180,0.000419338,0.035309553,1,-0.000402086,0.000262361,-0.000227517,1,-0.128311992,0.269066602,9.802118301,1,0,0
1779141265386.000000000,2419,165283.386000000,0.012383621,-0.026809292,-0.994683802,0.000126367,-0.000273494,-0.009961070,1779141265386.000000000,2419,165283.386000000,-0.006831076,0.006101987,0.047603372,1,-0.001216268,-0.000688618,-0.000123352,1,-0.128251538,0.268973351,9.802122116,1,0,0
1779141265396.000000000,2419,165283.396000000,0.012757432,-0.027513511,-0.997241974,0.000123428,-0.000268636,-0.009958807,1779141265396.000000000,2419,165283.396000000,-0.003189510,-0.000862950,0.022517433,1,0.000174788,-0.000161682,0.000285297,1,-0.128298685,0.268945068,9.802122116,1,0,0
1779141265416.000000000,2419,165283.416000000,0.013177753,-0.027758006,-0.996873558,0.000130817,-0.000275454,-0.009959944,1779141265416.000000000,2419,165283.416000000,0.000984523,-0.003336882,0.026133727,1,-0.000340046,0.000368530,-0.000592652,1,-0.128257126,0.268865287,9.802124977,1,0,0
1779141265426.000000000,2419,165283.426000000,0.013286605,-0.026838578,-0.994141042,0.000133960,-0.000270376,-0.009951238,1779141265426.000000000,2419,165283.426000000,0.002036129,0.005675461,0.052930422,1,0.000060794,0.000576140,0.000412766,1,-0.128278583,0.268874079,9.802124023,1,0,0
1779141265436.000000000,2419,165283.436000000,0.013405840,-0.027103381,-0.996445417,0.000133461,-0.000271499,-0.009963750,1779141265436.000000000,2419,165283.436000000,0.003132835,0.003127999,0.030329665,1,-0.000544019,0.000699322,-0.000510332,1,-0.128355816,0.268904209,9.802122116,1,0,0
1779141265456.000000000,2419,165283.456000000,0.012999988,-0.028009944,-0.994894385,0.000133966,-0.000284616,-0.009957400,1779141265456.000000000,2419,165283.456000000,-0.000945996,-0.005741880,0.045537911,1,0.000422601,-0.000037914,-0.000263474,1,-0.128431380,0.268954933,9.802120209,1,0,0
1779141265466.000000000,2419,165283.466000000,0.013510358,-0.028146483,-0.996777594,0.000135810,-0.000281411,-0.009962935,1779141265466.000000000,2419,165283.466000000,0.004067228,-0.007037731,0.027069302,1,-0.000199307,-0.000584956,-0.000005438,1,-0.128405884,0.268978775,9.802119255,1,0,0
1779141265486.000000000,2419,165283.486000000,0.013005761,-0.026726570,-0.995887876,0.000132510,-0.000269571,-0.009962988,1779141265486.000000000,2419,165283.486000000,-0.000880949,0.006849989,0.035795413,1,0.000228837,-0.000525802,0.000278595,1,-0.128407270,0.268955380,9.802120209,1,0,0
1779141265496.000000000,2419,165283.496000000,0.013065266,-0.027199563,-0.995417774,0.000130441,-0.000268864,-0.009950300,1779141265496.000000000,2419,165283.496000000,-0.000317935,0.002266539,0.040404059,1,0.000718739,0.000598681,-0.000083950,1,-0.128463194,0.269025534,9.802117348,1,0,0
1779141265516.000000000,2419,165283.516000000,0.013053559,-0.026647963,-0.996131301,0.000130272,-0.000260708,-0.009952310,1779141265516.000000000,2419,165283.516000000,-0.000469842,0.007706590,0.033404831,1,0.000893875,0.000219824,-0.000213108,1,-0.128488570,0.269061655,9.802116394,1,0,0
1779141265526.000000000,2419,165283.526000000,0.012748148,-0.026913885,-0.994650900,0.000128532,-0.000270690,-0.009955503,1779141265526.000000000,2419,165283.526000000,-0.003416520,0.005114327,0.047924098,1,-0.000717634,-0.000326942,0.000233703,1,-0.128422767,0.269027114,9.802118301,1,0,0
1779141265546.000000000,2419,165283.546000000,0.012853424,-0.027812442,-0.994327605,0.000129334,-0.000279323,-0.009946113,1779141265546.000000000,2419,165283.546000000,-0.002479732,-0.003758092,0.051093619,1,-0.000204721,-0.000115798,-0.000106341,1,-0.128525257,0.268982381,9.802118301,1,0,0
1779141265556.000000000,2419,165283.556000000,0.013051013,-0.027814075,-0.995868623,0.000133046,-0.000281636,-0.009960809,1779141265556.000000000,2419,165283.556000000,-0.000528995,-0.003791641,0.035982385,1,-0.000459999,-0.000555598,-0.000093898,1,-0.128498465,0.268956900,9.802119255,1,0,0
1779141265566.000000000,2419,165283.566000000,0.013781586,-0.028025484,-0.995288134,0.000136319,-0.000279204,-0.009947101,1779141265566.000000000,2419,165283.566000000,0.006628518,-0.005845602,0.041674249,1,0.000125695,0.000284680,0.000375549,1,-0.128531247,0.268994600,9.802117348,1,0,0
1779141265586.000000000,2419,165283.586000000,0.013673065,-0.027880432,-0.997412086,0.000135631,-0.000276265,-0.009967517,1779141265586.000000000,2419,165283.586000000,0.005640347,-0.004448158,0.020847866,1,0.000245652,-0.000474965,0.000818404,1,-0.128431097,0.268973500,9.802119255,1,0,0
1779141265596.000000000,2419,165283.596000000,0.013163582,-0.025025334,-0.994030356,0.000129284,-0.000253390,-0.009940905,1779141265596.000000000,2419,165283.596000000,0.000632760,0.023561724,0.054010488,1,-0.000248160,0.000488290,0.000236379,1,-0.128477335,0.268974781,9.802118301,1,0,0
1779141265616.000000000,2419,165283.616000000,0.012955889,-0.026271638,-0.995428860,0.000126660,-0.000258492,-0.009947626,1779141265616.000000000,2419,165283.616000000,-0.001407745,0.011334772,0.040295567,1,-0.000087500,0.000705943,-0.000022925,1,-0.128483683,0.268968821,9.802118301,1,0,0
1779141265626.000000000,2419,165283.626000000,0.012693428,-0.025491916,-0.995430410,0.000128510,-0.000260588,-0.009964482,1779141265626.000000000,2419,165283.626000000,-0.003968044,0.018979929,0.040281173,1,-0.000524173,-0.001654597,0.000128617,1,-0.128396332,0.268953949,9.802120209,1,0,0
1779141265646.000000000,2419,165283.646000000,0.012663799,-0.027339164,-0.995106518,0.000126857,-0.000273440,-0.009956774,1779141265646.000000000,2419,165283.646000000,-0.004242137,0.000840363,0.043457501,1,-0.000274637,0.000664398,-0.000137228,1,-0.128452435,0.268937379,9.802120209,1,0,0
1779141265656.000000000,2419,165283.656000000,0.013941478,-0.029538684,-0.997252226,0.000135547,-0.000292041,-0.009970116,1779141265656.000000000,2419,165283.656000000,0.008216773,-0.020681938,0.022413729,1,0.000064390,0.000001100,0.000049363,1,-0.128502429,0.268995643,9.802117348,1,0,0
1779141265676.000000000,2419,165283.676000000,0.013453966,-0.028403411,-0.996589184,0.000137174,-0.000285904,-0.009968738,1779141265676.000000000,2419,165283.676000000,0.003542302,-0.009679834,0.028920975,1,-0.001724522,-0.000881687,0.000183832,1,-0.128368378,0.268808752,9.802124977,1,0,0
1779141265686.000000000,2419,165283.686000000,0.013172910,-0.027526826,-0.995899677,0.000130526,-0.000272170,-0.009947194,1779141265686.000000000,2419,165283.686000000,0.000826683,-0.001090920,0.035682835,1,0.001387615,-0.000247958,-0.000100266,1,-0.128347784,0.268898308,9.802122116,1,0,0
1779141265706.000000000,2419,165283.706000000,0.013245733,-0.028140549,-0.997390807,0.000129252,-0.000275896,-0.009962726,1779141265706.000000000,2419,165283.706000000,0.001521776,-0.007059853,0.021058824,1,0.000062651,0.000328609,0.000490692,1,-0.128384337,0.268906862,9.802122116,1,0,0
1779141265716.000000000,2419,165283.716000000,0.012462626,-0.026079990,-0.994379342,0.000125483,-0.000262108,-0.009949546,1779141265716.000000000,2419,165283.716000000,-0.006184803,0.013155440,0.050590739,1,0.000612902,0.000444809,0.000143978,1,-0.128415182,0.268931985,9.802120209,1,0,0
1779141265726.000000000,2419,165283.726000000,0.012777634,-0.026679276,-0.995870471,0.000128241,-0.000266546,-0.009961020,1779141265726.000000000,2419,165283.726000000,-0.003082446,0.007337383,0.035966232,1,0.000534907,-0.000152614,0.000789088,1,-0.128382802,0.268988729,9.802119255,1,0,0
1779141265746.000000000,2419,165283.746000000,0.012898630,-0.026569184,-0.995918274,0.000132212,-0.000269905,-0.009967892,1779141265746.000000000,2419,165283.746000000,-0.001899259,0.008512734,0.035494424,1,-0.000379918,0.000273628,-0.000555284,1,-0.128400639,0.269055367,9.802117348,1,0,0
1779141265756.000000000,2419,165283.756000000,0.013428729,-0.026907096,-0.995888293,0.000132892,-0.000264979,-0.009954249,1779141265756.000000000,2419,165283.756000000,0.003278040,0.005151886,0.035789438,1,-0.000554454,0.000587369,-0.000346992,1,-0.128431439,0.269002944,9.802118301,1,0,0
1779141265776.000000000,2419,165283.776000000,0.013444726,-0.028376609,-0.997188628,0.000135102,-0.000276529,-0.009964135,1779141265776.000000000,2419,165283.776000000,0.003338507,-0.009278806,0.023036547,1,0.000270389,0.001232470,-0.000437438,1,-0.128548071,0.269008964,9.802116394,1,0,0
1779141265786.000000000,2419,165283.786000000,0.012754609,-0.027738798,-0.994740546,0.000128432,-0.000278459,-0.009947840,1779141265786.000000000,2419,165283.786000000,-0.003441880,-0.003021801,0.047044441,1,0.000424480,-0.000377066,0.000417593,1,-0.128509760,0.269016325,9.802117348,1,0,0
1779141265806.000000000,2419,165283.806000000,0.012968074,-0.028423600,-0.995492697,0.000129385,-0.000282768,-0.009949835,1779141265806.000000000,2419,165283.806000000,-0.001379000,-0.009853086,0.039671060,1,0.000594967,0.000116726,0.000026434,1,-0.128555983,0.268904626,9.802119255,1,0,0
1779141265816.000000000,2419,165283.816000000,0.013318833,-0.028126346,-0.995282233,0.000133877,-0.000285120,-0.009957436,1779141265816.000000000,2419,165283.816000000,0.002083505,-0.006915815,0.041734423,1,0.000291313,-0.000034212,0.000293922,1,-0.128528327,0.268918574,9.802119255,1,0,0
1779141265836.000000000,2419,165283.836000000,0.013282344,-0.026720230,-0.995030165,0.000131354,-0.000272714,-0.009955293,1779141265836.000000000,2419,165283.836000000,0.001716983,0.006901709,0.044205911,1,-0.000592428,-0.000098029,0.000086936,1,-0.128535181,0.268919200,9.802119255,1,0,0
1779141265846.000000000,2419,165283.846000000,0.013484065,-0.027151028,-0.996387362,0.000133608,-0.000267300,-0.009961408,1779141265846.000000000,2419,165283.846000000,0.003712729,0.002635274,0.030897949,1,-0.001061923,-0.000831833,-0.000168855,1,-0.128494978,0.268862724,9.802121162,1,0,0
1779141265856.000000000,2419,165283.856000000,0.012688988,-0.025811691,-0.994617105,0.000130722,-0.000258007,-0.009949303,1779141265856.000000000,2419,165283.856000000,-0.004024850,0.015697800,0.048260394,1,-0.000613788,-0.000464344,-0.000127009,1,-0.128446937,0.268804818,9.802124023,1,0,0
1779141265866.000000000,2419,165283.866000000,0.013775187,-0.026844257,-0.996602297,0.000134945,-0.000268396,-0.009966689,1779141265866.000000000,2419,165283.866000000,0.006578987,0.005538225,0.028792996,1,-0.000284527,-0.000041769,-0.000160820,1,-0.128508285,0.268781543,9.802124023,1,0,0
1779141265876.000000000,2419,165283.876000000,0.013405509,-0.026666069,-0.996012449,0.000133785,-0.000264849,-0.009956243,1779141265876.000000000,2419,165283.876000000,0.002945994,0.007258566,0.034577366,1,-0.000423594,0.000247848,-0.000791558,1,-0.128525570,0.268749863,9.802124023,1,0,0
1779141265886.000000000,2419,165283.886000000,0.013276464,-0.027159829,-0.995732427,0.000132966,-0.000273464,-0.009961880,1779141265886.000000000,2419,165283.886000000,0.001700905,0.002363600,0.037325699,1,-0.000701159,-0.000760570,-0.000383355,1,-0.128473341,0.268688530,9.802126884,1,0,0
1779141265906.000000000,2419,165283.906000000,0.012486785,-0.028501851,-0.995166838,0.000124749,-0.000282885,-0.009954660,1779141265906.000000000,2419,165283.906000000,-0.006080598,-0.010749768,0.042870265,1,0.000521504,0.000504142,-0.000403975,1,-0.128550217,0.268774062,9.802123070,1,0,0
1779141265916.000000000,2419,165283.916000000,0.013031314,-0.028615126,-0.996867895,0.000132867,-0.000287183,-0.009963441,1779141265916.000000000,2419,165283.916000000,-0.000725989,-0.011862250,0.026189256,1,-0.000068587,-0.000404849,-0.000346737,1,-0.128507212,0.268754035,9.802124023,1,0,0
1779141265936.000000000,2419,165283.936000000,0.013268616,-0.027638372,-0.996121526,0.000130922,-0.000278237,-0.009960047,1779141265936.000000000,2419,165283.936000000,0.001629676,-0.002219951,0.033506669,1,0.000347327,-0.000262910,-0.000009062,1,-0.128482804,0.268830746,9.802122116,1,0,0
1779141265946.000000000,2419,165283.946000000,0.013167667,-0.026810100,-0.995336115,0.000129334,-0.000266351,-0.009946858,1779141265946.000000000,2419,165283.946000000,0.000679890,0.005928471,0.041209064,1,0.000508944,-0.000190196,-0.000002053,1,-0.128444895,0.268861622,9.802122116,1,0,0
1779141265966.000000000,2419,165283.966000000,0.013771147,-0.025778567,-0.996394813,0.000138397,-0.000257093,-0.009957249,1779141265966.000000000,2419,165283.966000000,0.006567814,0.015980944,0.030827565,1,-0.000396761,-0.000086806,0.000391722,1,-0.128477961,0.268770128,9.802124023,1,0,0
1779141265976.000000000,2419,165283.976000000,0.012881289,-0.025708716,-0.995203793,0.000128702,-0.000258875,-0.009954773,1779141265976.000000000,2419,165283.976000000,-0.002090373,0.016661644,0.042509019,1,-0.000002041,0.000129017,-0.000063402,1,-0.128416762,0.268777937,9.802124977,1,0,0
1779141265996.000000000,2419,165283.996000000,0.013565140,-0.026862839,-0.995072007,0.000133598,-0.000266435,-0.009954287,1779141265996.000000000,2419,165283.996000000,0.004654229,0.005395308,0.043800618,1,0.000135793,-0.001161925,-0.000260852,1,-0.128345028,0.268834800,9.802124023,1,0,0
1779141266006.000000000,2419,165284.006000000,0.012635345,-0.027655842,-0.995753884,0.000125403,-0.000279677,-0.009954076,1779141266006.000000000,2419,165284.006000000,-0.004382750,-0.002389283,0.037114821,1,0.000353408,-0.001030854,-0.000641672,1,-0.128261983,0.268832713,9.802124977,1,0,0
1779141266016.000000000,2419,165284.016000000,0.013002351,-0.028520146,-0.995368242,0.000129645,-0.000283974,-0.009952141,1779141266016.000000000,2419,165284.016000000,-0.000706222,-0.010832112,0.040896840,1,-0.000101524,-0.000078420,-0.000475955,1,-0.128213733,0.268851638,9.802125931,1,0,0
1779141266036.000000000,2419,165284.036000000,0.012984770,-0.028879529,-0.995959878,0.000131186,-0.000288935,-0.009960702,1779141266036.000000000,2419,165284.036000000,-0.000886953,-0.014340702,0.035093911,1,0.000193170,-0.000297933,0.000251343,1,-0.128214553,0.268876880,9.802124977,1,0,0
1779141266046.000000000,2419,165284.046000000,0.013104476,-0.028090747,-0.995733917,0.000130813,-0.000279256,-0.009952832,1779141266046.000000000,2419,165284.046000000,0.000282784,-0.006543181,0.037308294,1,0.000471659,0.000564183,-0.000013997,1,-0.128245845,0.268947691,9.802122116,1,0,0
1779141266066.000000000,2419,165284.066000000,0.013373836,-0.026636116,-0.995437026,0.000131255,-0.000266822,-0.009951998,1779141266066.000000000,2419,165284.066000000,0.002861315,0.007758790,0.040217895,1,-0.000050528,0.000156387,-0.000281447,1,-0.128296345,0.268968195,9.802121162,1,0,0
1779141266076.000000000,2419,165284.076000000,0.013517095,-0.026554797,-0.995628953,0.000136425,-0.000268690,-0.009959665,1779141266076.000000000,2419,165284.076000000,0.004279004,0.008533147,0.038336802,1,-0.000415785,-0.000621926,0.000336265,1,-0.128258735,0.268933922,9.802123070,1,0,0
1779141266096.000000000,2419,165284.096000000,0.012719852,-0.025745403,-0.995020390,0.000128629,-0.000259641,-0.009955230,1779141266096.000000000,2419,165284.096000000,-0.003595383,0.016388075,0.044306252,1,-0.000556719,0.000359872,-0.000792734,1,-0.128346443,0.268846571,9.802124023,1,0,0
1779141266106.000000000,2419,165284.106000000,0.012723851,-0.026580850,-0.995787799,0.000127616,-0.000264456,-0.009958465,1779141266106.000000000,2419,165284.106000000,-0.003574028,0.008226268,0.036779176,1,0.000480324,0.000212721,-0.000545279,1,-0.128359497,0.268910140,9.802122116,1,0,0
1779141266126.000000000,2419,165284.126000000,0.012503100,-0.027163830,-0.995766640,0.000128253,-0.000272847,-0.009959457,1779141266126.000000000,2419,165284.126000000,-0.005765455,0.002485907,0.036987234,1,-0.000524714,0.000386126,0.000178272,1,-0.128390878,0.268855810,9.802123070,1,0,0
1779141266136.000000000,2419,165284.136000000,0.012925684,-0.027062012,-0.995672464,0.000127378,-0.000271777,-0.009955429,1779141266136.000000000,2419,165284.136000000,-0.001697669,0.003467814,0.037910536,1,-0.000138114,0.000548980,-0.000339770,1,-0.128472760,0.268851072,9.802122116,1,0,0
1779141266156.000000000,2419,165284.156000000,0.013195969,-0.028080055,-0.996138513,0.000134136,-0.000279794,-0.009964256,1779141266156.000000000,2419,165284.156000000,0.000973502,-0.006542927,0.033341151,1,-0.000479342,-0.000812552,0.000297849,1,-0.128409162,0.268813521,9.802124023,1,0,0
1779141266166.000000000,2419,165284.166000000,0.012688651,-0.026844680,-0.994663417,0.000125146,-0.000267936,-0.009946419,1779141266166.000000000,2419,165284.166000000,-0.003964495,0.005534431,0.047808271,1,-0.000315293,-0.000016904,-0.000534574,1,-0.128397599,0.268780768,9.802124977,1,0,0
1779141266176.000000000,2419,165284.176000000,0.013110253,-0.027242811,-0.995702684,0.000130884,-0.000271457,-0.009958515,1779141266176.000000000,2419,165284.176000000,0.000180138,0.001608585,0.037617054,1,-0.000419598,-0.000168406,0.000118060,1,-0.128382176,0.268756270,9.802125931,1,0,0
1779141266196.000000000,2419,165284.196000000,0.012559713,-0.028255088,-0.995696306,0.000127824,-0.000281964,-0.009961300,1779141266196.000000000,2419,165284.196000000,-0.005221254,-0.008229814,0.037677366,1,-0.000152586,0.000742246,-0.000370609,1,-0.128415316,0.268853456,9.802123070,1,0,0
1779141266206.000000000,2419,165284.206000000,0.013100503,-0.028793545,-0.995852053,0.000129821,-0.000285843,-0.009957429,1779141266206.000000000,2419,165284.206000000,0.000059132,-0.013522549,0.036149785,1,-0.000063435,-0.000260574,0.000396606,1,-0.128404573,0.268843889,9.802123070,1,0,0
1779141266216.000000000,2419,165284.216000000,0.013079022,-0.027155112,-0.995716155,0.000130652,-0.000272811,-0.009958999,1779141266216.000000000,2419,165284.216000000,-0.000105144,0.002485635,0.037484288,1,-0.000471183,-0.000231174,-0.000015606,1,-0.128359348,0.268771648,9.802125931,1,0,0
