unix_time_ms,fGPS_ts_tow,fGPS_valid,estQ0,estQ1,estQ2,estQ3,estQ_valid,flag
1779393656764,417674.764000000,3,0.999109328,0.012462650,0.040155645,-0.003570891,1,0
1779393656774,417674.774000000,3,0.999108732,0.012376912,0.040196870,-0.003568997,1,0
1779393656784,417674.784000000,3,0.999109387,0.012341540,0.040192720,-0.003565465,1,0
1779393656804,417674.804000000,3,0.999110341,0.012488120,0.040121026,-0.003580506,1,0
1779393656814,417674.814000000,3,0.999109209,0.012462613,0.040157177,-0.003579932,1,0
1779393656834,417674.834000000,3,0.999107838,0.012357943,0.040225569,-0.003571604,1,0
1779393656844,417674.844000000,3,0.999108791,0.012444238,0.040173691,-0.003578399,1,0
1779393656864,417674.864000000,3,0.999109089,0.012489223,0.040151455,-0.003593359,1,0
1779393656874,417674.874000000,3,0.999108434,0.012372699,0.040203877,-0.003588315,1,0
1779393656894,417674.894000000,3,0.999109626,0.012386013,0.040170498,-0.003582341,1,0
1779393656904,417674.904000000,3,0.999109924,0.012484097,0.040132500,-0.003584382,1,0
1779393656924,417674.924000000,3,0.999108016,0.012416443,0.040201642,-0.003582684,1,0
1779393656934,417674.934000000,3,0.999108255,0.012365485,0.040211260,-0.003581936,1,0
1779393656944,417674.944000000,3,0.999109447,0.012409219,0.040168282,-0.003587161,1,0
1779393656964,417674.964000000,3,0.999109864,0.012430895,0.040149853,-0.003598275,1,0
1779393656974,417674.974000000,3,0.999109268,0.012335937,0.040193826,-0.003593132,1,0
1779393656984,417674.984000000,3,0.999109805,0.012305350,0.040189885,-0.003590619,1,0
1779393656994,417674.994000000,3,0.999110878,0.012390408,0.040138211,-0.003593767,1,0
1779393657004,417675.004000000,3,0.999110878,0.012483705,0.040108312,-0.003603338,1,0
1779393657024,417675.024000000,3,0.999108255,0.012362001,0.040210031,-0.003605129,1,0
1779393657034,417675.034000000,3,0.999108195,0.012316588,0.040225346,-0.003604545,1,0
1779393657054,417675.054000000,3,0.999109924,0.012481160,0.040131681,-0.003612605,1,0
1779393657064,417675.064000000,3,0.999109685,0.012462638,0.040143445,-0.003613718,1,0
1779393657074,417675.074000000,3,0.999109030,0.012362193,0.040190373,-0.003608855,1,0
