Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778257718203,  2647.373,  2647.373, 0.030928,-0.051712,-0.993924, 0.000310,-0.000516,-0.009940,-0.001659,-0.023515, 0.042903,1, 0.009564,-0.000354, 0.000597,1,-0.304947, 0.483903, 9.789955,1,0
1778257718203,  2647.398,  2647.393, 0.029773,-0.053029,-0.993648, 0.000295,-0.000531,-0.009939,-0.005454,-0.030301, 0.041759,1, 0.006740,-0.000177, 0.000417,1,-0.304864, 0.485365, 9.789886,1,0
1778257718203,  2647.418,  2647.418, 0.029018,-0.051021,-0.993875, 0.000291,-0.000511,-0.009937,-0.020303,-0.013801, 0.043245,1, 0.002388, 0.000033,-0.000220,1,-0.304873, 0.486615, 9.789824,1,0
1778257718203,  2647.443,  2647.443, 0.030166,-0.049831,-0.995296, 0.000299,-0.000498,-0.009954,-0.008984,-0.001905, 0.029295,1,-0.000392,-0.001022, 0.000609,1,-0.304782, 0.486754, 9.789820,1,0
1778257718203,  2647.468,  2647.463, 0.030153,-0.052517,-0.994109, 0.000302,-0.000525,-0.009941,-0.011795,-0.024934, 0.041103,1,-0.001694, 0.000563, 0.000024,1,-0.304821, 0.486559, 9.789827,1,0
1778257718203,  2647.493,  2647.493, 0.029096,-0.051965,-0.993600, 0.000292,-0.000523,-0.009933,-0.019678,-0.024204, 0.045996,1,-0.007283, 0.000277, 0.000554,1,-0.305022, 0.485171, 9.789890,1,0
1778257718203,  2647.518,  2647.513, 0.029174,-0.049626,-0.994595, 0.000292,-0.000498,-0.009951,-0.021545,-0.010168, 0.032290,1,-0.009094, 0.000070, 0.000262,1,-0.305117, 0.483521, 9.789969,1,0
1778257718203,  2647.543,  2647.538, 0.029827,-0.050090,-0.993395, 0.000299,-0.000500,-0.009937,-0.012276,-0.009281, 0.048178,1,-0.010925, 0.000438,-0.000938,1,-0.304739, 0.481714, 9.790070,1,0
1778257718203,  2647.568,  2647.563, 0.029645,-0.051285,-0.995516, 0.000296,-0.000512,-0.009952,-0.011581,-0.020771, 0.043283,1,-0.013315, 0.000814,-0.000359,1,-0.304868, 0.479183, 9.790190,1,0
1778257718203,  2647.588,  2647.583, 0.029722,-0.049438,-0.995698, 0.000298,-0.000495,-0.009958,-0.011765,-0.007410, 0.022917,1,-0.014477, 0.000932,-0.000238,1,-0.304992, 0.476388, 9.790322,1,0
1778257718204,  2647.608,  2647.603, 0.029423,-0.048705,-0.993950, 0.000295,-0.000489,-0.009936,-0.016841,-0.005855, 0.039789,1,-0.016056, 0.001509,-0.000506,1,-0.305288, 0.473222, 9.790467,1,0
1778257718214,  2654.323,  2654.323, 0.030057,-0.049423,-0.992843, 0.000299,-0.000495,-0.009927, 0.002256, 0.002830, 0.022666,1,-0.004273,-0.000101,-0.000550,1,-0.312805, 0.342506, 9.795674,1,0
1778257718236,  2654.348,  2654.343, 0.030319,-0.033179,-0.993868, 0.000304,-0.000331,-0.009942,-0.014328, 0.012578, 0.046704,1,-0.004620, 0.000118,-0.000318,1,-0.313583, 0.341553, 9.795682,1,0
1778257718259,  2654.368,  2654.368, 0.030629,-0.034371,-0.994877, 0.000305,-0.000343,-0.009945,-0.013297, 0.003151, 0.039319,1,-0.005658,-0.000126,-0.000081,1,-0.313658, 0.340039, 9.795732,1,0
1778257718284,  2654.393,  2654.393, 0.030404,-0.035664,-0.995805, 0.000303,-0.000357,-0.009957,-0.015469,-0.010564, 0.030250,1,-0.005168, 0.000247,-0.000270,1,-0.313640, 0.339020, 9.795769,1,0
1778257718306,  2654.418,  2654.413, 0.029830,-0.032204,-0.994055, 0.000299,-0.000322,-0.009941,-0.019485, 0.012507, 0.044123,1,-0.004962, 0.000933, 0.000041,1,-0.313695, 0.338079, 9.795799,1,0
1778257718329,  2654.443,  2654.438, 0.030429,-0.032784,-0.995565, 0.000302,-0.000330,-0.009955,-0.015436, 0.015563, 0.032671,1,-0.003377, 0.000385, 0.000092,1,-0.313853, 0.336958, 9.795833,1,0
1778257718354,  2654.463,  2654.463, 0.030780,-0.033680,-0.995701, 0.000306,-0.000338,-0.009954,-0.012023, 0.006032, 0.031361,1,-0.004181,-0.000539, 0.000723,1,-0.313853, 0.336188, 9.795859,1,0
1778257718376,  2654.488,  2654.483, 0.032555,-0.033197,-0.995151, 0.000325,-0.000333,-0.009951, 0.001397,-0.000121, 0.033386,1,-0.003521,-0.000381, 0.000239,1,-0.313771, 0.335466, 9.795887,1,0
1778257718399,  2654.513,  2654.508, 0.031968,-0.032447,-0.994862, 0.000320,-0.000323,-0.009946,-0.000355, 0.016596, 0.039641,1,-0.002464,-0.000034,-0.000233,1,-0.313858, 0.334720, 9.795909,1,0
