Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778257233492,  2158.002, 0.999567, 0.020821, 0.020778,-0.001141,1,0
1778257233492,  2158.022, 0.999567, 0.020801, 0.020784,-0.001141,1,0
1778257233492,  2158.047, 0.999568, 0.020770, 0.020785,-0.001144,1,0
1778257233492,  2158.072, 0.999568, 0.020736, 0.020781,-0.001145,1,0
1778257233492,  2158.092, 0.999569, 0.020702, 0.020780,-0.001142,1,0
1778257233492,  2158.122, 0.999570, 0.020636, 0.020781,-0.001142,1,0
1778257233492,  2158.142, 0.999571, 0.020586, 0.020781,-0.001141,1,0
1778257233492,  2158.167, 0.999573, 0.020511, 0.020777,-0.001147,1,0
1778257233492,  2158.192, 0.999574, 0.020448, 0.020780,-0.001149,1,0
1778257233492,  2158.212, 0.999576, 0.020381, 0.020782,-0.001152,1,0
1778257233492,  2158.232, 0.999577, 0.020316, 0.020792,-0.001155,1,0
1778257233506,  2169.622, 0.999484, 0.024406, 0.020765,-0.002096,1,0
1778257233528,  2169.642, 0.999485, 0.024384, 0.020772,-0.002099,1,0
1778257233549,  2169.662, 0.999485, 0.024365, 0.020775,-0.002102,1,0
1778257233576,  2169.692, 0.999486, 0.024325, 0.020778,-0.002115,1,0
1778257233598,  2169.712, 0.999487, 0.024295, 0.020783,-0.002120,1,0
1778257233621,  2169.732, 0.999487, 0.024262, 0.020784,-0.002124,1,0
1778257233646,  2169.762, 0.999489, 0.024193, 0.020789,-0.002132,1,0
1778257233668,  2169.782, 0.999490, 0.024141, 0.020771,-0.002130,1,0
1778257233691,  2169.807, 0.999493, 0.024047, 0.020774,-0.002131,1,0
1778257233716,  2169.832, 0.999494, 0.023984, 0.020772,-0.002131,1,0
1778257233738,  2169.852, 0.999495, 0.023942, 0.020777,-0.002135,1,0
1778257233761,  2169.877, 0.999496, 0.023901, 0.020783,-0.002144,1,0
1778257233787,  2169.902, 0.999496, 0.023883, 0.020786,-0.002152,1,0
1778257233808,  2169.922, 0.999497, 0.023865, 0.020788,-0.002152,1,0
1778257233831,  2169.947, 0.999497, 0.023840, 0.020788,-0.002159,1,0
1778257233857,  2169.972, 0.999497, 0.023829, 0.020795,-0.002165,1,0
1778257233878,  2169.992, 0.999497, 0.023840, 0.020796,-0.002171,1,0
1778257233901,  2170.017, 0.999497, 0.023866, 0.020795,-0.002175,1,0
1778257233927,  2170.042, 0.999496, 0.023882, 0.020790,-0.002174,1,0
1778257233948,  2170.062, 0.999496, 0.023891, 0.020790,-0.002172,1,0
1778257233971,  2170.087, 0.999495, 0.023918, 0.020794,-0.002166,1,0
1778257233997,  2170.112, 0.999495, 0.023940, 0.020794,-0.002166,1,0
1778257234018,  2170.132, 0.999494, 0.023960, 0.020802,-0.002164,1,0
1778257234041,  2170.157, 0.999494, 0.023981, 0.020804,-0.002166,1,0
1778257234067,  2170.182, 0.999494, 0.023980, 0.020800,-0.002167,1,0
1778257234088,  2170.202, 0.999493, 0.023993, 0.020808,-0.002173,1,0
1778257234111,  2170.227, 0.999492, 0.024040, 0.020811,-0.002193,1,0
1778257234137,  2170.252, 0.999491, 0.024078, 0.020806,-0.002204,1,0
1778257234159,  2170.272, 0.999491, 0.024085, 0.020800,-0.002213,1,0
1778257234181,  2170.297, 0.999492, 0.024060, 0.020805,-0.002222,1,0
1778257234207,  2170.322, 0.999492, 0.024029, 0.020809,-0.002229,1,0
1778257234229,  2170.342, 0.999493, 0.023991, 0.020815,-0.002239,1,0
1778257234252,  2170.367, 0.999494, 0.023956, 0.020819,-0.002255,1,0
1778257234277,  2170.392, 0.999494, 0.023941, 0.020819,-0.002266,1,0
1778257234301,  2170.412, 0.999493, 0.023960, 0.020819,-0.002284,1,0
1778257234326,  2170.442, 0.999493, 0.023981, 0.020804,-0.002291,1,0
1778257234347,  2170.462, 0.999494, 0.023970, 0.020800,-0.002283,1,0
1778257234369,  2170.482, 0.999494, 0.023946, 0.020799,-0.002275,1,0
1778257234396,  2170.512, 0.999496, 0.023894, 0.020797,-0.002251,1,0
