Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778256388172,  1302.090, 0.999776,-0.005503, 0.020432,-0.000945,1,0
1778256388172,  1302.110, 0.999774,-0.005683, 0.020445,-0.000953,1,0
1778256388172,  1302.135, 0.999772,-0.005962, 0.020464,-0.000955,1,0
1778256388172,  1302.160, 0.999771,-0.006156, 0.020475,-0.000951,1,0
1778256388172,  1302.180, 0.999770,-0.006346, 0.020483,-0.000967,1,0
1778256388172,  1302.210, 0.999767,-0.006624, 0.020497,-0.000979,1,0
1778256388172,  1302.230, 0.999766,-0.006791, 0.020502,-0.000991,1,0
1778256388172,  1302.255, 0.999764,-0.007024, 0.020539,-0.000989,1,0
1778256388172,  1302.280, 0.999763,-0.007155, 0.020544,-0.000993,1,0
1778256388172,  1302.300, 0.999762,-0.007274, 0.020554,-0.001003,1,0
1778256388172,  1302.320, 0.999761,-0.007367, 0.020562,-0.001018,1,0
1778256388183,  1324.310, 0.999700, 0.015523, 0.018958,-0.000259,1,0
1778256388205,  1324.330, 0.999700, 0.015490, 0.018956,-0.000258,1,0
1778256388227,  1324.355, 0.999701, 0.015441, 0.018966,-0.000257,1,0
1778256388253,  1324.380, 0.999701, 0.015414, 0.018966,-0.000254,1,0
1778256388275,  1324.400, 0.999701, 0.015401, 0.018966,-0.000253,1,0
1778256388298,  1324.425, 0.999702, 0.015355, 0.018965,-0.000250,1,0
1778256388323,  1324.450, 0.999702, 0.015338, 0.018968,-0.000250,1,0
1778256388345,  1324.470, 0.999703, 0.015315, 0.018969,-0.000249,1,0
1778256388368,  1324.495, 0.999703, 0.015288, 0.018976,-0.000249,1,0
1778256388393,  1324.520, 0.999703, 0.015275, 0.018973,-0.000246,1,0
1778256388415,  1324.540, 0.999703, 0.015266, 0.018975,-0.000248,1,0
1778256388438,  1324.565, 0.999704, 0.015249, 0.018967,-0.000249,1,0
1778256388463,  1324.590, 0.999704, 0.015236, 0.018968,-0.000248,1,0
1778256388485,  1324.610, 0.999704, 0.015232, 0.018968,-0.000250,1,0
1778256388508,  1324.635, 0.999704, 0.015220, 0.018972,-0.000249,1,0
1778256388534,  1324.660, 0.999704, 0.015209, 0.018971,-0.000249,1,0
1778256388555,  1324.680, 0.999704, 0.015200, 0.018974,-0.000253,1,0
1778256388578,  1324.705, 0.999705, 0.015181, 0.018974,-0.000252,1,0
1778256388604,  1324.730, 0.999705, 0.015172, 0.018975,-0.000255,1,0
1778256388625,  1324.750, 0.999705, 0.015162, 0.018973,-0.000256,1,0
1778256388648,  1324.775, 0.999705, 0.015143, 0.018978,-0.000261,1,0
1778256388674,  1324.800, 0.999705, 0.015131, 0.018977,-0.000264,1,0
1778256388695,  1324.820, 0.999706, 0.015113, 0.018976,-0.000263,1,0
1778256388722,  1324.850, 0.999706, 0.015097, 0.018974,-0.000264,1,0
1778256388744,  1324.870, 0.999706, 0.015082, 0.018975,-0.000266,1,0
1778256388765,  1324.890, 0.999706, 0.015070, 0.018978,-0.000265,1,0
1778256388792,  1324.920, 0.999707, 0.015055, 0.018976,-0.000263,1,0
1778256388814,  1324.940, 0.999707, 0.015045, 0.018977,-0.000266,1,0
1778256388835,  1324.960, 0.999707, 0.015037, 0.018974,-0.000266,1,0
1778256388862,  1324.990, 0.999707, 0.015028, 0.018971,-0.000266,1,0
1778256388884,  1325.010, 0.999707, 0.015027, 0.018968,-0.000266,1,0
1778256388906,  1325.030, 0.999707, 0.015031, 0.018969,-0.000268,1,0
1778256388933,  1325.060, 0.999707, 0.015053, 0.018966,-0.000269,1,0
1778256388954,  1325.080, 0.999707, 0.015068, 0.018965,-0.000274,1,0
1778256388976,  1325.100, 0.999706, 0.015092, 0.018965,-0.000274,1,0
1778256389003,  1325.130, 0.999706, 0.015129, 0.018960,-0.000274,1,0
1778256389024,  1325.150, 0.999705, 0.015159, 0.018958,-0.000274,1,0
1778256389046,  1325.170, 0.999705, 0.015192, 0.018956,-0.000272,1,0
1778256389073,  1325.200, 0.999704, 0.015246, 0.018955,-0.000273,1,0
1778256389094,  1325.220, 0.999703, 0.015286, 0.018956,-0.000274,1,0
1778256389116,  1325.240, 0.999703, 0.015326, 0.018955,-0.000273,1,0
1778256389143,  1325.265, 0.999702, 0.015384, 0.018948,-0.000270,1,0
1778256389164,  1325.290, 0.999701, 0.015419, 0.018949,-0.000272,1,0
1778256389186,  1325.310, 0.999701, 0.015452, 0.018949,-0.000272,1,0
