Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778257233492,  2158.002,  2158.002, 0.041562,-0.042411,-0.994697, 0.000415,-0.000425,-0.009947,-0.000221,-0.008131, 0.035031,1,-0.001833, 0.000391, 0.000061,1,-0.407820, 0.407723, 9.789680,1,0
1778257233492,  2158.027,  2158.022, 0.041508,-0.040974,-0.993614, 0.000413,-0.000413,-0.009936,-0.002416, 0.003199, 0.046931,1,-0.002371, 0.000884,-0.000482,1,-0.407939, 0.407344, 9.789691,1,0
1778257233492,  2158.047,  2158.047, 0.041353,-0.041836,-0.994481, 0.000413,-0.000413,-0.009944,-0.002431,-0.003478, 0.037188,1,-0.002370,-0.000561,-0.000144,1,-0.407946, 0.406716, 9.789717,1,0
1778257233492,  2158.072,  2158.072, 0.041593,-0.042074,-0.994761, 0.000416,-0.000420,-0.009945, 0.000006,-0.006426, 0.034463,1,-0.004012,-0.000084,-0.000265,1,-0.407876, 0.406054, 9.789746,1,0
1778257233492,  2158.097,  2158.092, 0.041115,-0.041467,-0.994006, 0.000411,-0.000417,-0.009943,-0.002596,-0.003645, 0.037376,1,-0.003455,-0.000104, 0.000254,1,-0.407856, 0.405390, 9.789775,1,0
1778257233492,  2158.122,  2158.122, 0.040976,-0.041064,-0.994764, 0.000410,-0.000412,-0.009947,-0.006028, 0.001553, 0.034515,1,-0.004975,-0.000157, 0.000105,1,-0.407862, 0.404097, 9.789828,1,0
1778257233492,  2158.147,  2158.142, 0.040554,-0.041393,-0.994287, 0.000405,-0.000414,-0.009943,-0.012512, 0.000576, 0.034592,1,-0.005581, 0.000207,-0.000414,1,-0.407872, 0.403118, 9.789868,1,0
1778257233492,  2158.172,  2158.167, 0.040147,-0.041989,-0.994040, 0.000404,-0.000421,-0.009944,-0.014093,-0.009955, 0.041718,1,-0.006143, 0.000263,-0.000855,1,-0.407792, 0.401649, 9.789932,1,0
1778257233492,  2158.197,  2158.192, 0.041026,-0.040388,-0.994321, 0.000410,-0.000403,-0.009945,-0.006091, 0.006452, 0.034545,1,-0.006938, 0.000495,-0.000120,1,-0.407845, 0.400423, 9.789980,1,0
1778257233492,  2158.217,  2158.212, 0.041204,-0.041137,-0.993913, 0.000414,-0.000410,-0.009940,-0.000795, 0.004725, 0.037692,1,-0.006878, 0.000450,-0.000429,1,-0.407901, 0.399099, 9.790031,1,0
1778257233492,  2158.237,  2158.232, 0.041198,-0.041030,-0.994879, 0.000414,-0.000409,-0.009951,-0.001418,-0.007529, 0.034213,1,-0.006218, 0.000554,-0.000386,1,-0.408092, 0.397819, 9.790076,1,0
1778257233506,  2169.622,  2169.622, 0.040669,-0.049417,-0.993928, 0.000407,-0.000489,-0.009940,-0.009220,-0.006962, 0.039405,1,-0.002390, 0.000396,-0.000596,1,-0.408063, 0.477577, 9.786510,1,0
1778257233528,  2169.647,  2169.642, 0.040786,-0.048138,-0.994628, 0.000407,-0.000482,-0.009946,-0.009185, 0.000515, 0.041302,1,-0.001812, 0.000846,-0.000352,1,-0.408207, 0.477149, 9.786526,1,0
1778257233549,  2169.667,  2169.662, 0.040037,-0.048656,-0.993488, 0.000402,-0.000487,-0.009937,-0.012069, 0.004920, 0.036131,1,-0.001753,-0.000275,-0.000087,1,-0.408256, 0.476769, 9.786542,1,0
1778257233576,  2169.692,  2169.692, 0.039752,-0.049492,-0.993642, 0.000397,-0.000495,-0.009935,-0.018485,-0.009256, 0.042273,1,-0.003664,-0.000031,-0.001061,1,-0.408321, 0.475981, 9.786577,1,0
1778257233598,  2169.717,  2169.712, 0.040117,-0.047783,-0.994528, 0.000403,-0.000478,-0.009947,-0.010817, 0.003027, 0.023921,1,-0.003171,-0.000157,-0.000151,1,-0.408423, 0.475399, 9.786602,1,0
1778257233621,  2169.737,  2169.732, 0.040548,-0.047213,-0.992959, 0.000404,-0.000472,-0.009929,-0.013538, 0.007621, 0.041404,1,-0.003692, 0.000330,-0.000552,1,-0.408452, 0.474745, 9.786633,1,0
1778257233646,  2169.762,  2169.762, 0.040084,-0.048395,-0.993894, 0.000402,-0.000484,-0.009939,-0.015420,-0.001058, 0.039916,1,-0.004400, 0.000734,-0.000935,1,-0.408537, 0.473396, 9.786694,1,0
1778257233668,  2169.787,  2169.782, 0.040922,-0.048103,-0.994810, 0.000409,-0.000483,-0.009949,-0.011305,-0.004748, 0.028153,1,-0.006660, 0.000732,-0.000214,1,-0.408193, 0.472375, 9.786757,1,0
1778257233691,  2169.807,  2169.807, 0.042299,-0.048180,-0.994402, 0.000422,-0.000481,-0.009942, 0.006566,-0.001778, 0.035081,1,-0.005753,-0.000084,-0.000127,1,-0.408240, 0.470530, 9.786844,1,0
