Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778257089607,  1989.687, 0.669733, 0.017464, 0.019566,-0.742139,0
1778257089607,  1989.712, 0.667227, 0.017995, 0.018883,-0.744397,0
1778257089607,  1989.732, 0.673411, 0.018169, 0.018657,-0.738809,0
1778257089607,  1989.757, 0.658822, 0.018862, 0.017958,-0.751848,0
1778257089607,  1989.782, 0.670348, 0.019035, 0.017797,-0.741589,0
1778257089607,  1989.807, 0.663507, 0.019413, 0.017346,-0.747717,0
1778257089607,  1989.832, 0.668793, 0.019505, 0.017201,-0.742993,0
1778257089607,  1989.857, 0.664871, 0.019664, 0.017071,-0.746505,0
1778257089607,  1989.882, 0.672692, 0.019467, 0.017391,-0.739462,0
1778257089607,  1989.902, 0.661935, 0.019647, 0.017175,-0.749107,0
1778257089607,  1989.922, 0.653947, 0.019694, 0.017027,-0.756092,0
1778257089619,  2025.737, 0.651447, 0.015311, 0.025999,-0.758094,0
1778257089641,  2025.762, 0.637937, 0.015919, 0.025527,-0.769500,0
1778257089662,  2025.782, 0.648608, 0.015655, 0.025628,-0.760530,0
1778257089689,  2025.807, 0.669320, 0.015030, 0.025930,-0.742370,0
1778257089711,  2025.832, 0.651989, 0.015748, 0.025404,-0.757639,0
1778257089734,  2025.852, 0.665149, 0.015382, 0.025576,-0.746114,0
1778257089759,  2025.877, 0.659094, 0.015663, 0.025348,-0.751470,0
1778257089781,  2025.902, 0.666351, 0.015537, 0.025344,-0.745045,0
1778257089804,  2025.922, 0.656291, 0.015958, 0.025025,-0.753924,0
1778257089830,  2025.947, 0.640616, 0.016555, 0.024585,-0.767289,0
1778257089851,  2025.972, 0.657158, 0.016140, 0.024779,-0.753172,0
1778257089874,  2025.992, 0.636158, 0.016896, 0.024213,-0.770993,0
1778257089900,  2026.017, 0.637650, 0.016928, 0.024133,-0.769762,0
1778257089921,  2026.042, 0.636779, 0.017082, 0.023947,-0.770485,0
1778257089944,  2026.062, 0.642053, 0.016995, 0.023951,-0.766098,0
1778257089970,  2026.087, 0.653436, 0.016726, 0.024088,-0.756414,0
1778257089991,  2026.112, 0.637706, 0.017349, 0.023560,-0.769724,0
1778257090014,  2026.132, 0.652669, 0.016967, 0.023779,-0.757079,0
1778257090040,  2026.157, 0.666600, 0.016613, 0.023979,-0.744845,0
1778257090061,  2026.182, 0.654682, 0.017121, 0.023556,-0.755343,0
1778257090084,  2026.207, 0.671165, 0.016685, 0.023824,-0.740738,0
1778257090110,  2026.227, 0.658969, 0.017154, 0.023445,-0.751609,0
1778257090131,  2026.252, 0.668838, 0.016968, 0.023515,-0.742842,0
1778257090154,  2026.277, 0.652738, 0.017543, 0.023050,-0.757029,0
1778257090180,  2026.297, 0.633927, 0.018175, 0.022516,-0.772852,0
1778257090202,  2026.322, 0.654585, 0.017654, 0.022862,-0.755436,0
1778257090224,  2026.347, 0.633069, 0.018345, 0.022274,-0.773558,0
1778257090250,  2026.367, 0.638744, 0.018229, 0.022335,-0.768879,0
1778257090272,  2026.392, 0.636362, 0.018360, 0.022185,-0.770853,0
1778257090294,  2026.417, 0.646439, 0.018111, 0.022366,-0.762423,0
1778257090320,  2026.437, 0.655964, 0.017874, 0.022532,-0.754244,0
1778257090342,  2026.462, 0.639365, 0.018422, 0.022047,-0.768367,0
1778257090365,  2026.487, 0.660785, 0.017839, 0.022501,-0.750025,0
1778257090390,  2026.507, 0.669490, 0.017624, 0.022641,-0.742267,0
1778257090412,  2026.532, 0.658572, 0.018041, 0.022267,-0.751972,0
1778257090439,  2026.557, 0.669008, 0.017792, 0.022433,-0.742704,0
1778257090460,  2026.577, 0.655238, 0.018270, 0.022011,-0.754881,0
1778257090482,  2026.602, 0.667381, 0.018031, 0.022147,-0.744168,0
1778257090509,  2026.627, 0.648517, 0.018663, 0.021577,-0.760666,0
1778257090530,  2026.652, 0.665560, 0.018294, 0.021842,-0.745801,0
1778257090552,  2026.672, 0.654469, 0.018683, 0.021470,-0.755553,0
1778257090579,  2026.697, 0.638011, 0.019213, 0.020968,-0.769502,0
1778257090601,  2026.722, 0.657168, 0.018766, 0.021330,-0.753209,0
1778257090622,  2026.742, 0.635616, 0.019393, 0.020737,-0.771483,0
1778257090649,  2026.767, 0.645947, 0.019129, 0.020970,-0.762855,0
1778257090671,  2026.792, 0.635831, 0.019404, 0.020738,-0.771305,0
1778257090692,  2026.812, 0.643431, 0.019181, 0.020964,-0.764976,0
1778257090719,  2026.837, 0.665414, 0.018528, 0.021547,-0.745933,0
1778257090741,  2026.862, 0.646380, 0.019016, 0.021125,-0.762486,0
1778257090762,  2026.882, 0.658964, 0.018640, 0.021463,-0.751637,0
1778257090789,  2026.907, 0.666628, 0.018428, 0.021650,-0.744848,0
1778257090811,  2026.932, 0.657202, 0.018748, 0.021346,-0.753179,0
1778257090832,  2026.952, 0.667500, 0.018505, 0.021538,-0.744068,0
1778257090859,  2026.977, 0.647663, 0.019122, 0.020985,-0.761398,0
1778257090881,  2027.002, 0.662549, 0.018756, 0.021300,-0.748481,0
1778257090902,  2027.022, 0.647782, 0.019152, 0.020932,-0.761297,0
1778257090929,  2027.047, 0.637595, 0.019362, 0.020752,-0.769849,0
1778257090951,  2027.072, 0.644624, 0.018953, 0.021200,-0.763971,0
1778257090974,  2027.092, 0.635756, 0.018981, 0.021273,-0.771364,0
1778257090999,  2027.117, 0.648421, 0.018357, 0.021947,-0.760744,0
1778257091021,  2027.142, 0.638303, 0.018172, 0.022375,-0.769245,0
1778257091044,  2027.162, 0.644733, 0.017629, 0.023017,-0.763858,0
1778257091070,  2027.187, 0.665571, 0.016608, 0.023998,-0.745763,0
1778257091091,  2027.212, 0.648432, 0.016593, 0.024383,-0.760701,0
1778257091114,  2027.232, 0.661029, 0.015816, 0.025130,-0.749773,0
1778257091140,  2027.257, 0.663240, 0.015391, 0.025631,-0.747809,0
1778257091161,  2027.282, 0.665454, 0.014823, 0.026327,-0.745827,0
1778257091184,  2027.302, 0.665488, 0.014498, 0.026741,-0.745789,0
1778257091210,  2027.327, 0.643561, 0.014953, 0.026725,-0.764782,0
1778257091231,  2027.352, 0.658954, 0.013899, 0.027676,-0.751545,0
1778257091254,  2027.372, 0.645427, 0.013970, 0.027955,-0.763182,0
1778257091280,  2027.397, 0.638716, 0.013714, 0.028305,-0.768799,0
1778257091301,  2027.422, 0.641310, 0.013420, 0.028512,-0.766635,0
1778257091324,  2027.447, 0.634172, 0.013775, 0.028493,-0.772544,0
1778257091350,  2027.467, 0.646165, 0.013605, 0.028697,-0.762537,0
1778257091371,  2027.492, 0.635414, 0.014445, 0.028006,-0.771528,0
1778257091394,  2027.517, 0.642897, 0.014565, 0.027571,-0.765317,0
1778257091420,  2027.537, 0.660089, 0.014516, 0.027160,-0.750556,0
1778257091442,  2027.562, 0.646401, 0.016186, 0.025458,-0.762401,0
1778257091464,  2027.587, 0.657334, 0.016801, 0.024522,-0.753013,0
1778257091490,  2027.607, 0.653335, 0.018056, 0.023165,-0.756499,0
1778257091512,  2027.632, 0.656599, 0.019911, 0.021549,-0.753669,0
1778257091534,  2027.657, 0.647647, 0.021449, 0.020222,-0.761370,0
1778257091560,  2027.677, 0.624789, 0.023297, 0.018304,-0.780231,0
1778257091582,  2027.702, 0.642952, 0.024473, 0.016952,-0.765328,0
1778257091605,  2027.727, 0.625760, 0.025688, 0.015095,-0.779447,0
1778257091630,  2027.747, 0.620448, 0.026548, 0.013641,-0.783679,0
1778257091652,  2027.772, 0.615833, 0.027875, 0.011602,-0.787298,0
1778257091679,  2027.797, 0.611405, 0.028636, 0.010477,-0.790730,0
1778257091700,  2027.817, 0.630288, 0.029251, 0.010267,-0.775742,0
1778257091722,  2027.842, 0.608719, 0.030377, 0.007918,-0.792765,0
1778257091749,  2027.867, 0.622235, 0.030655, 0.007428,-0.782195,0
1778257091770,  2027.892, 0.607022, 0.031048, 0.005878,-0.794057,0
1778257091792,  2027.912, 0.621250, 0.031662, 0.006446,-0.782946,0
1778257091819,  2027.937, 0.626098, 0.032417, 0.006582,-0.779042,0
1778257091841,  2027.962, 0.613951, 0.033315, 0.005320,-0.788622,0
