Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778257389946,  2317.107, 0.613541,-0.035673, 0.090489,-0.783650,0
1778257389946,  2317.132, 0.612525,-0.034693, 0.089659,-0.784583,0
1778257389946,  2317.152, 0.602993,-0.032823, 0.089610,-0.792018,0
1778257389946,  2317.177, 0.577670,-0.028998, 0.090112,-0.810763,0
1778257389946,  2317.202, 0.605363,-0.030314, 0.088364,-0.790448,0
1778257389946,  2317.227, 0.560951,-0.024232, 0.089817,-0.822606,0
1778257389946,  2317.252, 0.605928,-0.028841, 0.085714,-0.790362,0
1778257389946,  2317.277, 0.570236,-0.025025, 0.084108,-0.816781,0
1778257389946,  2317.302, 0.599663,-0.028296, 0.079297,-0.795812,0
1778257389946,  2317.322, 0.578272,-0.025124, 0.077934,-0.811724,0
1778257389946,  2317.342, 0.550475,-0.020939, 0.077064,-0.831024,0
1778257389958,  2326.077, 0.600417, 0.024182,-0.001499,-0.799320,0
1778257389984,  2326.097, 0.597377, 0.024201,-0.001635,-0.801594,0
1778257390006,  2326.122, 0.599567, 0.024243,-0.001616,-0.799955,0
1778257390028,  2326.147, 0.599582, 0.024259,-0.001641,-0.799944,0
1778257390054,  2326.167, 0.601678, 0.024281,-0.001605,-0.798368,0
1778257390076,  2326.192, 0.596650, 0.024299,-0.001799,-0.802132,0
1778257390099,  2326.217, 0.604230, 0.024330,-0.001581,-0.796437,0
1778257390124,  2326.237, 0.609423, 0.024352,-0.001435,-0.792470,0
1778257390146,  2326.262, 0.601916, 0.024345,-0.001675,-0.798187,0
1778257390169,  2326.287, 0.611820, 0.024363,-0.001372,-0.790621,0
1778257390194,  2326.307, 0.608311, 0.024364,-0.001478,-0.793323,0
1778257390216,  2326.332, 0.611210, 0.024366,-0.001377,-0.791092,0
1778257390243,  2326.357, 0.609496, 0.024359,-0.001427,-0.792414,0
1778257390264,  2326.377, 0.600393, 0.024333,-0.001694,-0.799333,0
1778257390286,  2326.402, 0.605897, 0.024338,-0.001508,-0.795170,0
1778257390313,  2326.427, 0.599571, 0.024318,-0.001693,-0.799950,0
1778257390334,  2326.452, 0.608382, 0.024332,-0.001409,-0.793270,0
1778257390356,  2326.472, 0.603405, 0.024316,-0.001547,-0.797063,0
1778257390383,  2326.497, 0.597735, 0.024293,-0.001704,-0.801324,0
1778257390405,  2326.522, 0.602729, 0.024281,-0.001531,-0.797575,0
1778257390426,  2326.542, 0.596127, 0.024257,-0.001712,-0.802522,0
1778257390453,  2326.567, 0.600156, 0.024263,-0.001570,-0.799513,0
1778257390475,  2326.592, 0.597596, 0.024246,-0.001628,-0.801429,0
1778257390496,  2326.612, 0.600575, 0.024250,-0.001538,-0.799199,0
1778257390523,  2326.637, 0.611553, 0.024274,-0.001204,-0.790830,0
1778257390545,  2326.662, 0.602509, 0.024271,-0.001505,-0.797741,0
1778257390566,  2326.682, 0.606167, 0.024300,-0.001414,-0.794965,0
1778257390593,  2326.707, 0.607898, 0.024333,-0.001399,-0.793641,0
1778257390615,  2326.732, 0.613082, 0.024397,-0.001321,-0.789641,0
1778257390636,  2326.752, 0.606569, 0.024432,-0.001591,-0.794653,0
1778257390663,  2326.777, 0.602556, 0.024478,-0.001793,-0.797699,0
1778257390685,  2326.802, 0.608208, 0.024579,-0.001745,-0.793395,0
1778257390706,  2326.822, 0.601136, 0.024634,-0.002060,-0.798764,0
1778257390733,  2326.847, 0.599082, 0.024696,-0.002222,-0.800304,0
1778257390755,  2326.872, 0.600245, 0.024795,-0.002332,-0.799429,0
1778257390778,  2326.892, 0.595062, 0.024846,-0.002590,-0.803292,0
1778257390804,  2326.917, 0.599798, 0.024921,-0.002540,-0.799759,0
1778257390825,  2326.942, 0.596302, 0.025003,-0.002787,-0.802366,0
1778257390848,  2326.962, 0.600515, 0.025081,-0.002744,-0.799216,0
1778257390874,  2326.987, 0.608019, 0.025156,-0.002585,-0.793520,0
1778257390895,  2327.012, 0.602231, 0.025202,-0.002882,-0.797919,0
1778257390918,  2327.032, 0.606834, 0.025264,-0.002791,-0.794422,0
1778257390944,  2327.057, 0.609630, 0.025314,-0.002751,-0.792277,0
1778257390965,  2327.082, 0.612783, 0.025377,-0.002728,-0.789839,0
1778257390988,  2327.102, 0.607633, 0.025392,-0.002944,-0.793806,0
1778257391014,  2327.127, 0.601265, 0.025404,-0.003196,-0.798640,0
