Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778256205124,  1136.215, 0.606238, 0.048850,-0.044552,-0.792530,0
1778256205124,  1136.240, 0.595060, 0.048295,-0.045332,-0.800947,0
1778256205124,  1136.260, 0.606044, 0.048961,-0.044720,-0.792663,0
1778256205124,  1136.285, 0.604195, 0.048893,-0.044880,-0.794068,0
1778256205124,  1136.310, 0.605994, 0.049034,-0.044804,-0.792691,0
1778256205124,  1136.335, 0.603911, 0.048935,-0.044938,-0.794278,0
1778256205124,  1136.360, 0.603578, 0.048912,-0.044938,-0.794532,0
1778256205124,  1136.385, 0.604897, 0.048971,-0.044828,-0.793531,0
1778256205124,  1136.410, 0.602297, 0.048784,-0.044909,-0.795513,0
1778256205124,  1136.430, 0.604074, 0.048854,-0.044742,-0.794170,0
1778256205125,  1136.450, 0.600041, 0.048589,-0.044933,-0.797227,0
1778256205135,  1141.265, 0.598594, 0.046337,-0.040156,-0.798703,0
1778256205157,  1141.290, 0.591717, 0.045914,-0.040421,-0.803821,0
1778256205179,  1141.310, 0.597417, 0.046147,-0.040008,-0.799602,0
1778256205205,  1141.335, 0.605592, 0.046499,-0.039443,-0.793435,0
1778256205227,  1141.360, 0.599336, 0.046112,-0.039690,-0.798182,0
1778256205250,  1141.380, 0.607942, 0.046485,-0.039109,-0.791654,0
1778256205276,  1141.405, 0.597671, 0.045936,-0.039637,-0.799442,0
1778256205297,  1141.430, 0.606730, 0.046326,-0.039011,-0.792598,0
1778256205320,  1141.450, 0.601258, 0.046020,-0.039272,-0.796762,0
1778256205346,  1141.475, 0.595268, 0.045700,-0.039562,-0.801250,0
1778256205367,  1141.500, 0.602091, 0.045996,-0.039101,-0.796142,0
1778256205390,  1141.520, 0.592414, 0.045500,-0.039613,-0.803372,0
1778256205416,  1141.545, 0.589455, 0.045332,-0.039740,-0.805548,0
1778256205437,  1141.570, 0.597216, 0.045673,-0.039239,-0.799817,0
1778256205460,  1141.590, 0.592384, 0.045415,-0.039468,-0.803406,0
1778256205486,  1141.615, 0.602683, 0.045893,-0.038841,-0.795713,0
1778256205507,  1141.640, 0.589232, 0.045189,-0.039536,-0.805730,0
1778256205530,  1141.660, 0.600709, 0.045720,-0.038831,-0.797214,0
1778256205556,  1141.685, 0.604669, 0.045879,-0.038554,-0.794219,0
1778256205577,  1141.710, 0.598524, 0.045532,-0.038831,-0.798867,0
1778256205600,  1141.735, 0.606638, 0.045889,-0.038308,-0.792728,0
1778256205626,  1141.755, 0.604589, 0.045749,-0.038368,-0.794296,0
1778256205648,  1141.780, 0.603158, 0.045614,-0.038343,-0.795393,0
1778256205670,  1141.805, 0.602199, 0.045516,-0.038322,-0.796126,0
1778256205696,  1141.825, 0.594019, 0.045071,-0.038710,-0.802254,0
1778256205718,  1141.850, 0.600212, 0.045291,-0.038242,-0.797642,0
1778256205740,  1141.875, 0.594848, 0.044981,-0.038469,-0.801656,0
1778256205766,  1141.895, 0.588811, 0.044633,-0.038715,-0.806108,0
1778256205788,  1141.920, 0.591173, 0.044653,-0.038442,-0.804390,0
1778256205811,  1141.945, 0.593739, 0.044715,-0.038208,-0.802506,0
1778256205836,  1141.965, 0.598810, 0.044905,-0.037835,-0.798735,0
1778256205858,  1141.990, 0.590533, 0.044433,-0.038179,-0.804884,0
1778256205881,  1142.015, 0.598317, 0.044749,-0.037668,-0.799121,0
1778256205906,  1142.035, 0.602956, 0.044916,-0.037331,-0.795633,0
1778256205928,  1142.060, 0.603276, 0.044869,-0.037208,-0.795400,0
1778256205955,  1142.085, 0.606797, 0.044999,-0.036947,-0.792722,0
1778256205976,  1142.105, 0.602470, 0.044764,-0.037138,-0.796019,0
1778256205998,  1142.130, 0.605755, 0.044862,-0.036874,-0.793529,0
1778256206025,  1142.155, 0.603468, 0.044729,-0.036956,-0.795274,0
1778256206047,  1142.180, 0.608029, 0.044894,-0.036632,-0.791798,0
1778256206068,  1142.200, 0.602942, 0.044635,-0.036887,-0.795681,0
1778256206095,  1142.225, 0.591949, 0.044103,-0.037464,-0.803895,0
1778256206117,  1142.250, 0.603951, 0.044635,-0.036763,-0.794921,0
1778256206138,  1142.270, 0.590313, 0.043990,-0.037502,-0.805102,0
1778256206165,  1142.295, 0.590422, 0.043985,-0.037479,-0.805024,0
1778256206187,  1142.320, 0.592429, 0.044060,-0.037340,-0.803550,0
1778256206208,  1142.340, 0.591272, 0.043994,-0.037390,-0.804403,0
1778256206235,  1142.365, 0.600954, 0.044428,-0.036838,-0.797197,0
1778256206257,  1142.390, 0.590121, 0.043916,-0.037413,-0.805251,0
1778256206278,  1142.410, 0.597806, 0.044262,-0.036973,-0.799564,0
1778256206305,  1142.435, 0.605566, 0.044612,-0.036531,-0.793703,0
1778256206327,  1142.460, 0.600714, 0.044380,-0.036777,-0.797384,0
1778256206348,  1142.480, 0.602279, 0.044441,-0.036665,-0.796204,0
1778256206375,  1142.505, 0.603309, 0.044474,-0.036582,-0.795426,0
1778256206397,  1142.530, 0.607838, 0.044649,-0.036273,-0.791974,0
1778256206419,  1142.550, 0.602366, 0.044372,-0.036541,-0.796148,0
1778256206445,  1142.575, 0.597743, 0.044135,-0.036750,-0.799628,0
1778256206467,  1142.600, 0.604351, 0.044386,-0.036311,-0.794652,0
1778256206490,  1142.620, 0.591322, 0.043760,-0.036975,-0.804398,0
1778256206516,  1142.645, 0.588713, 0.043614,-0.037063,-0.806313,0
1778256206537,  1142.670, 0.594462, 0.043831,-0.036671,-0.802091,0
1778256206560,  1142.690, 0.589675, 0.043579,-0.036878,-0.805620,0
1778256206586,  1142.715, 0.595328, 0.043805,-0.036520,-0.801456,0
1778256206607,  1142.740, 0.589874, 0.043501,-0.036733,-0.805485,0
1778256206630,  1142.760, 0.599713, 0.043912,-0.036142,-0.798191,0
1778256206656,  1142.785, 0.604896, 0.044112,-0.035803,-0.794275,0
1778256206677,  1142.810, 0.594022, 0.043581,-0.036317,-0.802446,0
1778256206700,  1142.830, 0.607062, 0.044139,-0.035548,-0.792631,0
1778256206726,  1142.855, 0.602090, 0.043881,-0.035769,-0.796418,0
1778256206747,  1142.880, 0.604226, 0.043924,-0.035573,-0.794806,0
1778256206770,  1142.900, 0.601526, 0.043770,-0.035665,-0.796855,0
1778256206796,  1142.925, 0.594007, 0.043397,-0.036021,-0.802481,0
1778256206817,  1142.950, 0.604380, 0.043809,-0.035372,-0.794704,0
1778256206840,  1142.975, 0.591405, 0.043196,-0.036021,-0.804411,0
1778256206866,  1142.995, 0.591415, 0.043162,-0.035965,-0.804408,0
1778256206888,  1143.020, 0.596289, 0.043326,-0.035623,-0.800808,1
1778256206910,  1143.045, 0.590204, 0.043029,-0.035893,-0.805307,1
1778256206936,  1143.065, 0.597725, 0.043336,-0.035439,-0.799744,1
1778256206958,  1143.090, 0.591297, 0.043011,-0.035710,-0.804514,1
1778256206980,  1143.115, 0.600260, 0.043377,-0.035182,-0.797852,1
1778256207006,  1143.135, 0.607563, 0.043665,-0.034743,-0.792309,1
1778256207028,  1143.160, 0.598405, 0.043218,-0.035184,-0.799253,1
1778256207051,  1143.185, 0.604265, 0.043446,-0.034822,-0.794836,1
1778256207076,  1143.205, 0.603039, 0.043363,-0.034848,-0.795770,1
1778256207098,  1143.230, 0.605074, 0.043416,-0.034673,-0.794228,1
1778256207121,  1143.255, 0.602880, 0.043296,-0.034749,-0.795898,1
1778256207146,  1143.275, 0.594287, 0.042895,-0.035173,-0.802338,1
1778256207168,  1143.300, 0.604142, 0.043293,-0.034581,-0.794948,1
1778256207195,  1143.325, 0.594408, 0.042844,-0.035064,-0.802255,1
1778256207216,  1143.345, 0.588215, 0.042551,-0.035359,-0.806810,1
1778256207238,  1143.370, 0.593668, 0.042763,-0.035013,-0.802810,1
1778256207265,  1143.395, 0.588269, 0.042506,-0.035268,-0.806777,1
1778256207287,  1143.420, 0.595545, 0.042803,-0.034850,-0.801423,1
1778256207308,  1143.440, 0.592871, 0.042676,-0.034974,-0.803405,1
1778256207335,  1143.465, 0.595822, 0.042795,-0.034800,-0.801220,1
1778256207357,  1143.490, 0.593548, 0.042673,-0.034892,-0.802909,1
1778256207378,  1143.510, 0.601615, 0.043010,-0.034434,-0.796884,1
1778256207405,  1143.535, 0.604630, 0.043127,-0.034249,-0.794600,1
1778256207427,  1143.560, 0.600623, 0.042940,-0.034441,-0.797635,1
1778256207448,  1143.580, 0.605538, 0.043141,-0.034165,-0.793912,1
1778256207475,  1143.605, 0.602673, 0.043017,-0.034310,-0.796089,1
1778256207497,  1143.630, 0.605246, 0.043127,-0.034167,-0.794135,1
1778256207518,  1143.650, 0.597845, 0.042805,-0.034566,-0.799721,1
1778256207545,  1143.675, 0.594688, 0.042673,-0.034727,-0.802072,1
1778256207567,  1143.700, 0.600632, 0.042920,-0.034410,-0.797631,1
1778256207588,  1143.720, 0.592593, 0.042576,-0.034830,-0.803622,1
1778256207615,  1143.745, 0.590206, 0.042461,-0.034943,-0.805378,1
1778256207637,  1143.770, 0.594222, 0.042626,-0.034697,-0.802421,1
1778256207659,  1143.790, 0.589015, 0.042389,-0.034947,-0.806252,1
1778256207686,  1143.815, 0.599111, 0.042810,-0.034379,-0.798781,1
1778256207707,  1143.840, 0.590604, 0.042410,-0.034763,-0.805096,1
1778256207730,  1143.860, 0.601927, 0.042869,-0.034112,-0.796670,1
1778256207756,  1143.885, 0.606388, 0.043030,-0.033824,-0.793283,1
1778256207777,  1143.910, 0.598172, 0.042643,-0.034199,-0.799501,1
1778256207800,  1143.930, 0.606591, 0.042987,-0.033708,-0.793135,1
1778256207826,  1143.955, 0.603438, 0.042849,-0.033864,-0.795537,1
1778256207847,  1143.980, 0.605702, 0.042993,-0.033812,-0.793810,1
1778256207870,  1144.000, 0.602374, 0.042916,-0.034111,-0.796329,1
1778256207896,  1144.025, 0.596116, 0.042737,-0.034576,-0.801014,1
1778256207917,  1144.050, 0.602646, 0.043162,-0.034364,-0.796099,1
1778256207940,  1144.070, 0.594478, 0.042920,-0.034946,-0.802205,1
1778256207966,  1144.095, 0.588857, 0.042778,-0.035419,-0.806327,1
1778256207987,  1144.120, 0.595871, 0.043247,-0.035298,-0.801138,1
1778256208010,  1144.140, 0.590748, 0.043128,-0.035704,-0.804911,1
1778256208036,  1144.165, 0.594783, 0.043383,-0.035598,-0.801925,1
1778256208057,  1144.190, 0.591362, 0.043312,-0.035912,-0.804441,1
1778256208080,  1144.215, 0.600478, 0.043746,-0.035456,-0.797656,1
1778256208106,  1144.235, 0.604188, 0.043915,-0.035240,-0.794850,1
1778256208128,  1144.260, 0.597927, 0.043585,-0.035493,-0.799577,1
1778256208150,  1144.285, 0.601946, 0.043695,-0.035172,-0.796565,1
1778256208176,  1144.305, 0.603293, 0.043684,-0.034996,-0.795553,1
1778256208198,  1144.330, 0.608201, 0.043869,-0.034585,-0.791815,1
1778256208220,  1144.355, 0.603516, 0.043627,-0.034910,-0.795391,1
1778256208246,  1144.375, 0.598117, 0.043344,-0.035156,-0.799463,1
1778256208268,  1144.400, 0.601778, 0.043451,-0.034770,-0.796722,1
1778256208291,  1144.425, 0.593220, 0.043036,-0.035242,-0.803116,1
1778256208316,  1144.445, 0.591431, 0.042953,-0.035416,-0.804432,1
1778256208338,  1144.470, 0.596741, 0.043227,-0.035175,-0.800497,1
1778256208361,  1144.495, 0.586701, 0.042842,-0.035744,-0.807879,1
1778256208386,  1144.515, 0.593879, 0.043200,-0.035386,-0.802614,1
1778256208408,  1144.540, 0.589674, 0.043058,-0.035584,-0.805708,1
1778256208435,  1144.565, 0.593074, 0.043223,-0.035363,-0.803209,1
1778256208456,  1144.585, 0.606492, 0.043789,-0.034572,-0.793130,1
1778256208478,  1144.610, 0.594673, 0.043174,-0.035049,-0.802042,1
1778256208505,  1144.635, 0.606462, 0.043593,-0.034263,-0.793177,1
1778256208527,  1144.660, 0.595634, 0.042951,-0.034597,-0.801361,1
1778256208548,  1144.680, 0.604641, 0.043213,-0.033934,-0.794600,1
1778256208575,  1144.705, 0.604802, 0.043109,-0.033767,-0.794491,1
1778256208597,  1144.730, 0.608028, 0.043106,-0.033391,-0.792041,1
1778256208618,  1144.750, 0.607598, 0.043020,-0.033314,-0.792379,1
1778256208645,  1144.775, 0.595990, 0.042464,-0.033837,-0.801154,1
1778256208667,  1144.800, 0.601295, 0.042578,-0.033416,-0.797192,1
1778256208688,  1144.820, 0.598242, 0.042365,-0.033473,-0.799494,1
1778256208715,  1144.845, 0.591708, 0.041997,-0.033691,-0.804352,1
1778256208737,  1144.870, 0.595037, 0.041978,-0.033287,-0.801910,1
1778256208758,  1144.890, 0.589471, 0.041635,-0.033406,-0.806024,1
1778256208785,  1144.915, 0.596620, 0.041823,-0.032863,-0.800759,1
1778256208807,  1144.940, 0.591194, 0.041445,-0.032896,-0.804792,1
1778256208828,  1144.960, 0.600136, 0.041704,-0.032271,-0.798158,1
1778256208855,  1144.985, 0.608474, 0.041927,-0.031661,-0.791833,1
1778256208877,  1145.010, 0.602288, 0.041497,-0.031708,-0.796569,1
1778256208899,  1145.030, 0.607409, 0.041567,-0.031221,-0.792686,1
1778256208926,  1145.055, 0.605200, 0.041329,-0.031115,-0.794391,1
1778256208947,  1145.080, 0.607928, 0.041205,-0.030619,-0.792331,1
1778256208970,  1145.100, 0.600530, 0.040752,-0.030758,-0.797971,1
1778256208996,  1145.125, 0.596056, 0.040410,-0.030731,-0.801336,1
1778256209017,  1145.150, 0.605720, 0.040498,-0.029832,-0.794086,1
1778256209040,  1145.170, 0.593035, 0.039827,-0.030185,-0.803625,1
1778256209066,  1145.195, 0.590266, 0.039522,-0.030022,-0.805682,1
1778256209087,  1145.220, 0.600436, 0.039580,-0.029045,-0.798165,1
1778256209110,  1145.240, 0.592990, 0.039093,-0.029076,-0.803734,1
1778256209136,  1145.265, 0.597571, 0.039028,-0.028513,-0.800358,1
1778256209157,  1145.290, 0.588707, 0.038348,-0.028366,-0.806938,1
1778256209180,  1145.310, 0.601627, 0.038522,-0.027331,-0.797379,1
1778256209206,  1145.335, 0.604835, 0.038338,-0.026735,-0.794978,1
1778256209227,  1145.360, 0.600433, 0.037734,-0.026257,-0.798353,1
1778256209250,  1145.380, 0.605817, 0.037597,-0.025550,-0.794305,1
1778256209276,  1145.405, 0.604205, 0.037234,-0.025178,-0.795560,1
1778256209298,  1145.430, 0.604464, 0.036782,-0.024485,-0.795406,1
1778256209320,  1145.455, 0.603469, 0.036454,-0.024085,-0.796189,1
1778256209346,  1145.475, 0.597668, 0.036001,-0.023918,-0.800578,1
1778256209368,  1145.500, 0.602003, 0.035768,-0.023166,-0.797356,1
1778256209390,  1145.525, 0.597678, 0.035432,-0.023039,-0.800621,1
1778256209416,  1145.545, 0.589489, 0.035014,-0.023111,-0.806686,1
1778256209438,  1145.570, 0.597451, 0.035025,-0.022433,-0.800826,1
1778256209460,  1145.595, 0.589986, 0.034711,-0.022622,-0.806350,1
1778256209486,  1145.615, 0.597582, 0.034847,-0.022177,-0.800743,1
1778256209508,  1145.640, 0.590940, 0.034600,-0.022288,-0.805665,1
1778256209531,  1145.665, 0.598480, 0.034754,-0.021868,-0.800085,1
1778256209556,  1145.685, 0.605183, 0.034889,-0.021499,-0.795031,1
1778256209578,  1145.710, 0.595499, 0.034558,-0.021838,-0.802315,1
1778256209601,  1145.735, 0.606123, 0.034811,-0.021340,-0.794323,1
1778256209626,  1145.755, 0.607341, 0.034813,-0.021245,-0.793394,1
1778256209648,  1145.780, 0.604863, 0.034705,-0.021275,-0.795288,1
1778256209675,  1145.805, 0.602197, 0.034610,-0.021346,-0.797311,1
