Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778255962270,   886.470,   886.470, 0.047916, 0.010681,-0.994584, 0.000479, 0.000107,-0.009948, 0.019425, 0.003128, 0.042233,1,-0.000943, 0.000404, 0.000315,1,-0.450487,-0.101649, 9.795770,1,0
1778255962270,   886.495,   886.490, 0.048065, 0.011398,-0.994583, 0.000480, 0.000111,-0.009946, 0.019915, 0.009137, 0.038818,1,-0.000402, 0.000158, 0.000467,1,-0.450461,-0.101753, 9.795771,1,0
1778255962270,   886.520,   886.520, 0.047075, 0.011395,-0.995089, 0.000472, 0.000113,-0.009953, 0.010543, 0.009473, 0.037246,1, 0.001555, 0.000412,-0.000266,1,-0.451318,-0.102473, 9.795723,1,0
1778255962270,   886.545,   886.540, 0.046225, 0.011203,-0.994958, 0.000463, 0.000111,-0.009951,-0.000665, 0.012651, 0.036340,1, 0.002068,-0.000740, 0.000867,1,-0.451306,-0.102103, 9.795728,1,0
1778255962270,   886.570,   886.565, 0.045728, 0.010830,-0.994960, 0.000459, 0.000110,-0.009949,-0.002841, 0.004849, 0.038516,1, 0.003245,-0.000100, 0.000201,1,-0.451280,-0.101260, 9.795737,1,0
1778255962270,   886.595,   886.590, 0.045257, 0.010631,-0.994682, 0.000454, 0.000107,-0.009948,-0.002279, 0.008747, 0.037623,1, 0.003886,-0.000051, 0.000430,1,-0.451264,-0.100603, 9.795745,1,0
1778255962270,   886.615,   886.615, 0.044644, 0.010279,-0.995218, 0.000450, 0.000103,-0.009955,-0.013423, 0.001188, 0.035998,1, 0.004259, 0.000680, 0.001221,1,-0.451250,-0.099478, 9.795757,1,0
1778255962270,   886.640,   886.640, 0.044679, 0.010614,-0.995438, 0.000446, 0.000106,-0.009954,-0.013063, 0.005344, 0.033850,1, 0.005052, 0.000172, 0.000886,1,-0.451216,-0.098585, 9.795768,1,0
1778255962270,   886.665,   886.660, 0.044035, 0.010991,-0.995216, 0.000442, 0.000107,-0.009950,-0.014553, 0.001551, 0.040066,1, 0.005737,-0.001298, 0.000256,1,-0.451128,-0.097494, 9.795783,1,0
1778255962270,   886.690,   886.690, 0.044140, 0.010532,-0.995332, 0.000441, 0.000107,-0.009951,-0.018154, 0.007383, 0.034928,1, 0.006624,-0.000538, 0.000611,1,-0.451000,-0.095695, 9.795807,1,0
1778255962270,   886.705,   886.700, 0.043673, 0.010185,-0.995611, 0.000437, 0.000103,-0.009955,-0.020971, 0.006545, 0.043818,1, 0.007062,-0.000209, 0.000473,1,-0.450964,-0.095013, 9.795815,1,0
1778255962281,   898.420,   898.420, 0.043151, 0.009546,-0.995394, 0.000436, 0.000095,-0.009954, 0.001164,-0.002610, 0.045420,1,-0.002905,-0.000350,-0.000222,1,-0.444862,-0.027475, 9.796516,1,0
1778255962303,   898.445,   898.440, 0.045171, 0.002207,-0.995567, 0.000453, 0.000022,-0.009962,-0.006349,-0.008697, 0.034219,1,-0.002812,-0.000229,-0.000392,1,-0.444812,-0.028011, 9.796516,1,0
1778255962325,   898.470,   898.465, 0.045218, 0.002460,-0.995128, 0.000450, 0.000026,-0.009951,-0.001424,-0.004660, 0.037637,1,-0.003943,-0.000708, 0.000336,1,-0.444839,-0.028906, 9.796513,1,0
1778255962351,   898.490,   898.490, 0.044392, 0.003204,-0.994703, 0.000445, 0.000033,-0.009950,-0.009405, 0.001916, 0.041814,1,-0.003310,-0.000230,-0.000736,1,-0.444739,-0.029607, 9.796515,1,0
1778255962373,   898.515,   898.510, 0.044479, 0.002963,-0.995585, 0.000445, 0.000028,-0.009953,-0.012322,-0.000161, 0.037527,1,-0.004369, 0.001114, 0.000483,1,-0.444831,-0.030432, 9.796509,1,0
1778255962396,   898.540,   898.535, 0.044630, 0.002866,-0.994779, 0.000448, 0.000030,-0.009948,-0.007300,-0.003434, 0.041051,1,-0.005152,-0.000290,-0.000052,1,-0.444958,-0.031697, 9.796499,1,0
1778255962421,   898.560,   898.560, 0.044447, 0.003589,-0.994644, 0.000443, 0.000037,-0.009946,-0.009106, 0.002662, 0.042374,1,-0.005280, 0.000152,-0.000489,1,-0.444988,-0.032700, 9.796494,1,0
1778255962443,   898.585,   898.580, 0.045837, 0.004197,-0.995274, 0.000457, 0.000044,-0.009952, 0.007519, 0.011877, 0.037876,1,-0.004948, 0.000391,-0.000604,1,-0.445036,-0.033588, 9.796489,1,0
1778255962466,   898.610,   898.605, 0.046490, 0.004241,-0.994854, 0.000464, 0.000043,-0.009949, 0.010776, 0.006941, 0.040296,1,-0.003285, 0.000748,-0.000064,1,-0.445156,-0.034749, 9.796479,1,0
1778255962491,   898.630,   898.630, 0.045936, 0.004136,-0.995283, 0.000461, 0.000042,-0.009954, 0.005253, 0.005181, 0.036081,1,-0.002952, 0.000613,-0.000082,1,-0.445244,-0.035471, 9.796473,1,0
1778255962513,   898.655,   898.650, 0.045833, 0.004016,-0.994687, 0.000456, 0.000042,-0.009945, 0.001649, 0.005453, 0.043165,1,-0.002244, 0.000158,-0.000010,1,-0.445346,-0.036061, 9.796466,1,0
1778255962536,   898.680,   898.675, 0.045336, 0.004539,-0.995402, 0.000453, 0.000045,-0.009957,-0.000779, 0.007941, 0.034903,1,-0.002166, 0.000465,-0.000269,1,-0.445392,-0.036642, 9.796462,1,0
1778255962562,   898.700,   898.700, 0.045158, 0.003942,-0.995486, 0.000452, 0.000039,-0.009955,-0.002575, 0.001688, 0.034074,1,-0.001823, 0.000214,-0.000150,1,-0.445432,-0.037031, 9.796459,1,0
1778255962583,   898.725,   898.720, 0.045049, 0.005055,-0.995173, 0.000451, 0.000050,-0.009952, 0.001173, 0.005402, 0.040656,1,-0.001346,-0.000171, 0.000515,1,-0.445431,-0.037529, 9.796457,1,0
1778255962606,   898.750,   898.745, 0.045221, 0.004295,-0.995582, 0.000453, 0.000042,-0.009953,-0.001869, 0.004275, 0.033136,1,-0.000395,-0.000832, 0.000151,1,-0.445308,-0.037858, 9.796461,1,0
1778255962632,   898.770,   898.770, 0.045363, 0.004491,-0.995636, 0.000453, 0.000045,-0.009955,-0.000456, 0.006073, 0.032605,1,-0.000924, 0.000849,-0.000151,1,-0.445343,-0.037996, 9.796459,1,0
