Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778256906001,  1796.700, 0.999075, 0.038134, 0.019846,-0.000806,1,0
1778256906001,  1796.720, 0.999074, 0.038159, 0.019847,-0.000792,1,0
1778256906001,  1796.745, 0.999073, 0.038203, 0.019846,-0.000782,1,0
1778256906001,  1796.770, 0.999071, 0.038243, 0.019844,-0.000781,1,0
1778256906001,  1796.790, 0.999069, 0.038296, 0.019843,-0.000778,1,0
1778256906001,  1796.820, 0.999066, 0.038380, 0.019838,-0.000769,1,0
1778256906001,  1796.840, 0.999064, 0.038441, 0.019835,-0.000771,1,0
1778256906001,  1796.865, 0.999060, 0.038534, 0.019817,-0.000787,1,0
1778256906002,  1796.890, 0.999058, 0.038599, 0.019817,-0.000795,1,0
1778256906002,  1796.910, 0.999056, 0.038655, 0.019810,-0.000800,1,0
1778256906002,  1796.930, 0.999054, 0.038699, 0.019803,-0.000806,1,0
1778256906012,  1842.130, 0.999054, 0.038722, 0.019796,-0.000805,1,0
1778256906039,  1842.160, 0.999442, 0.017809, 0.021311, 0.018541,1,0
1778256906061,  1842.180, 0.999443, 0.017765, 0.021315, 0.018539,1,0
1778256906082,  1842.200, 0.999444, 0.017722, 0.021324, 0.018532,1,0
1778256906109,  1842.230, 0.999445, 0.017666, 0.021326, 0.018530,1,0
1778256906131,  1842.250, 0.999445, 0.017641, 0.021336, 0.018534,1,0
1778256906153,  1842.270, 0.999446, 0.017586, 0.021334, 0.018534,1,0
1778256906180,  1842.300, 0.999446, 0.017574, 0.021334, 0.018527,1,0
1778256906201,  1842.320, 0.999446, 0.017566, 0.021332, 0.018526,1,0
1778256906223,  1842.340, 0.999447, 0.017550, 0.021332, 0.018524,1,0
1778256906250,  1842.370, 0.999447, 0.017537, 0.021336, 0.018526,1,0
1778256906271,  1842.390, 0.999447, 0.017529, 0.021342, 0.018524,1,0
1778256906293,  1842.410, 0.999447, 0.017537, 0.021345, 0.018523,1,0
1778256906320,  1842.440, 0.999447, 0.017534, 0.021346, 0.018522,1,0
1778256906341,  1842.460, 0.999447, 0.017527, 0.021342, 0.018524,1,0
1778256906363,  1842.480, 0.999448, 0.017488, 0.021346, 0.018524,1,0
1778256906390,  1842.510, 0.999448, 0.017465, 0.021334, 0.018521,1,0
1778256906411,  1842.530, 0.999449, 0.017456, 0.021335, 0.018513,1,0
1778256906433,  1842.550, 0.999449, 0.017450, 0.021333, 0.018508,1,0
1778256906460,  1842.580, 0.999449, 0.017464, 0.021335, 0.018499,1,0
1778256906481,  1842.600, 0.999449, 0.017479, 0.021332, 0.018488,1,0
1778256906504,  1842.625, 0.999448, 0.017525, 0.021342, 0.018465,1,0
1778256906530,  1842.650, 0.999448, 0.017561, 0.021348, 0.018451,1,0
1778256906551,  1842.670, 0.999448, 0.017574, 0.021328, 0.018439,1,0
1778256906574,  1842.695, 0.999448, 0.017598, 0.021321, 0.018425,1,0
1778256906600,  1842.720, 0.999449, 0.017571, 0.021314, 0.018422,1,0
1778256906622,  1842.740, 0.999450, 0.017512, 0.021307, 0.018421,1,0
1778256906644,  1842.765, 0.999454, 0.017326, 0.021288, 0.018408,1,0
1778256906670,  1842.790, 0.999458, 0.017114, 0.021283, 0.018389,1,0
