Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778256205124,  1136.215,  1136.215, 0.027899,-0.132699,-0.987185, 0.000280,-0.001325,-0.009873,-0.001449,-0.041089, 0.040465,1, 0.010297,-0.000364, 0.002209,1,-0.275024, 1.260564, 9.721405,1,0
1778256205124,  1136.240,  1136.235, 0.028620,-0.130207,-0.986649, 0.000286,-0.001304,-0.009867, 0.007002,-0.023590, 0.047243,1, 0.008163,-0.000269, 0.000935,1,-0.274909, 1.262211, 9.721195,1,0
1778256205124,  1136.260,  1136.260, 0.028944,-0.130218,-0.986642, 0.000288,-0.001303,-0.009866, 0.009028,-0.012862, 0.045288,1, 0.007474,-0.000626, 0.000209,1,-0.274793, 1.264373, 9.720918,1,0
1778256205124,  1136.285,  1136.285, 0.029159,-0.130980,-0.986688, 0.000290,-0.001308,-0.009865, 0.011241,-0.019161, 0.044696,1, 0.005633, 0.000117,-0.000428,1,-0.274719, 1.265484, 9.720775,1,0
1778256205124,  1136.310,  1136.305, 0.027394,-0.130678,-0.987663, 0.000275,-0.001307,-0.009876, 0.003335,-0.020137, 0.034538,1, 0.002903, 0.000285,-0.001042,1,-0.274791, 1.266252, 9.720673,1,0
1778256205124,  1136.335,  1136.335, 0.026427,-0.130115,-0.986740, 0.000266,-0.001300,-0.009871,-0.015740,-0.009270, 0.043995,1, 0.001370, 0.000460,-0.000114,1,-0.274917, 1.266762, 9.720603,1,0
1778256205124,  1136.360,  1136.355, 0.026016,-0.129718,-0.987163, 0.000260,-0.001297,-0.009870,-0.014038,-0.000534, 0.047408,1,-0.000909, 0.000184,-0.000331,1,-0.274986, 1.266641, 9.720616,1,0
1778256205124,  1136.385,  1136.380, 0.027064,-0.129741,-0.987862, 0.000269,-0.001297,-0.009876,-0.009659,-0.005534, 0.032974,1,-0.003175, 0.000393,-0.000198,1,-0.275077, 1.266755, 9.720599,1,0
1778256205124,  1136.410,  1136.405, 0.028242,-0.128064,-0.986910, 0.000284,-0.001282,-0.009869, 0.002327, 0.008945, 0.046296,1,-0.006343, 0.000579, 0.000431,1,-0.275201, 1.265694, 9.720734,1,0
1778256205124,  1136.430,  1136.425, 0.028769,-0.127319,-0.987211, 0.000287,-0.001275,-0.009867, 0.004505, 0.011486, 0.046531,1,-0.006793, 0.000936, 0.000992,1,-0.275356, 1.264501, 9.720884,1,0
