unix_time_ms,GPS_ts_week,GPS_ts_tow,GPS_valid,orientQ0,orientQ1,orientQ2,orientQ3,flag_sensor,flag_filter
1779139813810.000000000,2419,163831.810000000,3,0.997456372,-0.009272994,-0.013950568,0.069283925,1,1
1779139813830.000000000,2419,163831.830000000,3,0.997373462,-0.009758384,-0.013299441,0.070528068,1,1
1779139813840.000000000,2419,163831.840000000,3,0.997429490,-0.009924183,-0.012872529,0.069787793,1,1
1779139813860.000000000,2419,163831.860000000,3,0.997477710,-0.010141093,-0.012440259,0.069142126,1,1
1779139813870.000000000,2419,163831.870000000,3,0.997486711,-0.010132659,-0.012296011,0.069039710,1,1
1779139813890.000000000,2419,163831.890000000,3,0.997539282,-0.010051807,-0.012041479,0.068333358,1,1
1779139813900.000000000,2419,163831.900000000,3,0.997599483,-0.010099150,-0.012026967,0.067443177,1,1
1779139813910.000000000,2419,163831.910000000,3,0.997589827,-0.010167874,-0.011993746,0.067582205,1,1
1779139813930.000000000,2419,163831.930000000,3,0.997516215,-0.010353416,-0.012196123,0.068597130,1,1
1779139813940.000000000,2419,163831.940000000,3,0.997577190,-0.010514693,-0.012317455,0.067658506,1,1
1779139813960.000000000,2419,163831.960000000,3,0.997590840,-0.011204133,-0.012448136,0.067321353,1,1
1779139813970.000000000,2419,163831.970000000,3,0.997564256,-0.011286340,-0.012435038,0.067702137,1,1
1779139813990.000000000,2419,163831.990000000,3,0.997617364,-0.010994281,-0.012624758,0.066928528,1,1
1779139814000.000000000,2419,163832.000000000,3,0.997704864,-0.010632698,-0.012769094,0.065642685,1,1
1779139814020.000000000,2419,163832.020000000,3,0.997687697,-0.009846806,-0.013034573,0.065972656,1,1
1779139814030.000000000,2419,163832.030000000,3,0.997775435,-0.009512313,-0.013089830,0.064671725,1,1
1779139814040.000000000,2419,163832.040000000,3,0.997739315,-0.009211545,-0.013195816,0.065248430,1,1
1779139814060.000000000,2419,163832.060000000,3,0.997709811,-0.009138423,-0.013606697,0.065624200,1,1
1779139814070.000000000,2419,163832.070000000,3,0.997772872,-0.009350351,-0.013830218,0.064581066,1,1
1779139814090.000000000,2419,163832.090000000,3,0.997628450,-0.009641765,-0.014387510,0.066615671,1,1
1779139814100.000000000,2419,163832.100000000,3,0.997778535,-0.009636864,-0.014382973,0.064330213,1,1
1779139814120.000000000,2419,163832.120000000,3,0.997530997,-0.009079645,-0.014757792,0.068057060,1,1
1779139814130.000000000,2419,163832.130000000,3,0.997757077,-0.008998038,-0.014985422,0.064617224,1,1
1779139814150.000000000,2419,163832.150000000,3,0.997664332,-0.008868653,-0.015304903,0.065977387,1,1
1779139814160.000000000,2419,163832.160000000,3,0.997507215,-0.008821419,-0.015354858,0.068306752,1,1
1779139814180.000000000,2419,163832.180000000,3,0.997671068,-0.008635416,-0.015172640,0.065937497,1,1
1779139814190.000000000,2419,163832.190000000,3,0.997838557,-0.008650565,-0.015155286,0.063354209,1,1
1779139814200.000000000,2419,163832.200000000,3,0.997887611,-0.008760059,-0.014899855,0.062622301,1,1
1779139814220.000000000,2419,163832.220000000,3,0.997842014,-0.009257042,-0.014542505,0.063357636,1,1
1779139814230.000000000,2419,163832.230000000,3,0.997953713,-0.009844854,-0.014252986,0.061549589,1,1
1779139814250.000000000,2419,163832.250000000,3,0.998199522,-0.011077204,-0.013964448,0.057271369,1,1
1779139814260.000000000,2419,163832.260000000,3,0.998076141,-0.011566955,-0.013626075,0.059368558,1,1
1779139814280.000000000,2419,163832.280000000,3,0.998159885,-0.012039095,-0.013206271,0.057943620,1,1
1779139814290.000000000,2419,163832.290000000,3,0.998270869,-0.012081397,-0.013043199,0.056029681,1,1
1779139814310.000000000,2419,163832.310000000,3,0.998217821,-0.012049223,-0.012759202,0.057038173,1,1
1779139814320.000000000,2419,163832.320000000,3,0.998430610,-0.012008663,-0.012636197,0.053221755,1,1
1779139814330.000000000,2419,163832.330000000,3,0.998319685,-0.011867644,-0.012558515,0.055311315,1,1
1779139814350.000000000,2419,163832.350000000,3,0.998463035,-0.011607312,-0.012281969,0.052782662,1,1
1779139814360.000000000,2419,163832.360000000,3,0.998363614,-0.011481103,-0.012202773,0.054676093,1,1
1779139814380.000000000,2419,163832.380000000,3,0.998527884,-0.011220152,-0.011996171,0.051694904,1,1
1779139814390.000000000,2419,163832.390000000,3,0.998476326,-0.011101039,-0.011939767,0.052718513,1,1
1779139814410.000000000,2419,163832.410000000,3,0.998545229,-0.011058386,-0.011850672,0.051426955,1,1
1779139814420.000000000,2419,163832.420000000,3,0.998691738,-0.011086284,-0.011904713,0.048479728,1,1
1779139814440.000000000,2419,163832.440000000,3,0.998719931,-0.011143276,-0.011759921,0.047918513,1,1
1779139814450.000000000,2419,163832.450000000,3,0.998899341,-0.011076140,-0.011575907,0.044085618,1,1
1779139814470.000000000,2419,163832.470000000,3,0.998923898,-0.010974291,-0.011660720,0.043528512,1,1
1779139814480.000000000,2419,163832.480000000,3,0.998887062,-0.010906678,-0.011736088,0.044362765,1,1
1779139814490.000000000,2419,163832.490000000,3,0.998831987,-0.010767247,-0.011709659,0.045625307,1,1
1779139814510.000000000,2419,163832.510000000,3,0.998825848,-0.010776769,-0.011738343,0.045750033,1,1
1779139814520.000000000,2419,163832.520000000,3,0.998844028,-0.010705805,-0.011666372,0.045386776,1,1
1779139814540.000000000,2419,163832.540000000,3,0.998889148,-0.010679245,-0.011883094,0.044331409,1,1
1779139814550.000000000,2419,163832.550000000,3,0.999057591,-0.010721757,-0.012059456,0.040293161,1,1
1779139814570.000000000,2419,163832.570000000,3,0.999028206,-0.010767564,-0.012346257,0.040918741,1,1
1779139814580.000000000,2419,163832.580000000,3,0.998936534,-0.010280364,-0.012468982,0.043182030,1,1
1779139814600.000000000,2419,163832.600000000,3,0.999033809,-0.008963434,-0.012945631,0.041032232,1,1
1779139814610.000000000,2419,163832.610000000,3,0.998925865,-0.008215319,-0.013332731,0.043611106,1,1
1779139814620.000000000,2419,163832.620000000,3,0.998969316,-0.007919387,-0.013184035,0.042707011,1,1
1779139814640.000000000,2419,163832.640000000,3,0.998828828,-0.007454471,-0.013164522,0.045958288,1,1
1779139814650.000000000,2419,163832.650000000,3,0.999175906,-0.007663369,-0.012943938,0.037701834,1,1
1779139814670.000000000,2419,163832.670000000,3,0.999118984,-0.008532805,-0.012556969,0.039125308,1,1
1779139814680.000000000,2419,163832.680000000,3,0.999127328,-0.009232887,-0.012196020,0.038867723,1,1
1779139814700.000000000,2419,163832.700000000,3,0.999345541,-0.010084988,-0.011178048,0.032892510,1,1
1779139814710.000000000,2419,163832.710000000,3,0.999108434,-0.009988336,-0.010503925,0.039652780,1,1
1779139814730.000000000,2419,163832.730000000,3,0.999302804,-0.010074174,-0.009524116,0.034666888,1,1
1779139814740.000000000,2419,163832.740000000,3,0.999098837,-0.009786092,-0.009772687,0.040127210,1,1
1779139814760.000000000,2419,163832.760000000,3,0.999224067,-0.009130190,-0.009189778,0.037195671,1,1
1779139814770.000000000,2419,163832.770000000,3,0.999267876,-0.008693011,-0.008729501,0.036221229,1,1
1779139814780.000000000,2419,163832.780000000,3,0.999395907,-0.008611591,-0.008608414,0.032552835,1,1
1779139814800.000000000,2419,163832.800000000,3,0.999489129,-0.009131186,-0.008491190,0.029430648,1,1
1779139814810.000000000,2419,163832.810000000,3,0.999318600,-0.009564579,-0.008495797,0.034623064,1,1
1779139814830.000000000,2419,163832.830000000,3,0.999486506,-0.010380285,-0.008410456,0.029125748,1,1
1779139814840.000000000,2419,163832.840000000,3,0.999267817,-0.010734714,-0.008496936,0.035728097,1,1
1779139814860.000000000,2419,163832.860000000,3,0.999415338,-0.010992003,-0.008298601,0.031295504,1,1
1779139814870.000000000,2419,163832.870000000,3,0.999494672,-0.010922750,-0.008316205,0.028672446,1,1
1779139814890.000000000,2419,163832.890000000,3,0.999305546,-0.010221832,-0.008302013,0.034858011,1,1
1779139814900.000000000,2419,163832.900000000,3,0.999699712,-0.009942867,-0.008031654,0.020907316,1,1
1779139814910.000000000,2419,163832.910000000,3,0.999495506,-0.009397118,-0.008126944,0.029229794,1,1
1779139814930.000000000,2419,163832.930000000,3,0.999607086,-0.008634458,-0.007898180,0.025472198,1,1
1779139814940.000000000,2419,163832.940000000,3,0.999307632,-0.008358545,-0.007825842,0.035400443,1,1
1779139814960.000000000,2419,163832.960000000,3,0.999509454,-0.008292531,-0.007418553,0.029276541,1,1
1779139814970.000000000,2419,163832.970000000,3,0.999585509,-0.008370942,-0.007085677,0.026619362,1,1
1779139814990.000000000,2419,163832.990000000,3,0.999388039,-0.008539255,-0.006616166,0.033271935,1,1
1779139815000.000000000,2419,163833.000000000,3,0.999713123,-0.008675312,-0.006162405,0.021458900,1,1
1779139815020.000000000,2419,163833.020000000,3,0.999568760,-0.008494183,-0.005393257,0.027588485,1,1
1779139815030.000000000,2419,163833.030000000,3,0.999738634,-0.008319386,-0.004886218,0.020729812,1,1
1779139815050.000000000,2419,163833.050000000,3,0.999806881,-0.007748091,-0.003884209,0.017638911,1,1
1779139815060.000000000,2419,163833.060000000,3,0.999632657,-0.007422635,-0.003376297,0.025849717,1,1
