unix_time_ms,fGPS_ts_week,fGPS_ts_tow,fGPS_valid,estQ0,estQ1,estQ2,estQ3,estQ_valid,flag_sensor,flag_filter
1779139782570.000000000,2419,163800.570000000,3,0.999784768,-0.014923189,0.014390690,-0.000769450,1,0,0
1779139782590.000000000,2419,163800.590000000,3,0.999784887,-0.014918962,0.014387625,-0.000769895,1,0,0
1779139782600.000000000,2419,163800.600000000,3,0.999784827,-0.014921555,0.014388931,-0.000774663,1,0,0
1779139782620.000000000,2419,163800.620000000,3,0.999784768,-0.014925594,0.014390361,-0.000778100,1,0,0
1779139782630.000000000,2419,163800.630000000,3,0.999784708,-0.014925742,0.014390898,-0.000781149,1,0,0
1779139782650.000000000,2419,163800.650000000,3,0.999784887,-0.014921246,0.014385956,-0.000785585,1,0,0
1779139782660.000000000,2419,163800.660000000,3,0.999784887,-0.014918825,0.014385810,-0.000784531,1,0,0
1779139782670.000000000,2419,163800.670000000,3,0.999784946,-0.014916787,0.014383154,-0.000785474,1,0,0
1779139782690.000000000,2419,163800.690000000,3,0.999785006,-0.014915473,0.014382774,-0.000792339,1,0,0
1779139782700.000000000,2419,163800.700000000,3,0.999784887,-0.014919581,0.014386098,-0.000798336,1,0,0
1779139782720.000000000,2419,163800.720000000,3,0.999784887,-0.014919271,0.014383742,-0.000805931,1,0,0
1779139782730.000000000,2419,163800.730000000,3,0.999784946,-0.014918393,0.014381362,-0.000808594,1,0,0
1779139782750.000000000,2419,163800.750000000,3,0.999785006,-0.014918694,0.014377791,-0.000807383,1,0,0
1779139782760.000000000,2419,163800.760000000,3,0.999784946,-0.014922225,0.014378562,-0.000804745,1,0,0
1779139782780.000000000,2419,163800.780000000,3,0.999784946,-0.014922663,0.014377474,-0.000794930,1,0,0
1779139782790.000000000,2419,163800.790000000,3,0.999785006,-0.014921956,0.014375325,-0.000791379,1,0,0
1779139782810.000000000,2419,163800.810000000,3,0.999784887,-0.014930656,0.014375725,-0.000779903,1,0,0
1779139782820.000000000,2419,163800.820000000,3,0.999784887,-0.014935286,0.014370830,-0.000778992,1,0,0
1779139782830.000000000,2419,163800.830000000,3,0.999784887,-0.014935636,0.014370670,-0.000778760,1,0,0
1779139782850.000000000,2419,163800.850000000,3,0.999784887,-0.014931276,0.014374222,-0.000783951,1,0,0
1779139782860.000000000,2419,163800.860000000,3,0.999784887,-0.014930302,0.014375055,-0.000788589,1,0,0
1779139782880.000000000,2419,163800.880000000,3,0.999784887,-0.014930874,0.014372384,-0.000795153,1,0,0
1779139782890.000000000,2419,163800.890000000,3,0.999784827,-0.014933607,0.014374441,-0.000799750,1,0,0
1779139782910.000000000,2419,163800.910000000,3,0.999784887,-0.014930526,0.014374991,-0.000805951,1,0,0
1779139782920.000000000,2419,163800.920000000,3,0.999784768,-0.014930522,0.014382280,-0.000804067,1,0,0
1779139782940.000000000,2419,163800.940000000,3,0.999784589,-0.014934724,0.014389231,-0.000805158,1,0,0
1779139782950.000000000,2419,163800.950000000,3,0.999784648,-0.014932981,0.014389761,-0.000809284,1,0,0
1779139782960.000000000,2419,163800.960000000,3,0.999784589,-0.014936771,0.014387283,-0.000809934,1,0,0
1779139782980.000000000,2419,163800.980000000,3,0.999784768,-0.014930499,0.014383304,-0.000809766,1,0,0
1779139782990.000000000,2419,163800.990000000,3,0.999784708,-0.014933356,0.014382149,-0.000808664,1,0,0
1779139783010.000000000,2419,163801.010000000,3,0.999784768,-0.014931961,0.014382192,-0.000803373,1,0,0
1779139783020.000000000,2419,163801.020000000,3,0.999784768,-0.014932638,0.014382264,-0.000801774,1,0,0
1779139783040.000000000,2419,163801.040000000,3,0.999784708,-0.014930815,0.014386743,-0.000803678,1,0,0
1779139783050.000000000,2419,163801.050000000,3,0.999784589,-0.014933742,0.014393009,-0.000804003,1,0,0
1779139783070.000000000,2419,163801.070000000,3,0.999784529,-0.014936097,0.014392410,-0.000805973,1,0,0
1779139783080.000000000,2419,163801.080000000,3,0.999784589,-0.014934926,0.014391745,-0.000804573,1,0,0
1779139783100.000000000,2419,163801.100000000,3,0.999784589,-0.014930520,0.014395717,-0.000806813,1,0,0
1779139783110.000000000,2419,163801.110000000,3,0.999784589,-0.014927406,0.014396304,-0.000812486,1,0,0
1779139783120.000000000,2419,163801.120000000,3,0.999784648,-0.014925865,0.014396811,-0.000815153,1,0,0
1779139783140.000000000,2419,163801.140000000,3,0.999784529,-0.014931324,0.014396001,-0.000819307,1,0,0
1779139783150.000000000,2419,163801.150000000,3,0.999784529,-0.014931425,0.014395114,-0.000821550,1,0,0
1779139783170.000000000,2419,163801.170000000,3,0.999784470,-0.014935856,0.014398111,-0.000826126,1,0,0
1779139783180.000000000,2419,163801.180000000,3,0.999784470,-0.014935284,0.014398487,-0.000824752,1,0,0
1779139783200.000000000,2419,163801.200000000,3,0.999784350,-0.014935990,0.014404167,-0.000823818,1,0,0
1779139783210.000000000,2419,163801.210000000,3,0.999784410,-0.014934730,0.014403010,-0.000825120,1,0,0
1779139783230.000000000,2419,163801.230000000,3,0.999784291,-0.014941272,0.014403832,-0.000824307,1,0,0
1779139783240.000000000,2419,163801.240000000,3,0.999784231,-0.014943911,0.014403563,-0.000825677,1,0,0
1779139783250.000000000,2419,163801.250000000,3,0.999784410,-0.014940222,0.014396961,-0.000824095,1,0,0
1779139783260.000000000,2419,163801.260000000,3,0.999784350,-0.014937243,0.014402993,-0.000825319,1,0,0
1779139783270.000000000,2419,163801.270000000,3,0.999784350,-0.014933576,0.014405739,-0.000828365,1,0,0
1779139783280.000000000,2419,163801.280000000,3,0.999784350,-0.014931324,0.014406992,-0.000831041,1,0,0
1779139783300.000000000,2419,163801.300000000,3,0.999784410,-0.014931221,0.014404017,-0.000838548,1,0,0
1779139783310.000000000,2419,163801.310000000,3,0.999784529,-0.014926974,0.014402208,-0.000840954,1,0,0
1779139783330.000000000,2419,163801.330000000,3,0.999784470,-0.014924978,0.014405531,-0.000842794,1,0,0
1779139783340.000000000,2419,163801.340000000,3,0.999784470,-0.014922587,0.014408715,-0.000842418,1,0,0
1779139783360.000000000,2419,163801.360000000,3,0.999784470,-0.014923932,0.014409580,-0.000844228,1,0,0
1779139783370.000000000,2419,163801.370000000,3,0.999784470,-0.014922710,0.014410611,-0.000847236,1,0,0
