unix_time_ms,fGPS_ts_tow,fGPS_valid,estQ0,estQ1,estQ2,estQ3,estQ_valid,flag
1779390366112,414384.112000000,3,0.999537587,0.015896259,0.025859397,-0.001804383,1,0
1779390366122,414384.122000000,3,0.999537289,0.015915193,0.025859214,-0.001807460,1,0
1779390366142,414384.142000000,3,0.999538004,0.015866941,0.025858749,-0.001812533,1,0
1779390366152,414384.152000000,3,0.999537945,0.015887329,0.025848920,-0.001812933,1,0
1779390366162,414384.162000000,3,0.999537051,0.015941119,0.025851063,-0.001813380,1,0
1779390366182,414384.182000000,3,0.999537051,0.015916912,0.025864612,-0.001820556,1,0
1779390366192,414384.192000000,3,0.999537468,0.015898259,0.025860952,-0.001818458,1,0
1779390366212,414384.212000000,3,0.999536812,0.015943628,0.025858667,-0.001815703,1,0
1779390366222,414384.222000000,3,0.999536693,0.015925741,0.025873821,-0.001822000,1,0
1779390366242,414384.242000000,3,0.999537885,0.015855417,0.025870478,-0.001822024,1,0
1779390366252,414384.252000000,3,0.999537706,0.015893038,0.025853891,-0.001817502,1,0
1779390366272,414384.272000000,3,0.999536932,0.015890304,0.025886238,-0.001820528,1,0
1779390366282,414384.282000000,3,0.999537528,0.015821012,0.025904899,-0.001827530,1,0
1779390366292,414384.292000000,3,0.999538183,0.015787054,0.025900247,-0.001830242,1,0
1779390366312,414384.312000000,3,0.999537528,0.015847024,0.025889887,-0.001823794,1,0
1779390366322,414384.322000000,3,0.999537349,0.015831713,0.025906121,-0.001823028,1,0
1779390366342,414384.342000000,3,0.999538600,0.015764089,0.025899770,-0.001822465,1,0
1779390366352,414384.352000000,3,0.999538600,0.015807012,0.025871936,-0.001821809,1,0
1779390366372,414384.372000000,3,0.999537766,0.015823914,0.025894174,-0.001826552,1,0
1779390366382,414384.382000000,3,0.999538183,0.015771996,0.025908738,-0.001832053,1,0
1779390366402,414384.402000000,3,0.999538302,0.015832815,0.025866689,-0.001832880,1,0
1779390366412,414384.412000000,3,0.999537587,0.015896650,0.025857333,-0.001831810,1,0
1779390366432,414384.432000000,3,0.999538362,0.015794421,0.025888534,-0.001841338,1,0
1779390366442,414384.442000000,3,0.999539077,0.015758125,0.025882296,-0.001842987,1,0
1779390366452,414384.452000000,3,0.999538898,0.015805250,0.025861777,-0.001842510,1,0
1779390366472,414384.472000000,3,0.999537528,0.015872162,0.025873968,-0.001842072,1,0
1779390366482,414384.482000000,3,0.999538124,0.015807943,0.025889611,-0.001843577,1,0
1779390366502,414384.502000000,3,0.999538660,0.015840264,0.025849288,-0.001842789,1,0
1779390366512,414384.512000000,3,0.999537706,0.015921408,0.025834844,-0.001841102,1,0
1779390366532,414384.532000000,3,0.999538064,0.015854973,0.025863700,-0.001843407,1,0
1779390366542,414384.542000000,3,0.999538541,0.015811186,0.025871245,-0.001841729,1,0
1779390366562,414384.562000000,3,0.999537468,0.015915589,0.025849761,-0.001837227,1,0
1779390366572,414384.572000000,3,0.999537289,0.015910605,0.025859414,-0.001839796,1,0
1779390366582,414384.582000000,3,0.999538183,0.015842400,0.025865015,-0.001839900,1,0
1779390366602,414384.602000000,3,0.999538422,0.015873916,0.025837732,-0.001840730,1,0
1779390366612,414384.612000000,3,0.999537349,0.015924817,0.025848236,-0.001840911,1,0
1779390366632,414384.632000000,3,0.999538183,0.015815886,0.025881946,-0.001842305,1,0
1779390366642,414384.642000000,3,0.999538481,0.015812660,0.025871608,-0.001839845,1,0
1779390366662,414384.662000000,3,0.999537647,0.015937928,0.025828669,-0.001843380,1,0
1779390366672,414384.672000000,3,0.999538064,0.015896374,0.025837634,-0.001848667,1,0
1779390366692,414384.692000000,3,0.999539495,0.015820807,0.025827520,-0.001849094,1,0
1779390366702,414384.702000000,3,0.999538898,0.015870897,0.025821405,-0.001846499,1,0
1779390366722,414384.722000000,3,0.999538302,0.015881019,0.025838085,-0.001846396,1,0
1779390366732,414384.732000000,3,0.999539196,0.015830165,0.025834845,-0.001845496,1,0
1779390366742,414384.742000000,3,0.999539793,0.015837599,0.025806880,-0.001842121,1,0
1779390366762,414384.762000000,3,0.999539137,0.015887925,0.025799504,-0.001847743,1,0
1779390366772,414384.772000000,3,0.999539495,0.015820991,0.025828423,-0.001853570,1,0
1779390366792,414384.792000000,3,0.999540091,0.015743202,0.025853125,-0.001849256,1,0
1779390366802,414384.802000000,3,0.999539256,0.015777515,0.025864100,-0.001847129,1,0
1779390366822,414384.822000000,3,0.999539137,0.015759876,0.025877791,-0.001852658,1,0
1779390366832,414384.832000000,3,0.999539673,0.015744904,0.025867630,-0.001852371,1,0
1779390366852,414384.852000000,3,0.999538958,0.015827766,0.025843324,-0.001850274,1,0
1779390366862,414384.862000000,3,0.999538422,0.015839530,0.025857536,-0.001852680,1,0
1779390366872,414384.872000000,3,0.999538839,0.015801562,0.025865478,-0.001858014,1,0
1779390366892,414384.892000000,3,0.999539316,0.015823556,0.025833623,-0.001858066,1,0
1779390366902,414384.902000000,3,0.999538779,0.015871409,0.025824321,-0.001859885,1,0
1779390366922,414384.922000000,3,0.999539316,0.015810223,0.025839930,-0.001871613,1,0
1779390366932,414384.932000000,3,0.999539614,0.015785588,0.025843477,-0.001871172,1,0
1779390366952,414384.952000000,3,0.999538898,0.015834056,0.025841834,-0.001866496,1,0
1779390366962,414384.962000000,3,0.999538720,0.015807929,0.025863111,-0.001871802,1,0
1779390366982,414384.982000000,3,0.999540150,0.015715290,0.025865152,-0.001868418,1,0
1779390366992,414384.992000000,3,0.999540031,0.015748035,0.025849599,-0.001865483,1,0
1779390367012,414385.012000000,3,0.999538958,0.015767194,0.025880152,-0.001872715,1,0
1779390367022,414385.022000000,3,0.999539554,0.015706405,0.025894461,-0.001875915,1,0
1779390367032,414385.032000000,3,0.999539971,0.015690716,0.025886303,-0.001872456,1,0
1779390367052,414385.052000000,3,0.999539614,0.015737951,0.025873333,-0.001864622,1,0
1779390367062,414385.062000000,3,0.999539495,0.015744790,0.025873808,-0.001867698,1,0
1779390367082,414385.082000000,3,0.999539793,0.015770623,0.025846614,-0.001864832,1,0
1779390367092,414385.092000000,3,0.999539673,0.015802838,0.025830632,-0.001861922,1,0
1779390367112,414385.112000000,3,0.999539435,0.015774099,0.025857408,-0.001869689,1,0
1779390367122,414385.122000000,3,0.999540091,0.015731871,0.025856936,-0.001872569,1,0
1779390367142,414385.142000000,3,0.999540210,0.015784716,0.025820211,-0.001871766,1,0
1779390367152,414385.152000000,3,0.999539733,0.015803525,0.025827868,-0.001877331,1,0
1779390367162,414385.162000000,3,0.999539733,0.015770132,0.025848083,-0.001882967,1,0
1779390367182,414385.182000000,3,0.999540508,0.015713284,0.025852701,-0.001883402,1,0
1779390367192,414385.192000000,3,0.999540091,0.015759291,0.025839400,-0.001877920,1,0
1779390367212,414385.212000000,3,0.999539733,0.015763557,0.025851766,-0.001879227,1,0
1779390367222,414385.222000000,3,0.999540448,0.015714588,0.025852716,-0.001881890,1,0
1779390367242,414385.242000000,3,0.999540687,0.015734766,0.025831882,-0.001875677,1,0
1779390367252,414385.252000000,3,0.999540031,0.015752861,0.025846848,-0.001880433,1,0
1779390367272,414385.272000000,3,0.999540746,0.015666025,0.025871722,-0.001891316,1,0
1779390367282,414385.282000000,3,0.999541044,0.015662167,0.025861261,-0.001889986,1,0
1779390367302,414385.302000000,3,0.999540329,0.015733600,0.025845539,-0.001887610,1,0
1779390367312,414385.312000000,3,0.999540389,0.015724469,0.025848269,-0.001890427,1,0
1779390367322,414385.322000000,3,0.999540746,0.015705485,0.025847455,-0.001890354,1,0
1779390367342,414385.342000000,3,0.999540210,0.015784338,0.025820501,-0.001890391,1,0
1779390367352,414385.352000000,3,0.999539554,0.015831413,0.025815297,-0.001892230,1,0
1779390367372,414385.372000000,3,0.999540627,0.015735988,0.025833182,-0.001893855,1,0
1779390367382,414385.382000000,3,0.999541402,0.015712310,0.025818374,-0.001889059,1,0
1779390367402,414385.402000000,3,0.999540627,0.015809655,0.025787512,-0.001889405,1,0
1779390367412,414385.412000000,3,0.999540389,0.015784351,0.025812885,-0.001895799,1,0
1779390367432,414385.432000000,3,0.999541640,0.015688732,0.025822062,-0.001896587,1,0
1779390367442,414385.442000000,3,0.999541104,0.015741339,0.025811918,-0.001894998,1,0
1779390367452,414385.452000000,3,0.999540389,0.015789868,0.025808062,-0.001896486,1,0
1779390367472,414385.472000000,3,0.999541283,0.015722670,0.025813842,-0.001903531,1,0
1779390367482,414385.482000000,3,0.999541819,0.015725756,0.025792904,-0.001903132,1,0
1779390367502,414385.502000000,3,0.999540687,0.015831757,0.025770407,-0.001903816,1,0
1779390367512,414385.512000000,3,0.999540448,0.015825594,0.025784161,-0.001903764,1,0
1779390367532,414385.532000000,3,0.999540925,0.015812378,0.025772389,-0.001907843,1,0
1779390367542,414385.542000000,3,0.999540687,0.015869094,0.025748024,-0.001905939,1,0
1779390367562,414385.562000000,3,0.999539971,0.015913745,0.025747595,-0.001906022,1,0
1779390367572,414385.572000000,3,0.999540389,0.015870899,0.025759088,-0.001908112,1,0
1779390367592,414385.592000000,3,0.999540091,0.015906114,0.025748136,-0.001897267,1,0
1779390367602,414385.602000000,3,0.999539137,0.015952356,0.025756430,-0.001896300,1,0
1779390367612,414385.612000000,3,0.999538779,0.015951527,0.025772607,-0.001896179,1,0
1779390367632,414385.632000000,3,0.999540031,0.015872996,0.025772395,-0.001898868,1,0
1779390367642,414385.642000000,3,0.999539852,0.015898157,0.025763858,-0.001899279,1,0
1779390367662,414385.662000000,3,0.999539137,0.015912829,0.025781799,-0.001907442,1,0
1779390367672,414385.672000000,3,0.999539733,0.015863398,0.025787389,-0.001911630,1,0
1779390367692,414385.692000000,3,0.999539375,0.015940540,0.025754616,-0.001909298,1,0
1779390367702,414385.702000000,3,0.999538481,0.015996763,0.025754377,-0.001907509,1,0
1779390367722,414385.722000000,3,0.999539316,0.015908852,0.025776710,-0.001918081,1,0
1779390367732,414385.732000000,3,0.999539852,0.015887730,0.025767453,-0.001921866,1,0
1779390367742,414385.742000000,3,0.999539614,0.015933016,0.025749758,-0.001919480,1,0
1779390367762,414385.762000000,3,0.999538660,0.015957357,0.025771230,-0.001918175,1,0
1779390367772,414385.772000000,3,0.999539435,0.015888602,0.025783863,-0.001918225,1,0
1779390367792,414385.792000000,3,0.999540150,0.015870795,0.025768291,-0.001911140,1,0
1779390367802,414385.802000000,3,0.999539733,0.015865674,0.025785819,-0.001912399,1,0
1779390367822,414385.822000000,3,0.999541163,0.015715843,0.025823083,-0.001912537,1,0
1779390367832,414385.832000000,3,0.999541819,0.015672574,0.025823345,-0.001908254,1,0
1779390367852,414385.852000000,3,0.999541223,0.015693817,0.025834011,-0.001903305,1,0
1779390367862,414385.862000000,3,0.999541402,0.015654761,0.025851445,-0.001903708,1,0
1779390367882,414385.882000000,3,0.999542713,0.015561241,0.025856065,-0.001903252,1,0
1779390367892,414385.892000000,3,0.999542594,0.015581783,0.025849927,-0.001899951,1,0
1779390367902,414385.902000000,3,0.999542356,0.015593803,0.025851514,-0.001897040,1,0
1779390367922,414385.922000000,3,0.999543548,0.015408662,0.025917588,-0.001885569,1,0
1779390367932,414385.932000000,3,0.999544501,0.015297682,0.025946494,-0.001872162,1,0
1779390367952,414385.952000000,3,0.999543726,0.015265931,0.025998689,-0.001841754,1,0
1779390367962,414385.962000000,3,0.999532044,0.015592792,0.026247622,-0.001893662,1,0
1779390367982,414385.982000000,3,0.999524295,0.015853517,0.026386669,-0.001908257,1,0
1779390367992,414385.992000000,3,0.999513388,0.016255040,0.026551744,-0.001931231,1,0
1779390368012,414386.012000000,3,0.999502003,0.016778706,0.026652373,-0.001974669,1,0
1779390368022,414386.022000000,3,0.999502838,0.016748389,0.026639406,-0.001976190,1,0
1779390368032,414386.032000000,3,0.999504209,0.016669093,0.026638960,-0.001971802,1,0
1779390368042,414386.042000000,3,0.999505579,0.016607434,0.026624959,-0.001971669,1,0
1779390368052,414386.052000000,3,0.999504983,0.016709303,0.026583266,-0.001977765,1,0
1779390368062,414386.062000000,3,0.999502718,0.016891209,0.026554178,-0.001977366,1,0
1779390368082,414386.082000000,3,0.999493301,0.017242789,0.026678864,-0.002002349,1,0
1779390368092,414386.092000000,3,0.999497831,0.017258314,0.026498139,-0.002028067,1,0
1779390368112,414386.112000000,3,0.999501646,0.017290905,0.026329398,-0.002065048,1,0
1779390368122,414386.122000000,3,0.999500930,0.017283581,0.026360651,-0.002056047,1,0
1779390368142,414386.142000000,3,0.999502122,0.017289139,0.026313575,-0.002056325,1,0
1779390368152,414386.152000000,3,0.999500751,0.017305875,0.026352929,-0.002056887,1,0
1779390368172,414386.172000000,3,0.999501765,0.017236385,0.026361477,-0.002063107,1,0
1779390368182,414386.182000000,3,0.999500632,0.017316634,0.026350252,-0.002059889,1,0
1779390368192,414386.192000000,3,0.999499559,0.017428380,0.026318597,-0.002062395,1,0
1779390368212,414386.212000000,3,0.999499023,0.017400458,0.026356194,-0.002071558,1,0
1779390368222,414386.222000000,3,0.999499559,0.017326713,0.026384071,-0.002070492,1,0
1779390368242,414386.242000000,3,0.999498904,0.017405989,0.026358308,-0.002065910,1,0
1779390368252,414386.252000000,3,0.999498367,0.017442768,0.026353989,-0.002067460,1,0
1779390368272,414386.272000000,3,0.999499023,0.017312119,0.026414139,-0.002060711,1,0
1779390368282,414386.282000000,3,0.999498904,0.017322129,0.026413716,-0.002055792,1,0
1779390368302,414386.302000000,3,0.999497354,0.017413424,0.026413033,-0.002049926,1,0
1779390368312,414386.312000000,3,0.999497533,0.017349336,0.026447600,-0.002045860,1,0
1779390368332,414386.332000000,3,0.999498010,0.017298365,0.026464675,-0.002036504,1,0
1779390368342,414386.342000000,3,0.999497712,0.017362187,0.026433541,-0.002037418,1,0
1779390368352,414386.352000000,3,0.999497354,0.017390713,0.026427098,-0.002040016,1,0
1779390368372,414386.372000000,3,0.999498367,0.017275140,0.026466131,-0.002033726,1,0
1779390368382,414386.382000000,3,0.999497950,0.017309703,0.026459310,-0.002032112,1,0
1779390368392,414386.392000000,3,0.999497235,0.017387243,0.026434362,-0.002038449,1,0
1779390368402,414386.402000000,3,0.999496698,0.017412908,0.026437070,-0.002042067,1,0
1779390368412,414386.412000000,3,0.999496996,0.017341174,0.026472727,-0.002043719,1,0
1779390368432,414386.432000000,3,0.999497354,0.017272349,0.026506111,-0.002043294,1,0
1779390368442,414386.442000000,3,0.999496877,0.017341837,0.026476916,-0.002046716,1,0
1779390368462,414386.462000000,3,0.999497414,0.017287904,0.026493188,-0.002048167,1,0
1779390368472,414386.472000000,3,0.999498546,0.017188566,0.026515644,-0.002040617,1,0
1779390368482,414386.482000000,3,0.999499381,0.017155195,0.026505005,-0.002030918,1,0
1779390368502,414386.502000000,3,0.999499679,0.017201170,0.026464324,-0.002023560,1,0
1779390368512,414386.512000000,3,0.999500394,0.017135983,0.026481006,-0.002019292,1,0
1779390368532,414386.532000000,3,0.999500871,0.017107954,0.026481301,-0.002007986,1,0
1779390368542,414386.542000000,3,0.999500275,0.017187173,0.026454173,-0.002008844,1,0
1779390368562,414386.562000000,3,0.999499738,0.017181654,0.026475929,-0.002015970,1,0
1779390368572,414386.572000000,3,0.999500036,0.017132685,0.026497573,-0.002013328,1,0
1779390368592,414386.592000000,3,0.999498785,0.017268226,0.026456913,-0.002017784,1,0
1779390368602,414386.602000000,3,0.999498069,0.017320637,0.026448257,-0.002024983,1,0
1779390368622,414386.622000000,3,0.999498963,0.017225355,0.026475657,-0.002022292,1,0
1779390368632,414386.632000000,3,0.999498904,0.017263144,0.026453556,-0.002022713,1,0
1779390368642,414386.642000000,3,0.999498427,0.017343720,0.026419183,-0.002026780,1,0
1779390368662,414386.662000000,3,0.999498129,0.017316397,0.026447548,-0.002034083,1,0
1779390368672,414386.672000000,3,0.999498427,0.017273512,0.026464911,-0.002034861,1,0
1779390368692,414386.692000000,3,0.999500632,0.017321443,0.026348913,-0.002054378,1,0
1779390368702,414386.702000000,3,0.999499798,0.017393813,0.026332036,-0.002052335,1,0
1779390368722,414386.722000000,3,0.999500871,0.017327510,0.026335068,-0.002042971,1,0
1779390368732,414386.732000000,3,0.999500871,0.017333200,0.026331753,-0.002042639,1,0
1779390368752,414386.752000000,3,0.999501109,0.017341547,0.026316412,-0.002050869,1,0
1779390368762,414386.762000000,3,0.999501169,0.017289659,0.026349563,-0.002049665,1,0
1779390368772,414386.772000000,3,0.999501288,0.017266963,0.026359795,-0.002044853,1,0
1779390368792,414386.792000000,3,0.999500394,0.017385816,0.026317207,-0.002039557,1,0
1779390368802,414386.802000000,3,0.999500334,0.017382666,0.026319576,-0.002044354,1,0
1779390368822,414386.822000000,3,0.999501586,0.017269753,0.026345866,-0.002048499,1,0
1779390368832,414386.832000000,3,0.999500871,0.017317632,0.026341248,-0.002048199,1,0
1779390368852,414386.852000000,3,0.999499142,0.017430281,0.026331995,-0.002061827,1,0
1779390368862,414386.862000000,3,0.999499321,0.017374441,0.026361909,-0.002068117,1,0
1779390368882,414386.882000000,3,0.999499321,0.017354496,0.026374595,-0.002073495,1,0
1779390368892,414386.892000000,3,0.999499440,0.017403975,0.026337078,-0.002077671,1,0
1779390368912,414386.912000000,3,0.999498546,0.017364355,0.026397139,-0.002092795,1,0
1779390368922,414386.922000000,3,0.999498606,0.017325416,0.026420200,-0.002090403,1,0
1779390368932,414386.932000000,3,0.999498069,0.017363206,0.026414890,-0.002084569,1,0
1779390368952,414386.952000000,3,0.999498188,0.017422093,0.026372321,-0.002077882,1,0
1779390368962,414386.962000000,3,0.999499083,0.017342322,0.026391404,-0.002082902,1,0
1779390368982,414386.982000000,3,0.999500692,0.017277401,0.026372410,-0.002078509,1,0
1779390368992,414386.992000000,3,0.999500215,0.017346229,0.026347043,-0.002076022,1,0
1779390369012,414387.012000000,3,0.999493718,0.017496020,0.026491098,-0.002105010,1,0
1779390369022,414387.022000000,3,0.999494255,0.017489990,0.026474014,-0.002108798,1,0
1779390369042,414387.042000000,3,0.999492466,0.017632047,0.026446974,-0.002109809,1,0
1779390369052,414387.052000000,3,0.999492884,0.017630158,0.026433544,-0.002114297,1,0
1779390369062,414387.062000000,3,0.999493718,0.017548235,0.026454512,-0.002121162,1,0
1779390369082,414387.082000000,3,0.999494791,0.017483540,0.026458237,-0.002122152,1,0
1779390369092,414387.092000000,3,0.999494135,0.017559746,0.026430989,-0.002122726,1,0
1779390369112,414387.112000000,3,0.999494016,0.017546535,0.026444228,-0.002129029,1,0
1779390369122,414387.122000000,3,0.999494851,0.017452424,0.026474332,-0.002129968,1,0
1779390369142,414387.142000000,3,0.999495506,0.017438516,0.026458787,-0.002135548,1,0
1779390369152,414387.152000000,3,0.999495506,0.017441355,0.026456404,-0.002136283,1,0
1779390369172,414387.172000000,3,0.999496639,0.017344406,0.026478523,-0.002133319,1,0
1779390369182,414387.182000000,3,0.999496460,0.017378364,0.026463974,-0.002127537,1,0
1779390369202,414387.202000000,3,0.999495089,0.017486855,0.026443478,-0.002131494,1,0
1779390369212,414387.212000000,3,0.999495625,0.017420860,0.026465571,-0.002136631,1,0
1779390369222,414387.222000000,3,0.999496102,0.017363600,0.026484782,-0.002135850,1,0
1779390369242,414387.242000000,3,0.999495327,0.017494913,0.026427785,-0.002132383,1,0
1779390369252,414387.252000000,3,0.999494791,0.017553089,0.026409052,-0.002135000,1,0
1779390369272,414387.272000000,3,0.999495506,0.017468758,0.026438676,-0.002146305,1,0
1779390369282,414387.282000000,3,0.999495208,0.017493863,0.026431611,-0.002148261,1,0
1779390369302,414387.302000000,3,0.999492884,0.017626859,0.026431648,-0.002154309,1,0
1779390369312,414387.312000000,3,0.999492347,0.017599652,0.026469974,-0.002161680,1,0
1779390369332,414387.332000000,3,0.999491572,0.017610291,0.026490921,-0.002168675,1,0
1779390369342,414387.342000000,3,0.999490619,0.017704869,0.026463773,-0.002175862,1,0
1779390369352,414387.352000000,3,0.999489903,0.017745059,0.026463404,-0.002182834,1,0
1779390369372,414387.372000000,3,0.999490857,0.017614333,0.026514173,-0.002190419,1,0
1779390369382,414387.382000000,3,0.999491155,0.017619818,0.026499197,-0.002187904,1,0
1779390369402,414387.402000000,3,0.999491155,0.017703855,0.026443409,-0.002183558,1,0
1779390369412,414387.412000000,3,0.999492168,0.017639829,0.026448444,-0.002184375,1,0
1779390369432,414387.432000000,3,0.999493420,0.017586878,0.026436331,-0.002175449,1,0
1779390369442,414387.442000000,3,0.999493182,0.017656432,0.026399415,-0.002169394,1,0
1779390369462,414387.462000000,3,0.999492645,0.017661935,0.026415346,-0.002167359,1,0
1779390369472,414387.472000000,3,0.999493062,0.017604601,0.026437549,-0.002169995,1,0
1779390369502,414387.502000000,3,0.999492943,0.017644202,0.026416725,-0.002174856,1,0
1779390369512,414387.512000000,3,0.999493659,0.017567342,0.026438836,-0.002182639,1,0
1779390369532,414387.532000000,3,0.999493539,0.017556228,0.026451798,-0.002188511,1,0
1779390369542,414387.542000000,3,0.999492347,0.017662229,0.026424820,-0.002188380,1,0
1779390369562,414387.562000000,3,0.999491632,0.017662367,0.026452590,-0.002194501,1,0
1779390369572,414387.572000000,3,0.999492347,0.017587051,0.026474513,-0.002195007,1,0
1779390369592,414387.592000000,3,0.999492109,0.017644055,0.026446640,-0.002193877,1,0
1779390369602,414387.602000000,3,0.999491811,0.017654909,0.026449582,-0.002195206,1,0
1779390369622,414387.622000000,3,0.999493301,0.017524127,0.026479909,-0.002191806,1,0
1779390369632,414387.632000000,3,0.999492943,0.017555170,0.026473729,-0.002184674,1,0
1779390369642,414387.642000000,3,0.999492228,0.017627463,0.026453773,-0.002179259,1,0
1779390369662,414387.662000000,3,0.999492824,0.017556839,0.026478691,-0.002178887,1,0
1779390369672,414387.672000000,3,0.999493480,0.017481897,0.026502423,-0.002179113,1,0
1779390369692,414387.692000000,3,0.999492645,0.017557684,0.026486034,-0.002171780,1,0
1779390369702,414387.702000000,3,0.999492109,0.017607644,0.026473131,-0.002171017,1,0
1779390369722,414387.722000000,3,0.999492526,0.017550355,0.026495362,-0.002169396,1,0
1779390369732,414387.732000000,3,0.999493062,0.017550498,0.026473746,-0.002170103,1,0
1779390369752,414387.752000000,3,0.999493599,0.017566010,0.026442435,-0.002175648,1,0
1779390369762,414387.762000000,3,0.999494672,0.017489620,0.026453547,-0.002179228,1,0
1779390369782,414387.782000000,3,0.999495447,0.017469889,0.026436586,-0.002174199,1,0
1779390369792,414387.792000000,3,0.999495029,0.017544990,0.026404252,-0.002173805,1,0
1779390369802,414387.802000000,3,0.999494791,0.017566212,0.026398195,-0.002178552,1,0
1779390369822,414387.822000000,3,0.999496162,0.017377958,0.026469804,-0.002180661,1,0
1779390369832,414387.832000000,3,0.999496400,0.017356979,0.026474465,-0.002179698,1,0
1779390369852,414387.852000000,3,0.999496162,0.017426819,0.026438391,-0.002188926,1,0
1779390369862,414387.862000000,3,0.999496222,0.017349562,0.026484860,-0.002190607,1,0
1779390369882,414387.882000000,3,0.999496758,0.017247768,0.026530957,-0.002190629,1,0
1779390369892,414387.892000000,3,0.999495566,0.017320493,0.026529001,-0.002192195,1,0
1779390369912,414387.912000000,3,0.999494374,0.017325645,0.026571495,-0.002198005,1,0
1779390369922,414387.922000000,3,0.999494314,0.017273223,0.026606118,-0.002196603,1,0
1779390369932,414387.932000000,3,0.999494374,0.017289864,0.026594529,-0.002197839,1,0
1779390369952,414387.952000000,3,0.999492943,0.017430739,0.026554361,-0.002207197,1,0
1779390369962,414387.962000000,3,0.999493182,0.017392099,0.026571354,-0.002206665,1,0
1779390369982,414387.982000000,3,0.999493301,0.017426183,0.026545990,-0.002197341,1,0
