FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,01/01/70 00:00:00.000000000
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:estRoll,Timeseries,100Hz,,,,,,
inertial-6286.188861:estRoll:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estPitch,Timeseries,100Hz,,,,,,
inertial-6286.188861:estPitch:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estYaw,Timeseries,100Hz,,,,,,
inertial-6286.188861:estYaw:valid,ValidFlag,100Hz,,,,,,

DATA_START
Time,inertial-6286.188861:estRoll,inertial-6286.188861:estRoll:valid,inertial-6286.188861:estPitch,inertial-6286.188861:estPitch:valid,inertial-6286.188861:estYaw,inertial-6286.188861:estYaw:valid
1777499296343197696,0.0009220090578310192,1,-0.005311425309628248,1,-0.001132349716499448,1
1777499296353425920,0.0009287798893637955,1,-0.005307815503329039,1,-0.001132202334702015,1
1777499296363866368,0.000933483534026891,1,-0.005311056971549988,1,-0.001135475235059857,1
1777499296374286592,0.0009301708778366446,1,-0.005310178734362125,1,-0.001143223256804049,1
1777499296384687104,0.0009293789626099169,1,-0.005315501242876053,1,-0.001152913318946958,1
1777499296395067392,0.0009259149665012956,1,-0.005318476818501949,1,-0.001162061118520796,1
1777499296405427712,0.000922780716791749,1,-0.005320942029356956,1,-0.001165030989795923,1
1777499296415768064,0.0009165197261609137,1,-0.005317659117281437,1,-0.001170219387859106,1
1777499296426088192,0.0009164832881651819,1,-0.005323185119777918,1,-0.001174107892438769,1
1777499296436388352,0.000909223745111376,1,-0.00532449409365654,1,-0.0011758889304474,1
1777499296446668544,0.0009077007416635752,1,-0.005316335707902908,1,-0.001178060658276081,1
1777499296456928768,0.0009077982977032661,1,-0.005310848355293274,1,-0.00118148687761277,1
1777499296467172096,0.0009026259067468345,1,-0.005310884676873684,1,-0.001185913803055882,1
1777499296477395456,0.0009000725112855434,1,-0.005310310050845146,1,-0.001190802431665361,1
1777499296487599104,0.0008996253600344062,1,-0.005303580779582262,1,-0.001184555585496128,1
1777499296497782784,0.0008895481005311012,1,-0.005298042669892311,1,-0.001186853973194957,1
1777499296507946752,0.0008853453909978271,1,-0.005289933644235134,1,-0.001183865126222372,1
1777499296518090752,0.0008797538466751575,1,-0.005296278279274702,1,-0.00118325708899647,1
1777499296528215296,0.0008854365441948175,1,-0.005298611242324114,1,-0.001181453466415405,1
1777499296538319872,0.0008893331978470087,1,-0.005294255446642637,1,-0.001183255109935999,1
1777499296548405760,0.0008851229213178158,1,-0.005291351582854986,1,-0.001178596634417772,1
1777499296558471680,0.0008781122742220759,1,-0.005287899170070887,1,-0.00117538683116436,1
1777499296568517632,0.0008795222383923829,1,-0.005289094522595406,1,-0.001172407763078809,1
1777499296578544128,0.0008789089042693377,1,-0.005289276130497456,1,-0.001161097548902035,1
1777499296588551168,0.0008756560855545104,1,-0.005288824904710054,1,-0.001153600285761058,1
1777499296598769920,0.0008739859331399202,1,-0.005282072350382805,1,-0.001147443545050919,1
1777499296609200384,0.0008744782535359263,1,-0.00528631778433919,1,-0.001143408706411719,1
1777499296619610368,0.0008730296976864338,1,-0.005282014142721891,1,-0.001140523352660239,1
1777499296630000128,0.0008737095049582422,1,-0.005282455589622259,1,-0.001145802554674447,1
1777499296640369664,0.0008708970854058862,1,-0.005278465338051319,1,-0.001150811556726694,1
1777499296650720256,0.0008764761150814593,1,-0.005277196411043406,1,-0.001158695784397423,1
1777499296661050880,0.0008766935206949711,1,-0.005270786583423615,1,-0.001168953720480204,1
1777499296671361280,0.0008765729144215584,1,-0.005280441138893366,1,-0.001179713290184736,1
1777499296681651712,0.0008732086280360818,1,-0.005283319856971502,1,-0.001192118972539902,1
1777499296691922432,0.0008677089936099946,1,-0.005287811160087585,1,-0.001197832520119846,1
1777499296702173440,0.0008687643567100167,1,-0.005288468208163977,1,-0.001206816406920552,1
1777499296712404224,0.0008622368914075196,1,-0.005286207888275385,1,-0.001207992667332292,1
1777499296722615040,0.0008578250417485833,1,-0.005283629056066275,1,-0.001210421323776245,1
1777499296732806912,0.0008533189538866282,1,-0.005288339219987392,1,-0.00120708835311234,1
1777499296742978816,0.0008554012165404856,1,-0.005298104602843523,1,-0.00119665393140167,1
1777499296753131008,0.0008657007711008191,1,-0.005303526762872934,1,-0.001191048417240381,1
1777499296763263488,0.0008674659766256809,1,-0.005299356766045094,1,-0.00118339597247541,1
1777499296773376000,0.0008697969606146216,1,-0.005290715489536524,1,-0.001172817661426961,1
1777499296783468800,0.000867528491653502,1,-0.00528728449717164,1,-0.001169383060187101,1
1777499296793544704,0.0008671882096678019,1,-0.005284630227833986,1,-0.001163278124295175,1
1777499296803604480,0.0008635311969555914,1,-0.00528191402554512,1,-0.001166554633527994,1
1777499296813644800,0.0008680090541020036,1,-0.005284991580992937,1,-0.001162763684988022,1
1777499296823665664,0.000860170868691057,1,-0.005287617444992065,1,-0.001160977408289909,1
1777499296833666816,0.0008565561729483306,1,-0.005286735016852617,1,-0.001168858492746949,1
1777499296843878656,0.0008577906410209835,1,-0.005281778052449226,1,-0.001173766911961138,1
1777499296854300416,0.000857975916005671,1,-0.005273747723549604,1,-0.001180078135803342,1
1777499296864701696,0.0008562856819480658,1,-0.005277443211525679,1,-0.001184664433822036,1
1777499296875082752,0.0008565812604501843,1,-0.005275131668895483,1,-0.001186646870337427,1
1777499296885443328,0.0008592717931605875,1,-0.005273743998259306,1,-0.001191107905469835,1
1777499296895785216,0.0008436820935457945,1,-0.005274057388305664,1,-0.001196489669382572,1
1777499296906106624,0.000833930738735944,1,-0.005280014127492905,1,-0.001197231351397932,1
1777499296916408064,0.0008335474412888288,1,-0.005270699039101601,1,-0.00119914032984525,1
1777499296926689536,0.0008301935158669949,1,-0.005276740062981844,1,-0.001211214228533208,1
1777499296936951040,0.0008243797929026186,1,-0.005277945194393396,1,-0.001224788837134838,1
1777499296947191808,0.0008131269714795053,1,-0.005273919086903334,1,-0.001247791689820588,1
1777499296957412608,0.0007955370238050818,1,-0.005263172090053558,1,-0.0012782335979864,1
1777499296967613696,0.0007746712653897703,1,-0.005253012757748365,1,-0.00131428858730942,1
1777499296977794816,0.0007951252046041191,1,-0.005263334140181541,1,-0.001356043852865696,1
1777499296987956224,0.0007886270759627223,1,-0.00526589946821332,1,-0.001406398136168718,1
1777499296998097408,0.0007886653766036034,1,-0.0052643115632236,1,-0.001453355886042118,1
1777499297008218880,0.0007755956030450761,1,-0.005266484338790178,1,-0.001497259363532066,1
1777499297018320384,0.0007674911757931113,1,-0.005259796511381865,1,-0.001525755156762898,1
1777499297028402432,0.0007644895231351256,1,-0.005254730116575956,1,-0.001538706826977432,1
1777499297038464512,0.0007540294318459928,1,-0.005248846020549536,1,-0.001532575464807451,1
1777499297048506880,0.000755320827011019,1,-0.005241317208856344,1,-0.001509463647380471,1
1777499297058530560,0.0007625020225532353,1,-0.005246479064226151,1,-0.001475547673180699,1
1777499297068534784,0.0007669570622965693,1,-0.005241316743195057,1,-0.001430403208360076,1
1777499297078519040,0.0007776361890137196,1,-0.005247514694929123,1,-0.001374082989059389,1
1777499297088720640,0.0007886126986704767,1,-0.005252228118479252,1,-0.001318462891504169,1
1777499297099138816,0.0007951325387693942,1,-0.005260753445327282,1,-0.001273032161407173,1
1777499297109537024,0.0008079587132669985,1,-0.005265149753540754,1,-0.001240219571627676,1
1777499297119915008,0.0008065860602073371,1,-0.00526127265766263,1,-0.001211968599818647,1
1777499297130273536,0.0008031374891288579,1,-0.005268307868391275,1,-0.001193605363368988,1
1777499297140611328,0.0008068698807619512,1,-0.005266443826258183,1,-0.001183652435429394,1
1777499297150929152,0.0008109197369776666,1,-0.005265876185148954,1,-0.001191538060083985,1
1777499297161227264,0.0008179424912668765,1,-0.005260217934846878,1,-0.001201904844492674,1
1777499297171504640,0.0008173967944458127,1,-0.005254390649497509,1,-0.001220038742758334,1
1777499297181762048,0.0008081545820459723,1,-0.005249137990176678,1,-0.001236547715961933,1
1777499297191999488,0.0008194805704988539,1,-0.005256726872175932,1,-0.001256614574231207,1
1777499297202216960,0.0008193039684556425,1,-0.005240123718976974,1,-0.001276031835004687,1
1777499297212414464,0.0008194895344786346,1,-0.005249007605016232,1,-0.001298088114708662,1
1777499297222592256,0.0008195011178031564,1,-0.005231922492384911,1,-0.001317029935307801,1
1777499297232750080,0.0008154520764946938,1,-0.005232114344835281,1,-0.001341576571576297,1
1777499297242891264,0.0008131935028359294,1,-0.005223032087087631,1,-0.001365188276395202,1
1777499297253012736,0.0008103918517008424,1,-0.005213121883571148,1,-0.001385405194014311,1
1777499297263114496,0.0008050957694649696,1,-0.005213549360632896,1,-0.001396937412209809,1
1777499297273196800,0.0008053945493884385,1,-0.005204724613577127,1,-0.001408561947755516,1
1777499297283259392,0.0007970982696861029,1,-0.005205899942666292,1,-0.001426174305379391,1
1777499297293302272,0.0007929346174933016,1,-0.005202014930546284,1,-0.001443482935428619,1
1777499297303325696,0.0007894620066508651,1,-0.005201170686632395,1,-0.001462537911720574,1
1777499297313329408,0.0007889598491601646,1,-0.005208506248891354,1,-0.001475982484407723,1
1777499297323313920,0.0007934410241432488,1,-0.005218338221311569,1,-0.001489802030846477,1
1777499297333278720,0.0007945563411340117,1,-0.005221749190241098,1,-0.001497380435466766,1
1777499297343696640,0.0007874095463193953,1,-0.005221297033131123,1,-0.001492814975790679,1
1777499297354094336,0.0007830564863979816,1,-0.005224600434303284,1,-0.001494755386374891,1
1777499297364472064,0.0007803165935911238,1,-0.005220285151153803,1,-0.001499036210589111,1
1777499297374829312,0.0007756844279356301,1,-0.005223492626100779,1,-0.001520100864581764,1
1777499297385166592,0.0007787069189362228,1,-0.005227792076766491,1,-0.001554435817524791,1
1777499297395483648,0.0007791738025844097,1,-0.00523144518956542,1,-0.001596728921867907,1
1777499297405780480,0.0007815133430995047,1,-0.005235106684267521,1,-0.001650298130698502,1
1777499297416057344,0.0007880495977587998,1,-0.005233807489275932,1,-0.001716473489068449,1
1777499297426313984,0.0007825307548046112,1,-0.005228535272181034,1,-0.001780823105946183,1
1777499297436550400,0.0007738493732176721,1,-0.005210084840655327,1,-0.001850971137173474,1
1777499297446769920,0.0007557729841209948,1,-0.005224257241934538,1,-0.001918438472785056,1
1777499297456969472,0.0007431711419485509,1,-0.005223677959293127,1,-0.001982251182198524,1
1777499297467148800,0.0007441351772285998,1,-0.005233322270214558,1,-0.002031342824921012,1
1777499297477308672,0.0007527603302150965,1,-0.005257376935333014,1,-0.002055583521723747,1
1777499297487449344,0.0007610413595102727,1,-0.005239373538643122,1,-0.002058862475678325,1
1777499297497570048,0.0007704130257479846,1,-0.005244040861725807,1,-0.002052686410024762,1
1777499297507671296,0.0007860605255700648,1,-0.005252028349786997,1,-0.002031236654147506,1
1777499297517752576,0.0008100296254269779,1,-0.005262035876512527,1,-0.001997393788769841,1
1777499297527814912,0.0008408582070842385,1,-0.00528178783133626,1,-0.001953717553988099,1
1777499297537857536,0.0008728400571271777,1,-0.005313043016940355,1,-0.001898719347082078,1
1777499297547880704,0.0008796263136900961,1,-0.00532212108373642,1,-0.001845290185883641,1
1777499297557884416,0.0009331201435998082,1,-0.005365836434066296,1,-0.001793008996173739,1
1777499297567868416,0.0008453096961602569,1,-0.005423829425126314,1,-0.001762967789545655,1
1777499297577833216,0.0008921634871512651,1,-0.005469891242682934,1,-0.00174280465580523,1
1777499297588011264,0.0009148821118287742,1,-0.005496844183653593,1,-0.001752801006659865,1
1777499297598401792,0.0008599800057709217,1,-0.005591720342636108,1,-0.00179226859472692,1
1777499297608772352,0.0008279759786091745,1,-0.005649822764098644,1,-0.001848614891059697,1
1777499297619122944,0.0008608191856183112,1,-0.005762897897511721,1,-0.001924897078424692,1
1777499297629453824,0.0008085908484645188,1,-0.005826800130307674,1,-0.002016756217926741,1
1777499297639764224,0.0007766003254801035,1,-0.00596277043223381,1,-0.002102778991684318,1
1777499297650054656,0.0007276535034179688,1,-0.006092805881053209,1,-0.002151269000023603,1
1777499297660325120,0.0006687568384222686,1,-0.006223158910870552,1,-0.002199888462200761,1
1777499297670575616,0.0006954786367714405,1,-0.006347996182739735,1,-0.002250487916171551,1
1777499297680808192,0.0007294164970517159,1,-0.006458453368395567,1,-0.002281427616253495,1
1777499297691020800,0.0007758848369121552,1,-0.00654549989849329,1,-0.002299133921042085,1
1777499297701213184,0.0008050325559452176,1,-0.00662526860833168,1,-0.00230905506759882,1
1777499297711385600,0.0008476885850541294,1,-0.006712427828460932,1,-0.002285692142322659,1
1777499297721538304,0.0009666518890298903,1,-0.006808079779148102,1,-0.002212535357102752,1
1777499297731671296,0.001050128485076129,1,-0.006864045280963182,1,-0.002058602403849363,1
1777499297741784064,0.001103962888009846,1,-0.006924764718860388,1,-0.001806037384085357,1
1777499297751877120,0.001113937818445265,1,-0.006970208138227463,1,-0.0014684007037431,1
1777499297761950976,0.001112972851842642,1,-0.006986887194216251,1,-0.001117982668802142,1
1777499297772004864,0.001156482147052884,1,-0.007064670324325562,1,-0.0007760081789456308,1
1777499297782039552,0.001205433974973857,1,-0.007066445425152779,1,-0.0004389114619698375,1
1777499297792054528,0.001263122190721333,1,-0.007096176035702229,1,-0.000114440503239166,1
1777499297802049792,0.001255090697668493,1,-0.007103268522769213,1,0.0001823037746362388,1
1777499297812025600,0.001250383909791708,1,-0.007111828774213791,1,0.0004369414527900517,1
1777499297821981696,0.001237417105585337,1,-0.00712347449734807,1,0.0006386713357642293,1
1777499297832151552,0.001257200492545962,1,-0.007149704732000828,1,0.0007831252878531814,1
1777499297842534656,0.001272887573577464,1,-0.007186215370893478,1,0.0008685343200340867,1
1777499297852897536,0.00125878700055182,1,-0.007210958749055862,1,0.0008918596431612968,1
1777499297863240192,0.001228182925842702,1,-0.007206428330391645,1,0.0008775349706411362,1
1777499297873563136,0.001187409390695393,1,-0.007224697154015303,1,0.0008429215522482991,1
1777499297883866368,0.001170046278275549,1,-0.007219329010695219,1,0.0008039158419705927,1
1777499297894149888,0.001167653826996684,1,-0.00722784735262394,1,0.0007759236032143235,1
1777499297904412928,0.001159450155682862,1,-0.007232992444187403,1,0.0007490900461561978,1
1777499297914656256,0.001160986139439046,1,-0.007239954546093941,1,0.0007254005176946521,1
1777499297924879616,0.001152480719611049,1,-0.007234747987240553,1,0.0007020837510935962,1
1777499297935083008,0.001158266677521169,1,-0.00724391732364893,1,0.0006896998384036124,1
1777499297945266944,0.0011636276030913,1,-0.007249477785080671,1,0.0007015567971393466,1
1777499297955431680,0.001180429710075259,1,-0.007255979347974062,1,0.0007388703525066376,1
1777499297965576704,0.001192305237054825,1,-0.007261848542839289,1,0.0007862694328650832,1
1777499297975702016,0.001199397724121809,1,-0.007263529114425182,1,0.0008280904730781913,1
1777499297985807616,0.001205352367833257,1,-0.007265329360961914,1,0.0008663690532557666,1
1777499297995893504,0.001296509173698723,1,-0.007255927193909883,1,0.0008809334831312299,1
1777499298005959680,0.001337763969786465,1,-0.007296510972082615,1,0.0009008334018290043,1
1777499298016008960,0.001236952026374638,1,-0.007260553073137999,1,0.0008849203586578369,1
1777499298026041344,0.001201742445118725,1,-0.007283186540007591,1,0.0008708867826499045,1
1777499298036054528,0.001254396047443151,1,-0.007273508235812187,1,0.000837276631500572,1
1777499298046048256,0.001317527261562645,1,-0.007283710408955812,1,0.0007892270805314183,1
1777499298056022528,0.001383655704557896,1,-0.007425777148455381,1,0.000713612069375813,1
1777499298065977600,0.001357711153104901,1,-0.00737671134993434,1,0.0006589505937881768,1
1777499298076143616,0.001255192793905735,1,-0.007443891372531652,1,0.0005893560592085123,1
1777499298086520064,0.001312245614826679,1,-0.007361830212175846,1,0.0005510261398740113,1
1777499298096876288,0.001215249998494983,1,-0.007345560472458601,1,0.0005258168093860149,1
1777499298107212288,0.001213047886267304,1,-0.007317533250898123,1,0.0005539359990507364,1
1777499298117528576,0.001252451213076711,1,-0.007341312244534492,1,0.0005962509312666953,1
1777499298127824896,0.001241053454577923,1,-0.007304093800485134,1,0.0006493874243460596,1
1777499298138101248,0.001247340580448508,1,-0.007333165034651756,1,0.0007014160510152578,1
1777499298148357376,0.001249978435225785,1,-0.007296504452824593,1,0.0007543523679487407,1
1777499298158593536,0.001262854435481131,1,-0.007328621577471495,1,0.0008024348644539714,1
1777499298168809728,0.001237454358488321,1,-0.00737305311486125,1,0.0008491130429320037,1
1777499298179006208,0.001321298768743873,1,-0.007472991477698088,1,0.0008828066638670862,1
1777499298189182720,0.001330502796918154,1,-0.007350645493716002,1,0.0009095733403228223,1
1777499298199339776,0.001315593253821135,1,-0.007389114703983068,1,0.0009046333143487573,1
1777499298209476608,0.001265366678126156,1,-0.007302385754883289,1,0.0008841127855703235,1
1777499298219593728,0.001265014288946986,1,-0.007355839945375919,1,0.0008428320288658142,1
1777499298229690880,0.001244499813765287,1,-0.007329377811402082,1,0.0008123139850795269,1
1777499298239768576,0.001273673144169152,1,-0.007356255315244198,1,0.0007809089729562402,1
1777499298249828608,0.001251497655175626,1,-0.007352221291512251,1,0.0007601253455504775,1
1777499298259871744,0.001263446640223265,1,-0.007358238566666842,1,0.0007466833340004086,1
1777499298269895424,0.001259268843568861,1,-0.007346253376454115,1,0.0007435373263433576,1
1777499298279899904,0.001274857087992132,1,-0.007363374345004559,1,0.0007526886183768511,1
1777499298289885184,0.001261353609152138,1,-0.007351862266659737,1,0.0007624700083397329,1
1777499298299851008,0.001266981358639896,1,-0.007371210493147373,1,0.0007799183367751539,1
1777499298309797376,0.001276339986361563,1,-0.007365875411778688,1,0.0008025153074413538,1
1777499298319958016,0.001271402346901596,1,-0.007377409841865301,1,0.0008186815539374948,1
1777499298330332928,0.001279805786907673,1,-0.007383055053651333,1,0.000832960125990212,1
1777499298340687616,0.001271751010790467,1,-0.007370918523520231,1,0.0008355569443665445,1
1777499298351022336,0.001273326692171395,1,-0.007382199168205261,1,0.00082305510295555,1
1777499298361337856,0.001264105550944805,1,-0.007374871522188187,1,0.0008019236847758293,1
1777499298371632896,0.001264572609215975,1,-0.007375413551926613,1,0.0007747368072159588,1
1777499298381908224,0.001257835072465241,1,-0.007366951555013657,1,0.0007489591953344643,1
1777499298392163584,0.001259659882634878,1,-0.007373896427452564,1,0.0007201518164947629,1
1777499298402399232,0.001271188841201365,1,-0.007368196733295918,1,0.0007006035302765667,1
1777499298412614912,0.001275949878618121,1,-0.007378547452390194,1,0.0006964149069972336,1
1777499298422810624,0.001270019565708935,1,-0.007370950654149055,1,0.0007020481862127781,1
1777499298432986112,0.001272566034458578,1,-0.007365449331700802,1,0.0007079739007167518,1
1777499298443142912,0.001281759003177285,1,-0.007369083818048239,1,0.0007275577518157661,1
1777499298453279744,0.001289778505451977,1,-0.007376247551292181,1,0.0007536016055382788,1
1777499298463399424,0.001293886452913284,1,-0.007382512092590332,1,0.0007818078156560659,1
1777499298473499648,0.001297665061429143,1,-0.007390819024294615,1,0.0008078853134065866,1
1777499298483580160,0.001301582902669907,1,-0.007402648217976093,1,0.0008395217591896653,1
1777499298493640960,0.001295529771596193,1,-0.007408556062728167,1,0.0008648618240840733,1
1777499298503683072,0.001284126075915992,1,-0.007417942862957716,1,0.0008604408940300345,1
1777499298513705472,0.00130013027228415,1,-0.00741463340818882,1,0.0008278103196062148,1
1777499298523708672,0.001317311194725335,1,-0.00742089981213212,1,0.0008159778662957251,1
1777499298533692160,0.001305249985307455,1,-0.007401077076792717,1,0.0008092034258879721,1
1777499298543656960,0.001270855660550296,1,-0.007414999417960644,1,0.0007961406372487545,1
1777499298553602304,0.001275754417292774,1,-0.007409033831208944,1,0.0007734227692708373,1
1777499298563528192,0.00128837744705379,1,-0.00742705725133419,1,0.0007399902096949518,1
1777499298573896448,0.001283283927477896,1,-0.007418384775519371,1,0.0007011713460087776,1
1777499298584244736,0.001284342142753303,1,-0.00742210540920496,1,0.0006757003720849752,1
1777499298594573056,0.001297677517868578,1,-0.007414163555949926,1,0.0006685230764560401,1
1777499298604880896,0.001291984692215919,1,-0.007424323353916407,1,0.0006927912472747266,1
1777499298615168768,0.001285855541937053,1,-0.007428485434502363,1,0.0007280837744474411,1
1777499298625436672,0.00129381415899843,1,-0.007435973733663559,1,0.0007554119220003486,1
1777499298635684864,0.001301612821407616,1,-0.007434275466948748,1,0.0007709470810368657,1
1777499298645914624,0.001287098042666912,1,-0.007447315845638514,1,0.000787318916991353,1
1777499298656124416,0.001291535794734955,1,-0.007452661637216806,1,0.0008027851581573486,1
1777499298666314240,0.001292177708819509,1,-0.00745531776919961,1,0.0008191793458536267,1
1777499298676484352,0.001295377383939922,1,-0.007454285398125648,1,0.0008400962105952203,1
1777499298686635008,0.001299371593631804,1,-0.007451644632965326,1,0.000847207847982645,1
1777499298696765696,0.00129840720910579,1,-0.007445076480507851,1,0.000841742439661175,1
1777499298706876160,0.001298442482948303,1,-0.007447804789990187,1,0.0008234684355556965,1
1777499298716967168,0.001286262879148126,1,-0.007455156650394201,1,0.0007941313670016825,1
1777499298727038976,0.001294274930842221,1,-0.007460467983037233,1,0.0007679166737943888,1
1777499298737090816,0.001288214116357267,1,-0.007459609769284725,1,0.0007604678976349533,1
1777499298747123200,0.001292163506150246,1,-0.007457798812538385,1,0.0007588437874801457,1
1777499298757136128,0.00128519011195749,1,-0.00745584350079298,1,0.0007682835566811264,1
1777499298767129088,0.001280834781937301,1,-0.007458532694727182,1,0.000773145817220211,1
1777499298777102592,0.001287114806473255,1,-0.007457760628312826,1,0.0007814981509000063,1
1777499298787056640,0.001288245082832873,1,-0.007460264023393393,1,0.0007813390693627298,1
1777499298796991744,0.001291090506128967,1,-0.007461237721145153,1,0.000786652322858572,1
1777499298806908160,0.001304272445850074,1,-0.007473600097000599,1,0.0007988943834789097,1
1777499298817278720,0.001308977953158319,1,-0.00746961822733283,1,0.0008118405239656568,1
1777499298827629056,0.001313417451456189,1,-0.00746922055259347,1,0.0008184232865460217,1
1777499298837959424,0.001309079467318952,1,-0.007470602635294199,1,0.000816952611785382,1
1777499298848269824,0.001309832441620529,1,-0.007470903918147087,1,0.0008079690742306411,1
1777499298858560000,0.001310347346588969,1,-0.007471979595720768,1,0.0007961258525028825,1
1777499298868829952,0.001308429753407836,1,-0.007470854558050632,1,0.0007779269944876432,1
1777499298879081728,0.001305542187765241,1,-0.007469712290912867,1,0.0007592480978928506,1
1777499298889313792,0.001299612107686698,1,-0.007476437836885452,1,0.0007534963078796864,1
1777499298899525888,0.00129912665579468,1,-0.007477262057363987,1,0.0007489632698707283,1
1777499298909718528,0.00129899859894067,1,-0.007470986340194941,1,0.0007520515937358141,1
1777499298919891200,0.001298142364248633,1,-0.007471983321011066,1,0.0007605156861245632,1
1777499298930044928,0.001301460550166667,1,-0.007472123485058546,1,0.0007677855319343507,1
1777499298940178688,0.001298271585255861,1,-0.007478620857000351,1,0.0007768377545289695,1
1777499298950292992,0.001298039685934782,1,-0.007482489570975304,1,0.0007889632834121585,1
1777499298960387840,0.001299895811825991,1,-0.007489902898669243,1,0.000810708967037499,1
1777499298970462976,0.001299778465181589,1,-0.00749474810436368,1,0.0008267243392765522,1
1777499298980518400,0.001295106718316674,1,-0.007500325329601765,1,0.0008362471708096564,1
1777499298990554368,0.001292561762966216,1,-0.007498959079384804,1,0.0008325346861965954,1
1777499299000570880,0.001290990388952196,1,-0.007496485486626625,1,0.0008249843376688659,1
1777499299010567936,0.001303145429119468,1,-0.007486669812351465,1,0.0008130503701977432,1
1777499299020545792,0.001307199476286769,1,-0.007484541274607182,1,0.0008052117773331702,1
1777499299030504704,0.001306871417909861,1,-0.007478727027773857,1,0.0007931918371468782,1
1777499299040450304,0.001311362371779978,1,-0.007478337269276381,1,0.0007844304200261831,1
1777499299050376704,0.001318820286542177,1,-0.0074788355268538,1,0.0007770401425659657,1
