FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,04/29/26 21:48:16.024968448
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:orientQuaternion,Matrix,100Hz[1x4],,,,,,

DATA_START
Time,inertial-6286.188861:orientQuaternion[0-0],inertial-6286.188861:orientQuaternion[0-1],inertial-6286.188861:orientQuaternion[0-2],inertial-6286.188861:orientQuaternion[0-3]
1777499296024968448,0.999980,-0.001998,-0.001413,-0.005865
1777499296035096832,0.999980,-0.001992,-0.001410,-0.005865
1777499296045205504,0.999980,-0.001990,-0.001411,-0.005864
1777499296055294464,0.999980,-0.001988,-0.001408,-0.005863
1777499296065363712,0.999980,-0.001986,-0.001408,-0.005862
1777499296075413248,0.999980,-0.001985,-0.001405,-0.005860
1777499296085443840,0.999980,-0.001981,-0.001406,-0.005857
1777499296095454976,0.999980,-0.001985,-0.001405,-0.005856
1777499296105446400,0.999980,-0.001986,-0.001401,-0.005854
1777499296115418112,0.999980,-0.001992,-0.001402,-0.005851
1777499296125370368,0.999980,-0.001989,-0.001402,-0.005849
1777499296135303168,0.999980,-0.001989,-0.001404,-0.005847
1777499296145216768,0.999980,-0.001989,-0.001403,-0.005846
1777499296155111168,0.999980,-0.001989,-0.001401,-0.005846
1777499296164995328,0.999980,-0.001988,-0.001400,-0.005847
1777499296174860288,0.999980,-0.001990,-0.001403,-0.005847
1777499296184706048,0.999980,-0.001991,-0.001400,-0.005849
1777499296194532864,0.999980,-0.001992,-0.001401,-0.005849
1777499296204340736,0.999980,-0.001991,-0.001400,-0.005853
1777499296214129152,0.999980,-0.001991,-0.001401,-0.005855
1777499296224132096,0.999980,-0.001989,-0.001403,-0.005858
1777499296234349056,0.999980,-0.001989,-0.001406,-0.005859
1777499296244546560,0.999980,-0.001988,-0.001404,-0.005860
1777499296254724096,0.999980,-0.001991,-0.001404,-0.005858
1777499296264881920,0.999980,-0.001992,-0.001408,-0.005855
1777499296275020032,0.999980,-0.001994,-0.001409,-0.005856
1777499296285138688,0.999980,-0.001993,-0.001408,-0.005855
1777499296295237632,0.999980,-0.001996,-0.001403,-0.005855
1777499296305316864,0.999980,-0.001997,-0.001404,-0.005856
1777499296315376640,0.999980,-0.001998,-0.001399,-0.005857
1777499296325417472,0.999980,-0.001999,-0.001397,-0.005857
1777499296335440128,0.999980,-0.002000,-0.001394,-0.005860
1777499296345445376,0.999980,-0.001997,-0.001394,-0.005860
1777499296355431168,0.999980,-0.001997,-0.001395,-0.005859
1777499296365397504,0.999980,-0.001992,-0.001396,-0.005856
1777499296375344640,0.999980,-0.001993,-0.001398,-0.005854
1777499296385272064,0.999980,-0.001997,-0.001398,-0.005850
1777499296395180032,0.999980,-0.001998,-0.001396,-0.005848
1777499296405068800,0.999980,-0.001997,-0.001394,-0.005847
1777499296414938624,0.999980,-0.001994,-0.001395,-0.005844
1777499296424789504,0.999980,-0.001994,-0.001395,-0.005842
1777499296434621184,0.999980,-0.001996,-0.001394,-0.005840
1777499296444433664,0.999980,-0.001996,-0.001396,-0.005840
1777499296454226432,0.999980,-0.001995,-0.001396,-0.005839
1777499296464232704,0.999980,-0.001991,-0.001394,-0.005839
1777499296474451712,0.999980,-0.001992,-0.001397,-0.005841
1777499296484650752,0.999980,-0.001993,-0.001396,-0.005844
1777499296494830336,0.999980,-0.001994,-0.001399,-0.005849
1777499296504990720,0.999980,-0.001996,-0.001401,-0.005854
1777499296515131392,0.999980,-0.001997,-0.001402,-0.005855
1777499296525252096,0.999980,-0.002000,-0.001400,-0.005858
1777499296535353344,0.999980,-0.002000,-0.001403,-0.005860
1777499296545434880,0.999980,-0.002004,-0.001404,-0.005861
1777499296555496704,0.999980,-0.002005,-0.001399,-0.005862
1777499296565539072,0.999980,-0.002005,-0.001397,-0.005864
1777499296575563520,0.999980,-0.002007,-0.001397,-0.005866
1777499296585569792,0.999980,-0.002009,-0.001396,-0.005868
1777499296595556864,0.999980,-0.002009,-0.001393,-0.005865
1777499296605524480,0.999980,-0.002014,-0.001390,-0.005866
1777499296615472896,0.999980,-0.002016,-0.001386,-0.005865
1777499296625401856,0.999980,-0.002019,-0.001389,-0.005864
1777499296635311360,0.999980,-0.002016,-0.001391,-0.005864
1777499296645201664,0.999980,-0.002014,-0.001388,-0.005864
1777499296655073280,0.999980,-0.002016,-0.001387,-0.005862
1777499296664925952,0.999980,-0.002019,-0.001385,-0.005861
1777499296674759168,0.999980,-0.002019,-0.001387,-0.005859
1777499296684573440,0.999980,-0.002019,-0.001387,-0.005853
1777499296694368000,0.999980,-0.002021,-0.001387,-0.005850
1777499296704143360,0.999980,-0.002022,-0.001383,-0.005847
1777499296714363136,0.999980,-0.002022,-0.001385,-0.005845
1777499296724562944,0.999980,-0.002022,-0.001383,-0.005843
1777499296734742528,0.999980,-0.002022,-0.001383,-0.005846
1777499296744902400,0.999980,-0.002023,-0.001381,-0.005848
1777499296755044096,0.999980,-0.002021,-0.001381,-0.005852
1777499296765166080,0.999980,-0.002020,-0.001378,-0.005857
1777499296775268608,0.999980,-0.002021,-0.001382,-0.005863
1777499296785350912,0.999980,-0.002022,-0.001384,-0.005869
1777499296795414272,0.999980,-0.002025,-0.001386,-0.005872
1777499296805457920,0.999980,-0.002025,-0.001386,-0.005876
1777499296815482112,0.999980,-0.002028,-0.001385,-0.005877
1777499296825486592,0.999980,-0.002030,-0.001384,-0.005878
1777499296835472384,0.999980,-0.002032,-0.001386,-0.005876
1777499296845438720,0.999980,-0.002031,-0.001391,-0.005871
1777499296855386112,0.999980,-0.002026,-0.001394,-0.005868
1777499296865314048,0.999980,-0.002025,-0.001392,-0.005865
1777499296875222528,0.999980,-0.002027,-0.001388,-0.005859
1777499296885111808,0.999980,-0.002028,-0.001387,-0.005858
1777499296894981632,0.999980,-0.002028,-0.001385,-0.005855
1777499296904838400,0.999980,-0.002030,-0.001384,-0.005856
1777499296914676224,0.999980,-0.002028,-0.001385,-0.005854
1777499296924494848,0.999980,-0.002031,-0.001387,-0.005853
1777499296934294272,0.999980,-0.002033,-0.001386,-0.005857
1777499296944075008,0.999980,-0.002033,-0.001384,-0.005860
1777499296954296576,0.999980,-0.002033,-0.001380,-0.005863
1777499296964498176,0.999980,-0.002033,-0.001382,-0.005865
1777499296974679808,0.999980,-0.002033,-0.001380,-0.005866
1777499296984841216,0.999980,-0.002032,-0.001380,-0.005869
1777499296994983424,0.999980,-0.002040,-0.001380,-0.005871
1777499297005106688,0.999980,-0.002045,-0.001383,-0.005872
1777499297015210240,0.999980,-0.002045,-0.001378,-0.005873
1777499297025293824,0.999980,-0.002047,-0.001381,-0.005879
1777499297035357696,0.999980,-0.002049,-0.001382,-0.005885
1777499297045401600,0.999980,-0.002055,-0.001380,-0.005897
1777499297055426048,0.999979,-0.002064,-0.001374,-0.005912
1777499297065431040,0.999979,-0.002074,-0.001369,-0.005930
1777499297075416320,0.999979,-0.002077,-0.001369,-0.005951
1777499297085382400,0.999979,-0.002080,-0.001370,-0.005976
1777499297095329024,0.999979,-0.002080,-0.001370,-0.006000
1777499297105255936,0.999979,-0.002087,-0.001371,-0.006022
1777499297115163392,0.999979,-0.002091,-0.001368,-0.006036
1777499297125051392,0.999979,-0.002092,-0.001365,-0.006042
1777499297134920192,0.999979,-0.002097,-0.001362,-0.006039
1777499297144769792,0.999979,-0.002097,-0.001358,-0.006028
1777499297154600448,0.999979,-0.002093,-0.001361,-0.006011
1777499297164412160,0.999979,-0.002091,-0.001358,-0.005988
1777499297174204928,0.999979,-0.002085,-0.001361,-0.005960
1777499297183978752,0.999979,-0.002080,-0.001364,-0.005932
1777499297194206720,0.999979,-0.002076,-0.001368,-0.005910
1777499297204414720,0.999980,-0.002070,-0.001370,-0.005893
1777499297214603008,0.999980,-0.002071,-0.001368,-0.005879
1777499297224771840,0.999980,-0.002072,-0.001371,-0.005870
1777499297234920704,0.999980,-0.002070,-0.001371,-0.005865
1777499297245050112,0.999980,-0.002068,-0.001370,-0.005869
1777499297255159552,0.999980,-0.002065,-0.001367,-0.005874
1777499297265249280,0.999980,-0.002065,-0.001365,-0.005883
1777499297275319296,0.999980,-0.002065,-0.001366,-0.005891
1777499297285369856,0.999980,-0.002060,-0.001369,-0.005901
1777499297295400448,0.999979,-0.002060,-0.001361,-0.005911
1777499297305411840,0.999979,-0.002060,-0.001366,-0.005922
1777499297315403776,0.999979,-0.002060,-0.001357,-0.005932
1777499297325375744,0.999979,-0.002062,-0.001357,-0.005944
1777499297335331840,0.999979,-0.002063,-0.001353,-0.005956
1777499297345268480,0.999979,-0.002064,-0.001348,-0.005966
1777499297355185920,0.999979,-0.002067,-0.001348,-0.005972
1777499297365083648,0.999979,-0.002067,-0.001344,-0.005977
1777499297374962688,0.999979,-0.002071,-0.001344,-0.005986
1777499297384822272,0.999979,-0.002073,-0.001342,-0.005995
1777499297394662656,0.999979,-0.002075,-0.001342,-0.006004
1777499297404483584,0.999979,-0.002075,-0.001346,-0.006011
1777499297414285568,0.999979,-0.002073,-0.001351,-0.006018
1777499297424068608,0.999979,-0.002073,-0.001352,-0.006022
1777499297434069248,0.999979,-0.002076,-0.001352,-0.006020
1777499297444286464,0.999979,-0.002078,-0.001354,-0.006021
1777499297454483968,0.999979,-0.002080,-0.001352,-0.006023
1777499297464661504,0.999979,-0.002082,-0.001353,-0.006033
1777499297474819072,0.999979,-0.002085,-0.001353,-0.006050
1777499297484956672,0.999979,-0.002085,-0.001355,-0.006072
1777499297495074816,0.999978,-0.002084,-0.001357,-0.006098
1777499297505172992,0.999978,-0.002081,-0.001356,-0.006131
1777499297515251200,0.999978,-0.002084,-0.001354,-0.006164
1777499297525309952,0.999978,-0.002088,-0.001345,-0.006199
1777499297535350784,0.999977,-0.002097,-0.001352,-0.006232
1777499297545372928,0.999977,-0.002104,-0.001351,-0.006264
1777499297555375616,0.999977,-0.002103,-0.001356,-0.006289
