FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,04/29/26 21:38:25.022139392
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:orientQuaternion,Matrix,100Hz[1x4],,,,,,

DATA_START
Time,inertial-6286.188861:orientQuaternion[0-0],inertial-6286.188861:orientQuaternion[0-1],inertial-6286.188861:orientQuaternion[0-2],inertial-6286.188861:orientQuaternion[0-3]
1777498707011575808,1.000000,-0.000177,-0.000077,-0.000661
1777498707021576448,1.000000,-0.000166,-0.000081,-0.000638
1777498707031557632,1.000000,-0.000165,-0.000077,-0.000624
1777498707041518848,1.000000,-0.000166,-0.000072,-0.000627
1777498707051460608,1.000000,-0.000169,-0.000067,-0.000638
1777498707061382656,1.000000,-0.000176,-0.000069,-0.000655
1777498707071285504,1.000000,-0.000187,-0.000074,-0.000679
1777498707081168384,1.000000,-0.000197,-0.000077,-0.000708
1777498707091031808,1.000000,-0.000213,-0.000084,-0.000739
1777498707100875776,1.000000,-0.000224,-0.000084,-0.000760
1777498707110700544,1.000000,-0.000232,-0.000087,-0.000773
1777498707120505600,1.000000,-0.000234,-0.000092,-0.000773
1777498707130291200,1.000000,-0.000231,-0.000101,-0.000766
1777498707140057856,1.000000,-0.000224,-0.000103,-0.000753
1777498707150276352,1.000000,-0.000215,-0.000102,-0.000731
1777498707160474368,1.000000,-0.000213,-0.000105,-0.000709
1777498707170652416,1.000000,-0.000218,-0.000102,-0.000698
1777498707180810240,1.000000,-0.000221,-0.000109,-0.000701
1777498707190948608,1.000000,-0.000229,-0.000110,-0.000720
1777498707201067008,1.000000,-0.000241,-0.000114,-0.000751
1777498707211165440,1.000000,-0.000254,-0.000123,-0.000794
1777498707221243904,1.000000,-0.000271,-0.000131,-0.000841
1777498707231302400,1.000000,-0.000288,-0.000138,-0.000886
1777498707241340928,1.000000,-0.000304,-0.000134,-0.000928
1777498707251359488,1.000000,-0.000309,-0.000139,-0.000962
1777498707261358336,1.000000,-0.000311,-0.000141,-0.000981
1777498707271337728,1.000000,-0.000307,-0.000148,-0.000986
1777498707281297152,1.000000,-0.000294,-0.000153,-0.000979
1777498707291236864,1.000000,-0.000279,-0.000161,-0.000966
1777498707301157120,1.000000,-0.000260,-0.000171,-0.000946
1777498707311057408,1.000000,-0.000234,-0.000187,-0.000922
1777498707320940544,1.000000,-0.000210,-0.000200,-0.000894
1777498707330806528,1.000000,-0.000181,-0.000223,-0.000866
1777498707340653312,1.000000,-0.000152,-0.000251,-0.000840
1777498707350481408,1.000000,-0.000118,-0.000282,-0.000822
1777498707360290560,1.000000,-0.000080,-0.000333,-0.000802
1777498707370080512,1.000000,-0.000045,-0.000378,-0.000769
1777498707379851776,1.000000,-0.000007,-0.000418,-0.000715
1777498707390071808,1.000000,0.000041,-0.000461,-0.000634
1777498707400271872,1.000000,0.000090,-0.000489,-0.000530
