FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,04/29/26 21:28:31.087873280
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:roll,Timeseries,100Hz,,,,,,
inertial-6286.188861:pitch,Timeseries,100Hz,,,,,,
inertial-6286.188861:yaw,Timeseries,100Hz,,,,,,

DATA_START
Time,inertial-6286.188861:roll,inertial-6286.188861:pitch,inertial-6286.188861:yaw
1777498111087873280,-0.0005922926939092577,0.0006777436356060207,-0.0003042093594558537
1777498111098032128,-0.0005913627683185041,0.0006850516074337065,-0.0003110191901214421
1777498111108171264,-0.0006008952623233199,0.0006849825149402022,-0.0003138766624033451
1777498111118290432,-0.0005962529685348272,0.0006879824795760214,-0.0003156670718453825
1777498111128389632,-0.0005950380582362413,0.0006908353534527123,-0.0003183350490871817
1777498111138468608,-0.0005935318768024445,0.0006881789304316044,-0.0003226250701118261
1777498111148527872,-0.0005916027585044503,0.0006828558980487287,-0.0003212255833204836
1777498111158567424,-0.0005935704102739692,0.0006763546844013035,-0.000321511528454721
1777498111168587008,-0.0005917998496443033,0.000682526733726263,-0.0003141009656246752
1777498111178586624,-0.0005875051720067859,0.0006898372666910291,-0.000309895200189203
1777498111188566784,-0.0005882075056433678,0.0006900979788042605,-0.0003115911968052387
1777498111198527232,-0.0005959512200206518,0.0006916000274941325,-0.0003062823670916259
1777498111208467968,-0.000595490972045809,0.000690595421474427,-0.0003065192431677133
1777498111218388736,-0.0005947923054918647,0.0006920878076925874,-0.0003109442768618464
1777498111228290048,-0.0005874279886484146,0.0006943239714019001,-0.0003080680035054684
1777498111238171904,-0.0005863385158590972,0.0006882369634695351,-0.0003043857286684215
1777498111248035328,-0.0005898371455259621,0.0006862656446173787,-0.0003015766269527376
1777498111257880832,-0.0005877058720216155,0.0006806898163631558,-0.0003054190019611269
1777498111267706880,-0.0005870740278623998,0.0006797463865950704,-0.000310493225697428
1777498111277513472,-0.0005902881966903806,0.0006813647341914475,-0.0003118597960565239
1777498111287301120,-0.0005914483917877078,0.0006813345826230943,-0.0003154398582410067
1777498111297068800,-0.0005865040584467351,0.0006789850303903222,-0.0003160575579386204
1777498111307297792,-0.0005790698924101889,0.0006774720386601985,-0.0003085501957684755
1777498111317507072,-0.0005770117277279496,0.0006737338262610137,-0.0003072709077969193
1777498111327696896,-0.000573461118619889,0.0006727242143824697,-0.0003065002092625946
1777498111337866752,-0.0005737817264162004,0.0006776296650059521,-0.0003038449503947049
1777498111348016640,-0.0005718203028663993,0.0006729108281433582,-0.0003037535352632403
1777498111358146048,-0.00057282077614218,0.0006722220568917692,-0.0003037761198356748
1777498111368255744,-0.000576908583752811,0.0006695786723867059,-0.0003050539526157081
1777498111378345216,-0.0005814996547996998,0.0006727225845679641,-0.0003026962804142386
1777498111388415488,-0.0005838270299136639,0.0006777631933800876,-0.0003036193083971739
1777498111398466304,-0.000589356292039156,0.0006781306001357734,-0.0003008950152434409
1777498111408497408,-0.0005872154724784195,0.0006721749668940902,-0.0003012967063114047
1777498111418508544,-0.0005894666537642479,0.0006771546904928982,-0.0003053321852348745
1777498111428499712,-0.0005818643257953227,0.0006770846084691584,-0.0003049732476938516
1777498111438471424,-0.0005848622531630099,0.0006737958756275475,-0.0003106974472757429
1777498111448423168,-0.0005818401696160436,0.0006691838498227298,-0.0003072465769946575
1777498111458355200,-0.0005757837207056582,0.0006727738655172288,-0.0003062697069253772
1777498111468267776,-0.0005753321456722915,0.0006760330288670957,-0.0003079990856349468
1777498111478161152,-0.0005762753426097333,0.0006757878581993282,-0.0003038808354176581
1777498111488034816,-0.0005791495204903185,0.0006778354290872812,-0.0002991275978274643
1777498111497888512,-0.0005786942201666534,0.0006739220698364079,-0.0002966765023302287
1777498111507723264,-0.0005809590802527964,0.000678960932418704,-0.0002929716429207474
1777498111517538048,-0.0005721973138861358,0.0006773369968868792,-0.0002962560974992812
1777498111527333376,-0.0005675328429788351,0.0006758121307939291,-0.0002987158368341625
1777498111537109760,-0.0005667947698384523,0.0006711083115078509,-0.0003023926401510835
1777498111547103744,-0.0005720187909901142,0.0006723474944010377,-0.000303249922581017
1777498111557315328,-0.000575947342440486,0.0006721221143379807,-0.0003059692680835724
1777498111567507456,-0.000572945864405483,0.0006765278521925211,-0.0003107773663941771
1777498111577679616,-0.0005731465644203126,0.0006723896949552,-0.0003099572204519063
1777498111587832320,-0.0005705018993467093,0.0006740641547366977,-0.0003125164075754583
1777498111597965568,-0.000578502076677978,0.0006744033307768404,-0.0003126815718133003
1777498111608079104,-0.0005784855457022786,0.0006718855001963675,-0.0003125492658000439
1777498111618172672,-0.0005752190481871367,0.0006737644434906542,-0.0003119709435850382
1777498111628246272,-0.0005768690025433898,0.0006763988058082759,-0.0003134971484541893
1777498111638300416,-0.000580399006139487,0.0006721162353642285,-0.0003165545931551605
1777498111648334336,-0.000582854961976409,0.0006683559622615576,-0.0003195829631295055
1777498111658348800,-0.0005759730120189488,0.0006740949465893209,-0.0003178858023602515
1777498111668343296,-0.0005758803454227746,0.0006702715181745589,-0.0003157932951580733
1777498111678318592,-0.0005734162987209857,0.0006729449378326535,-0.0003161522909067571
1777498111688274176,-0.0005691031692549586,0.0006702996324747801,-0.0003154484729748219
1777498111698210048,-0.000574396166484803,0.000672528927680105,-0.0003147598472423851
1777498111708126208,-0.0005742519279010594,0.0006685928674414754,-0.0003114465216640383
1777498111718022912,-0.0005775278550572693,0.0006600386113859713,-0.0003112770791631192
1777498111727900160,-0.0005781202344223857,0.0006591430283151567,-0.000307320588035509
1777498111737760256,-0.0005772569566033781,0.0006599139887839556,-0.0003034429391846061
1777498111747603456,-0.0005740139749832451,0.0006591528072021902,-0.0003034782130271196
