FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,01/01/70 00:00:00.000000000
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:estRoll,Timeseries,100Hz,,,,,,
inertial-6286.188861:estRoll:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estPitch,Timeseries,100Hz,,,,,,
inertial-6286.188861:estPitch:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estYaw,Timeseries,100Hz,,,,,,
inertial-6286.188861:estYaw:valid,ValidFlag,100Hz,,,,,,

DATA_START
Time,inertial-6286.188861:estRoll,inertial-6286.188861:estRoll:valid,inertial-6286.188861:estPitch,inertial-6286.188861:estPitch:valid,inertial-6286.188861:estYaw,inertial-6286.188861:estYaw:valid
1777498968982480128,0.0002696716692298651,1,-0.007947828620672226,1,2.186296939849854,1
1777498968992449280,0.0002679300960153341,1,-0.007945968769490719,1,2.186298608779907,1
1777498969002399232,0.0002678947057574987,1,-0.007952076382935047,1,2.186294555664062,1
1777498969012329984,0.0002675267751328647,1,-0.007955491542816162,1,2.186288118362427,1
1777498969022241536,0.0002571440418250859,1,-0.007951082661747932,1,2.186289310455322,1
1777498969032133632,0.0002592775563243777,1,-0.007957666181027889,1,2.186282873153687,1
1777498969042006528,0.0002600846346467733,1,-0.007959409616887569,1,2.186284065246582,1
1777498969051859968,0.0002624493499752134,1,-0.007950787432491779,1,2.186283111572266,1
1777498969061694464,0.0002661339240148664,1,-0.007956158369779587,1,2.18628454208374,1
1777498969071509760,0.000268234929535538,1,-0.007953367196023464,1,2.186281442642212,1
1777498969081306112,0.0002736916940193623,1,-0.007948111742734909,1,2.186275005340576,1
1777498969091083776,0.000271419616183266,1,-0.007945633493363857,1,2.186280250549316,1
1777498969101311744,0.0002736042079050094,1,-0.007951161824166775,1,2.186281681060791,1
1777498969111520512,0.0002603786706458777,1,-0.007956304587423801,1,2.186279535293579,1
1777498969121709824,0.0002563183661550283,1,-0.007956848479807377,1,2.186282873153687,1
1777498969131879424,0.000261937064351514,1,-0.007963818497955799,1,2.186279058456421,1
1777498969142028800,0.0002506569435354322,1,-0.007953381165862083,1,2.186276197433472,1
1777498969152158720,0.0002519956324249506,1,-0.007956213317811489,1,2.186277151107788,1
1777498969162269184,0.000255762948654592,1,-0.007958235219120979,1,2.186278104782104,1
1777498969172361216,0.0002600891748443246,1,-0.007961430586874485,1,2.186276435852051,1
1777498969182434560,0.0002663807244971395,1,-0.007965999655425549,1,2.186277627944946,1
1777498969192488704,0.0002675817813724279,1,-0.007969233207404613,1,2.186280250549316,1
1777498969202523136,0.0002653431729413569,1,-0.007968795485794544,1,2.186274290084839,1
1777498969212538112,0.0002683728525880724,1,-0.007974022068083286,1,2.186273097991943,1
1777498969222533632,0.0002713386784307659,1,-0.007976538501679897,1,2.186269760131836,1
1777498969232509696,0.0002672834671102464,1,-0.007979924790561199,1,2.186269521713257,1
1777498969242466560,0.0002655474236235023,1,-0.007976544089615345,1,2.18626856803894,1
1777498969252404480,0.0002660392201505601,1,-0.007972364313900471,1,2.186273574829102,1
