Time,estLinearAccelZ,estAngularRateZ,flagStop
1777503194282782793, 0.043152,-0.004331,0
1777503194292890193, 0.043152,-0.004331,0
1777503194303331125, 0.042507,-0.004405,0
1777503194313444414, 0.042507,-0.004405,0
1777503194323556703, 0.042507,-0.004405,0
1777503194333666066, 0.042507,-0.004405,0
1777503194343775058, 0.042507,-0.004405,0
1777503194362350121, 0.046705,-0.004375,0
1777503194372467484, 0.046705,-0.004375,0
1777503194382585384, 0.046705,-0.004375,0
1777503194392701136, 0.046705,-0.004375,0
1777503194402818350, 0.046705,-0.004375,0
1777503194413398688, 0.041795,-0.004455,0
1777503194423520495, 0.041795,-0.004455,0
1777503194433636358, 0.041795,-0.004455,0
1777503194443754277, 0.041795,-0.004455,0
1777503194453869454, 0.041795,-0.004455,0
1777503194472442054, 0.044198,-0.004352,0
1777503194482560065, 0.044198,-0.004352,0
1777503194492782612, 0.044198,-0.004352,0
1777503194502907271, 0.044198,-0.004352,0
1777503194513031226, 0.044198,-0.004352,0
1777503194523446400, 0.047630,-0.004421,0
1777503194533565781, 0.047630,-0.004421,0
1777503194543682681, 0.047630,-0.004421,0
1777503194553798451, 0.047630,-0.004421,0
1777503194563916259, 0.047630,-0.004421,0
1777503194582461785, 0.043450,-0.004558,0
1777503194592577833, 0.043450,-0.004558,0
1777503194602694103, 0.043450,-0.004558,0
1777503194612809133, 0.043450,-0.004558,0
1777503194622926366, 0.043450,-0.004558,0
1777503194633452371, 0.044052,-0.004246,0
1777503194643574790, 0.044052,-0.004246,0
1777503194653691430, 0.044052,-0.004246,0
1777503194663809182, 0.044052,-0.004246,0
1777503194673926008, 0.044052,-0.004246,0
1777503194692540070, 0.040865,-0.004226,0
1777503194702657729, 0.040865,-0.004226,0
1777503194712776036, 0.040865,-0.004226,0
1777503194722892325, 0.040865,-0.004226,0
1777503194733008873, 0.040865,-0.004226,0
1777503194743532768, 0.047948,-0.004479,0
1777503194753659852, 0.047948,-0.004479,0
1777503194763774586, 0.047948,-0.004479,0
1777503194773892356, 0.047948,-0.004479,0
1777503194784011885, 0.047948,-0.004479,0
1777503194802558875, 0.048681,-0.004490,0
1777503194812675849, 0.048681,-0.004490,0
1777503194822795693, 0.048681,-0.004490,0
1777503194832913148, 0.048681,-0.004490,0
1777503194843027937, 0.048681,-0.004490,0
1777503194853547017, 0.039272,-0.004383,0
1777503194863666713, 0.039272,-0.004383,0
1777503194873836686, 0.039272,-0.004383,0
1777503194883957197, 0.039272,-0.004383,0
1777503194894076134, 0.039272,-0.004383,0
1777503194912630771, 0.027525,-0.004535,0
1777503194922750412, 0.027525,-0.004535,0
1777503194932869367, 0.027525,-0.004535,0
1777503194942987470, 0.027525,-0.004535,0
1777503194953105296, 0.027525,-0.004535,0
1777503194963617969, 0.039567,-0.004335,0
1777503194973739276, 0.039567,-0.004335,0
1777503194983858213, 0.039567,-0.004335,0
1777503194994031519, 0.039567,-0.004335,0
1777503195004160548, 0.039567,-0.004335,0
1777503195022641854, 0.042577,-0.004118,0
1777503195032762087, 0.042577,-0.004118,0
1777503195042880894, 0.042577,-0.004118,0
1777503195052999572, 0.042577,-0.004118,0
1777503195063115268, 0.042577,-0.004118,0
1777503195073674625, 0.044470,-0.004152,0
1777503195083796099, 0.044470,-0.004152,0
1777503195093914758, 0.044470,-0.004152,0
1777503195104033639, 0.044470,-0.004152,0
1777503195114151039, 0.044470,-0.004152,0
1777503195132711973, 0.041839,-0.004482,0
1777503195142832965, 0.041839,-0.004482,0
1777503195152953902, 0.041839,-0.004482,0
1777503195163069135, 0.041839,-0.004482,0
1777503195173191257, 0.048200,-0.004212,0
1777503195183312120, 0.048200,-0.004212,0
1777503195193429353, 0.048200,-0.004212,0
1777503195203547198, 0.048200,-0.004212,0
1777503195213660264, 0.048200,-0.004212,0
1777503195223778275, 0.048200,-0.004212,0
1777503195242325524, 0.046348,-0.004345,0
1777503195252481497, 0.046348,-0.004345,0
1777503195262616230, 0.046348,-0.004345,0
1777503195272732612, 0.046348,-0.004345,0
1777503195282839845, 0.046348,-0.004345,0
1777503195293299518, 0.041906,-0.004289,0
1777503195303634174, 0.041906,-0.004289,0
1777503195313753574, 0.041906,-0.004289,0
1777503195323870493, 0.041906,-0.004289,0
1777503195333981337, 0.041906,-0.004289,0
1777503195352359903, 0.045573,-0.004427,0
1777503195362469951, 0.045573,-0.004427,0
1777503195372584499, 0.045573,-0.004427,0
1777503195382700621, 0.045573,-0.004427,0
1777503195392818021, 0.045573,-0.004427,0
1777503195403312323, 0.043825,-0.004488,0
1777503195413434982, 0.043825,-0.004488,0
1777503195423560660, 0.043825,-0.004488,0
1777503195433703948, 0.043825,-0.004488,0
1777503195443798071, 0.043825,-0.004488,0
1777503195462409763, 0.042487,-0.004254,0
1777503195472529144, 0.042487,-0.004254,0
1777503195482648711, 0.042487,-0.004254,0
1777503195492766759, 0.042487,-0.004254,0
1777503195502892788, 0.042487,-0.004254,0
1777503195513429183, 0.075789,-0.004353,0
1777503195523654562, 0.075789,-0.004353,0
1777503195533774333, 0.075789,-0.004353,0
1777503195543892677, 0.075789,-0.004353,0
1777503195554057150, 0.075789,-0.004353,0
1777503195572472938, 0.084596,-0.004370,0
1777503195582637189, 0.084596,-0.004370,0
1777503195592756311, 0.084596,-0.004370,0
1777503195602875285, 0.084596,-0.004370,0
1777503195612993037, 0.084596,-0.004370,0
1777503195623450821, 0.039793,-0.004565,0
1777503195633574684, 0.039793,-0.004565,0
1777503195643690176, 0.039793,-0.004565,0
1777503195653811872, 0.039793,-0.004565,0
1777503195663940179, 0.039793,-0.004565,0
1777503195682496039, 0.048269,-0.004544,0
1777503195692615587, 0.048269,-0.004544,0
1777503195702733820, 0.048269,-0.004544,0
1777503195712851553, 0.048269,-0.004544,0
1777503195722968694, 0.048269,-0.004544,0
1777503195733478996, 0.044862,-0.004553,0
1777503195743598840, 0.044862,-0.004553,0
1777503195753717722, 0.044862,-0.004553,0
1777503195763835233, 0.044862,-0.004553,0
1777503195773953262, 0.044862,-0.004553,0
1777503195792506622, 0.040671,-0.004367,0
1777503195802626448, 0.040671,-0.004367,0
1777503195812745699, 0.040671,-0.004367,0
1777503195822863785, 0.040671,-0.004367,0
1777503195832981796, 0.040671,-0.004367,0
1777503195843492783, 0.043365,-0.004507,0
1777503195853612386, 0.043365,-0.004507,0
1777503195863729879, 0.043365,-0.004507,0
1777503195873846779, 0.043365,-0.004507,0
1777503195883965567, 0.043365,-0.004507,0
1777503195902589593, 0.045929,-0.004517,0
1777503195912707900, 0.045929,-0.004517,0
1777503195922824855, 0.045929,-0.004517,0
1777503195932943107, 0.045929,-0.004517,0
1777503195943061137, 0.045929,-0.004517,0
1777503195953579513, 0.051955,-0.004567,0
1777503195963700116, 0.051955,-0.004567,0
1777503195973817275, 0.051955,-0.004567,0
1777503195983936379, 0.051955,-0.004567,0
1777503195994054946, 0.051955,-0.004567,0
1777503196012615731, 0.036820,-0.004196,0
1777503196022737223, 0.036820,-0.004196,0
1777503196032856994, 0.036820,-0.004196,0
1777503196042975986, 0.036820,-0.004196,0
1777503196053094201, 0.036820,-0.004196,0
1777503196063591911, 0.041315,-0.004398,0
1777503196073710885, 0.041315,-0.004398,0
1777503196083830192, 0.041315,-0.004398,0
1777503196093949018, 0.041315,-0.004398,0
1777503196104067140, 0.041315,-0.004398,0
1777503196122668277, 0.047855,-0.004559,0
1777503196132787103, 0.047855,-0.004559,0
1777503196142902354, 0.047855,-0.004559,0
1777503196153018069, 0.047855,-0.004559,0
1777503196163131969, 0.039330,-0.004158,0
1777503196173250073, 0.039330,-0.004158,0
1777503196183368991, 0.039330,-0.004158,0
1777503196193485188, 0.039330,-0.004158,0
1777503196203600347, 0.039330,-0.004158,0
1777503196213715969, 0.039330,-0.004158,0
1777503196232253144, 0.036491,-0.004252,0
1777503196242400432, 0.036491,-0.004252,0
1777503196252659330, 0.036491,-0.004252,0
1777503196262793804, 0.036491,-0.004252,0
1777503196272913222, 0.036491,-0.004252,0
1777503196283439135, 0.061083,-0.004449,0
1777503196293553943, 0.061083,-0.004449,0
1777503196303663620, 0.061083,-0.004449,0
1777503196313767650, 0.061083,-0.004449,0
1777503196323876791, 0.061083,-0.004449,0
1777503196342290449, 0.048846,-0.004341,0
1777503196352398738, 0.048846,-0.004341,0
1777503196362508490, 0.048846,-0.004341,0
1777503196372627130, 0.048846,-0.004341,0
1777503196382740160, 0.048846,-0.004341,0
1777503196393357109, 0.060954,-0.004257,0
1777503196403475175, 0.060954,-0.004257,0
1777503196413588149, 0.060954,-0.004257,0
1777503196423700827, 0.060954,-0.004257,0
1777503196433809875, 0.060954,-0.004257,0
1777503196452327050, 0.034376,-0.004611,0
1777503196462441821, 0.034376,-0.004611,0
1777503196472554313, 0.034376,-0.004611,0
1777503196482667417, 0.034376,-0.004611,0
1777503196492777910, 0.034376,-0.004611,0
1777503196503324656, 0.039685,-0.004364,0
1777503196513450537, 0.039685,-0.004364,0
1777503196523566400, 0.039685,-0.004364,0
1777503196533679818, 0.039685,-0.004364,0
1777503196543791681, 0.039685,-0.004364,0
1777503196562483873, 0.043203,-0.004594,0
1777503196572598254, 0.043203,-0.004594,0
1777503196582711543, 0.043203,-0.004594,0
1777503196592825221, 0.043203,-0.004594,0
1777503196602936232, 0.043203,-0.004594,0
1777503196613474015, 0.038128,-0.004191,0
1777503196623588082, 0.038128,-0.004191,0
1777503196633783351, 0.038128,-0.004191,0
1777503196643898418, 0.038128,-0.004191,0
1777503196654009318, 0.038128,-0.004191,0
1777503196672550918, 0.051144,-0.004488,0
1777503196682665300, 0.051144,-0.004488,0
1777503196692779237, 0.051144,-0.004488,0
1777503196702892766, 0.051144,-0.004488,0
1777503196713004537, 0.051144,-0.004488,0
1777503196723486821, 0.039409,-0.004419,0
1777503196733600887, 0.039409,-0.004419,0
1777503196743714195, 0.039409,-0.004419,0
1777503196753826465, 0.039409,-0.004419,0
1777503196763938272, 0.039409,-0.004419,0
1777503196782503947, 0.041891,-0.004597,0
1777503196792617402, 0.041891,-0.004597,0
1777503196802730099, 0.041891,-0.004597,0
1777503196812842721, 0.041891,-0.004597,0
1777503196822953917, 0.041891,-0.004597,0
1777503196833502182, 0.057789,-0.004412,0
1777503196843616267, 0.057789,-0.004412,0
1777503196853728222, 0.057789,-0.004412,0
1777503196863837437, 0.057789,-0.004412,0
1777503196873948356, 0.057789,-0.004412,0
1777503196892531067, 0.082179,-0.004307,0
1777503196902644485, 0.082179,-0.004307,0
1777503196912756756, 0.082179,-0.004307,0
1777503196922868508, 0.082179,-0.004307,0
1777503196932978593, 0.082179,-0.004307,0
1777503196943515506, 0.046700,-0.004120,0
1777503196953629646, 0.046700,-0.004120,0
1777503196963742269, 0.046700,-0.004120,0
1777503196973904057, 0.046700,-0.004120,0
1777503196984057993, 0.046700,-0.004120,0
1777503197002549169, 0.037231,-0.004695,0
1777503197012671180, 0.037231,-0.004695,0
1777503197022786524, 0.037231,-0.004695,0
1777503197032899628, 0.037231,-0.004695,0
1777503197043011102, 0.037231,-0.004695,0
1777503197053535126, 0.050092,-0.004140,0
1777503197063649545, 0.050092,-0.004140,0
1777503197073762574, 0.050092,-0.004140,0
1777503197083875141, 0.050092,-0.004140,0
1777503197093986430, 0.050092,-0.004140,0
1777503197112615678, 0.047010,-0.004386,0
1777503197122727096, 0.047010,-0.004386,0
1777503197132839848, 0.047010,-0.004386,0
1777503197142948711, 0.047010,-0.004386,0
1777503197153071741, 0.047162,-0.004667,0
1777503197163182678, 0.047162,-0.004667,0
1777503197173291837, 0.047162,-0.004667,0
1777503197183405756, 0.047162,-0.004667,0
1777503197193516378, 0.047162,-0.004667,0
1777503197203627056, 0.047162,-0.004667,0
1777503197222179953, 0.052613,-0.004562,0
1777503197232289760, 0.052613,-0.004562,0
1777503197242434382, 0.052613,-0.004562,0
1777503197252590522, 0.052613,-0.004562,0
1777503197262726589, 0.052613,-0.004562,0
1777503197273195891, 0.040029,-0.004514,0
1777503197283311865, 0.040029,-0.004514,0
1777503197293423340, 0.040029,-0.004514,0
1777503197303533517, 0.040029,-0.004514,0
1777503197313642714, 0.040029,-0.004514,0
1777503197332269480, 0.035429,-0.004386,0
1777503197342382287, 0.035429,-0.004386,0
1777503197352495002, 0.035429,-0.004386,0
1777503197362606754, 0.035429,-0.004386,0
1777503197372715321, 0.035429,-0.004386,0
1777503197383285511, 0.041384,-0.004008,0
1777503197393398096, 0.041384,-0.004008,0
1777503197403511478, 0.041384,-0.004008,0
1777503197413622508, 0.041384,-0.004008,0
1777503197423735259, 0.041384,-0.004008,0
1777503197442267508, 0.047016,-0.004136,0
1777503197452378316, 0.047016,-0.004136,0
1777503197462488142, 0.047016,-0.004136,0
1777503197472596746, 0.047016,-0.004136,0
1777503197482707609, 0.047016,-0.004136,0
1777503197493270762, 0.053554,-0.003973,0
1777503197503398625, 0.053554,-0.003973,0
1777503197513519321, 0.053554,-0.003973,0
1777503197523635165, 0.053554,-0.003973,0
1777503197533744140, 0.053554,-0.003973,0
1777503197552347814, 0.043892,-0.004200,0
1777503197562461825, 0.043892,-0.004200,0
1777503197572574484, 0.043892,-0.004200,0
1777503197582712365, 0.043892,-0.004200,0
1777503197592824062, 0.043892,-0.004200,0
1777503197603342345, 0.045550,-0.004402,0
1777503197613453727, 0.045550,-0.004402,0
1777503197623566460, 0.045550,-0.004402,0
1777503197633676101, 0.045550,-0.004402,0
1777503197643784371, 0.045550,-0.004402,0
1777503197662361990, 0.045411,-0.004428,0
1777503197672475205, 0.045411,-0.004428,0
1777503197682587531, 0.045411,-0.004428,0
1777503197692798281, 0.045411,-0.004428,0
1777503197702988977, 0.045411,-0.004428,0
1777503197713389113, 0.043269,-0.004701,0
1777503197723504514, 0.043269,-0.004701,0
1777503197733617636, 0.043269,-0.004701,0
1777503197743730240, 0.043269,-0.004701,0
1777503197753841584, 0.043269,-0.004701,0
1777503197772457017, 0.052955,-0.004186,0
1777503197782569973, 0.052955,-0.004186,0
1777503197792682465, 0.052955,-0.004186,0
1777503197802794625, 0.052955,-0.004186,0
1777503197812905284, 0.052955,-0.004186,0
1777503197823436975, 0.040882,-0.004340,0
1777503197833550782, 0.040882,-0.004340,0
1777503197843663515, 0.040882,-0.004340,0
1777503197853775749, 0.040882,-0.004340,0
1777503197863886742, 0.040882,-0.004340,0
1777503197882465082, 0.042504,-0.004280,0
1777503197892579242, 0.042504,-0.004280,0
1777503197902693734, 0.042504,-0.004280,0
1777503197912806634, 0.042504,-0.004280,0
1777503197922917386, 0.042504,-0.004280,0
1777503197933472780, 0.045779,-0.004368,0
1777503197943586384, 0.045779,-0.004368,0
1777503197953699266, 0.045779,-0.004368,0
1777503197963811906, 0.045779,-0.004368,0
1777503197973922547, 0.045779,-0.004368,0
1777503197992532165, 0.056881,-0.004202,0
1777503198002656010, 0.056881,-0.004202,0
1777503198012777188, 0.056881,-0.004202,0
1777503198022891514, 0.056881,-0.004202,0
1777503198033002858, 0.056881,-0.004202,0
1777503198043525771, 0.045784,-0.004190,0
1777503198053640708, 0.045784,-0.004190,0
1777503198063753794, 0.045784,-0.004190,0
1777503198073865731, 0.045784,-0.004190,0
1777503198083977668, 0.045784,-0.004190,0
1777503198102550639, 0.043416,-0.004336,0
1777503198112663835, 0.043416,-0.004336,0
1777503198122776365, 0.043416,-0.004336,0
1777503198132888691, 0.043416,-0.004336,0
1777503198143019905, 0.046618,-0.004414,0
1777503198153131583, 0.046618,-0.004414,0
1777503198163241557, 0.046618,-0.004414,0
1777503198173393827, 0.046618,-0.004414,0
1777503198183505894, 0.046618,-0.004414,0
1777503198193613979, 0.046618,-0.004414,0
1777503198212134692, 0.043995,-0.004532,0
1777503198222245962, 0.043995,-0.004532,0
1777503198232354844, 0.043995,-0.004532,0
1777503198242501243, 0.043995,-0.004532,0
1777503198252657661, 0.043995,-0.004532,0
1777503198263212296, 0.044038,-0.004130,0
1777503198273375770, 0.044038,-0.004130,0
1777503198283491522, 0.044038,-0.004130,0
1777503198293602255, 0.044038,-0.004130,0
1777503198303722803, 0.044038,-0.004130,0
1777503198322215664, 0.046886,-0.004253,0
1777503198332332619, 0.046886,-0.004253,0
1777503198342443020, 0.046886,-0.004253,0
1777503198352553216, 0.046886,-0.004253,0
1777503198362662635, 0.046886,-0.004253,0
1777503198373203436, 0.042635,-0.004197,0
1777503198383317707, 0.042635,-0.004197,0
1777503198393564235, 0.042635,-0.004197,0
1777503198403677079, 0.042635,-0.004197,0
1777503198413789831, 0.042635,-0.004197,0
1777503198432225600, 0.043385,-0.004423,0
1777503198442337796, 0.043385,-0.004423,0
1777503198452452011, 0.043385,-0.004423,0
1777503198462561708, 0.043385,-0.004423,0
1777503198472672830, 0.043385,-0.004423,0
1777503198483221409, 0.040177,-0.004202,0
1777503198493365587, 0.040177,-0.004202,0
1777503198503494505, 0.040177,-0.004202,0
1777503198513619646, 0.040177,-0.004202,0
1777503198523732898, 0.040177,-0.004202,0
1777503198542297183, 0.039332,-0.004390,0
1777503198552412880, 0.039332,-0.004390,0
1777503198562522650, 0.039332,-0.004390,0
1777503198572635421, 0.039332,-0.004390,0
1777503198582743006, 0.039332,-0.004390,0
1777503198593314104, 0.046409,-0.004364,0
1777503198603430337, 0.046409,-0.004364,0
1777503198613543478, 0.046409,-0.004364,0
1777503198623656674, 0.046409,-0.004364,0
1777503198633765537, 0.046409,-0.004364,0
1777503198652302638, 0.045002,-0.004236,0
1777503198662413094, 0.045002,-0.004236,0
1777503198672522457, 0.045002,-0.004236,0
1777503198682631931, 0.045002,-0.004236,0
1777503198692739794, 0.045002,-0.004236,0
1777503198703302262, 0.046048,-0.004311,0
1777503198713414033, 0.046048,-0.004311,0
1777503198723528174, 0.046048,-0.004311,0
1777503198733637981, 0.046048,-0.004311,0
1777503198743749085, 0.046048,-0.004311,0
1777503198762394629, 0.040712,-0.004308,0
1777503198772504473, 0.040712,-0.004308,0
1777503198782669780, 0.040712,-0.004308,0
1777503198792781162, 0.040712,-0.004308,0
1777503198802888858, 0.040712,-0.004308,0
1777503198813403623, 0.040245,-0.004343,0
1777503198823518412, 0.040245,-0.004343,0
1777503198833628201, 0.040245,-0.004343,0
1777503198843737787, 0.040245,-0.004343,0
1777503198853845576, 0.040245,-0.004343,0
1777503198872403287, 0.039111,-0.004492,0
1777503198882516650, 0.039111,-0.004492,0
1777503198892638661, 0.039111,-0.004492,0
1777503198902752024, 0.039111,-0.004492,0
1777503198912862906, 0.039111,-0.004492,0
1777503198923409208, 0.046939,-0.004239,0
1777503198933522774, 0.046939,-0.004239,0
1777503198943634823, 0.046939,-0.004239,0
1777503198953746649, 0.046939,-0.004239,0
1777503198963857178, 0.046939,-0.004239,0
1777503198982486297, 0.045095,-0.004322,0
1777503198992598678, 0.045095,-0.004322,0
1777503199002721541, 0.045095,-0.004322,0
1777503199012842626, 0.045095,-0.004322,0
1777503199022955434, 0.045095,-0.004322,0
1777503199033481199, 0.045131,-0.004253,0
1777503199043595691, 0.045131,-0.004253,0
1777503199053708443, 0.045131,-0.004253,0
1777503199063820695, 0.045131,-0.004253,0
1777503199073931392, 0.045131,-0.004253,0
1777503199092500529, 0.041852,-0.004077,0
1777503199102664855, 0.041852,-0.004077,0
1777503199112778792, 0.041852,-0.004077,0
1777503199122890970, 0.041852,-0.004077,0
1777503199132978500, 0.042593,-0.004534,0
1777503199143092622, 0.042593,-0.004534,0
1777503199153244688, 0.042593,-0.004534,0
1777503199163358718, 0.042593,-0.004534,0
1777503199173467952, 0.042593,-0.004534,0
1777503199183579278, 0.042593,-0.004534,0
1777503199202083509, 0.043285,-0.004286,0
1777503199212198538, 0.043285,-0.004286,0
1777503199222308587, 0.043285,-0.004286,0
1777503199232421431, 0.043285,-0.004286,0
1777503199242571924, 0.043285,-0.004286,0
1777503199253154669, 0.040360,-0.004542,0
1777503199263322458, 0.040360,-0.004542,0
1777503199273445746, 0.040360,-0.004542,0
1777503199283558572, 0.040360,-0.004542,0
1777503199293668565, 0.040360,-0.004542,0
1777503199312177018, 0.047698,-0.004212,0
1777503199322288493, 0.047698,-0.004212,0
1777503199332399171, 0.047698,-0.004212,0
1777503199342509311, 0.047698,-0.004212,0
1777503199352618767, 0.047698,-0.004212,0
1777503199363173846, 0.048992,-0.004504,0
1777503199373285284, 0.048992,-0.004504,0
1777503199383398258, 0.048992,-0.004504,0
1777503199393508751, 0.048992,-0.004504,0
1777503199403622280, 0.048992,-0.004504,0
1777503199422175492, 0.045827,-0.004632,0
1777503199432289374, 0.045827,-0.004632,0
1777503199442398885, 0.045827,-0.004632,0
1777503199452511452, 0.045827,-0.004632,0
1777503199462619334, 0.045827,-0.004632,0
1777503199473183135, 0.041038,-0.004597,0
1777503199483295461, 0.041038,-0.004597,0
1777503199493404139, 0.041038,-0.004597,0
1777503199503527520, 0.041038,-0.004597,0
1777503199513648809, 0.041038,-0.004597,0
1777503199532262354, 0.044105,-0.004453,0
1777503199542374272, 0.044105,-0.004453,0
1777503199552483839, 0.044105,-0.004453,0
1777503199562594202, 0.044105,-0.004453,0
1777503199572701973, 0.044105,-0.004453,0
1777503199583281959, 0.050851,-0.004447,0
1777503199593395267, 0.050851,-0.004447,0
1777503199603508648, 0.050851,-0.004447,0
1777503199613618456, 0.050851,-0.004447,0
1777503199623730282, 0.050851,-0.004447,0
1777503199642269772, 0.038287,-0.004445,0
1777503199652381228, 0.038287,-0.004445,0
1777503199662491239, 0.038287,-0.004445,0
1777503199672604694, 0.038287,-0.004445,0
1777503199682713169, 0.038287,-0.004445,0
1777503199693270489, 0.041082,-0.004365,0
1777503199703385833, 0.041082,-0.004365,0
1777503199713495363, 0.041082,-0.004365,0
1777503199723605782, 0.041082,-0.004365,0
1777503199733713664, 0.041082,-0.004365,0
1777503199752357559, 0.043081,-0.004256,0
1777503199762468404, 0.043081,-0.004256,0
1777503199772578286, 0.043081,-0.004256,0
1777503199782687982, 0.043081,-0.004256,0
1777503199792797567, 0.043081,-0.004256,0
1777503199803351369, 0.042739,-0.004368,0
1777503199813463454, 0.042739,-0.004368,0
1777503199823578262, 0.042739,-0.004368,0
1777503199833687903, 0.042739,-0.004368,0
1777503199843842136, 0.042739,-0.004368,0
1777503199862369459, 0.041202,-0.004301,0
1777503199872480748, 0.041202,-0.004301,0
1777503199882634073, 0.041202,-0.004301,0
1777503199892746733, 0.041202,-0.004301,0
1777503199902856114, 0.041202,-0.004301,0
1777503199913386676, 0.043668,-0.004135,0
1777503199923502298, 0.043668,-0.004135,0
1777503199933613198, 0.043668,-0.004135,0
1777503199943726450, 0.043668,-0.004135,0
1777503199953834165, 0.043668,-0.004135,0
1777503199972435080, 0.046088,-0.004576,0
1777503199982544443, 0.046088,-0.004576,0
1777503199992653695, 0.046088,-0.004576,0
1777503200002772558, 0.046088,-0.004576,0
1777503200012892069, 0.046088,-0.004576,0
1777503200023428853, 0.048732,-0.004254,0
1777503200033539660, 0.048732,-0.004254,0
1777503200043652764, 0.048732,-0.004254,0
1777503200053762312, 0.048732,-0.004254,0
1777503200063872620, 0.048732,-0.004254,0
1777503200082449091, 0.038166,-0.004500,0
1777503200092561898, 0.038166,-0.004500,0
1777503200102697687, 0.038166,-0.004500,0
1777503200112811495, 0.038166,-0.004500,0
1777503200122922802, 0.038166,-0.004500,0
1777503200133439734, 0.032042,-0.004539,0
1777503200143550616, 0.032042,-0.004539,0
1777503200153659757, 0.032042,-0.004539,0
1777503200163768009, 0.032042,-0.004539,0
1777503200173875446, 0.032042,-0.004539,0
1777503200192095514, 0.040918,-0.004411,0
1777503200202204803, 0.040918,-0.004411,0
1777503200212314518, 0.040918,-0.004411,0
1777503200222423326, 0.040918,-0.004411,0
1777503200232530541, 0.040918,-0.004411,0
1777503200243140675, 0.047269,-0.004043,0
1777503200253295205, 0.047269,-0.004043,0
1777503200263426345, 0.047269,-0.004043,0
1777503200273548134, 0.047269,-0.004043,0
1777503200283661497, 0.047269,-0.004043,0
1777503200302132118, 0.051974,-0.004303,0
1777503200312247666, 0.051974,-0.004303,0
1777503200322359325, 0.051974,-0.004303,0
1777503200332473318, 0.051974,-0.004303,0
1777503200342582663, 0.051974,-0.004303,0
1777503200353120279, 0.043698,-0.004524,0
1777503200363233087, 0.043698,-0.004524,0
1777503200373376616, 0.043698,-0.004524,0
1777503200383486720, 0.043698,-0.004524,0
1777503200393595472, 0.043698,-0.004524,0
1777503200412130536, 0.045082,-0.004272,0
1777503200422246437, 0.045082,-0.004272,0
1777503200432358911, 0.045082,-0.004272,0
1777503200442470681, 0.045082,-0.004272,0
1777503200452581396, 0.045082,-0.004272,0
1777503200463207549, 0.039563,-0.004511,0
1777503200473321134, 0.039563,-0.004511,0
1777503200483434034, 0.039563,-0.004511,0
1777503200493545823, 0.039563,-0.004511,0
1777503200503771333, 0.039563,-0.004511,0
1777503200522223546, 0.054018,-0.003985,0
1777503200532338595, 0.054018,-0.003985,0
1777503200542449476, 0.054018,-0.003985,0
1777503200552563728, 0.054018,-0.003985,0
1777503200562675610, 0.054018,-0.003985,0
1777503200573212079, 0.046503,-0.004433,0
1777503200583326331, 0.046503,-0.004433,0
1777503200593438509, 0.046503,-0.004433,0
1777503200603605390, 0.046503,-0.004433,0
1777503200613718327, 0.046503,-0.004433,0
1777503200632281816, 0.029120,-0.004241,0
1777503200642395753, 0.029120,-0.004241,0
1777503200652508931, 0.029120,-0.004241,0
1777503200662621406, 0.029120,-0.004241,0
1777503200672733084, 0.029120,-0.004241,0
1777503200683227108, 0.041937,-0.004217,0
1777503200693375934, 0.041937,-0.004217,0
1777503200703488723, 0.041937,-0.004217,0
1777503200713601345, 0.041937,-0.004217,0
1777503200723712338, 0.041937,-0.004217,0
1777503200742292272, 0.043854,-0.004045,0
1777503200752405820, 0.043854,-0.004045,0
1777503200762518831, 0.043854,-0.004045,0
1777503200772632213, 0.043854,-0.004045,0
1777503200782744539, 0.043854,-0.004045,0
1777503200793297156, 0.038214,-0.004045,0
1777503200803411056, 0.038214,-0.004045,0
1777503200813523474, 0.038214,-0.004045,0
1777503200823636245, 0.038214,-0.004045,0
1777503200833747164, 0.038214,-0.004045,0
1777503200852314079, 0.047017,-0.004289,0
1777503200862426553, 0.047017,-0.004289,0
1777503200872539120, 0.047017,-0.004289,0
1777503200882648187, 0.047017,-0.004289,0
1777503200892758495, 0.047017,-0.004289,0
1777503200903310426, 0.041963,-0.004140,0
1777503200913424660, 0.041963,-0.004140,0
1777503200923582041, 0.041963,-0.004140,0
1777503200933697404, 0.041963,-0.004140,0
1777503200943808248, 0.041963,-0.004140,0
1777503200962395219, 0.052549,-0.004515,0
1777503200972508564, 0.052549,-0.004515,0
1777503200982617186, 0.052549,-0.004515,0
1777503200992728568, 0.052549,-0.004515,0
1777503201002847023, 0.052549,-0.004515,0
1777503201013426028, 0.041917,-0.004589,0
1777503201023542762, 0.041917,-0.004589,0
1777503201033656106, 0.041917,-0.004589,0
1777503201043768007, 0.041917,-0.004589,0
1777503201053878944, 0.041917,-0.004589,0
1777503201072410230, 0.043266,-0.004323,0
1777503201082520112, 0.043266,-0.004323,0
1777503201092632086, 0.043266,-0.004323,0
1777503201102741524, 0.043266,-0.004323,0
1777503201112852387, 0.043266,-0.004323,0
1777503201123405892, 0.039376,-0.004562,0
1777503201133517496, 0.039376,-0.004562,0
1777503201143629637, 0.039376,-0.004562,0
1777503201153739871, 0.039376,-0.004562,0
1777503201163850975, 0.039376,-0.004562,0
1777503201182113339, 0.040979,-0.004236,0
1777503201192223313, 0.040979,-0.004236,0
1777503201202332139, 0.040979,-0.004236,0
1777503201212489224, 0.040979,-0.004236,0
1777503201222597772, 0.040979,-0.004236,0
1777503201233115649, 0.045906,-0.004434,0
1777503201243324788, 0.045906,-0.004434,0
1777503201253475855, 0.045906,-0.004434,0
