FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,04/29/26 21:19:20.269724928
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:estLinearAccelX,Timeseries,100Hz,,,,,,
inertial-6286.188861:estLinearAccelX:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estLinearAccelY,Timeseries,100Hz,,,,,,
inertial-6286.188861:estLinearAccelY:valid,ValidFlag,100Hz,,,,,,
inertial-6286.188861:estLinearAccelZ,Timeseries,100Hz,,,,,,
inertial-6286.188861:estLinearAccelZ:valid,ValidFlag,100Hz,,,,,,

DATA_START
Time,inertial-6286.188861:estLinearAccelX,inertial-6286.188861:estLinearAccelX:valid,inertial-6286.188861:estLinearAccelY,inertial-6286.188861:estLinearAccelY:valid,inertial-6286.188861:estLinearAccelZ,inertial-6286.188861:estLinearAccelZ:valid
1777497560269724928,-0.007542162667959929,1,0.03011622093617916,1,0.05263033136725426,1
1777497560279914496,-0.01204504538327456,1,0.02691120095551014,1,0.03220323845744133,1
1777497560290084096,-0.02393963746726513,1,0.008935457095503807,1,0.03893965482711792,1
1777497560300233728,-0.02680932357907295,1,-0.0001875798334367573,1,0.04096600785851479,1
1777497560310364160,-0.03275393322110176,1,-0.000810296565759927,1,0.05210015550255775,1
1777497560320474624,-0.03042107075452805,1,0.006481875665485859,1,0.04559957236051559,1
1777497560330565632,-0.02871927060186863,1,0.009225183166563511,1,0.03675543144345284,1
1777497560340636928,-0.02335505560040474,1,0.006041982211172581,1,0.05139953270554543,1
1777497560350688512,-0.01322830375283957,1,0.01183095201849937,1,0.03972222283482552,1
1777497560360725248,-0.008765058591961861,1,0.01734475418925285,1,0.05206796526908875,1
1777497560370745088,8.27935291454196e-05,1,0.01784389838576317,1,0.03316526859998703,1
1777497560380745728,0.003651078324764967,1,0.01236527878791094,1,0.0457688570022583,1
1777497560390955264,0.006722264923155308,1,0.0007484355010092258,1,0.04354910552501678,1
1777497560401373696,0.003804290667176247,1,-0.00960115808993578,1,0.0413489006459713,1
1777497560411771904,0.001697117113508284,1,-0.0124631617218256,1,0.04711706936359406,1
1777497560422149888,0.004866099450737238,1,-0.01214730367064476,1,0.03687015548348427,1
1777497560432508416,0.007654707413166761,1,-0.01426848396658897,1,0.03922431543469429,1
1777497560442847232,0.01468291506171227,1,-0.01186321116983891,1,0.04354067891836166,1
1777497560453165824,0.02009396068751812,1,-0.00704194325953722,1,0.04552147537469864,1
1777497560463464192,0.02389763481914997,1,-0.007736766245216131,1,0.03829499334096909,1
1777497560473742848,0.02558715268969536,1,-0.001450837124139071,1,0.04151384904980659,1
1777497560484001536,0.02502263523638248,1,0.002681195503100753,1,0.04374690353870392,1
1777497560494240256,0.02117562852799892,1,0.001612130785360932,1,0.04081018641591072,1
1777497560504459008,0.01457692123949528,1,0.00133213703520596,1,0.03808840736746788,1
1777497560514658304,0.005251558963209391,1,-0.004749685991555452,1,0.04199200868606567,1
1777497560524837632,-0.003543740138411522,1,-0.01072598900645971,1,0.04150557145476341,1
1777497560534996992,-0.01051159761846066,1,-0.0153643311932683,1,0.04394251108169556,1
1777497560545136896,-0.01723112165927887,1,-0.0105558019131422,1,0.04182601720094681,1
1777497560555256832,-0.01727066934108734,1,-0.005353453569114208,1,0.03965931013226509,1
1777497560565357056,-0.01438801363110542,1,0.00236251438036561,1,0.04323064535856247,1
1777497560575437824,-0.008643472567200661,1,0.008447129279375076,1,0.04266409575939178,1
1777497560585502464,-0.004256631713360548,1,0.01496485993266106,1,0.04655260592699051,1
1777497560595550208,0.0005181136075407267,1,0.02454304322600365,1,0.04312548786401749,1
1777497560605578240,0.001941773458383977,1,0.02225708216428757,1,0.04425229504704475,1
1777497560615586816,0.001804998842999339,1,0.01785574480891228,1,0.04172612354159355,1
1777497560625576192,0.0003462138993199915,1,0.01092175394296646,1,0.04455365240573883,1
1777497560635778816,-0.001827902626246214,1,0.003602791577577591,1,0.04010606929659843,1
1777497560646194432,-0.003453889861702919,1,-0.005122263450175524,1,0.04225213825702667,1
1777497560656589824,-0.005120658315718174,1,-0.01195985171943903,1,0.04122038930654526,1
1777497560666965248,-0.003214974422007799,1,-0.0157153382897377,1,0.04324113950133324,1
1777497560677320448,-0.003420654218643904,1,-0.01403896231204271,1,0.04441520944237709,1
1777497560687655936,6.851783837191761e-05,1,-0.009700104594230652,1,0.04388471692800522,1
1777497560697971200,0.003369118552654982,1,-0.003716846462339163,1,0.0418814904987812,1
1777497560708268288,0.009588385932147503,1,0.002756135072559118,1,0.04562120512127876,1
1777497560718545664,0.01430069375783205,1,0.009337101131677628,1,0.04428140446543694,1
1777497560728803072,0.01691228523850441,1,0.01142790913581848,1,0.04676170647144318,1
1777497560739040768,0.01748845167458057,1,0.007383674383163452,1,0.04524438828229904,1
1777497560749258752,0.01289975456893444,1,0.0005942615680396557,1,0.0436243861913681,1
1777497560759456768,0.005454317666590214,1,-0.006394076161086559,1,0.03906076028943062,1
1777497560769635072,-0.001755915116518736,1,-0.01357642561197281,1,0.03988019749522209,1
1777497560779793152,-0.004518782719969749,1,-0.01873797178268433,1,0.04182877391576767,1
1777497560789932288,-0.005020789802074432,1,-0.01588397845625877,1,0.04081933200359344,1
1777497560800051712,-0.004991443827748299,1,-0.008192539215087891,1,0.03999152779579163,1
1777497560810151424,-0.00476814853027463,1,-0.00223810994066298,1,0.04181071370840073,1
1777497560820231424,-0.002899386687204242,1,0.00423160009086132,1,0.04116486385464668,1
1777497560830291712,-0.00119413947686553,1,0.00949967373162508,1,0.04397530108690262,1
1777497560840332800,-0.0004463988007046282,1,0.01611964590847492,1,0.04361983388662338,1
1777497560850353920,8.267995872301981e-05,1,0.01782500185072422,1,0.04268614947795868,1
1777497560860355584,-0.001299666706472635,1,0.0183611772954464,1,0.04495210573077202,1
1777497560870339072,-0.004456246271729469,1,0.01583525165915489,1,0.04153432324528694,1
1777497560880303360,-0.009305287152528763,1,0.01022956240922213,1,0.04292948171496391,1
1777497560890717952,-0.01230303198099136,1,0.004010525066405535,1,0.04127398505806923,1
1777497560901112832,-0.01323133707046509,1,-0.003217183519154787,1,0.04316875338554382,1
1777497560911487232,-0.01080071926116943,1,-0.007897687144577503,1,0.04182097688317299,1
1777497560921841664,-0.008115057833492756,1,-0.009535254910588264,1,0.04142354056239128,1
1777497560932175872,-0.004178246483206749,1,-0.00526203028857708,1,0.04280954971909523,1
1777497560942489856,0.0008144757011905313,1,-0.0028129902202636,1,0.04226536303758621,1
1777497560952783872,0.006918320432305336,1,0.002430927939713001,1,0.04472262039780617,1
1777497560963059712,0.01030478067696095,1,0.009188555181026459,1,0.04577163234353065,1
1777497560973315328,0.01419095229357481,1,0.01205415464937687,1,0.04405760765075684,1
1777497560983550720,0.01613625511527061,1,0.009411150589585304,1,0.04803531616926193,1
1777497560993766400,0.0157866608351469,1,0.002914631040766835,1,0.04239697754383087,1
1777497561003962368,0.01005222368985415,1,-0.001058711437508464,1,0.04429556801915169,1
1777497561014138368,0.006670593749731779,1,-0.006079097278416157,1,0.04319704324007034,1
1777497561024294400,0.001253240508958697,1,-0.01458640769124031,1,0.03579503297805786,1
1777497561034430720,-0.002244411734864116,1,-0.0178837887942791,1,0.0451994352042675,1
1777497561044547840,-0.0008245636126957834,1,-0.01882167719304562,1,0.03895664215087891,1
1777497561054644736,0.0007663490250706673,1,-0.02099492773413658,1,0.04090031236410141,1
1777497561064722432,0.002911954885348678,1,-0.01579170860350132,1,0.04028311371803284,1
1777497561074780416,0.004590725991874933,1,-0.008064236491918564,1,0.04053974896669388,1
1777497561084818688,0.006621369160711765,1,-0.002213892294093966,1,0.04228688403964043,1
1777497561094837504,0.007944493554532528,1,0.003938179463148117,1,0.04414574429392815,1
1777497561104836864,0.007885418832302094,1,0.01002896297723055,1,0.04342192411422729,1
1777497561114816512,0.003864515572786331,1,0.01198737416416407,1,0.04337878525257111,1
1777497561124777728,0.002135813469067216,1,0.01084287744015455,1,0.03905785083770752,1
1777497561134952192,-0.002631708746775985,1,0.00653024623170495,1,0.04561028257012367,1
1777497561145339648,-0.006223042495548725,1,-0.0001426783856004477,1,0.04052451252937317,1
1777497561155706880,-0.007814543321728706,1,-0.001029629842378199,1,0.04494611546397209,1
1777497561166054912,-0.009758577682077885,1,0.001760292565450072,1,0.04283183440566063,1
1777497561176382720,-0.01065585762262344,1,0.003979992587119341,1,0.04504069685935974,1
1777497561186690816,-0.0100693367421627,1,0.005005298182368279,1,0.042681984603405,1
1777497561196978688,-0.004853266756981611,1,0.007828783243894577,1,0.04281093552708626,1
1777497561207247104,-0.004938055295497179,1,0.009508646093308926,1,0.04173968732357025,1
1777497561217495552,-0.006064271554350853,1,0.009229861199855804,1,0.04153509438037872,1
1777497561227724288,-0.005985181778669357,1,0.004921733867377043,1,0.04558588936924934,1
1777497561237933312,-0.004033118952065706,1,0.004780593793839216,1,0.04802808165550232,1
1777497561248123392,-0.0004475761379580945,1,0.005104272160679102,1,0.03812424093484879,1
1777497561258293504,-0.001118741231039166,1,0.003794422373175621,1,0.0464821569621563,1
1777497561268446720,0.0005776252364739776,1,-0.001763074425980449,1,0.0438142828643322,1
1777497561278580992,-0.001988597679883242,1,-0.005727233830839396,1,0.04192127287387848,1
1777497561288695296,-0.001352593302726746,1,-0.003118310123682022,1,0.04565447568893433,1
1777497561298789888,0.00069735839497298,1,-0.002644240856170654,1,0.03727863729000092,1
1777497561308865280,0.001338421134278178,1,-0.0006784756551496685,1,0.04647348821163177,1
1777497561318921216,0.005118537694215775,1,0.001160727231763303,1,0.04385660961270332,1
1777497561328957184,0.007451884914189577,1,0.003774046199396253,1,0.04390348121523857,1
1777497561338973696,0.006811088882386684,1,0.005787306930869818,1,0.04213713854551315,1
1777497561348971264,0.004630401264876127,1,0.001155349891632795,1,0.0385436937212944,1
1777497561358949376,0.0045372792519629,1,-0.005818643607199192,1,0.04217833653092384,1
1777497561368908032,0.002817641478031874,1,-0.006985560990869999,1,0.04158224537968636,1
1777497561379077376,0.01273298636078835,1,0.006807119585573673,1,0.03354958817362785,1
1777497561389456896,-0.002085196785628796,1,0.002163910306990147,1,0.0995083749294281,1
1777497561399816448,0.002606402616947889,1,0.001660788897424936,1,-0.02810315042734146,1
1777497561410155520,-0.01005854178220034,1,-0.02238751761615276,1,0.08474262058734894,1
1777497561420474880,0.02011013031005859,1,-0.005620945245027542,1,-0.006145895458757877,1
1777497561430775040,-0.005341232288628817,1,-0.02347776107490063,1,0.06401350349187851,1
1777497561441054976,0.01347867213189602,1,-0.03211772814393044,1,0.04025562107563019,1
1777497561451314944,-0.003281860845163465,1,-0.01275095716118813,1,0.03448750451207161,1
1777497561461555968,-0.01136176846921444,1,0.00713376235216856,1,0.05145470052957535,1
1777497561471777280,-0.02063120529055595,1,0.0207450445741415,1,-0.004045167937874794,1
1777497561481978368,-0.01924692839384079,1,-0.003488293616101146,1,0.1000476628541946,1
1777497561492159744,0.01085780840367079,1,0.02086523175239563,1,0.03387618064880371,1
1777497561502322432,-0.006527566350996494,1,0.05200105533003807,1,0.06675770133733749,1
1777497561512465152,0.010041618719697,1,0.03242459520697594,1,0.008267650380730629,1
1777497561522588416,0.009179724380373955,1,0.01173104532063007,1,0.05048422515392303,1
1777497561532691968,-0.01247401814907789,1,-0.01428739633411169,1,0.0707583948969841,1
1777497561542775552,-0.02443552576005459,1,0.0108592938631773,1,0.008373212069272995,1
1777497561552842240,-0.02499306388199329,1,-0.01529452856630087,1,0.03416389226913452,1
1777497561562892544,-0.002803723094984889,1,-0.008365299552679062,1,0.08641445636749268,1
1777497561572923392,-0.01741359755396843,1,-0.01618264988064766,1,-0.0001761091407388449,1
1777497561582934784,-0.003445109585300088,1,-0.03742922842502594,1,0.06765856593847275,1
1777497561592926976,-0.001286710379645228,1,0.000647508364636451,1,0.01248908881098032,1
1777497561602899968,-0.005976968444883823,1,-0.02891332656145096,1,0.08113165199756622,1
1777497561612853504,0.0101197836920619,1,0.001959662651643157,1,-0.005173987708985806,1
1777497561623017216,0.007368795573711395,1,0.01097939349710941,1,0.09701626747846603,1
1777497561633390592,0.02924718335270882,1,0.02206347323954105,1,0.02034936472773552,1
1777497561643744000,0.02132627740502357,1,0.03409641981124878,1,0.03730975091457367,1
1777497561654077952,0.02836120128631592,1,0.008111470378935337,1,0.06521354615688324,1
1777497561664392192,0.01779327541589737,1,-0.00689729442819953,1,0.02670281939208508,1
1777497561674686720,0.008820783346891403,1,-0.01480567269027233,1,0.04158186167478561,1
1777497561684961280,-0.0138721838593483,1,-0.01801438443362713,1,0.03266458585858345,1
1777497561695216128,-0.007935101166367531,1,-0.02689388394355774,1,0.03443700075149536,1
1777497561705451264,-0.001148348907008767,1,-0.02490329556167126,1,0.06250660121440887,1
1777497561715666432,1.354271080344915e-05,1,0.01100567076355219,1,0.05310492590069771,1
1777497561725861632,0.002440707525238395,1,0.004211049992591143,1,0.02027713879942894,1
1777497561736037120,0.002356657991185784,1,-0.003940501250326633,1,0.04810478910803795,1
1777497561746194688,-0.002037764526903629,1,-0.001977040665224195,1,0.04560377448797226,1
1777497561756334080,-0.009123340249061584,1,-0.0007904116064310074,1,0.04379427060484886,1
1777497561766454016,0.001236204523593187,1,0.02439019829034805,1,0.020353764295578,1
1777497561776554496,-0.0002654858399182558,1,0.01845026202499866,1,0.08300070464611053,1
1777497561786636288,0.006995400413870811,1,0.0153589490801096,1,0.01319685578346252,1
