FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,04/29/26 21:19:20.269724928
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:estOrientQuaternion,Matrix,100Hz[1x4],,,,,,
inertial-6286.188861:estOrientQuaternion:valid,ValidFlag,100Hz[1x4],,,,,,

DATA_START
Time,inertial-6286.188861:estOrientQuaternion[0-0],inertial-6286.188861:estOrientQuaternion[0-1],inertial-6286.188861:estOrientQuaternion[0-2],inertial-6286.188861:estOrientQuaternion[0-3],inertial-6286.188861:estOrientQuaternion:valid
1777497560269724928,0.061101,0.001677,0.001009,0.998130,1
1777497560279914496,0.061099,0.001675,0.001011,0.998130,1
1777497560290084096,0.061098,0.001682,0.001012,0.998130,1
1777497560300233728,0.061101,0.001688,0.001013,0.998130,1
1777497560310364160,0.061101,0.001690,0.001016,0.998130,1
1777497560320474624,0.061103,0.001691,0.001016,0.998129,1
1777497560330565632,0.061101,0.001691,0.001016,0.998130,1
1777497560340636928,0.061095,0.001692,0.001019,0.998130,1
1777497560350688512,0.061089,0.001694,0.001020,0.998130,1
1777497560360725248,0.061088,0.001692,0.001024,0.998130,1
1777497560370745088,0.061084,0.001689,0.001023,0.998131,1
1777497560380745728,0.061078,0.001692,0.001023,0.998131,1
1777497560390955264,0.061068,0.001688,0.001024,0.998132,1
1777497560401373696,0.061057,0.001687,0.001026,0.998132,1
1777497560411771904,0.061050,0.001689,0.001026,0.998133,1
1777497560422149888,0.061041,0.001706,0.001003,0.998133,1
1777497560432508416,0.061040,0.001710,0.001005,0.998133,1
1777497560442847232,0.061042,0.001709,0.001005,0.998133,1
1777497560453165824,0.061045,0.001709,0.001009,0.998133,1
1777497560463464192,0.061044,0.001707,0.001010,0.998133,1
1777497560473742848,0.061043,0.001701,0.001006,0.998133,1
1777497560484001536,0.061043,0.001702,0.001009,0.998133,1
1777497560494240256,0.061044,0.001699,0.001009,0.998133,1
1777497560504459008,0.061048,0.001697,0.001008,0.998133,1
1777497560514658304,0.061051,0.001696,0.001005,0.998133,1
1777497560524837632,0.061051,0.001695,0.001003,0.998133,1
1777497560534996992,0.061054,0.001697,0.001003,0.998133,1
1777497560545136896,0.061056,0.001694,0.001005,0.998132,1
1777497560555256832,0.061059,0.001696,0.001001,0.998132,1
1777497560565357056,0.061062,0.001699,0.000999,0.998132,1
1777497560575437824,0.061064,0.001700,0.001000,0.998132,1
1777497560585502464,0.061067,0.001705,0.001001,0.998132,1
1777497560595550208,0.061066,0.001704,0.001000,0.998132,1
1777497560605578240,0.061062,0.001706,0.000997,0.998132,1
1777497560615586816,0.061055,0.001705,0.000996,0.998132,1
1777497560625576192,0.061045,0.001696,0.000997,0.998133,1
1777497560635778816,0.061041,0.001699,0.000996,0.998133,1
1777497560646194432,0.061039,0.001699,0.000996,0.998133,1
1777497560656589824,0.061036,0.001698,0.000993,0.998134,1
1777497560666965248,0.061037,0.001698,0.000994,0.998134,1
1777497560677320448,0.061037,0.001701,0.000994,0.998134,1
1777497560687655936,0.061039,0.001702,0.000994,0.998133,1
1777497560697971200,0.061041,0.001701,0.000994,0.998133,1
1777497560708268288,0.061039,0.001699,0.000991,0.998133,1
1777497560718545664,0.061040,0.001698,0.000989,0.998133,1
1777497560728803072,0.061038,0.001700,0.000992,0.998133,1
1777497560739040768,0.061037,0.001701,0.000989,0.998134,1
1777497560749258752,0.061033,0.001702,0.000988,0.998134,1
1777497560759456768,0.061029,0.001704,0.000988,0.998134,1
1777497560769635072,0.061028,0.001703,0.000988,0.998134,1
1777497560779793152,0.061028,0.001701,0.000987,0.998134,1
1777497560789932288,0.061031,0.001702,0.000985,0.998134,1
1777497560800051712,0.061034,0.001698,0.000986,0.998134,1
1777497560810151424,0.061038,0.001693,0.000984,0.998134,1
1777497560820231424,0.061038,0.001690,0.000985,0.998133,1
1777497560830291712,0.061040,0.001690,0.000991,0.998133,1
1777497560840332800,0.061042,0.001687,0.000989,0.998133,1
1777497560850353920,0.061041,0.001689,0.000989,0.998133,1
1777497560860355584,0.061039,0.001689,0.000986,0.998133,1
1777497560870339072,0.061036,0.001688,0.000985,0.998134,1
1777497560880303360,0.061031,0.001688,0.000987,0.998134,1
1777497560890717952,0.061027,0.001691,0.000985,0.998134,1
1777497560901112832,0.061023,0.001690,0.000983,0.998134,1
1777497560911487232,0.061022,0.001693,0.000980,0.998135,1
1777497560921841664,0.061020,0.001692,0.000980,0.998135,1
1777497560932175872,0.061022,0.001693,0.000981,0.998134,1
1777497560942489856,0.061024,0.001693,0.000980,0.998134,1
1777497560952783872,0.061022,0.001689,0.000979,0.998134,1
1777497560963059712,0.061022,0.001690,0.000980,0.998134,1
1777497560973315328,0.061019,0.001692,0.000978,0.998135,1
1777497560983550720,0.061019,0.001694,0.000977,0.998135,1
1777497560993766400,0.061015,0.001696,0.000977,0.998135,1
1777497561003962368,0.061011,0.001699,0.000980,0.998135,1
1777497561014138368,0.061008,0.001697,0.000975,0.998135,1
1777497561024294400,0.061010,0.001702,0.000975,0.998135,1
1777497561034430720,0.061013,0.001699,0.000968,0.998135,1
1777497561044547840,0.061018,0.001700,0.000963,0.998135,1
1777497561054644736,0.061023,0.001697,0.000961,0.998134,1
1777497561064722432,0.061026,0.001696,0.000961,0.998134,1
1777497561074780416,0.061029,0.001695,0.000961,0.998134,1
1777497561084818688,0.061034,0.001695,0.000962,0.998134,1
1777497561094837504,0.061038,0.001692,0.000963,0.998134,1
1777497561104836864,0.061042,0.001691,0.000963,0.998133,1
1777497561114816512,0.061044,0.001691,0.000962,0.998133,1
1777497561124777728,0.061047,0.001690,0.000962,0.998133,1
1777497561134952192,0.061050,0.001690,0.000962,0.998133,1
1777497561145339648,0.061048,0.001692,0.000962,0.998133,1
1777497561155706880,0.061050,0.001693,0.000959,0.998133,1
1777497561166054912,0.061050,0.001697,0.000959,0.998133,1
