FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,04/29/26 21:19:20.261134592
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188861:orientQuaternion,Matrix,100Hz[1x4],,,,,,

DATA_START
Time,inertial-6286.188861:orientQuaternion[0-0],inertial-6286.188861:orientQuaternion[0-1],inertial-6286.188861:orientQuaternion[0-2],inertial-6286.188861:orientQuaternion[0-3]
1777497560261134592,1.000000,-0.000178,0.000025,0.000009
1777497560271331840,1.000000,-0.000178,0.000026,0.000005
1777497560281509632,1.000000,-0.000177,0.000031,-0.000004
1777497560291667456,1.000000,-0.000181,0.000033,-0.000014
1777497560301806080,1.000000,-0.000184,0.000034,-0.000021
1777497560311926272,1.000000,-0.000186,0.000034,-0.000032
1777497560322026752,1.000000,-0.000189,0.000038,-0.000042
1777497560332108032,1.000000,-0.000191,0.000040,-0.000052
1777497560342169856,1.000000,-0.000190,0.000041,-0.000057
1777497560352212224,1.000000,-0.000192,0.000045,-0.000062
1777497560362235136,1.000000,-0.000191,0.000049,-0.000061
1777497560372238336,1.000000,-0.000188,0.000053,-0.000062
1777497560382222336,1.000000,-0.000186,0.000055,-0.000060
1777497560392187392,1.000000,-0.000184,0.000048,-0.000059
1777497560402132992,1.000000,-0.000183,0.000043,-0.000062
1777497560412059392,1.000000,-0.000180,0.000040,-0.000062
1777497560421966336,1.000000,-0.000180,0.000039,-0.000064
1777497560431854080,1.000000,-0.000180,0.000039,-0.000062
1777497560441722624,1.000000,-0.000177,0.000039,-0.000056
1777497560451572224,1.000000,-0.000175,0.000037,-0.000050
1777497560461406464,1.000000,-0.000172,0.000039,-0.000049
1777497560471225088,1.000000,-0.000173,0.000042,-0.000045
1777497560481024768,1.000000,-0.000173,0.000039,-0.000039
1777497560490804736,1.000000,-0.000172,0.000043,-0.000029
1777497560501023232,1.000000,-0.000170,0.000044,-0.000018
1777497560511221760,1.000000,-0.000170,0.000042,-0.000011
1777497560521401088,1.000000,-0.000174,0.000041,-0.000003
1777497560531560704,1.000000,-0.000171,0.000038,-0.000002
1777497560541701120,1.000000,-0.000172,0.000038,-0.000004
1777497560551822080,1.000000,-0.000168,0.000039,-0.000008
1777497560561923328,1.000000,-0.000167,0.000041,-0.000006
1777497560572005120,1.000000,-0.000170,0.000047,-0.000005
1777497560582067200,1.000000,-0.000168,0.000046,-0.000006
1777497560592109568,1.000000,-0.000168,0.000049,-0.000007
1777497560602132480,1.000000,-0.000169,0.000050,-0.000010
1777497560612136192,1.000000,-0.000173,0.000052,-0.000013
1777497560622120448,1.000000,-0.000175,0.000052,-0.000014
1777497560632085248,1.000000,-0.000174,0.000051,-0.000017
1777497560642030592,1.000000,-0.000172,0.000053,-0.000019
1777497560651956736,1.000000,-0.000176,0.000051,-0.000021
1777497560661863424,1.000000,-0.000178,0.000048,-0.000024
1777497560671751424,1.000000,-0.000177,0.000047,-0.000026
1777497560681623040,1.000000,-0.000176,0.000042,-0.000029
1777497560691478784,1.000000,-0.000177,0.000043,-0.000029
1777497560701315072,1.000000,-0.000179,0.000041,-0.000024
1777497560711132416,1.000000,-0.000180,0.000042,-0.000017
1777497560720930816,1.000000,-0.000181,0.000044,-0.000009
1777497560730709760,1.000000,-0.000181,0.000041,-0.000005
1777497560740935168,1.000000,-0.000181,0.000041,-0.000003
1777497560751140864,1.000000,-0.000184,0.000042,-0.000001
1777497560761326848,1.000000,-0.000183,0.000042,-0.000001
1777497560771493632,1.000000,-0.000183,0.000039,-0.000001
1777497560781640704,1.000000,-0.000183,0.000038,-0.000004
1777497560791768064,1.000000,-0.000183,0.000040,-0.000005
1777497560801877760,1.000000,-0.000186,0.000041,-0.000004
1777497560811967744,1.000000,-0.000188,0.000041,-0.000004
1777497560822038272,1.000000,-0.000185,0.000039,-0.000003
1777497560832089088,1.000000,-0.000188,0.000039,-0.000001
1777497560842120960,1.000000,-0.000189,0.000038,0.000003
1777497560852133120,1.000000,-0.000189,0.000036,0.000007
1777497560862125824,1.000000,-0.000189,0.000036,0.000008
1777497560872099072,1.000000,-0.000190,0.000039,0.000008
1777497560882053632,1.000000,-0.000192,0.000037,0.000005
1777497560891988992,1.000000,-0.000191,0.000041,0.000002
1777497560901904640,1.000000,-0.000193,0.000046,-0.000002
1777497560911800832,1.000000,-0.000193,0.000049,-0.000002
1777497560921678080,1.000000,-0.000193,0.000047,-0.000006
1777497560931536128,1.000000,-0.000196,0.000050,-0.000009
1777497560941374976,1.000000,-0.000195,0.000048,-0.000007
1777497560951194624,1.000000,-0.000199,0.000048,-0.000006
1777497560960996608,1.000000,-0.000199,0.000049,-0.000002
1777497560970779392,1.000000,-0.000197,0.000049,0.000003
1777497560980778240,1.000000,-0.000199,0.000047,0.000007
1777497560990992384,1.000000,-0.000201,0.000047,0.000011
1777497561001186816,1.000000,-0.000204,0.000044,0.000012
1777497561011362048,1.000000,-0.000204,0.000044,0.000014
1777497561021517312,1.000000,-0.000203,0.000044,0.000011
1777497561031652352,1.000000,-0.000204,0.000044,0.000010
1777497561041768192,1.000000,-0.000206,0.000047,0.000011
1777497561051864832,1.000000,-0.000205,0.000046,0.000012
1777497561061943040,1.000000,-0.000206,0.000045,0.000014
1777497561072001536,1.000000,-0.000207,0.000042,0.000015
1777497561082040320,1.000000,-0.000207,0.000041,0.000019
1777497561092059392,1.000000,-0.000204,0.000038,0.000023
1777497561102059264,1.000000,-0.000208,0.000040,0.000026
1777497561112039680,1.000000,-0.000209,0.000034,0.000024
1777497561122000384,1.000000,-0.000209,0.000035,0.000020
1777497561131941888,1.000000,-0.000214,0.000034,0.000015
1777497561141864192,1.000000,-0.000216,0.000037,0.000010
1777497561151767552,1.000000,-0.000217,0.000038,0.000007
1777497561161651456,1.000000,-0.000216,0.000039,0.000005
1777497561171516160,1.000000,-0.000215,0.000039,-0.000000
1777497561181361408,1.000000,-0.000214,0.000042,-0.000004
1777497561191187712,1.000000,-0.000215,0.000043,-0.000009
1777497561200994560,1.000000,-0.000216,0.000043,-0.000010
1777497561210783232,1.000000,-0.000216,0.000044,-0.000014
1777497561220785920,1.000000,-0.000216,0.000043,-0.000016
1777497561231001856,1.000000,-0.000216,0.000042,-0.000015
1777497561241197824,1.000000,-0.000218,0.000040,-0.000017
1777497561251374336,1.000000,-0.000218,0.000036,-0.000016
1777497561261531392,1.000000,-0.000214,0.000033,-0.000019
1777497561271669248,1.000000,-0.000216,0.000038,-0.000022
1777497561281787136,1.000000,-0.000215,0.000041,-0.000022
1777497561291885312,1.000000,-0.000217,0.000038,-0.000018
1777497561301964288,1.000000,-0.000219,0.000036,-0.000014
1777497561312023808,1.000000,-0.000221,0.000037,-0.000016
1777497561322064128,1.000000,-0.000221,0.000042,-0.000014
1777497561332085504,1.000000,-0.000218,0.000042,-0.000012
1777497561342087424,1.000000,-0.000218,0.000043,-0.000009
1777497561352071936,1.000000,-0.000219,0.000044,-0.000004
1777497561362038272,1.000000,-0.000218,0.000044,-0.000001
1777497561371985920,1.000000,-0.000218,0.000047,-0.000003
1777497561381914112,1.000000,-0.000220,0.000047,-0.000004
1777497561391822848,1.000000,-0.000219,0.000048,-0.000004
1777497561401712640,1.000000,-0.000218,0.000047,-0.000002
1777497561411583232,1.000000,-0.000216,0.000047,0.000001
1777497561421434368,1.000000,-0.000220,0.000050,0.000003
1777497561431266816,1.000000,-0.000220,0.000048,0.000005
1777497561441080320,1.000000,-0.000221,0.000047,0.000005
1777497561450874368,1.000000,-0.000219,0.000047,0.000005
1777497561460649728,1.000000,-0.000220,0.000046,0.000009
1777497561470866176,1.000000,-0.000211,0.000053,0.000010
1777497561481062656,1.000000,-0.000221,0.000050,0.000014
1777497561491239424,1.000000,-0.000219,0.000052,0.000013
1777497561501396480,1.000000,-0.000226,0.000046,0.000013
1777497561511534592,1.000000,-0.000221,0.000045,0.000006
1777497561521652992,1.000000,-0.000227,0.000046,-0.000004
1777497561531752192,1.000000,-0.000216,0.000044,-0.000009
1777497561541831680,1.000000,-0.000229,0.000040,-0.000006
1777497561551892480,1.000000,-0.000235,0.000040,-0.000005
1777497561561933568,1.000000,-0.000228,0.000034,-0.000010
1777497561571955200,1.000000,-0.000229,0.000049,-0.000017
1777497561581957632,1.000000,-0.000223,0.000044,-0.000023
1777497561591940864,1.000000,-0.000225,0.000045,-0.000015
1777497561601904896,1.000000,-0.000229,0.000036,-0.000003
1777497561611849728,1.000000,-0.000228,0.000036,0.000001
1777497561621775104,1.000000,-0.000229,0.000045,0.000004
1777497561631681280,1.000000,-0.000219,0.000039,0.000001
1777497561641573632,1.000000,-0.000228,0.000039,0.000004
1777497561651447296,1.000000,-0.000229,0.000034,0.000006
1777497561661301504,1.000000,-0.000222,0.000045,0.000006
1777497561671136768,1.000000,-0.000226,0.000039,0.000011
1777497561680953344,1.000000,-0.000231,0.000031,0.000014
1777497561690750720,1.000000,-0.000226,0.000041,0.000009
1777497561700529152,1.000000,-0.000219,0.000042,0.000004
1777497561710747648,1.000000,-0.000223,0.000043,0.000006
1777497561720946176,1.000000,-0.000226,0.000039,0.000014
1777497561731124992,1.000000,-0.000224,0.000043,0.000019
1777497561741284864,1.000000,-0.000221,0.000044,0.000025
1777497561751425536,1.000000,-0.000222,0.000039,0.000025
1777497561761546240,1.000000,-0.000218,0.000038,0.000025
1777497561771647488,1.000000,-0.000213,0.000030,0.000018
1777497561781729280,1.000000,-0.000216,0.000036,0.000012
1777497561791791616,1.000000,-0.000215,0.000031,0.000007
1777497561801834240,1.000000,-0.000214,0.000041,0.000006
1777497561811857152,1.000000,-0.000211,0.000039,0.000003
1777497561821862912,1.000000,-0.000211,0.000035,-0.000001
1777497561831851008,1.000000,-0.000213,0.000033,-0.000005
1777497561841819904,1.000000,-0.000209,0.000036,-0.000013
1777497561851769344,1.000000,-0.000211,0.000032,-0.000010
1777497561861699584,1.000000,-0.000216,0.000030,-0.000004
1777497561871612672,1.000000,-0.000214,0.000032,0.000001
1777497561881506304,1.000000,-0.000216,0.000029,0.000002
1777497561891384832,1.000000,-0.000217,0.000026,-0.000000
1777497561901244160,1.000000,-0.000221,0.000027,-0.000005
1777497561911084800,1.000000,-0.000221,0.000027,-0.000009
1777497561920906240,1.000000,-0.000219,0.000025,-0.000011
1777497561930708736,1.000000,-0.000226,0.000027,-0.000007
1777497561940492288,1.000000,-0.000223,0.000028,-0.000002
1777497561950716416,1.000000,-0.000222,0.000036,-0.000001
1777497561960920832,1.000000,-0.000220,0.000040,-0.000000
1777497561971105792,1.000000,-0.000221,0.000039,-0.000000
1777497561981271552,1.000000,-0.000223,0.000041,0.000002
1777497561991417856,1.000000,-0.000218,0.000039,0.000006
1777497562001544448,1.000000,-0.000222,0.000037,0.000011
1777497562011651328,1.000000,-0.000222,0.000036,0.000017
1777497562021738752,1.000000,-0.000224,0.000037,0.000018
1777497562031806720,1.000000,-0.000227,0.000041,0.000014
1777497562041854976,1.000000,-0.000229,0.000043,0.000011
1777497562051883520,1.000000,-0.000233,0.000042,0.000009
1777497562061893120,1.000000,-0.000235,0.000041,0.000007
1777497562071883520,1.000000,-0.000233,0.000042,0.000004
1777497562081854720,1.000000,-0.000231,0.000044,0.000004
1777497562091806208,1.000000,-0.000228,0.000051,0.000003
1777497562101738240,1.000000,-0.000228,0.000049,0.000006
1777497562111651072,1.000000,-0.000224,0.000049,0.000007
1777497562121544448,1.000000,-0.000223,0.000049,0.000007
1777497562131418624,1.000000,-0.000220,0.000047,0.000006
1777497562141279488,1.000000,-0.000222,0.000047,0.000006
1777497562151121408,1.000000,-0.000224,0.000044,0.000006
1777497562160944128,1.000000,-0.000226,0.000044,0.000001
1777497562170747392,1.000000,-0.000227,0.000044,-0.000001
1777497562180531968,1.000000,-0.000224,0.000039,-0.000003
1777497562190757888,1.000000,-0.000222,0.000036,-0.000004
1777497562200963840,1.000000,-0.000224,0.000037,-0.000003
1777497562211150080,1.000000,-0.000224,0.000040,-0.000001
1777497562221316352,1.000000,-0.000225,0.000040,0.000001
1777497562231462912,1.000000,-0.000226,0.000041,0.000003
1777497562241589760,1.000000,-0.000221,0.000039,0.000004
1777497562251696896,1.000000,-0.000219,0.000042,0.000001
1777497562261785344,1.000000,-0.000221,0.000043,0.000004
1777497562271854848,1.000000,-0.000218,0.000043,0.000005
1777497562281904640,1.000000,-0.000217,0.000046,0.000005
1777497562291935232,1.000000,-0.000214,0.000047,0.000005
1777497562301946624,1.000000,-0.000214,0.000048,0.000005
1777497562311938304,1.000000,-0.000217,0.000048,0.000005
1777497562321910272,1.000000,-0.000216,0.000047,0.000007
1777497562331863296,1.000000,-0.000218,0.000048,0.000008
1777497562341796864,1.000000,-0.000219,0.000045,0.000009
1777497562351711232,1.000000,-0.000218,0.000045,0.000012
1777497562361606656,1.000000,-0.000220,0.000046,0.000011
1777497562371482624,1.000000,-0.000221,0.000046,0.000010
1777497562381339648,1.000000,-0.000222,0.000046,0.000008
1777497562391176960,1.000000,-0.000222,0.000047,0.000007
1777497562400995584,1.000000,-0.000222,0.000046,0.000006
1777497562410794752,1.000000,-0.000219,0.000046,0.000005
1777497562420575744,1.000000,-0.000220,0.000043,0.000003
1777497562430574336,1.000000,-0.000222,0.000041,0.000004
1777497562440788992,1.000000,-0.000222,0.000040,0.000003
1777497562450983936,1.000000,-0.000215,0.000041,0.000003
1777497562461159168,1.000000,-0.000211,0.000039,0.000002
1777497562471315712,1.000000,-0.000216,0.000040,0.000004
1777497562481452800,1.000000,-0.000216,0.000040,0.000004
1777497562491570176,1.000000,-0.000215,0.000040,0.000004
1777497562501668352,1.000000,-0.000216,0.000040,0.000004
1777497562511747072,1.000000,-0.000216,0.000037,0.000004
1777497562521806336,1.000000,-0.000217,0.000041,0.000003
1777497562531846144,1.000000,-0.000220,0.000044,-0.000001
1777497562541866240,1.000000,-0.000222,0.000043,-0.000002
1777497562551867904,1.000000,-0.000222,0.000044,-0.000002
1777497562561851392,1.000000,-0.000224,0.000047,0.000000
1777497562571816704,1.000000,-0.000222,0.000051,0.000002
1777497562581762304,1.000000,-0.000221,0.000054,0.000003
1777497562591688448,1.000000,-0.000221,0.000051,0.000003
1777497562601595392,1.000000,-0.000223,0.000051,0.000005
1777497562611483392,1.000000,-0.000223,0.000052,0.000008
1777497562621351424,1.000000,-0.000223,0.000054,0.000005
1777497562631200512,1.000000,-0.000221,0.000055,0.000003
1777497562641030144,1.000000,-0.000218,0.000056,0.000003
1777497562650840832,1.000000,-0.000216,0.000057,0.000003
1777497562660632320,1.000000,-0.000216,0.000055,0.000002
1777497562670635776,1.000000,-0.000214,0.000054,0.000004
1777497562680851456,1.000000,-0.000217,0.000054,0.000003
1777497562691047168,1.000000,-0.000217,0.000053,0.000005
1777497562701224448,1.000000,-0.000219,0.000054,0.000004
1777497562711381760,1.000000,-0.000219,0.000054,0.000003
1777497562721519360,1.000000,-0.000216,0.000056,0.000004
1777497562731637504,1.000000,-0.000215,0.000058,0.000002
1777497562741736192,1.000000,-0.000215,0.000057,0.000001
1777497562751815424,1.000000,-0.000215,0.000057,-0.000000
1777497562761874944,1.000000,-0.000214,0.000060,-0.000000
1777497562771914752,1.000000,-0.000217,0.000059,-0.000000
1777497562781936384,1.000000,-0.000218,0.000059,-0.000001
1777497562791941632,1.000000,-0.000218,0.000064,0.000001
1777497562801927168,1.000000,-0.000218,0.000069,0.000003
1777497562811893504,1.000000,-0.000218,0.000067,0.000004
1777497562821840896,1.000000,-0.000216,0.000066,0.000007
1777497562831769088,1.000000,-0.000216,0.000065,0.000005
1777497562841678080,1.000000,-0.000216,0.000064,0.000004
1777497562851567616,1.000000,-0.000218,0.000062,0.000005
1777497562861437952,1.000000,-0.000219,0.000058,0.000006
1777497562871289856,1.000000,-0.000221,0.000056,0.000004
1777497562881122304,1.000000,-0.000220,0.000057,0.000004
1777497562890935808,1.000000,-0.000219,0.000058,0.000003
1777497562900730368,1.000000,-0.000220,0.000063,0.000003
1777497562910736128,1.000000,-0.000220,0.000062,0.000001
1777497562920952576,1.000000,-0.000220,0.000064,0.000000
1777497562931149312,1.000000,-0.000217,0.000069,0.000004
1777497562941326336,1.000000,-0.000219,0.000068,0.000006
1777497562951483392,1.000000,-0.000220,0.000068,0.000006
1777497562961622016,1.000000,-0.000217,0.000066,0.000005
1777497562971741184,1.000000,-0.000219,0.000068,0.000005
1777497562981840896,1.000000,-0.000220,0.000069,0.000002
1777497562991920896,1.000000,-0.000220,0.000075,0.000001
1777497563001981184,1.000000,-0.000221,0.000079,0.000001
1777497563012021760,1.000000,-0.000221,0.000078,-0.000001
1777497563022042624,1.000000,-0.000221,0.000076,-0.000000
1777497563032044032,1.000000,-0.000222,0.000078,-0.000001
1777497563042025984,1.000000,-0.000220,0.000080,-0.000002
1777497563051988480,1.000000,-0.000217,0.000078,-0.000004
1777497563061931520,1.000000,-0.000219,0.000079,-0.000002
1777497563071854848,1.000000,-0.000215,0.000076,-0.000001
1777497563081758976,1.000000,-0.000216,0.000077,-0.000002
1777497563091643392,1.000000,-0.000215,0.000079,-0.000003
1777497563101508608,1.000000,-0.000212,0.000079,-0.000003
1777497563111354624,1.000000,-0.000211,0.000080,-0.000003
1777497563121182208,1.000000,-0.000212,0.000082,-0.000006
1777497563130990336,1.000000,-0.000212,0.000086,-0.000006
1777497563140779520,1.000000,-0.000209,0.000087,-0.000008
1777497563150549248,1.000000,-0.000206,0.000087,-0.000009
1777497563160767488,1.000000,-0.000206,0.000086,-0.000010
1777497563170966016,1.000000,-0.000207,0.000086,-0.000009
1777497563181144832,1.000000,-0.000207,0.000087,-0.000008
1777497563191304448,1.000000,-0.000206,0.000088,-0.000009
1777497563201444864,1.000000,-0.000205,0.000087,-0.000009
1777497563211565568,1.000000,-0.000209,0.000089,-0.000008
1777497563221666560,1.000000,-0.000211,0.000091,-0.000006
1777497563231748352,1.000000,-0.000212,0.000092,-0.000007
1777497563241810432,1.000000,-0.000212,0.000091,-0.000009
1777497563251853056,1.000000,-0.000212,0.000093,-0.000009
1777497563261875968,1.000000,-0.000211,0.000092,-0.000007
1777497563271879680,1.000000,-0.000211,0.000091,-0.000007
1777497563281864192,1.000000,-0.000212,0.000092,-0.000008
1777497563291829248,1.000000,-0.000214,0.000092,-0.000008
1777497563301774848,1.000000,-0.000216,0.000092,-0.000007
1777497563311703552,1.000000,-0.000214,0.000094,-0.000005
1777497563321615104,1.000000,-0.000216,0.000091,-0.000006
1777497563331507456,1.000000,-0.000218,0.000090,-0.000008
1777497563341380608,1.000000,-0.000218,0.000089,-0.000010
1777497563351234560,1.000000,-0.000219,0.000089,-0.000014
1777497563361069824,1.000000,-0.000220,0.000087,-0.000016
1777497563370885888,1.000000,-0.000219,0.000088,-0.000015
1777497563380683008,1.000000,-0.000220,0.000089,-0.000013
1777497563390461440,1.000000,-0.000223,0.000089,-0.000013
1777497563400680704,1.000000,-0.000222,0.000090,-0.000011
1777497563410880768,1.000000,-0.000221,0.000091,-0.000012
1777497563421061376,1.000000,-0.000221,0.000090,-0.000012
1777497563431222016,1.000000,-0.000224,0.000091,-0.000014
1777497563441362688,1.000000,-0.000223,0.000089,-0.000011
1777497563451484160,1.000000,-0.000225,0.000091,-0.000013
1777497563461585664,1.000000,-0.000222,0.000089,-0.000012
1777497563471667712,1.000000,-0.000225,0.000090,-0.000013
1777497563481730048,1.000000,-0.000222,0.000089,-0.000013
1777497563491774976,1.000000,-0.000219,0.000087,-0.000014
1777497563501802752,1.000000,-0.000214,0.000088,-0.000013
1777497563511811840,1.000000,-0.000210,0.000090,-0.000013
1777497563521801216,1.000000,-0.000209,0.000092,-0.000012
1777497563531771392,1.000000,-0.000209,0.000089,-0.000012
1777497563541722624,1.000000,-0.000210,0.000087,-0.000011
1777497563551654656,1.000000,-0.000211,0.000085,-0.000010
1777497563561567232,1.000000,-0.000212,0.000088,-0.000009
1777497563571461120,1.000000,-0.000212,0.000089,-0.000010
1777497563581335808,1.000000,-0.000214,0.000090,-0.000012
1777497563591191808,1.000000,-0.000216,0.000089,-0.000013
1777497563601028608,1.000000,-0.000215,0.000088,-0.000013
1777497563610846464,1.000000,-0.000216,0.000088,-0.000015
1777497563620645120,1.000000,-0.000218,0.000089,-0.000016
1777497563630424576,1.000000,-0.000219,0.000090,-0.000017
1777497563640649984,1.000000,-0.000222,0.000095,-0.000016
1777497563650855936,1.000000,-0.000221,0.000094,-0.000017
1777497563661042176,1.000000,-0.000222,0.000095,-0.000017
1777497563671208960,1.000000,-0.000224,0.000093,-0.000018
1777497563681357312,1.000000,-0.000226,0.000092,-0.000018
1777497563691486208,1.000000,-0.000223,0.000093,-0.000017
1777497563701595904,1.000000,-0.000227,0.000093,-0.000018
1777497563711685632,1.000000,-0.000230,0.000093,-0.000017
1777497563721756416,1.000000,-0.000229,0.000094,-0.000018
1777497563731807488,1.000000,-0.000230,0.000090,-0.000018
1777497563741838848,1.000000,-0.000228,0.000088,-0.000017
1777497563751851008,1.000000,-0.000227,0.000088,-0.000018
1777497563761844480,1.000000,-0.000225,0.000087,-0.000019
1777497563771818752,1.000000,-0.000225,0.000086,-0.000020
1777497563781773568,1.000000,-0.000224,0.000086,-0.000021
1777497563791708928,1.000000,-0.000224,0.000085,-0.000022
1777497563801625088,1.000000,-0.000226,0.000086,-0.000019
1777497563811521792,1.000000,-0.000225,0.000085,-0.000021
