unix_time_ms,fGPS_ts_week,fGPS_ts_tow,fGPS_valid,estQ0,estQ1,estQ2,estQ3,estQ_valid,flag_sensor,flag_filter
1779140673068.000000000,2419,164691.068000000,3,0.999928176,0.009382733,0.007419422,-0.000779550,1,0,0
1779140673088.000000000,2419,164691.088000000,3,0.999928117,0.009382986,0.007422579,-0.000780718,1,0,0
1779140673098.000000000,2419,164691.098000000,3,0.999928117,0.009384287,0.007422538,-0.000780900,1,0,0
1779140673108.000000000,2419,164691.108000000,3,0.999928117,0.009384065,0.007422732,-0.000781090,1,0,0
1779140673128.000000000,2419,164691.128000000,3,0.999928117,0.009380962,0.007425935,-0.000779827,1,0,0
1779140673138.000000000,2419,164691.138000000,3,0.999928117,0.009383268,0.007425699,-0.000778072,1,0,0
1779140673158.000000000,2419,164691.158000000,3,0.999928057,0.009386717,0.007430472,-0.000775856,1,0,0
1779140673168.000000000,2419,164691.168000000,3,0.999928117,0.009384842,0.007425863,-0.000774214,1,0,0
1779140673188.000000000,2419,164691.188000000,3,0.999928117,0.009380992,0.007422857,-0.000778276,1,0,0
1779140673198.000000000,2419,164691.198000000,3,0.999928117,0.009380788,0.007424653,-0.000777808,1,0,0
1779140673218.000000000,2419,164691.218000000,3,0.999928117,0.009382690,0.007425984,-0.000775169,1,0,0
1779140673228.000000000,2419,164691.228000000,3,0.999928057,0.009384022,0.007427576,-0.000772528,1,0,0
1779140673238.000000000,2419,164691.238000000,3,0.999928117,0.009382007,0.007426910,-0.000774562,1,0,0
1779140673258.000000000,2419,164691.258000000,3,0.999928176,0.009379324,0.007424339,-0.000771361,1,0,0
1779140673268.000000000,2419,164691.268000000,3,0.999928176,0.009376829,0.007424425,-0.000772728,1,0,0
1779140673288.000000000,2419,164691.288000000,3,0.999928117,0.009380629,0.007430162,-0.000771789,1,0,0
1779140673298.000000000,2419,164691.298000000,3,0.999928117,0.009378979,0.007432803,-0.000773538,1,0,0
1779140673318.000000000,2419,164691.318000000,3,0.999928117,0.009373088,0.007434107,-0.000774709,1,0,0
1779140673328.000000000,2419,164691.328000000,3,0.999928117,0.009374321,0.007437435,-0.000777124,1,0,0
1779140673348.000000000,2419,164691.348000000,3,0.999927998,0.009377275,0.007446649,-0.000777746,1,0,0
1779140673358.000000000,2419,164691.358000000,3,0.999927998,0.009374871,0.007450005,-0.000778777,1,0,0
1779140673378.000000000,2419,164691.378000000,3,0.999927938,0.009373244,0.007459327,-0.000784032,1,0,0
1779140673388.000000000,2419,164691.388000000,3,0.999927938,0.009370827,0.007464977,-0.000785317,1,0,0
1779140673398.000000000,2419,164691.398000000,3,0.999927878,0.009369291,0.007470963,-0.000785465,1,0,0
1779140673418.000000000,2419,164691.418000000,3,0.999927878,0.009361328,0.007482964,-0.000786217,1,0,0
1779140673428.000000000,2419,164691.428000000,3,0.999927878,0.009358919,0.007486108,-0.000786405,1,0,0
1779140673448.000000000,2419,164691.448000000,3,0.999927878,0.009357307,0.007490954,-0.000785890,1,0,0
1779140673458.000000000,2419,164691.458000000,3,0.999927819,0.009362262,0.007489757,-0.000784711,1,0,0
1779140673478.000000000,2419,164691.478000000,3,0.999927819,0.009356905,0.007494078,-0.000783917,1,0,0
1779140673488.000000000,2419,164691.488000000,3,0.999927819,0.009358659,0.007495425,-0.000786210,1,0,0
1779140673508.000000000,2419,164691.508000000,3,0.999927819,0.009356945,0.007497510,-0.000792872,1,0,0
1779140673518.000000000,2419,164691.518000000,3,0.999927759,0.009360554,0.007497121,-0.000795988,1,0,0
1779140673528.000000000,2419,164691.528000000,3,0.999927759,0.009363408,0.007493553,-0.000794911,1,0,0
1779140673548.000000000,2419,164691.548000000,3,0.999927759,0.009364631,0.007496918,-0.000789221,1,0,0
1779140673558.000000000,2419,164691.558000000,3,0.999927759,0.009359965,0.007501293,-0.000792133,1,0,0
1779140673578.000000000,2419,164691.578000000,3,0.999927700,0.009355996,0.007511851,-0.000799089,1,0,0
1779140673588.000000000,2419,164691.588000000,3,0.999927640,0.009355407,0.007517453,-0.000804456,1,0,0
1779140673608.000000000,2419,164691.608000000,3,0.999927580,0.009355348,0.007526587,-0.000817569,1,0,0
1779140673618.000000000,2419,164691.618000000,3,0.999927580,0.009354110,0.007528550,-0.000824308,1,0,0
1779140673638.000000000,2419,164691.638000000,3,0.999927521,0.009352577,0.007533677,-0.000833443,1,0,0
1779140673648.000000000,2419,164691.648000000,3,0.999927580,0.009349941,0.007532831,-0.000835198,1,0,0
1779140673668.000000000,2419,164691.668000000,3,0.999927521,0.009352003,0.007537436,-0.000836542,1,0,0
1779140673678.000000000,2419,164691.678000000,3,0.999927521,0.009354542,0.007536570,-0.000838209,1,0,0
1779140673688.000000000,2419,164691.688000000,3,0.999927461,0.009357308,0.007535971,-0.000845269,1,0,0
1779140673708.000000000,2419,164691.708000000,3,0.999927521,0.009356035,0.007529065,-0.000850155,1,0,0
1779140673718.000000000,2419,164691.718000000,3,0.999927521,0.009356179,0.007528682,-0.000851538,1,0,0
1779140673738.000000000,2419,164691.738000000,3,0.999927461,0.009359146,0.007532247,-0.000844475,1,0,0
1779140673748.000000000,2419,164691.748000000,3,0.999927521,0.009355784,0.007532435,-0.000839654,1,0,0
1779140673768.000000000,2419,164691.768000000,3,0.999927521,0.009346906,0.007539369,-0.000840684,1,0,0
1779140673778.000000000,2419,164691.778000000,3,0.999927521,0.009345904,0.007544894,-0.000842643,1,0,0
1779140673798.000000000,2419,164691.798000000,3,0.999927461,0.009338850,0.007562348,-0.000851742,1,0,0
1779140673808.000000000,2419,164691.808000000,3,0.999927461,0.009332102,0.007568247,-0.000856956,1,0,0
1779140673818.000000000,2419,164691.818000000,3,0.999927342,0.009332220,0.007580368,-0.000863085,1,0,0
1779140673838.000000000,2419,164691.838000000,3,0.999927282,0.009331203,0.007592761,-0.000873525,1,0,0
1779140673848.000000000,2419,164691.848000000,3,0.999927282,0.009328864,0.007589985,-0.000877388,1,0,0
1779140673868.000000000,2419,164691.868000000,3,0.999927223,0.009336925,0.007590123,-0.000892382,1,0,0
1779140673878.000000000,2419,164691.878000000,3,0.999927163,0.009341493,0.007588010,-0.000896018,1,0,0
1779140673898.000000000,2419,164691.898000000,3,0.999927282,0.009339146,0.007580589,-0.000893380,1,0,0
1779140673908.000000000,2419,164691.908000000,3,0.999927282,0.009339055,0.007578613,-0.000893664,1,0,0
1779140673928.000000000,2419,164691.928000000,3,0.999927282,0.009345655,0.007569293,-0.000889244,1,0,0
1779140673938.000000000,2419,164691.938000000,3,0.999927282,0.009349954,0.007565442,-0.000886166,1,0,0
1779140673958.000000000,2419,164691.958000000,3,0.999927223,0.009359755,0.007563272,-0.000879269,1,0,0
1779140673968.000000000,2419,164691.968000000,3,0.999927223,0.009358905,0.007563024,-0.000878970,1,0,0
1779140673978.000000000,2419,164691.978000000,3,0.999927223,0.009361041,0.007560579,-0.000882995,1,0,0
1779140673998.000000000,2419,164691.998000000,3,0.999927223,0.009361900,0.007554781,-0.000891176,1,0,0
1779140674008.000000000,2419,164692.008000000,3,0.999927223,0.009364361,0.007550922,-0.000892469,1,0,0
1779140674028.000000000,2419,164692.028000000,3,0.999927223,0.009369037,0.007548849,-0.000895059,1,0,0
1779140674038.000000000,2419,164692.038000000,3,0.999927163,0.009371851,0.007548009,-0.000899577,1,0,0
1779140674058.000000000,2419,164692.058000000,3,0.999927163,0.009373982,0.007545620,-0.000912649,1,0,0
1779140674068.000000000,2419,164692.068000000,3,0.999927163,0.009374788,0.007545345,-0.000917409,1,0,0
1779140674088.000000000,2419,164692.088000000,3,0.999927104,0.009382203,0.007542673,-0.000915358,1,0,0
1779140674098.000000000,2419,164692.098000000,3,0.999927163,0.009380141,0.007540686,-0.000912930,1,0,0
1779140674108.000000000,2419,164692.108000000,3,0.999927163,0.009380558,0.007542207,-0.000913969,1,0,0
1779140674118.000000000,2419,164692.118000000,3,0.999927163,0.009376944,0.007541292,-0.000913797,1,0,0
1779140674128.000000000,2419,164692.128000000,3,0.999927163,0.009376548,0.007542632,-0.000915094,1,0,0
1779140674138.000000000,2419,164692.138000000,3,0.999927163,0.009377059,0.007542545,-0.000914449,1,0,0
1779140674158.000000000,2419,164692.158000000,3,0.999927223,0.009379599,0.007531630,-0.000918389,1,0,0
1779140674168.000000000,2419,164692.168000000,3,0.999927223,0.009378678,0.007530906,-0.000918001,1,0,0
1779140674188.000000000,2419,164692.188000000,3,0.999927282,0.009380839,0.007525548,-0.000912756,1,0,0
1779140674198.000000000,2419,164692.198000000,3,0.999927282,0.009382954,0.007524208,-0.000908777,1,0,0
1779140674218.000000000,2419,164692.218000000,3,0.999927402,0.009375250,0.007513569,-0.000903209,1,0,0
1779140674228.000000000,2419,164692.228000000,3,0.999927461,0.009371689,0.007512098,-0.000898727,1,0,0
1779140674248.000000000,2419,164692.248000000,3,0.999927461,0.009373178,0.007511686,-0.000892272,1,0,0
1779140674258.000000000,2419,164692.258000000,3,0.999927402,0.009381876,0.007508690,-0.000891938,1,0,0
1779140674268.000000000,2419,164692.268000000,3,0.999927461,0.009378918,0.007507220,-0.000892201,1,0,0
1779140674288.000000000,2419,164692.288000000,3,0.999927461,0.009381400,0.007500664,-0.000890445,1,0,0
1779140674298.000000000,2419,164692.298000000,3,0.999927461,0.009384229,0.007497769,-0.000890575,1,0,0
1779140674318.000000000,2419,164692.318000000,3,0.999927402,0.009387299,0.007499022,-0.000884212,1,0,0
1779140674328.000000000,2419,164692.328000000,3,0.999927402,0.009387939,0.007498970,-0.000880021,1,0,0
1779140674348.000000000,2419,164692.348000000,3,0.999927461,0.009380999,0.007501618,-0.000880072,1,0,0
1779140674358.000000000,2419,164692.358000000,3,0.999927461,0.009383532,0.007503476,-0.000879256,1,0,0
1779140674378.000000000,2419,164692.378000000,3,0.999927402,0.009387081,0.007501966,-0.000880333,1,0,0
1779140674388.000000000,2419,164692.388000000,3,0.999927402,0.009387610,0.007500477,-0.000882856,1,0,0
1779140674408.000000000,2419,164692.408000000,3,0.999927461,0.009384586,0.007496444,-0.000880995,1,0,0
1779140674418.000000000,2419,164692.418000000,3,0.999927521,0.009383178,0.007492869,-0.000878179,1,0,0
1779140674428.000000000,2419,164692.428000000,3,0.999927521,0.009383808,0.007493075,-0.000872856,1,0,0
1779140674448.000000000,2419,164692.448000000,3,0.999927521,0.009385736,0.007494295,-0.000866930,1,0,0
1779140674458.000000000,2419,164692.458000000,3,0.999927521,0.009384115,0.007494601,-0.000864472,1,0,0
1779140674468.000000000,2419,164692.468000000,3,0.999927521,0.009386879,0.007493279,-0.000862071,1,0,0
1779140674478.000000000,2419,164692.478000000,3,0.999927521,0.009385500,0.007494286,-0.000860792,1,0,0
1779140674488.000000000,2419,164692.488000000,3,0.999927521,0.009387227,0.007493244,-0.000859269,1,0,0
1779140674508.000000000,2419,164692.508000000,3,0.999927461,0.009396251,0.007484346,-0.000858656,1,0,0
1779140674518.000000000,2419,164692.518000000,3,0.999927521,0.009395348,0.007483480,-0.000858589,1,0,0
1779140674538.000000000,2419,164692.538000000,3,0.999927580,0.009394242,0.007474055,-0.000860298,1,0,0
1779140674548.000000000,2419,164692.548000000,3,0.999927580,0.009399300,0.007469878,-0.000862839,1,0,0
1779140674558.000000000,2419,164692.558000000,3,0.999927521,0.009403534,0.007467157,-0.000865027,1,0,0
1779140674578.000000000,2419,164692.578000000,3,0.999927521,0.009406182,0.007468240,-0.000864626,1,0,0
1779140674588.000000000,2419,164692.588000000,3,0.999927521,0.009405564,0.007466438,-0.000863109,1,0,0
1779140674608.000000000,2419,164692.608000000,3,0.999927521,0.009405261,0.007468048,-0.000866153,1,0,0
1779140674618.000000000,2419,164692.618000000,3,0.999927461,0.009408854,0.007469010,-0.000864912,1,0,0
1779140674638.000000000,2419,164692.638000000,3,0.999927521,0.009409565,0.007464448,-0.000865108,1,0,0
1779140674648.000000000,2419,164692.648000000,3,0.999927461,0.009412345,0.007464788,-0.000866997,1,0,0
1779140674668.000000000,2419,164692.668000000,3,0.999927461,0.009414544,0.007462795,-0.000869114,1,0,0
1779140674678.000000000,2419,164692.678000000,3,0.999927461,0.009413200,0.007464591,-0.000870370,1,0,0
1779140674698.000000000,2419,164692.698000000,3,0.999927461,0.009411493,0.007466929,-0.000870093,1,0,0
1779140674708.000000000,2419,164692.708000000,3,0.999927461,0.009411056,0.007466095,-0.000868071,1,0,0
1779140674718.000000000,2419,164692.718000000,3,0.999927461,0.009414660,0.007464924,-0.000865717,1,0,0
1779140674738.000000000,2419,164692.738000000,3,0.999927521,0.009412645,0.007460053,-0.000864054,1,0,0
1779140674748.000000000,2419,164692.748000000,3,0.999927461,0.009410426,0.007465030,-0.000864752,1,0,0
1779140674768.000000000,2419,164692.768000000,3,0.999927461,0.009410575,0.007468167,-0.000867705,1,0,0
1779140674778.000000000,2419,164692.778000000,3,0.999927461,0.009410967,0.007467967,-0.000865696,1,0,0
1779140674798.000000000,2419,164692.798000000,3,0.999927402,0.009416041,0.007472284,-0.000867569,1,0,0
1779140674808.000000000,2419,164692.808000000,3,0.999927282,0.009419341,0.007476645,-0.000867386,1,0,0
1779140674828.000000000,2419,164692.828000000,3,0.999927282,0.009418407,0.007479384,-0.000863890,1,0,0
1779140674838.000000000,2419,164692.838000000,3,0.999927342,0.009413965,0.007481946,-0.000862265,1,0,0
1779140674848.000000000,2419,164692.848000000,3,0.999927282,0.009414803,0.007484069,-0.000858897,1,0,0
1779140674868.000000000,2419,164692.868000000,3,0.999927223,0.009422783,0.007482755,-0.000858365,1,0,0
1779140674878.000000000,2419,164692.878000000,3,0.999927282,0.009420468,0.007481473,-0.000856059,1,0,0
1779140674898.000000000,2419,164692.898000000,3,0.999927223,0.009424204,0.007484434,-0.000856199,1,0,0
1779140674908.000000000,2419,164692.908000000,3,0.999927163,0.009427684,0.007483299,-0.000856312,1,0,0
1779140674928.000000000,2419,164692.928000000,3,0.999927163,0.009429305,0.007482574,-0.000858347,1,0,0
1779140674938.000000000,2419,164692.938000000,3,0.999927223,0.009427643,0.007476430,-0.000862449,1,0,0
1779140674958.000000000,2419,164692.958000000,3,0.999927282,0.009425448,0.007471942,-0.000863252,1,0,0
1779140674968.000000000,2419,164692.968000000,3,0.999927282,0.009426228,0.007473378,-0.000861058,1,0,0
1779140674988.000000000,2419,164692.988000000,3,0.999927282,0.009427265,0.007471766,-0.000861551,1,0,0
1779140674998.000000000,2419,164692.998000000,3,0.999927282,0.009428338,0.007472042,-0.000865208,1,0,0
1779140675008.000000000,2419,164693.008000000,3,0.999927223,0.009431096,0.007473915,-0.000867309,1,0,0
1779140675028.000000000,2419,164693.028000000,3,0.999927163,0.009431425,0.007478264,-0.000866500,1,0,0
1779140675038.000000000,2419,164693.038000000,3,0.999927163,0.009432776,0.007478893,-0.000864596,1,0,0
1779140675058.000000000,2419,164693.058000000,3,0.999927282,0.009427299,0.007474198,-0.000864340,1,0,0
1779140675068.000000000,2419,164693.068000000,3,0.999927282,0.009424768,0.007473914,-0.000868704,1,0,0
1779140675088.000000000,2419,164693.088000000,3,0.999927282,0.009424406,0.007473557,-0.000879789,1,0,0
1779140675098.000000000,2419,164693.098000000,3,0.999927342,0.009420926,0.007472184,-0.000878856,1,0,0
1779140675118.000000000,2419,164693.118000000,3,0.999927342,0.009418335,0.007471741,-0.000881023,1,0,0
1779140675128.000000000,2419,164693.128000000,3,0.999927342,0.009417529,0.007469070,-0.000882837,1,0,0
1779140675138.000000000,2419,164693.138000000,3,0.999927402,0.009414404,0.007466927,-0.000883998,1,0,0
1779140675158.000000000,2419,164693.158000000,3,0.999927461,0.009414420,0.007461062,-0.000884174,1,0,0
1779140675168.000000000,2419,164693.168000000,3,0.999927521,0.009412264,0.007458954,-0.000882288,1,0,0
1779140675188.000000000,2419,164693.188000000,3,0.999927521,0.009411467,0.007453223,-0.000878104,1,0,0
1779140675198.000000000,2419,164693.198000000,3,0.999927521,0.009412402,0.007452680,-0.000874318,1,0,0
1779140675218.000000000,2419,164693.218000000,3,0.999927580,0.009412955,0.007447300,-0.000878470,1,0,0
1779140675228.000000000,2419,164693.228000000,3,0.999927640,0.009406057,0.007447658,-0.000884659,1,0,0
1779140675248.000000000,2419,164693.248000000,3,0.999927640,0.009406048,0.007444542,-0.000901797,1,0,0
1779140675258.000000000,2419,164693.258000000,3,0.999927640,0.009407351,0.007440953,-0.000908685,1,0,0
1779140675278.000000000,2419,164693.278000000,3,0.999927700,0.009408924,0.007435050,-0.000919637,1,0,0
1779140675288.000000000,2419,164693.288000000,3,0.999927700,0.009407713,0.007430190,-0.000922025,1,0,0
1779140675298.000000000,2419,164693.298000000,3,0.999927700,0.009411032,0.007428840,-0.000918225,1,0,0
1779140675318.000000000,2419,164693.318000000,3,0.999927580,0.009417544,0.007434814,-0.000916113,1,0,0
1779140675328.000000000,2419,164693.328000000,3,0.999927640,0.009414227,0.007433479,-0.000917167,1,0,0
1779140675348.000000000,2419,164693.348000000,3,0.999927640,0.009410392,0.007435452,-0.000924175,1,0,0
1779140675358.000000000,2419,164693.358000000,3,0.999927580,0.009413163,0.007439232,-0.000924600,1,0,0
1779140675378.000000000,2419,164693.378000000,3,0.999927521,0.009417698,0.007440853,-0.000922035,1,0,0
1779140675388.000000000,2419,164693.388000000,3,0.999927580,0.009412651,0.007441047,-0.000919871,1,0,0
1779140675408.000000000,2419,164693.408000000,3,0.999927580,0.009411279,0.007442894,-0.000917584,1,0,0
1779140675418.000000000,2419,164693.418000000,3,0.999927580,0.009411052,0.007444304,-0.000917137,1,0,0
1779140675428.000000000,2419,164693.428000000,3,0.999927640,0.009409804,0.007442348,-0.000915832,1,0,0
1779140675448.000000000,2419,164693.448000000,3,0.999927580,0.009411212,0.007441751,-0.000910767,1,0,0
1779140675458.000000000,2419,164693.458000000,3,0.999927461,0.009420603,0.007447412,-0.000908434,1,0,0
1779140675478.000000000,2419,164693.478000000,3,0.999927461,0.009422560,0.007444861,-0.000902654,1,0,0
1779140675488.000000000,2419,164693.488000000,3,0.999927521,0.009422434,0.007441125,-0.000901976,1,0,0
1779140675508.000000000,2419,164693.508000000,3,0.999927521,0.009420102,0.007442480,-0.000895119,1,0,0
1779140675518.000000000,2419,164693.518000000,3,0.999927580,0.009419483,0.007441071,-0.000890970,1,0,0
1779140675538.000000000,2419,164693.538000000,3,0.999927580,0.009415647,0.007443686,-0.000885373,1,0,0
1779140675548.000000000,2419,164693.548000000,3,0.999927580,0.009414084,0.007443266,-0.000884264,1,0,0
1779140675568.000000000,2419,164693.568000000,3,0.999927640,0.009409896,0.007440906,-0.000881893,1,0,0
