unix_time_ms,GPS_ts_week,GPS_ts_tow,GPS_valid,orientQ0,orientQ1,orientQ2,orientQ3,flag_sensor,flag_filter
1779140673258.000000000,2419,164691.258000000,3,0.786042213,0.011389680,-0.000429964,-0.618067801,0,0
1779140673268.000000000,2419,164691.268000000,3,0.786323309,0.011387795,-0.000423220,-0.617710054,0,0
1779140673288.000000000,2419,164691.288000000,3,0.784088850,0.011392373,-0.000462242,-0.620543957,0,0
1779140673298.000000000,2419,164691.298000000,3,0.793055058,0.011398268,-0.000292907,-0.609043300,0,0
1779140673318.000000000,2419,164691.318000000,3,0.792082608,0.011393580,-0.000306571,-0.610307455,0,0
1779140673328.000000000,2419,164691.328000000,3,0.788074851,0.011394184,-0.000379234,-0.615473866,0,0
1779140673348.000000000,2419,164691.348000000,3,0.789881051,0.011402899,-0.000340369,-0.613154054,0,0
1779140673358.000000000,2419,164691.358000000,3,0.784016073,0.011399177,-0.000444686,-0.620635748,0,0
1779140673378.000000000,2419,164691.378000000,3,0.790452600,0.011407630,-0.000317217,-0.612417042,0,0
1779140673388.000000000,2419,164691.388000000,3,0.787020206,0.011407685,-0.000374898,-0.616821647,0,0
1779140673398.000000000,2419,164691.398000000,3,0.788303494,0.011410939,-0.000345368,-0.615180671,0,0
1779140673418.000000000,2419,164691.418000000,3,0.789045513,0.011412607,-0.000316980,-0.614228666,0,0
1779140673428.000000000,2419,164691.428000000,3,0.791488230,0.011413625,-0.000267572,-0.611077845,0,0
1779140673448.000000000,2419,164691.448000000,3,0.778478146,0.011407127,-0.000502284,-0.627567947,0,0
1779140673458.000000000,2419,164691.458000000,3,0.784950912,0.011413530,-0.000376686,-0.619452715,0,0
1779140673478.000000000,2419,164691.478000000,3,0.788006842,0.011412862,-0.000310279,-0.615560710,0,0
1779140673488.000000000,2419,164691.488000000,3,0.785792649,0.011413514,-0.000350329,-0.618384659,0,0
1779140673508.000000000,2419,164691.508000000,3,0.791359127,0.011416186,-0.000244315,-0.611244977,0,0
1779140673518.000000000,2419,164691.518000000,3,0.793833852,0.011419547,-0.000200490,-0.608027458,0,0
1779140673528.000000000,2419,164691.528000000,3,0.786378741,0.011416664,-0.000344035,-0.617639124,0,0
1779140673548.000000000,2419,164691.548000000,3,0.789364576,0.011420888,-0.000286920,-0.613818467,0,0
1779140673558.000000000,2419,164691.558000000,3,0.783599973,0.011416605,-0.000387219,-0.621160746,0,0
1779140673578.000000000,2419,164691.578000000,3,0.783504248,0.011419654,-0.000378254,-0.621281445,0,0
1779140673588.000000000,2419,164691.588000000,3,0.788952947,0.011425355,-0.000272731,-0.614347339,0,0
1779140673608.000000000,2419,164691.608000000,3,0.784390271,0.011428491,-0.000349753,-0.620162308,0,0
1779140673618.000000000,2419,164691.618000000,3,0.785244584,0.011429793,-0.000330610,-0.619080186,0,0
1779140673638.000000000,2419,164691.638000000,3,0.783869326,0.011432780,-0.000348777,-0.620820522,0,0
1779140673648.000000000,2419,164691.648000000,3,0.783358395,0.011430467,-0.000356891,-0.621465206,0,0
1779140673668.000000000,2419,164691.668000000,3,0.784871638,0.011439377,-0.000329868,-0.619552732,0,0
1779140673678.000000000,2419,164691.678000000,3,0.785501242,0.011440719,-0.000319308,-0.618754268,0,0
1779140673688.000000000,2419,164691.688000000,3,0.788786769,0.011443925,-0.000260245,-0.614560366,0,0
1779140673708.000000000,2419,164691.708000000,3,0.783864677,0.011436836,-0.000356286,-0.620826304,0,0
1779140673718.000000000,2419,164691.718000000,3,0.780245841,0.011435771,-0.000423514,-0.625368357,0,0
1779140673738.000000000,2419,164691.738000000,3,0.783982098,0.011445111,-0.000356613,-0.620677888,0,0
1779140673748.000000000,2419,164691.748000000,3,0.788981676,0.011445604,-0.000262233,-0.614310145,0,0
1779140673768.000000000,2419,164691.768000000,3,0.790585101,0.011443137,-0.000221491,-0.612245321,0,0
1779140673778.000000000,2419,164691.778000000,3,0.787355781,0.011444266,-0.000276703,-0.616392672,0,0
1779140673798.000000000,2419,164691.798000000,3,0.782329857,0.011447503,-0.000351355,-0.622759104,0,0
1779140673808.000000000,2419,164691.808000000,3,0.790503025,0.011449676,-0.000190285,-0.612351179,0,0
1779140673818.000000000,2419,164691.818000000,3,0.785227954,0.011455028,-0.000276981,-0.619100869,0,0
1779140673838.000000000,2419,164691.838000000,3,0.787601173,0.011462308,-0.000219182,-0.616078675,0,0
1779140673848.000000000,2419,164691.848000000,3,0.790305614,0.011459780,-0.000168038,-0.612605691,0,0
1779140673868.000000000,2419,164691.868000000,3,0.783457041,0.011466521,-0.000294095,-0.621340156,0,0
1779140673878.000000000,2419,164691.878000000,3,0.789227843,0.011471851,-0.000190543,-0.613993347,0,0
1779140673898.000000000,2419,164691.898000000,3,0.794036567,0.011467572,-0.000102581,-0.607761860,0,0
1779140673908.000000000,2419,164691.908000000,3,0.789099991,0.011465278,-0.000196201,-0.614157736,0,0
1779140673928.000000000,2419,164691.928000000,3,0.788641036,0.011464719,-0.000216345,-0.614747047,0,0
1779140673938.000000000,2419,164691.938000000,3,0.785791874,0.011464434,-0.000275087,-0.618384778,0,0
1779140673958.000000000,2419,164691.958000000,3,0.787071943,0.011471031,-0.000259244,-0.616754472,0,0
1779140673968.000000000,2419,164691.968000000,3,0.790792048,0.011471405,-0.000189512,-0.611977458,0,0
1779140673978.000000000,2419,164691.978000000,3,0.792096496,0.011471825,-0.000168273,-0.610288084,0,0
1779140673998.000000000,2419,164691.998000000,3,0.788795292,0.011468966,-0.000235598,-0.614549041,0,0
1779140674008.000000000,2419,164692.008000000,3,0.787418485,0.011468176,-0.000265973,-0.616312027,0,0
1779140674028.000000000,2419,164692.028000000,3,0.781842351,0.011467673,-0.000373253,-0.623370707,0,0
1779140674038.000000000,2419,164692.038000000,3,0.781933486,0.011469288,-0.000373871,-0.623256266,0,0
1779140674058.000000000,2419,164692.058000000,3,0.781705737,0.011468165,-0.000385131,-0.623541892,0,0
1779140674068.000000000,2419,164692.068000000,3,0.791109741,0.011474107,-0.000211280,-0.611566603,0,0
1779140674088.000000000,2419,164692.088000000,3,0.782531857,0.011475850,-0.000377576,-0.622504771,0,0
1779140674098.000000000,2419,164692.098000000,3,0.785865188,0.011474889,-0.000315817,-0.618291318,0,0
1779140674108.000000000,2419,164692.108000000,3,0.786112964,0.011476213,-0.000310237,-0.617976308,0,0
1779140674118.000000000,2419,164692.118000000,3,0.782044053,0.011470371,-0.000383998,-0.623117566,0,0
1779140674128.000000000,2419,164692.128000000,3,0.782722116,0.011471141,-0.000370251,-0.622265577,0,0
1779140674138.000000000,2419,164692.138000000,3,0.787574589,0.011473794,-0.000280594,-0.616112590,0,0
1779140674158.000000000,2419,164692.158000000,3,0.789387226,0.011469731,-0.000256694,-0.613788545,0,0
1779140674168.000000000,2419,164692.168000000,3,0.781664371,0.011464295,-0.000399888,-0.623593867,0,0
1779140674188.000000000,2419,164692.188000000,3,0.792790413,0.011468259,-0.000198450,-0.609386444,0,0
1779140674198.000000000,2419,164692.198000000,3,0.790007353,0.011468201,-0.000253113,-0.612990081,0,0
1779140674218.000000000,2419,164692.218000000,3,0.789339185,0.011455553,-0.000269412,-0.613850415,0,0
1779140674228.000000000,2419,164692.228000000,3,0.786165833,0.011450132,-0.000327496,-0.617909491,0,0
1779140674248.000000000,2419,164692.248000000,3,0.782393932,0.011448509,-0.000398540,-0.622678518,0,0
1779140674258.000000000,2419,164692.258000000,3,0.785432518,0.011449190,-0.000345109,-0.618841410,0,0
1779140674268.000000000,2419,164692.268000000,3,0.782623768,0.011444229,-0.000396042,-0.622389734,0,0
1779140674288.000000000,2419,164692.288000000,3,0.785778344,0.011443702,-0.000344776,-0.618402302,0,0
1779140674298.000000000,2419,164692.298000000,3,0.784555852,0.011444095,-0.000372220,-0.619952440,0,0
1779140674318.000000000,2419,164692.318000000,3,0.785201430,0.011447319,-0.000361375,-0.619134545,0,0
1779140674328.000000000,2419,164692.328000000,3,0.785620391,0.011448183,-0.000353931,-0.618602872,0,0
1779140674348.000000000,2419,164692.348000000,3,0.787622750,0.011446737,-0.000308859,-0.616051435,0,0
1779140674358.000000000,2419,164692.358000000,3,0.789518178,0.011450675,-0.000273598,-0.613620341,0,0
1779140674378.000000000,2419,164692.378000000,3,0.786609352,0.011450876,-0.000331096,-0.617344737,0,0
1779140674388.000000000,2419,164692.388000000,3,0.786496401,0.011450139,-0.000334710,-0.617488563,0,0
1779140674408.000000000,2419,164692.408000000,3,0.792892456,0.011447816,-0.000216855,-0.609254062,0,0
1779140674418.000000000,2419,164692.418000000,3,0.785179675,0.011441231,-0.000362369,-0.619162321,0,0
1779140674428.000000000,2419,164692.428000000,3,0.788903117,0.011443660,-0.000293622,-0.614410996,0,0
1779140674448.000000000,2419,164692.448000000,3,0.784437776,0.011443160,-0.000376797,-0.620101869,0,0
1779140674458.000000000,2419,164692.458000000,3,0.791693747,0.011446121,-0.000239997,-0.610810995,0,0
1779140674468.000000000,2419,164692.468000000,3,0.787692308,0.011445506,-0.000317478,-0.615962446,0,0
1779140674478.000000000,2419,164692.478000000,3,0.790055335,0.011445997,-0.000271885,-0.612928689,0,0
1779140674488.000000000,2419,164692.488000000,3,0.784923196,0.011444403,-0.000368852,-0.619487345,0,0
1779140674508.000000000,2419,164692.508000000,3,0.784461677,0.011447002,-0.000388732,-0.620071650,0,0
1779140674518.000000000,2419,164692.518000000,3,0.794416368,0.011450715,-0.000202729,-0.607265651,0,0
1779140674538.000000000,2419,164692.538000000,3,0.787038445,0.011440952,-0.000346570,-0.616797864,0,0
1779140674548.000000000,2419,164692.548000000,3,0.786770165,0.011442063,-0.000357983,-0.617139935,0,0
1779140674558.000000000,2419,164692.558000000,3,0.796415329,0.011447855,-0.000182046,-0.604641736,0,0
1779140674578.000000000,2419,164692.578000000,3,0.785297155,0.011445033,-0.000390918,-0.619013131,0,0
1779140674588.000000000,2419,164692.588000000,3,0.787883759,0.011444801,-0.000344071,-0.615717530,0,0
1779140674608.000000000,2419,164692.608000000,3,0.782291293,0.011442199,-0.000445681,-0.622807562,0,0
1779140674618.000000000,2419,164692.618000000,3,0.788795412,0.011449507,-0.000326876,-0.614549160,0,0
1779140674638.000000000,2419,164692.638000000,3,0.786714077,0.011445875,-0.000369684,-0.617211461,0,0
1779140674648.000000000,2419,164692.648000000,3,0.791359365,0.011450584,-0.000284566,-0.611243963,0,0
1779140674668.000000000,2419,164692.668000000,3,0.779709160,0.011446518,-0.000501394,-0.626037061,0,0
1779140674678.000000000,2419,164692.678000000,3,0.790460408,0.011453421,-0.000300436,-0.612406015,0,0
1779140674698.000000000,2419,164692.698000000,3,0.785152197,0.011452091,-0.000396421,-0.619196892,0,0
1779140674708.000000000,2419,164692.708000000,3,0.782538652,0.011449765,-0.000444916,-0.622496665,0,0
1779140674718.000000000,2419,164692.718000000,3,0.793389022,0.011457929,-0.000246213,-0.608607054,0,0
1779140674738.000000000,2419,164692.738000000,3,0.788050056,0.011450551,-0.000348871,-0.615504563,0,0
1779140674748.000000000,2419,164692.748000000,3,0.788093686,0.011451709,-0.000342686,-0.615448713,0,0
1779140674768.000000000,2419,164692.768000000,3,0.781456113,0.011449126,-0.000463027,-0.623854995,0,0
1779140674778.000000000,2419,164692.778000000,3,0.783159554,0.011450365,-0.000432178,-0.621715307,0,0
1779140674798.000000000,2419,164692.798000000,3,0.791059315,0.011463206,-0.000285233,-0.611631989,0,0
1779140674808.000000000,2419,164692.808000000,3,0.797110319,0.011471966,-0.000169317,-0.603724778,0,0
1779140674828.000000000,2419,164692.828000000,3,0.788203716,0.011469427,-0.000333949,-0.615307510,0,0
1779140674838.000000000,2419,164692.838000000,3,0.785366297,0.011465696,-0.000381983,-0.618924975,0,0
1779140674848.000000000,2419,164692.848000000,3,0.780223131,0.011463959,-0.000475700,-0.625396132,0,0
1779140674868.000000000,2419,164692.868000000,3,0.782612145,0.011468488,-0.000433262,-0.622403860,0,0
1779140674878.000000000,2419,164692.878000000,3,0.786000490,0.011467934,-0.000370138,-0.618119478,0,0
1779140674898.000000000,2419,164692.898000000,3,0.784366727,0.011471284,-0.000399075,-0.620191216,0,0
1779140674908.000000000,2419,164692.908000000,3,0.783476472,0.011472569,-0.000417887,-0.621315360,0,0
1779140674928.000000000,2419,164692.928000000,3,0.786101520,0.011474772,-0.000370800,-0.617990851,0,0
1779140674938.000000000,2419,164692.938000000,3,0.790182054,0.011471736,-0.000298546,-0.612764835,0,0
1779140674958.000000000,2419,164692.958000000,3,0.790103853,0.011469119,-0.000303284,-0.612865627,0,0
1779140674968.000000000,2419,164692.968000000,3,0.790901780,0.011471196,-0.000287857,-0.611835599,0,0
1779140674988.000000000,2419,164692.988000000,3,0.789890587,0.011470200,-0.000308784,-0.613140523,0,0
1779140674998.000000000,2419,164692.998000000,3,0.785947144,0.011468835,-0.000382692,-0.618187249,0,0
1779140675008.000000000,2419,164693.008000000,3,0.786899328,0.011472570,-0.000365255,-0.616974711,0,0
1779140675028.000000000,2419,164693.028000000,3,0.777025640,0.011467993,-0.000543886,-0.629364252,0,0
1779140675038.000000000,2419,164693.038000000,3,0.781811893,0.011473093,-0.000456656,-0.623408794,0,0
1779140675058.000000000,2419,164693.058000000,3,0.794435322,0.011477992,-0.000219711,-0.607240260,0,0
1779140675068.000000000,2419,164693.068000000,3,0.787617683,0.011472431,-0.000344885,-0.616057396,0,0
1779140675088.000000000,2419,164693.088000000,3,0.791659892,0.011475292,-0.000267892,-0.610854328,0,0
1779140675098.000000000,2419,164693.098000000,3,0.785351098,0.011469752,-0.000384104,-0.618944287,0,0
1779140675118.000000000,2419,164693.118000000,3,0.781448007,0.011466498,-0.000454187,-0.623864830,0,0
1779140675128.000000000,2419,164693.128000000,3,0.792159021,0.011470228,-0.000256740,-0.610207021,0,0
1779140675138.000000000,2419,164693.138000000,3,0.785111368,0.011462588,-0.000387997,-0.619248390,0,0
1779140675158.000000000,2419,164693.158000000,3,0.786026359,0.011459690,-0.000375945,-0.618086696,0,0
1779140675168.000000000,2419,164693.168000000,3,0.785438716,0.011457234,-0.000387716,-0.618833363,0,0
1779140675188.000000000,2419,164693.188000000,3,0.790950358,0.011459352,-0.000289946,-0.611773074,0,0
1779140675198.000000000,2419,164693.198000000,3,0.786738634,0.011457065,-0.000369103,-0.617179930,0,0
1779140675218.000000000,2419,164693.218000000,3,0.789786339,0.011453059,-0.000315569,-0.613275111,0,0
1779140675228.000000000,2419,164693.228000000,3,0.784067869,0.011444043,-0.000416226,-0.620569527,0,0
1779140675248.000000000,2419,164693.248000000,3,0.783791006,0.011441478,-0.000421571,-0.620919168,0,0
1779140675258.000000000,2419,164693.258000000,3,0.786879599,0.011450402,-0.000368811,-0.617000282,0,0
1779140675278.000000000,2419,164693.278000000,3,0.793842614,0.011456140,-0.000243031,-0.608015358,0,0
1779140675288.000000000,2419,164693.288000000,3,0.786391973,0.011449625,-0.000385157,-0.617621660,0,0
1779140675298.000000000,2419,164693.298000000,3,0.781233430,0.011447633,-0.000483423,-0.624133825,0,0
1779140675318.000000000,2419,164693.318000000,3,0.783389986,0.011455107,-0.000441933,-0.621424854,0,0
1779140675328.000000000,2419,164693.328000000,3,0.788561344,0.011454001,-0.000344686,-0.614849448,0,0
1779140675348.000000000,2419,164693.348000000,3,0.784548223,0.011450355,-0.000415056,-0.619961977,0,0
1779140675358.000000000,2419,164693.358000000,3,0.783765078,0.011455694,-0.000428423,-0.620951653,0,0
1779140675378.000000000,2419,164693.378000000,3,0.785263002,0.011464283,-0.000401908,-0.619056046,0,0
1779140675388.000000000,2419,164693.388000000,3,0.786969721,0.011461862,-0.000366837,-0.616885126,0,0
1779140675408.000000000,2419,164693.408000000,3,0.788602293,0.011462524,-0.000334260,-0.614796758,0,0
1779140675418.000000000,2419,164693.418000000,3,0.783481300,0.011460016,-0.000427980,-0.621309578,0,0
1779140675428.000000000,2419,164693.428000000,3,0.788311958,0.011461764,-0.000339121,-0.615168989,0,0
1779140675448.000000000,2419,164693.448000000,3,0.780958772,0.011458765,-0.000475802,-0.624477327,0,0
1779140675458.000000000,2419,164693.458000000,3,0.787344813,0.011461788,-0.000357174,-0.616406322,0,0
1779140675478.000000000,2419,164693.478000000,3,0.791082799,0.011463404,-0.000290754,-0.611601710,0,0
1779140675488.000000000,2419,164693.488000000,3,0.777129471,0.011451349,-0.000551333,-0.629236281,0,0
1779140675508.000000000,2419,164693.508000000,3,0.785076320,0.011456101,-0.000403162,-0.619292974,0,0
1779140675518.000000000,2419,164693.518000000,3,0.786076486,0.011455211,-0.000385455,-0.618023038,0,0
1779140675538.000000000,2419,164693.538000000,3,0.779504180,0.011448879,-0.000502034,-0.626292288,0,0
1779140675548.000000000,2419,164693.548000000,3,0.782266080,0.011449334,-0.000450811,-0.622839093,0,0
1779140675568.000000000,2419,164693.568000000,3,0.788065255,0.011447960,-0.000342950,-0.615485191,0,0
1779140675578.000000000,2419,164693.578000000,3,0.786469162,0.011448600,-0.000370055,-0.617523372,0,0
1779140675588.000000000,2419,164693.588000000,3,0.790703535,0.011447965,-0.000289691,-0.612092137,0,0
1779140675608.000000000,2419,164693.608000000,3,0.788661301,0.011445743,-0.000321382,-0.614721239,0,0
1779140675618.000000000,2419,164693.618000000,3,0.784335673,0.011440900,-0.000402297,-0.620231092,0,0
1779140675638.000000000,2419,164693.638000000,3,0.788751543,0.011445628,-0.000317628,-0.614605427,0,0
