Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1777928444615,  1310.970, 0.374321, 0.006055, 0.005262, 0.927265,0
1777928444626,  1311.215, 0.375097, 0.006041, 0.005264, 0.926951,0
1777928444639,  1327.515, 0.373826, 0.006327, 0.005184, 0.927463,0
1777928444649,  1327.515, 0.373826, 0.006327, 0.005184, 0.927463,0
1777928444661,  1327.540, 0.372031, 0.006314, 0.005202, 0.928184,0
1777928444671,  1327.540, 0.372031, 0.006314, 0.005202, 0.928184,0
1777928444688,  1327.565, 0.376341, 0.006340, 0.005175, 0.926445,0
1777928444698,  1327.565, 0.376341, 0.006340, 0.005175, 0.926445,0
1777928444710,  1327.590, 0.373091, 0.006319, 0.005200, 0.927759,0
1777928444720,  1327.590, 0.373091, 0.006319, 0.005200, 0.927759,0
1777928444738,  1327.615, 0.371991, 0.006314, 0.005215, 0.928200,0
1777928444748,  1327.615, 0.371991, 0.006314, 0.005215, 0.928200,0
1777928444760,  1327.640, 0.374473, 0.006326, 0.005201, 0.927202,0
1777928444770,  1327.640, 0.374473, 0.006326, 0.005201, 0.927202,0
1777928444783,  1327.665, 0.375596, 0.006331, 0.005198, 0.926748,0
1777928444793,  1327.665, 0.375596, 0.006331, 0.005198, 0.926748,0
1777928444809,  1327.690, 0.370232, 0.006301, 0.005231, 0.928903,0
1777928444819,  1327.690, 0.370232, 0.006301, 0.005231, 0.928903,0
1777928444833,  1327.710, 0.370921, 0.006309, 0.005227, 0.928628,0
1777928444843,  1327.710, 0.370921, 0.006309, 0.005227, 0.928628,0
1777928444859,  1327.735, 0.373779, 0.006327, 0.005204, 0.927482,0
1777928444869,  1327.735, 0.373779, 0.006327, 0.005204, 0.927482,0
1777928444881,  1327.760, 0.378532, 0.006353, 0.005162, 0.925552,0
1777928444891,  1327.760, 0.378532, 0.006353, 0.005162, 0.925552,0
1777928444909,  1327.785, 0.374841, 0.006329, 0.005185, 0.927053,0
1777928444919,  1327.785, 0.374841, 0.006329, 0.005185, 0.927053,0
1777928444931,  1327.810, 0.375581, 0.006334, 0.005179, 0.926754,0
1777928444941,  1327.810, 0.375581, 0.006334, 0.005179, 0.926754,0
1777928444958,  1327.835, 0.374075, 0.006325, 0.005189, 0.927362,0
1777928444968,  1327.835, 0.374075, 0.006325, 0.005189, 0.927362,0
1777928444980,  1327.860, 0.378108, 0.006337, 0.005162, 0.925726,0
1777928444990,  1327.860, 0.378108, 0.006337, 0.005162, 0.925726,0
1777928445008,  1327.885, 0.370872, 0.006297, 0.005207, 0.928648,0
1777928445018,  1327.885, 0.370872, 0.006297, 0.005207, 0.928648,0
1777928445030,  1327.910, 0.376685, 0.006331, 0.005163, 0.926305,0
1777928445040,  1327.910, 0.376685, 0.006331, 0.005163, 0.926305,0
1777928445053,  1327.935, 0.372678, 0.006310, 0.005189, 0.927925,0
1777928445063,  1327.935, 0.372678, 0.006310, 0.005189, 0.927925,0
1777928445079,  1327.960, 0.374872, 0.006327, 0.005168, 0.927041,0
1777928445090,  1327.960, 0.374872, 0.006327, 0.005168, 0.927041,0
1777928445103,  1327.980, 0.371984, 0.006308, 0.005182, 0.928203,0
1777928445113,  1327.980, 0.371984, 0.006308, 0.005182, 0.928203,0
1777928445129,  1328.005, 0.373417, 0.006316, 0.005176, 0.927628,0
1777928445139,  1328.005, 0.373417, 0.006316, 0.005176, 0.927628,0
1777928445151,  1328.030, 0.373802, 0.006322, 0.005171, 0.927473,0
1777928445161,  1328.030, 0.373802, 0.006322, 0.005171, 0.927473,0
1777928445179,  1328.055, 0.372006, 0.006314, 0.005184, 0.928194,0
1777928445189,  1328.055, 0.372006, 0.006314, 0.005184, 0.928194,0
1777928445201,  1328.080, 0.371983, 0.006308, 0.005189, 0.928204,0
1777928445211,  1328.080, 0.371983, 0.006308, 0.005189, 0.928204,0
1777928445228,  1328.105, 0.371606, 0.006310, 0.005192, 0.928355,0
1777928445238,  1328.105, 0.371606, 0.006310, 0.005192, 0.928355,0
1777928445250,  1328.130, 0.372684, 0.006314, 0.005182, 0.927922,0
1777928445260,  1328.130, 0.372684, 0.006314, 0.005182, 0.927922,0
1777928445278,  1328.155, 0.374550, 0.006326, 0.005168, 0.927171,0
1777928445288,  1328.155, 0.374550, 0.006326, 0.005168, 0.927171,0
1777928445300,  1328.180, 0.373861, 0.006320, 0.005172, 0.927449,0
1777928445310,  1328.180, 0.373861, 0.006320, 0.005172, 0.927449,0
1777928445323,  1328.205, 0.375544, 0.006331, 0.005157, 0.926769,0
1777928445333,  1328.205, 0.375544, 0.006331, 0.005157, 0.926769,0
1777928445350,  1328.230, 0.375234, 0.006331, 0.005165, 0.926894,0
1777928445360,  1328.230, 0.375234, 0.006331, 0.005165, 0.926894,0
1777928445373,  1328.250, 0.372325, 0.006314, 0.005180, 0.928067,0
1777928445383,  1328.250, 0.372325, 0.006314, 0.005180, 0.928067,0
1777928445399,  1328.275, 0.375659, 0.006331, 0.005156, 0.926722,0
1777928445409,  1328.275, 0.375659, 0.006331, 0.005156, 0.926722,0
1777928445421,  1328.300, 0.370925, 0.006306, 0.005188, 0.928627,0
1777928445431,  1328.300, 0.370925, 0.006306, 0.005188, 0.928627,0
1777928445449,  1328.325, 0.370552, 0.006307, 0.005191, 0.928776,0
1777928445459,  1328.325, 0.370552, 0.006307, 0.005191, 0.928776,0
1777928445471,  1328.350, 0.373018, 0.006315, 0.005177, 0.927788,0
1777928445481,  1328.350, 0.373018, 0.006315, 0.005177, 0.927788,0
1777928445498,  1328.375, 0.375594, 0.006326, 0.005161, 0.926748,0
1777928445509,  1328.375, 0.375594, 0.006326, 0.005161, 0.926748,0
1777928445520,  1328.400, 0.373809, 0.006309, 0.005169, 0.927470,0
1777928445530,  1328.400, 0.373809, 0.006309, 0.005169, 0.927470,0
1777928445548,  1328.425, 0.374119, 0.006310, 0.005166, 0.927345,0
1777928445558,  1328.425, 0.374119, 0.006310, 0.005166, 0.927345,0
1777928445570,  1328.450, 0.371193, 0.006296, 0.005182, 0.928520,0
1777928445580,  1328.450, 0.371193, 0.006296, 0.005182, 0.928520,0
1777928445593,  1328.475, 0.373093, 0.006304, 0.005173, 0.927758,0
1777928445604,  1328.475, 0.373093, 0.006304, 0.005173, 0.927758,0
1777928445620,  1328.500, 0.372345, 0.006304, 0.005175, 0.928059,0
1777928445633,  1328.500, 0.372345, 0.006304, 0.005175, 0.928059,0
1777928445643,  1328.520, 0.371621, 0.006298, 0.005173, 0.928349,0
1777928445653,  1328.520, 0.371621, 0.006298, 0.005173, 0.928349,0
1777928445670,  1328.545, 0.373426, 0.006307, 0.005161, 0.927624,0
1777928445680,  1328.545, 0.373426, 0.006307, 0.005161, 0.927624,0
1777928445691,  1328.570, 0.373396, 0.006300, 0.005163, 0.927637,0
