Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1777933601136,  2733.857, 0.999944, 0.002305, 0.010324,-0.000062,1,0
1777933601147,  2734.107, 0.999944, 0.002311, 0.010341,-0.000062,1,0
1777933601158,  2748.057, 0.999944, 0.002346, 0.010294,-0.000117,1,0
1777933601168,  2748.057, 0.999944, 0.002346, 0.010294,-0.000117,1,0
1777933601180,  2748.077, 0.999944, 0.002345, 0.010290,-0.000113,1,0
1777933601190,  2748.077, 0.999944, 0.002345, 0.010290,-0.000113,1,0
1777933601207,  2748.107, 0.999944, 0.002346, 0.010300,-0.000120,1,0
1777933601217,  2748.107, 0.999944, 0.002346, 0.010300,-0.000120,1,0
1777933601229,  2748.127, 0.999944, 0.002339, 0.010300,-0.000129,1,0
1777933601239,  2748.127, 0.999944, 0.002339, 0.010300,-0.000129,1,0
1777933601257,  2748.157, 0.999944, 0.002345, 0.010306,-0.000139,1,0
1777933601267,  2748.157, 0.999944, 0.002345, 0.010306,-0.000139,1,0
1777933601279,  2748.177, 0.999944, 0.002345, 0.010305,-0.000140,1,0
1777933601289,  2748.177, 0.999944, 0.002345, 0.010305,-0.000140,1,0
1777933601302,  2748.202, 0.999944, 0.002342, 0.010299,-0.000149,1,0
1777933601312,  2748.202, 0.999944, 0.002342, 0.010299,-0.000149,1,0
1777933601329,  2748.227, 0.999944, 0.002345, 0.010299,-0.000151,1,0
1777933601339,  2748.227, 0.999944, 0.002345, 0.010299,-0.000151,1,0
1777933601352,  2748.252, 0.999944, 0.002344, 0.010299,-0.000154,1,0
1777933601362,  2748.252, 0.999944, 0.002344, 0.010299,-0.000154,1,0
1777933601378,  2748.277, 0.999944, 0.002344, 0.010297,-0.000155,1,0
1777933601388,  2748.277, 0.999944, 0.002344, 0.010297,-0.000155,1,0
1777933601400,  2748.297, 0.999944, 0.002341, 0.010288,-0.000154,1,0
1777933601410,  2748.297, 0.999944, 0.002341, 0.010288,-0.000154,1,0
1777933601428,  2748.327, 0.999944, 0.002343, 0.010285,-0.000156,1,0
1777933601438,  2748.327, 0.999944, 0.002343, 0.010285,-0.000156,1,0
1777933601450,  2748.347, 0.999944, 0.002347, 0.010285,-0.000157,1,0
1777933601460,  2748.347, 0.999944, 0.002347, 0.010285,-0.000157,1,0
1777933601477,  2748.377, 0.999944, 0.002343, 0.010281,-0.000156,1,0
1777933601487,  2748.377, 0.999944, 0.002343, 0.010281,-0.000156,1,0
1777933601499,  2748.397, 0.999944, 0.002343, 0.010281,-0.000156,1,0
1777933601509,  2748.397, 0.999944, 0.002343, 0.010281,-0.000156,1,0
1777933601527,  2748.427, 0.999944, 0.002341, 0.010278,-0.000160,1,0
1777933601537,  2748.427, 0.999944, 0.002341, 0.010278,-0.000160,1,0
1777933601549,  2748.447, 0.999945, 0.002343, 0.010272,-0.000156,1,0
1777933601559,  2748.447, 0.999945, 0.002343, 0.010272,-0.000156,1,0
1777933601572,  2748.472, 0.999944, 0.002337, 0.010277,-0.000154,1,0
1777933601582,  2748.472, 0.999944, 0.002337, 0.010277,-0.000154,1,0
1777933601599,  2748.497, 0.999944, 0.002336, 0.010280,-0.000152,1,0
1777933601609,  2748.497, 0.999944, 0.002336, 0.010280,-0.000152,1,0
1777933601622,  2748.522, 0.999944, 0.002334, 0.010277,-0.000142,1,0
1777933601632,  2748.522, 0.999944, 0.002334, 0.010277,-0.000142,1,0
1777933601648,  2748.547, 0.999945, 0.002330, 0.010272,-0.000138,1,0
1777933601658,  2748.547, 0.999945, 0.002330, 0.010272,-0.000138,1,0
1777933601670,  2748.567, 0.999945, 0.002331, 0.010270,-0.000137,1,0
1777933601680,  2748.567, 0.999945, 0.002331, 0.010270,-0.000137,1,0
