Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778021950147,   932.276,   932.273,-0.003824,-0.004423,-0.986495,-0.000011,-0.000014,-0.002960,-0.062311,-0.013475, 0.129648,1, 0.037217,-0.000446, 0.017959,1,-0.060125, 0.008245, 9.806462,1,0
1778021950147,   932.285,   932.282,-0.000260,-0.003777,-0.990037,-0.000001,-0.000010,-0.002969,-0.063351,-0.015853, 0.116054,1, 0.044085, 0.002818, 0.016747,1,-0.060276, 0.011939, 9.806458,1,0
1778021950147,   932.294,   932.291,-0.000316,-0.007604,-0.996850,-0.000001,-0.000022,-0.002990,-0.069571,-0.054149, 0.072756,1, 0.054327, 0.003900, 0.015403,1,-0.060562, 0.016573, 9.806449,1,0
1778021950147,   932.303,   932.300, 0.000368,-0.007268,-1.006383, 0.000002,-0.000023,-0.003021,-0.028681,-0.055160,-0.043286,1, 0.050258, 0.002648, 0.013035,1,-0.060900, 0.021154, 9.806438,1,0
1778021950147,   932.312,   932.309, 0.000282,-0.004131,-1.001581,-0.000000,-0.000012,-0.003002,-0.052655,-0.019868,-0.039219,1, 0.039444, 0.000075, 0.011945,1,-0.060955, 0.025003, 9.806429,1,0
1778021950147,   932.321,   932.318, 0.000367,-0.002341,-1.004371,-0.000001,-0.000006,-0.003012,-0.081695,-0.012533,-0.023682,1, 0.030992, 0.000475, 0.009459,1,-0.060972, 0.028030, 9.806420,1,0
1778021950147,   932.330,   932.327,-0.000018,-0.000238,-0.997642, 0.000001,-0.000001,-0.002994,-0.045289, 0.019820,-0.002747,1, 0.026028, 0.001481, 0.007830,1,-0.061122, 0.030400, 9.806413,1,0
1778021950147,   932.339,   932.336, 0.002488, 0.002105,-0.993615, 0.000007, 0.000006,-0.002981,-0.043221, 0.035501, 0.032292,1, 0.021419,-0.000718, 0.008279,1,-0.061075, 0.032391, 9.806406,1,0
1778021950147,   932.348,   932.345, 0.000610,-0.002298,-0.988147, 0.000002,-0.000007,-0.002963,-0.043509, 0.038519, 0.128856,1, 0.030799,-0.001870, 0.007777,1,-0.060891, 0.034768, 9.806399,1,0
1778021950147,   932.357,   932.351, 0.005651, 0.000966,-0.990595, 0.000018, 0.000004,-0.002972,-0.046193, 0.022471, 0.086105,1, 0.034037, 0.001172, 0.007635,1,-0.060877, 0.036757, 9.806392,1,0
1778021950147,   932.363,   932.360, 0.003013,-0.003406,-0.988168, 0.000009,-0.000011,-0.002965,-0.024922, 0.017641, 0.108827,1, 0.047092, 0.001581, 0.006215,1,-0.061029, 0.040523, 9.806376,1,0
1778021950153,   943.268,   932.366, 0.005963,-0.009391,-0.995116, 0.000018,-0.000028,-0.002985, 0.007791, 0.023665, 0.100712,1, 0.050120, 0.005159, 0.005228,1,-0.061282, 0.043440, 9.806362,1,0
1778021950164,   943.277,   943.274, 0.006096,-0.009146,-0.996779, 0.000019,-0.000028,-0.002990,-0.014686, 0.034509, 0.036918,1, 0.004539, 0.001122,-0.000644,1,-0.074650, 0.129278, 9.805513,1,0
1778021950174,   943.286,   943.283, 0.006059,-0.008782,-0.997067, 0.000018,-0.000027,-0.002991,-0.021284, 0.043421, 0.029426,1, 0.001187,-0.000017,-0.000238,1,-0.074659, 0.129464, 9.805511,1,0
1778021950185,   943.295,   943.292, 0.005909,-0.008979,-0.996178, 0.000018,-0.000026,-0.002988,-0.017382, 0.046708, 0.034160,1,-0.000510, 0.000134,-0.000689,1,-0.074698, 0.129451, 9.805511,1,0
