Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778021831968,   812.458, 0.999894, 0.010861, 0.009670,-0.000830,1,0
1778021831969,   812.467, 0.999894, 0.010882, 0.009669,-0.000813,1,0
1778021831969,   812.476, 0.999894, 0.010885, 0.009670,-0.000794,1,0
1778021831969,   812.485, 0.999894, 0.010874, 0.009673,-0.000776,1,0
1778021831969,   812.494, 0.999894, 0.010866, 0.009674,-0.000757,1,0
1778021831969,   812.503, 0.999894, 0.010867, 0.009672,-0.000741,1,0
1778021831969,   812.512, 0.999895, 0.010817, 0.009620,-0.000722,1,0
1778021831969,   812.521, 0.999895, 0.010849, 0.009617,-0.000703,1,0
1778021831969,   812.530, 0.999894, 0.010884, 0.009612,-0.000685,1,0
1778021831969,   812.539, 0.999894, 0.010912, 0.009608,-0.000664,1,0
1778021831969,   812.545, 0.999894, 0.010927, 0.009607,-0.000649,1,0
1778021831974,   825.085, 0.999875, 0.012954, 0.008990,-0.001509,1,0
1778021831985,   825.094, 0.999875, 0.012914, 0.008965,-0.001496,1,0
1778021831996,   825.103, 0.999875, 0.012922, 0.008942,-0.001492,1,0
1778021832007,   825.112, 0.999877, 0.012811, 0.008925,-0.001506,1,0
1778021832017,   825.121, 0.999878, 0.012704, 0.008925,-0.001519,1,0
1778021832028,   825.130, 0.999880, 0.012498, 0.008989,-0.001530,1,0
1778021832039,   825.136, 0.999882, 0.012313, 0.009038,-0.001523,1,0
1778021832050,   825.145, 0.999885, 0.012084, 0.009090,-0.001503,1,0
1778021832060,   825.199, 0.999884, 0.012132, 0.009025,-0.001532,1,0
1778021832071,   825.208, 0.999887, 0.011862, 0.009075,-0.001523,1,0
1778021832082,   825.217, 0.999888, 0.011739, 0.009107,-0.001529,1,0
1778021832093,   825.226, 0.999888, 0.011818, 0.009093,-0.001554,1,0
1778021832103,   825.235, 0.999886, 0.012012, 0.009036,-0.001587,1,0
1778021832114,   825.244, 0.999884, 0.012190, 0.008997,-0.001611,1,0
1778021832125,   825.253, 0.999884, 0.012205, 0.008968,-0.001620,1,0
1778021832136,   825.262, 0.999885, 0.012064, 0.008988,-0.001619,1,0
1778021832147,   825.268, 0.999887, 0.011912, 0.009018,-0.001618,1,0
1778021832157,   825.277, 0.999890, 0.011677, 0.009050,-0.001621,1,0
1778021832168,   825.286, 0.999891, 0.011544, 0.009072,-0.001627,1,0
1778021832179,   825.295, 0.999891, 0.011543, 0.009071,-0.001634,1,0
1778021832190,   825.304, 0.999890, 0.011644, 0.009042,-0.001637,1,0
1778021832200,   825.313, 0.999890, 0.011687, 0.009004,-0.001634,1,0
1778021832211,   825.322, 0.999889, 0.011762, 0.008976,-0.001633,1,0
1778021832222,   825.331, 0.999889, 0.011744, 0.008976,-0.001633,1,0
1778021832233,   825.337, 0.999890, 0.011674, 0.008985,-0.001636,1,0
1778021832243,   825.343, 0.999891, 0.011573, 0.008997,-0.001637,1,0
1778021832254,   825.355, 0.999893, 0.011383, 0.009034,-0.001640,1,0
1778021832265,   825.364, 0.999894, 0.011327, 0.009045,-0.001640,1,0
1778021832276,   825.373, 0.999893, 0.011384, 0.009034,-0.001639,1,0
1778021832286,   825.382, 0.999892, 0.011517, 0.009012,-0.001642,1,0
1778021832297,   825.391, 0.999891, 0.011647, 0.008981,-0.001647,1,0
1778021832308,   825.400, 0.999890, 0.011704, 0.008972,-0.001652,1,0
1778021832319,   825.409, 0.999891, 0.011644, 0.008977,-0.001659,1,0
1778021832329,   825.415, 0.999891, 0.011565, 0.008992,-0.001662,1,0
1778021832340,   825.424, 0.999892, 0.011441, 0.009022,-0.001666,1,0
1778021832351,   825.433, 0.999893, 0.011380, 0.009030,-0.001667,1,0
1778021832362,   825.520, 0.999892, 0.011474, 0.009044,-0.001738,1,0
1778021832373,   825.529, 0.999891, 0.011521, 0.009035,-0.001745,1,0
1778021832383,   825.538, 0.999891, 0.011550, 0.009029,-0.001751,1,0
1778021832394,   825.547, 0.999891, 0.011546, 0.009023,-0.001756,1,0
1778021832405,   825.556, 0.999891, 0.011531, 0.009032,-0.001763,1,0
1778021832416,   825.565, 0.999891, 0.011517, 0.009036,-0.001770,1,0
1778021832426,   825.574, 0.999891, 0.011519, 0.009038,-0.001774,1,0
1778021832437,   825.580, 0.999891, 0.011529, 0.009038,-0.001776,1,0
1778021832448,   825.589, 0.999891, 0.011561, 0.009032,-0.001779,1,0
1778021832459,   825.598, 0.999890, 0.011603, 0.009027,-0.001782,1,0
1778021832469,   825.604, 0.999890, 0.011629, 0.009023,-0.001786,1,0
1778021832480,   825.616, 0.999890, 0.011667, 0.009020,-0.001790,1,0
1778021832491,   825.625, 0.999890, 0.011669, 0.009019,-0.001791,1,0
1778021832502,   825.631, 0.999890, 0.011667, 0.009023,-0.001792,1,0
1778021832512,   825.643, 0.999890, 0.011673, 0.009025,-0.001796,1,0
1778021832523,   825.652, 0.999889, 0.011707, 0.009023,-0.001798,1,0
1778021832534,   825.658, 0.999889, 0.011741, 0.009022,-0.001800,1,0
1778021832545,   825.667, 0.999888, 0.011801, 0.009017,-0.001805,1,0
1778021832556,   825.676, 0.999888, 0.011853, 0.009013,-0.001803,1,0
1778021832566,   825.685, 0.999887, 0.011881, 0.009012,-0.001806,1,0
1778021832577,   825.694, 0.999887, 0.011894, 0.009009,-0.001806,1,0
1778021832588,   825.703, 0.999887, 0.011904, 0.009010,-0.001806,1,0
1778021832599,   825.712, 0.999888, 0.011839, 0.008988,-0.001805,1,0
1778021832609,   825.721, 0.999887, 0.011890, 0.008984,-0.001803,1,0
1778021832620,   825.730, 0.999887, 0.011958, 0.008977,-0.001801,1,0
1778021832631,   825.736, 0.999886, 0.012000, 0.008972,-0.001800,1,0
1778021832642,   825.745, 0.999885, 0.012056, 0.008967,-0.001798,1,0
1778021832652,   825.754, 0.999885, 0.012100, 0.008967,-0.001797,1,0
1778021832663,   825.763, 0.999884, 0.012142, 0.008964,-0.001794,1,0
1778021832674,   825.772, 0.999884, 0.012192, 0.008960,-0.001791,1,0
1778021832685,   825.823, 0.999879, 0.012580, 0.008933,-0.001769,1,0
1778021832696,   825.832, 0.999879, 0.012648, 0.008930,-0.001767,1,0
1778021832706,   825.841, 0.999878, 0.012720, 0.008925,-0.001760,1,0
1778021832717,   825.850, 0.999877, 0.012795, 0.008922,-0.001756,1,0
1778021832728,   825.856, 0.999876, 0.012843, 0.008919,-0.001753,1,0
1778021832739,   825.865, 0.999875, 0.012919, 0.008915,-0.001750,1,0
1778021832749,   825.874, 0.999874, 0.012996, 0.008917,-0.001744,1,0
1778021832760,   825.883, 0.999873, 0.013070, 0.008914,-0.001740,1,0
1778021832771,   825.892, 0.999873, 0.013137, 0.008912,-0.001737,1,0
1778021832782,   825.901, 0.999872, 0.013206, 0.008911,-0.001734,1,0
1778021832792,   825.910, 0.999871, 0.013270, 0.008908,-0.001732,1,0
1778021832803,   825.919, 0.999871, 0.013261, 0.008931,-0.001732,1,0
1778021832814,   825.928, 0.999870, 0.013337, 0.008927,-0.001730,1,0
1778021832825,   825.934, 0.999869, 0.013387, 0.008924,-0.001728,1,0
1778021832835,   825.943, 0.999868, 0.013459, 0.008915,-0.001722,1,0
1778021832846,   825.952, 0.999867, 0.013523, 0.008915,-0.001721,1,0
1778021832857,   825.958, 0.999867, 0.013558, 0.008913,-0.001716,1,0
1778021832868,   825.970, 0.999866, 0.013622, 0.008910,-0.001716,1,0
1778021832878,   825.979, 0.999865, 0.013671, 0.008913,-0.001713,1,0
1778021832889,   825.988, 0.999865, 0.013726, 0.008911,-0.001707,1,0
1778021832900,   825.997, 0.999864, 0.013784, 0.008904,-0.001704,1,0
1778021832911,   826.003, 0.999863, 0.013821, 0.008901,-0.001701,1,0
1778021832922,   826.012, 0.999863, 0.013867, 0.008895,-0.001698,1,0
1778021832932,   826.021, 0.999862, 0.013909, 0.008891,-0.001695,1,0
1778021832943,   826.030, 0.999862, 0.013946, 0.008889,-0.001692,1,0
1778021832954,   826.039, 0.999861, 0.013975, 0.008888,-0.001689,1,0
1778021832965,   826.048, 0.999861, 0.014011, 0.008887,-0.001686,1,0
1778021832975,   826.057, 0.999860, 0.014045, 0.008887,-0.001684,1,0
1778021832986,   826.144, 0.999860, 0.014074, 0.008881,-0.001682,1,0
1778021832997,   826.153, 0.999860, 0.014051, 0.008884,-0.001683,1,0
1778021833008,   826.162, 0.999861, 0.014033, 0.008884,-0.001683,1,0
1778021833018,   826.171, 0.999861, 0.014015, 0.008883,-0.001683,1,0
1778021833029,   826.177, 0.999861, 0.014002, 0.008883,-0.001682,1,0
1778021833040,   826.186, 0.999861, 0.013984, 0.008884,-0.001680,1,0
1778021833051,   826.195, 0.999862, 0.013964, 0.008888,-0.001678,1,0
1778021833061,   826.204, 0.999862, 0.013945, 0.008890,-0.001677,1,0
1778021833072,   826.213, 0.999862, 0.013927, 0.008889,-0.001677,1,0
1778021833083,   826.222, 0.999862, 0.013916, 0.008887,-0.001679,1,0
1778021833094,   826.231, 0.999862, 0.013909, 0.008887,-0.001682,1,0
1778021833105,   826.240, 0.999862, 0.013905, 0.008886,-0.001684,1,0
1778021833115,   826.246, 0.999862, 0.013908, 0.008886,-0.001686,1,0
1778021833127,   826.255, 0.999862, 0.013909, 0.008884,-0.001690,1,0
1778021833137,   826.264, 0.999862, 0.013908, 0.008881,-0.001693,1,0
1778021833148,   826.273, 0.999862, 0.013907, 0.008881,-0.001697,1,0
1778021833158,   826.282, 0.999862, 0.013904, 0.008878,-0.001703,1,0
1778021833169,   826.291, 0.999862, 0.013911, 0.008874,-0.001709,1,0
1778021833180,   826.300, 0.999862, 0.013926, 0.008873,-0.001716,1,0
