Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778021950147,   932.276, 0.513328, 0.005367,-0.002294,-0.858173,0
1778021950147,   932.285, 0.508378, 0.005462,-0.002492,-0.861113,0
1778021950147,   932.294, 0.512982, 0.005609,-0.002663,-0.858377,0
1778021950147,   932.303, 0.511623, 0.005727,-0.002860,-0.859186,0
1778021950147,   932.312, 0.515967, 0.005833,-0.002984,-0.856583,0
1778021950147,   932.321, 0.516540, 0.005906,-0.003098,-0.856237,0
1778021950147,   932.330, 0.509676, 0.005937,-0.003239,-0.860340,0
1778021950147,   932.339, 0.513921, 0.005996,-0.003295,-0.857810,0
1778021950147,   932.348, 0.517889, 0.006070,-0.003386,-0.855419,0
1778021950147,   932.357, 0.511996, 0.006137,-0.003567,-0.858959,0
1778021950147,   932.363, 0.514614, 0.006225,-0.003668,-0.857392,0
1778021950153,   943.268, 0.525508, 0.008809,-0.007386,-0.850711,0
1778021950164,   943.277, 0.527431, 0.008837,-0.007383,-0.849520,0
1778021950174,   943.286, 0.529290, 0.008854,-0.007366,-0.848363,0
1778021950185,   943.295, 0.523884, 0.008807,-0.007421,-0.851712,0
1778021950196,   943.304, 0.522387, 0.008788,-0.007426,-0.852631,0
1778021950207,   943.310, 0.526934, 0.008825,-0.007374,-0.849828,0
1778021950217,   943.319, 0.522145, 0.008786,-0.007427,-0.852779,0
1778021950228,   943.328, 0.522714, 0.008799,-0.007437,-0.852430,0
1778021950239,   943.337, 0.529759, 0.008873,-0.007390,-0.848070,0
1778021950250,   943.346, 0.529332, 0.008888,-0.007427,-0.848336,0
1778021950260,   943.355, 0.522718, 0.008847,-0.007528,-0.852426,0
1778021950271,   943.364, 0.527976, 0.008908,-0.007498,-0.849180,0
1778021950282,   943.373, 0.522946, 0.008869,-0.007565,-0.852286,0
1778021950293,   943.379, 0.525451, 0.008895,-0.007544,-0.850744,0
1778021950303,   943.388, 0.522582, 0.008871,-0.007578,-0.852509,0
1778021950314,   943.397, 0.526862, 0.008911,-0.007538,-0.849871,0
1778021950325,   943.472, 0.525492, 0.008978,-0.007685,-0.850717,0
1778021950336,   943.481, 0.529310, 0.009006,-0.007636,-0.848346,0
1778021950347,   943.490, 0.522669, 0.008939,-0.007695,-0.852454,0
1778021950357,   943.499, 0.525103, 0.008964,-0.007663,-0.850957,0
1778021950368,   943.508, 0.523315, 0.008952,-0.007686,-0.852058,0
1778021950379,   943.517, 0.524938, 0.008972,-0.007680,-0.851059,0
1778021950390,   943.523, 0.525008, 0.008978,-0.007691,-0.851015,0
1778021950400,   943.532, 0.524392, 0.008979,-0.007706,-0.851395,0
1778021950411,   943.541, 0.522768, 0.008967,-0.007726,-0.852393,0
1778021950422,   943.550, 0.527083, 0.009004,-0.007677,-0.849731,0
1778021950433,   943.559, 0.523828, 0.008968,-0.007697,-0.851742,0
1778021950443,   943.568, 0.528224, 0.009000,-0.007632,-0.849023,0
1778021950454,   943.577, 0.527147, 0.008978,-0.007626,-0.849693,0
1778021950465,   943.586, 0.520980, 0.008913,-0.007675,-0.853488,0
1778021950476,   943.595, 0.531090, 0.009001,-0.007562,-0.847234,0
1778021950486,   943.601, 0.521216, 0.008910,-0.007667,-0.853344,0
1778021950497,   943.610, 0.526194, 0.008961,-0.007624,-0.850283,0
1778021950508,   943.619, 0.523884, 0.008947,-0.007662,-0.851708,0
1778021950519,   943.628, 0.528370, 0.008995,-0.007629,-0.848933,0
1778021950530,   943.637, 0.529049, 0.009006,-0.007625,-0.848509,0
1778021950540,   943.646, 0.527606, 0.008991,-0.007633,-0.849407,0
1778021950551,   943.655, 0.522812, 0.008942,-0.007669,-0.852367,0
1778021950562,   943.664, 0.531077, 0.009010,-0.007567,-0.847242,0
1778021950573,   943.673, 0.526109, 0.008963,-0.007614,-0.850336,0
1778021950583,   943.679, 0.531928, 0.009020,-0.007555,-0.846708,0
1778021950594,   943.688, 0.525277, 0.008975,-0.007640,-0.850850,0
1778021950605,   943.697, 0.524539, 0.008984,-0.007674,-0.851305,0
1778021950616,   943.706, 0.525287, 0.009004,-0.007691,-0.850843,0
1778021950626,   943.715, 0.523994, 0.009005,-0.007723,-0.851639,0
1778021950637,   943.781, 0.524868, 0.009075,-0.007786,-0.851100,0
1778021950648,   943.787, 0.526394, 0.009100,-0.007787,-0.850156,0
1778021950659,   943.796, 0.524221, 0.009096,-0.007835,-0.851498,0
1778021950669,   943.805, 0.526318, 0.009128,-0.007836,-0.850203,0
1778021950680,   943.814, 0.530011, 0.009169,-0.007806,-0.847906,0
1778021950691,   943.823, 0.523280, 0.009109,-0.007882,-0.852076,0
1778021950702,   943.832, 0.523275, 0.009111,-0.007883,-0.852079,0
1778021950712,   943.841, 0.528039, 0.009155,-0.007831,-0.849135,0
1778021950723,   943.850, 0.527892, 0.009151,-0.007833,-0.849226,0
1778021950734,   943.859, 0.524817, 0.009125,-0.007873,-0.851130,0
1778021950745,   943.865, 0.526726, 0.009145,-0.007861,-0.849950,0
1778021950756,   943.874, 0.525984, 0.009144,-0.007882,-0.850409,0
1778021950766,   943.883, 0.529525, 0.009185,-0.007851,-0.848208,0
1778021950777,   943.892, 0.525149, 0.009147,-0.007906,-0.850924,0
1778021950788,   943.901, 0.527398, 0.009166,-0.007878,-0.849533,0
1778021950799,   943.910, 0.523919, 0.009129,-0.007906,-0.851682,0
1778021950809,   943.919, 0.528363, 0.009159,-0.007842,-0.848933,0
1778021950820,   943.928, 0.521818, 0.009089,-0.007894,-0.852972,0
1778021950831,   943.937, 0.527617, 0.009134,-0.007821,-0.849397,0
1778021950842,   943.943, 0.526660, 0.009117,-0.007825,-0.849991,0
1778021950852,   943.952, 0.518772, 0.009039,-0.007904,-0.854828,0
1778021950863,   943.961, 0.525769, 0.009099,-0.007822,-0.850543,0
1778021950874,   943.970, 0.526055, 0.009098,-0.007812,-0.850366,0
1778021950885,   943.979, 0.524158, 0.009075,-0.007825,-0.851537,0
1778021950895,   943.988, 0.528222, 0.009102,-0.007768,-0.849022,0
1778021950906,   943.997, 0.527814, 0.009084,-0.007748,-0.849276,0
1778021950917,   944.006, 0.524723, 0.009039,-0.007756,-0.851190,0
1778021950928,   944.012, 0.527956, 0.009062,-0.007705,-0.849188,0
1778021950938,   944.021, 0.523323, 0.009011,-0.007733,-0.852052,0
1778021950949,   944.099, 0.528381, 0.009011,-0.007601,-0.848925,0
1778021950960,   944.108, 0.521814, 0.008947,-0.007660,-0.852978,0
1778021950971,   944.117, 0.525547, 0.008977,-0.007616,-0.850683,0
1778021950982,   944.123, 0.524000, 0.008962,-0.007630,-0.851637,0
1778021950992,   944.132, 0.525775, 0.008981,-0.007618,-0.850542,0
1778021951003,   944.141, 0.522333, 0.008955,-0.007664,-0.852660,0
1778021951014,   944.150, 0.522484, 0.008962,-0.007672,-0.852568,0
1778021951025,   944.159, 0.526114, 0.008994,-0.007641,-0.850332,0
1778021951035,   944.168, 0.525773, 0.008990,-0.007645,-0.850543,0
1778021951046,   944.177, 0.520241, 0.008936,-0.007701,-0.853938,0
1778021951057,   944.186, 0.525442, 0.008978,-0.007644,-0.850748,0
1778021951068,   944.192, 0.524102, 0.008965,-0.007658,-0.851574,0
1778021951078,   944.201, 0.529194, 0.009013,-0.007607,-0.848419,0
1778021951089,   944.210, 0.526877, 0.009002,-0.007642,-0.849860,0
1778021951100,   944.219, 0.525560, 0.008998,-0.007669,-0.850674,0
1778021951111,   944.228, 0.522487, 0.008980,-0.007717,-0.852565,0
1778021951121,   944.237, 0.531479, 0.009065,-0.007631,-0.846989,0
1778021951132,   944.246, 0.527202, 0.009024,-0.007673,-0.849657,0
1778021951143,   944.255, 0.524318, 0.008993,-0.007694,-0.851440,0
1778021951154,   944.264, 0.525755, 0.009003,-0.007666,-0.850554,0
1778021951165,   944.270, 0.523723, 0.008981,-0.007680,-0.851806,0
1778021951175,   944.279, 0.527003, 0.009006,-0.007641,-0.849781,0
1778021951187,   944.288, 0.528245, 0.009019,-0.007629,-0.849010,0
1778021951197,   944.297, 0.524544, 0.008992,-0.007674,-0.851301,0
1778021951208,   944.306, 0.521217, 0.008966,-0.007717,-0.853342,0
1778021951218,   944.315, 0.524548, 0.008994,-0.007675,-0.851299,0
1778021951229,   944.324, 0.522672, 0.008969,-0.007678,-0.852452,0
1778021951240,   944.333, 0.526460, 0.008987,-0.007609,-0.850118,0
1778021951251,   944.339, 0.525728, 0.008971,-0.007594,-0.850572,0
1778021951261,   944.402, 0.527888, 0.008948,-0.007497,-0.849234,0
1778021951272,   944.411, 0.524334, 0.008904,-0.007506,-0.851433,0
1778021951283,   944.420, 0.522392, 0.008872,-0.007493,-0.852626,0
1778021951294,   944.429, 0.518503, 0.008825,-0.007509,-0.854997,0
1778021951304,   944.438, 0.526474, 0.008892,-0.007413,-0.850112,0
1778021951315,   944.447, 0.520275, 0.008842,-0.007484,-0.853920,0
1778021951326,   944.453, 0.528509, 0.008922,-0.007409,-0.848848,0
1778021951337,   944.462, 0.527483, 0.008931,-0.007446,-0.849486,0
1778021951347,   944.471, 0.527816, 0.008949,-0.007468,-0.849279,0
1778021951358,   944.480, 0.526780, 0.008949,-0.007498,-0.849921,0
1778021951369,   944.489, 0.527682, 0.008966,-0.007500,-0.849362,0
1778021951380,   944.498, 0.525426, 0.008952,-0.007522,-0.850759,0
1778021951391,   944.507, 0.528513, 0.008979,-0.007486,-0.848845,0
1778021951401,   944.516, 0.526517, 0.008963,-0.007511,-0.850084,0
1778021951412,   944.525, 0.525996, 0.008967,-0.007527,-0.850406,0
1778021951423,   944.531, 0.528234, 0.008995,-0.007515,-0.849018,0
1778021951434,   944.540, 0.523107, 0.008972,-0.007600,-0.852186,0
1778021951444,   944.549, 0.525167, 0.009015,-0.007621,-0.850918,0
1778021951455,   944.558, 0.527280, 0.009062,-0.007641,-0.849609,0
1778021951466,   944.567, 0.524274, 0.009058,-0.007712,-0.851466,0
1778021951477,   944.576, 0.524828, 0.009082,-0.007740,-0.851125,0
1778021951487,   944.585, 0.528298, 0.009128,-0.007720,-0.848975,0
1778021951498,   944.594, 0.525860, 0.009112,-0.007755,-0.850487,0
1778021951509,   944.600, 0.525547, 0.009116,-0.007763,-0.850680,0
1778021951520,   944.609, 0.528286, 0.009150,-0.007742,-0.848982,0
1778021951531,   944.618, 0.525424, 0.009141,-0.007795,-0.850755,0
1778021951541,   944.627, 0.523209, 0.009138,-0.007852,-0.852119,0
1778021951552,   944.636, 0.523089, 0.009161,-0.007895,-0.852192,0
1778021951563,   944.645, 0.524768, 0.009202,-0.007922,-0.851159,0
