Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778253918078,   599.387, 0.999968, 0.005618,-0.005390,-0.001735,1,0
1778253918078,   599.407, 0.999968, 0.005619,-0.005385,-0.001733,1,0
1778253918078,   599.432, 0.999968, 0.005613,-0.005382,-0.001731,1,0
1778253918078,   599.457, 0.999968, 0.005612,-0.005383,-0.001730,1,0
1778253918078,   599.477, 0.999968, 0.005606,-0.005382,-0.001730,1,0
1778253918078,   599.507, 0.999968, 0.005606,-0.005379,-0.001732,1,0
1778253918078,   599.527, 0.999968, 0.005600,-0.005381,-0.001733,1,0
1778253918078,   599.552, 0.999968, 0.005605,-0.005394,-0.001732,1,0
1778253918078,   599.577, 0.999968, 0.005609,-0.005394,-0.001732,1,0
1778253918078,   599.597, 0.999968, 0.005607,-0.005393,-0.001730,1,0
1778253918078,   599.617, 0.999968, 0.005606,-0.005389,-0.001730,1,0
1778253918090,   612.012, 0.999733, 0.004789,-0.005714,-0.021875,1,0
1778253918116,   612.037, 0.999732, 0.004781,-0.005712,-0.021902,1,0
1778253918138,   612.057, 0.999732, 0.004766,-0.005720,-0.021932,1,0
1778253918160,   612.082, 0.999731, 0.004746,-0.005718,-0.021992,1,0
1778253918186,   612.107, 0.999730, 0.004729,-0.005719,-0.022030,1,0
1778253918208,   612.127, 0.999729, 0.004720,-0.005709,-0.022066,1,0
1778253918230,   612.152, 0.999728, 0.004701,-0.005704,-0.022109,1,0
1778253918256,   612.177, 0.999728, 0.004700,-0.005722,-0.022135,1,0
1778253918278,   612.197, 0.999727, 0.004678,-0.005707,-0.022157,1,0
1778253918301,   612.222, 0.999727, 0.004658,-0.005719,-0.022188,1,0
1778253918326,   612.247, 0.999726, 0.004646,-0.005715,-0.022210,1,0
1778253918348,   612.267, 0.999726, 0.004638,-0.005707,-0.022230,1,0
1778253918371,   612.292, 0.999725, 0.004632,-0.005712,-0.022246,1,0
1778253918396,   612.317, 0.999725, 0.004636,-0.005713,-0.022254,1,0
1778253918418,   612.337, 0.999725, 0.004629,-0.005715,-0.022261,1,0
1778253918441,   612.362, 0.999725, 0.004606,-0.005730,-0.022276,1,0
1778253918466,   612.387, 0.999725, 0.004602,-0.005732,-0.022287,1,0
1778253918488,   612.407, 0.999724, 0.004598,-0.005732,-0.022300,1,0
1778253918511,   612.432, 0.999724, 0.004595,-0.005731,-0.022317,1,0
1778253918536,   612.457, 0.999724, 0.004586,-0.005731,-0.022324,1,0
1778253918558,   612.477, 0.999724, 0.004585,-0.005731,-0.022331,1,0
1778253918585,   612.507, 0.999723, 0.004578,-0.005744,-0.022356,1,0
1778253918606,   612.527, 0.999723, 0.004574,-0.005740,-0.022373,1,0
1778253918628,   612.547, 0.999722, 0.004576,-0.005742,-0.022397,1,0
1778253918655,   612.577, 0.999722, 0.004564,-0.005748,-0.022428,1,0
1778253918677,   612.597, 0.999721, 0.004557,-0.005750,-0.022453,1,0
1778253918698,   612.617, 0.999720, 0.004549,-0.005753,-0.022481,1,0
1778253918725,   612.647, 0.999720, 0.004540,-0.005757,-0.022519,1,0
1778253918747,   612.667, 0.999719, 0.004534,-0.005741,-0.022543,1,0
1778253918768,   612.687, 0.999718, 0.004530,-0.005751,-0.022570,1,0
1778253918795,   612.717, 0.999718, 0.004510,-0.005751,-0.022606,1,0
1778253918817,   612.737, 0.999717, 0.004503,-0.005749,-0.022630,1,0
1778253918838,   612.757, 0.999717, 0.004493,-0.005748,-0.022647,1,0
1778253918865,   612.787, 0.999717, 0.004502,-0.005757,-0.022656,1,0
1778253918887,   612.807, 0.999717, 0.004504,-0.005760,-0.022660,1,0
1778253918908,   612.827, 0.999716, 0.004508,-0.005761,-0.022666,1,0
1778253918935,   612.857, 0.999716, 0.004505,-0.005764,-0.022678,1,0
1778253918957,   612.877, 0.999716, 0.004502,-0.005766,-0.022685,1,0
1778253918978,   612.897, 0.999716, 0.004505,-0.005765,-0.022687,1,0
1778253919005,   612.927, 0.999716, 0.004505,-0.005769,-0.022694,1,0
1778253919027,   612.947, 0.999715, 0.004489,-0.005783,-0.022703,1,0
1778253919048,   612.967, 0.999715, 0.004490,-0.005788,-0.022712,1,0
1778253919075,   612.997, 0.999715, 0.004479,-0.005787,-0.022732,1,0
1778253919097,   613.017, 0.999715, 0.004471,-0.005790,-0.022743,1,0
1778253919121,   613.042, 0.999714, 0.004472,-0.005786,-0.022760,1,0
1778253919145,   613.067, 0.999714, 0.004466,-0.005788,-0.022774,1,0
1778253919167,   613.087, 0.999713, 0.004458,-0.005790,-0.022793,1,0
1778253919190,   613.112, 0.999713, 0.004444,-0.005793,-0.022830,1,0
1778253919215,   613.137, 0.999712, 0.004435,-0.005798,-0.022852,1,0
1778253919237,   613.157, 0.999712, 0.004423,-0.005807,-0.022877,1,0
1778253919260,   613.182, 0.999711, 0.004407,-0.005807,-0.022907,1,0
1778253919286,   613.207, 0.999710, 0.004404,-0.005808,-0.022935,1,0
1778253919307,   613.227, 0.999710, 0.004389,-0.005808,-0.022969,1,0
1778253919330,   613.252, 0.999708, 0.004286,-0.005836,-0.023044,1,0
1778253919356,   613.277, 0.999707, 0.004351,-0.005828,-0.023091,1,0
1778253919377,   613.297, 0.999706, 0.004381,-0.005790,-0.023139,1,0
1778253919400,   613.322, 0.999705, 0.004347,-0.005802,-0.023198,1,0
1778253919426,   613.347, 0.999704, 0.004342,-0.005797,-0.023230,1,0
1778253919447,   613.367, 0.999703, 0.004338,-0.005794,-0.023249,1,0
1778253919470,   613.392, 0.999703, 0.004333,-0.005798,-0.023272,1,0
1778253919496,   613.417, 0.999703, 0.004339,-0.005803,-0.023281,1,0
1778253919517,   613.437, 0.999703, 0.004340,-0.005794,-0.023281,1,0
1778253919540,   613.462, 0.999703, 0.004337,-0.005791,-0.023285,1,0
1778253919566,   613.487, 0.999703, 0.004335,-0.005793,-0.023285,1,0
1778253919587,   613.507, 0.999703, 0.004336,-0.005792,-0.023280,1,0
1778253919610,   613.532, 0.999703, 0.004348,-0.005791,-0.023274,1,0
1778253919636,   613.557, 0.999703, 0.004331,-0.005805,-0.023270,1,0
1778253919657,   613.577, 0.999703, 0.004334,-0.005805,-0.023264,1,0
1778253919680,   613.602, 0.999703, 0.004342,-0.005805,-0.023262,1,0
1778253919706,   613.627, 0.999703, 0.004336,-0.005805,-0.023267,1,0
1778253919728,   613.647, 0.999703, 0.004332,-0.005805,-0.023273,1,0
1778253919750,   613.672, 0.999703, 0.004335,-0.005800,-0.023274,1,0
1778253919776,   613.697, 0.999703, 0.004340,-0.005798,-0.023271,1,0
1778253919797,   613.717, 0.999703, 0.004339,-0.005796,-0.023264,1,0
1778253919824,   613.747, 0.999703, 0.004342,-0.005803,-0.023260,1,0
1778253919846,   613.767, 0.999703, 0.004344,-0.005802,-0.023256,1,0
1778253919868,   613.787, 0.999703, 0.004347,-0.005799,-0.023256,1,0
1778253919895,   613.817, 0.999703, 0.004334,-0.005804,-0.023253,1,0
1778253919916,   613.837, 0.999703, 0.004332,-0.005805,-0.023252,1,0
1778253919938,   613.857, 0.999703, 0.004326,-0.005809,-0.023250,1,0
1778253919965,   613.887, 0.999703, 0.004323,-0.005809,-0.023250,1,0
1778253919986,   613.907, 0.999703, 0.004322,-0.005810,-0.023252,1,0
1778253920008,   613.927, 0.999704, 0.004323,-0.005815,-0.023245,1,0
1778253920035,   613.957, 0.999704, 0.004321,-0.005805,-0.023244,1,0
1778253920056,   613.977, 0.999704, 0.004319,-0.005804,-0.023242,1,0
1778253920078,   613.997, 0.999704, 0.004314,-0.005803,-0.023244,1,0
1778253920105,   614.027, 0.999704, 0.004307,-0.005805,-0.023251,1,0
1778253920126,   614.047, 0.999703, 0.004308,-0.005804,-0.023256,1,0
1778253920148,   614.067, 0.999704, 0.004312,-0.005804,-0.023251,1,0
1778253920175,   614.097, 0.999704, 0.004316,-0.005805,-0.023242,1,0
1778253920196,   614.117, 0.999704, 0.004322,-0.005813,-0.023231,1,0
1778253920218,   614.137, 0.999704, 0.004324,-0.005820,-0.023221,1,0
1778253920245,   614.167, 0.999704, 0.004324,-0.005832,-0.023202,1,0
1778253920266,   614.187, 0.999705, 0.004329,-0.005837,-0.023190,1,0
1778253920288,   614.207, 0.999705, 0.004334,-0.005840,-0.023179,1,0
1778253920315,   614.237, 0.999705, 0.004341,-0.005840,-0.023165,1,0
1778253920336,   614.257, 0.999705, 0.004348,-0.005840,-0.023156,1,0
1778253920359,   614.282, 0.999706, 0.004354,-0.005844,-0.023140,1,0
1778253920385,   614.307, 0.999706, 0.004357,-0.005843,-0.023126,1,0
