Time,fGPS_ts,estOrientQuaternion[0],estOrientQuaternion[1],estOrientQuaternion[2],estOrientQuaternion[3],estOrientQuaternion:valid,flag
1778253710508,   368.042, 0.999984, 0.000914,-0.005641, 0.000428,1,0
1778253710508,   368.062, 0.999984, 0.000900,-0.005643, 0.000407,1,0
1778253710508,   368.087, 0.999984, 0.000878,-0.005643, 0.000377,1,0
1778253710508,   368.112, 0.999984, 0.000868,-0.005641, 0.000364,1,0
1778253710509,   368.132, 0.999984, 0.000874,-0.005637, 0.000364,1,0
1778253710509,   368.162, 0.999984, 0.000886,-0.005635, 0.000382,1,0
1778253710509,   368.182, 0.999984, 0.000895,-0.005639, 0.000398,1,0
1778253710509,   368.207, 0.999984, 0.000906,-0.005647, 0.000410,1,0
1778253710509,   368.232, 0.999984, 0.000907,-0.005642, 0.000405,1,0
1778253710509,   368.252, 0.999984, 0.000906,-0.005639, 0.000399,1,0
1778253710509,   368.272, 0.999984, 0.000900,-0.005640, 0.000395,1,0
1778253710524,   404.432, 0.999982, 0.001252,-0.005695, 0.001283,1,0
1778253710545,   404.452, 0.999982, 0.001253,-0.005699, 0.001282,1,0
1778253710567,   404.472, 0.999982, 0.001264,-0.005700, 0.001289,1,0
1778253710594,   404.502, 0.999982, 0.001292,-0.005688, 0.001334,1,0
1778253710615,   404.522, 0.999982, 0.001323,-0.005686, 0.001369,1,0
1778253710637,   404.542, 0.999982, 0.001345,-0.005697, 0.001392,1,0
1778253710664,   404.572, 0.999982, 0.001344,-0.005707, 0.001383,1,0
1778253710686,   404.592, 0.999982, 0.001327,-0.005709, 0.001364,1,0
1778253710707,   404.612, 0.999982, 0.001312,-0.005712, 0.001351,1,0
1778253710734,   404.642, 0.999982, 0.001304,-0.005743, 0.001338,1,0
1778253710756,   404.662, 0.999982, 0.001310,-0.005764, 0.001334,1,0
1778253710777,   404.682, 0.999982, 0.001312,-0.005784, 0.001327,1,0
1778253710804,   404.712, 0.999981, 0.001335,-0.005802, 0.001335,1,0
1778253710826,   404.732, 0.999981, 0.001351,-0.005802, 0.001350,1,0
1778253710847,   404.752, 0.999981, 0.001363,-0.005799, 0.001363,1,0
1778253710874,   404.782, 0.999981, 0.001376,-0.005791, 0.001380,1,0
1778253710896,   404.802, 0.999981, 0.001378,-0.005786, 0.001384,1,0
1778253710917,   404.822, 0.999981, 0.001361,-0.005784, 0.001380,1,0
1778253710944,   404.852, 0.999982, 0.001307,-0.005747, 0.001346,1,0
1778253710966,   404.872, 0.999982, 0.001273,-0.005740, 0.001322,1,0
1778253710987,   404.892, 0.999982, 0.001251,-0.005735, 0.001303,1,0
1778253711014,   404.922, 0.999982, 0.001237,-0.005717, 0.001301,1,0
1778253711036,   404.942, 0.999982, 0.001248,-0.005722, 0.001312,1,0
1778253711059,   404.967, 0.999982, 0.001255,-0.005719, 0.001314,1,0
1778253711084,   404.992, 0.999982, 0.001254,-0.005711, 0.001296,1,0
1778253711106,   405.012, 0.999982, 0.001247,-0.005705, 0.001284,1,0
1778253711129,   405.037, 0.999982, 0.001228,-0.005688, 0.001280,1,0
1778253711155,   405.062, 0.999982, 0.001206,-0.005653, 0.001278,1,0
1778253711176,   405.082, 0.999983, 0.001172,-0.005609, 0.001280,1,0
1778253711199,   405.107, 0.999983, 0.001092,-0.005543, 0.001290,1,0
1778253711225,   405.132, 0.999983, 0.001017,-0.005501, 0.001344,1,0
1778253711246,   405.152, 0.999983, 0.000899,-0.005501, 0.001463,1,0
1778253711269,   405.177, 0.999983, 0.000765,-0.005515, 0.001429,1,0
1778253711295,   405.202, 0.999984, 0.000758,-0.005477, 0.001277,1,0
1778253711316,   405.222, 0.999984, 0.000786,-0.005534, 0.001216,1,0
1778253711339,   405.247, 0.999982, 0.001295,-0.005635, 0.001338,1,0
1778253711365,   405.272, 0.999983, 0.001604,-0.005443, 0.001660,1,0
1778253711386,   405.292, 0.999981, 0.001447,-0.005621, 0.002190,1,0
1778253711409,   405.317, 0.999979, 0.001311,-0.005664, 0.002855,1,0
1778253711435,   405.342, 0.999979, 0.001265,-0.005593, 0.003011,1,0
1778253711456,   405.362, 0.999979, 0.001146,-0.005696, 0.002844,1,0
1778253711479,   405.387, 0.999981, 0.001192,-0.005658, 0.002333,1,0
1778253711505,   405.412, 0.999981, 0.001225,-0.005689, 0.002078,1,0
1778253711530,   405.432, 0.999981, 0.001202,-0.005741, 0.001926,1,0
1778253711549,   405.457, 0.999981, 0.001224,-0.005705, 0.001918,1,0
1778253711575,   405.482, 0.999981, 0.001259,-0.005706, 0.001934,1,0
1778253711597,   405.502, 0.999981, 0.001237,-0.005701, 0.001975,1,0
1778253711619,   405.527, 0.999981, 0.001224,-0.005710, 0.001994,1,0
1778253711645,   405.552, 0.999981, 0.001185,-0.005714, 0.002005,1,0
1778253711667,   405.572, 0.999981, 0.001169,-0.005702, 0.002053,1,0
1778253711690,   405.597, 0.999981, 0.001185,-0.005709, 0.002228,1,0
1778253711715,   405.622, 0.999980, 0.001159,-0.005716, 0.002353,1,0
1778253711737,   405.642, 0.999980, 0.001130,-0.005736, 0.002360,1,0
1778253711764,   405.672, 0.999981, 0.001078,-0.005713, 0.002179,1,0
1778253711785,   405.692, 0.999981, 0.001069,-0.005734, 0.002091,1,0
1778253711807,   405.712, 0.999981, 0.001059,-0.005721, 0.002040,1,0
1778253711834,   405.742, 0.999981, 0.001084,-0.005720, 0.002024,1,0
1778253711855,   405.762, 0.999981, 0.001103,-0.005718, 0.002032,1,0
1778253711877,   405.782, 0.999981, 0.001104,-0.005714, 0.002039,1,0
1778253711904,   405.812, 0.999981, 0.001105,-0.005717, 0.002050,1,0
1778253711926,   405.832, 0.999981, 0.001109,-0.005705, 0.002082,1,0
1778253711947,   405.852, 0.999981, 0.001080,-0.005699, 0.002129,1,0
1778253711974,   405.882, 0.999981, 0.001095,-0.005724, 0.002220,1,0
1778253711996,   405.902, 0.999981, 0.001087,-0.005710, 0.002240,1,0
1778253712017,   405.922, 0.999981, 0.001079,-0.005708, 0.002202,1,0
1778253712044,   405.952, 0.999981, 0.001092,-0.005709, 0.002143,1,0
1778253712066,   405.972, 0.999981, 0.001118,-0.005719, 0.002142,1,0
1778253712087,   405.992, 0.999981, 0.001189,-0.005642, 0.002242,1,0
1778253712114,   406.022, 0.999981, 0.001151,-0.005636, 0.002205,1,0
1778253712136,   406.042, 0.999980, 0.001076,-0.005776, 0.002140,1,0
1778253712157,   406.062, 0.999981, 0.001077,-0.005708, 0.002058,1,0
1778253712184,   406.092, 0.999981, 0.001014,-0.005753, 0.001927,1,0
1778253712206,   406.112, 0.999981, 0.001030,-0.005738, 0.001854,1,0
1778253712227,   406.132, 0.999981, 0.001058,-0.005744, 0.001860,1,0
1778253712254,   406.162, 0.999981, 0.001089,-0.005747, 0.001944,1,0
1778253712276,   406.182, 0.999981, 0.001132,-0.005743, 0.002021,1,0
1778253712299,   406.207, 0.999981, 0.001178,-0.005742, 0.002099,1,0
1778253712325,   406.232, 0.999981, 0.001170,-0.005753, 0.002098,1,0
1778253712346,   406.252, 0.999981, 0.001165,-0.005761, 0.002060,1,0
1778253712369,   406.277, 0.999981, 0.001183,-0.005738, 0.002025,1,0
1778253712395,   406.302, 0.999981, 0.001188,-0.005741, 0.002043,1,0
1778253712416,   406.322, 0.999981, 0.001199,-0.005737, 0.002086,1,0
1778253712439,   406.347, 0.999981, 0.001222,-0.005734, 0.002128,1,0
1778253712465,   406.372, 0.999981, 0.001224,-0.005738, 0.002133,1,0
1778253712486,   406.392, 0.999981, 0.001220,-0.005733, 0.002126,1,0
1778253712509,   406.417, 0.999981, 0.001238,-0.005721, 0.002116,1,0
1778253712535,   406.442, 0.999981, 0.001240,-0.005718, 0.002113,1,0
1778253712556,   406.462, 0.999981, 0.001248,-0.005716, 0.002112,1,0
1778253712579,   406.487, 0.999981, 0.001259,-0.005720, 0.002113,1,0
1778253712605,   406.512, 0.999981, 0.001262,-0.005725, 0.002127,1,0
1778253712626,   406.532, 0.999981, 0.001258,-0.005717, 0.002130,1,0
1778253712649,   406.557, 0.999981, 0.001268,-0.005710, 0.002141,1,0
1778253712675,   406.582, 0.999981, 0.001280,-0.005706, 0.002147,1,0
1778253712697,   406.602, 0.999981, 0.001284,-0.005701, 0.002154,1,0
1778253712719,   406.627, 0.999981, 0.001303,-0.005699, 0.002178,1,0
1778253712745,   406.652, 0.999981, 0.001314,-0.005695, 0.002189,1,0
1778253712767,   406.672, 0.999981, 0.001312,-0.005699, 0.002196,1,0
1778253712789,   406.697, 0.999981, 0.001288,-0.005703, 0.002178,1,0
1778253712815,   406.722, 0.999981, 0.001271,-0.005701, 0.002155,1,0
1778253712837,   406.742, 0.999981, 0.001249,-0.005710, 0.002139,1,0
1778253712860,   406.767, 0.999981, 0.001235,-0.005714, 0.002132,1,0
1778253712885,   406.792, 0.999981, 0.001239,-0.005711, 0.002132,1,0
1778253712907,   406.812, 0.999981, 0.001246,-0.005702, 0.002137,1,0
1778253712930,   406.837, 0.999981, 0.001250,-0.005702, 0.002141,1,0
1778253712955,   406.862, 0.999981, 0.001246,-0.005701, 0.002143,1,0
1778253712977,   406.882, 0.999981, 0.001243,-0.005699, 0.002143,1,0
1778253713004,   406.912, 0.999981, 0.001247,-0.005701, 0.002145,1,0
1778253713025,   406.932, 0.999981, 0.001247,-0.005703, 0.002149,1,0
1778253713047,   406.952, 0.999981, 0.001244,-0.005705, 0.002148,1,1
1778253713074,   406.982, 0.999981, 0.001238,-0.005704, 0.002136,1,1
1778253713096,   407.002, 0.999981, 0.001237,-0.005702, 0.002133,1,1
1778253713117,   407.022, 0.999981, 0.001239,-0.005703, 0.002136,1,1
1778253713144,   407.052, 0.999981, 0.001244,-0.005704, 0.002140,1,1
1778253713166,   407.072, 0.999981, 0.001240,-0.005703, 0.002138,1,1
1778253713187,   407.092, 0.999981, 0.001240,-0.005698, 0.002132,1,1
1778253713214,   407.122, 0.999981, 0.001238,-0.005699, 0.002131,1,1
1778253713236,   407.142, 0.999981, 0.001241,-0.005698, 0.002135,1,1
1778253713257,   407.162, 0.999981, 0.001242,-0.005696, 0.002139,1,1
1778253713284,   407.192, 0.999981, 0.001235,-0.005698, 0.002135,1,1
1778253713306,   407.212, 0.999981, 0.001234,-0.005704, 0.002129,1,1
1778253713327,   407.232, 0.999981, 0.001230,-0.005705, 0.002125,1,1
1778253713354,   407.262, 0.999981, 0.001231,-0.005707, 0.002123,1,1
1778253713376,   407.282, 0.999981, 0.001240,-0.005703, 0.002128,1,1
1778253713397,   407.302, 0.999981, 0.001244,-0.005702, 0.002134,1,1
1778253713424,   407.332, 0.999981, 0.001247,-0.005698, 0.002137,1,1
1778253713446,   407.352, 0.999981, 0.001251,-0.005698, 0.002135,1,1
1778253713468,   407.372, 0.999981, 0.001252,-0.005693, 0.002140,1,1
1778253713494,   407.402, 0.999981, 0.001260,-0.005701, 0.002151,1,1
1778253713516,   407.422, 0.999981, 0.001256,-0.005697, 0.002155,1,1
1778253713539,   407.447, 0.999981, 0.001248,-0.005698, 0.002149,1,1
1778253713565,   407.472, 0.999981, 0.001243,-0.005699, 0.002133,1,1
1778253713586,   407.492, 0.999981, 0.001243,-0.005688, 0.002139,1,1
1778253713609,   407.517, 0.999981, 0.001219,-0.005685, 0.002127,1,1
1778253713635,   407.542, 0.999981, 0.001213,-0.005682, 0.002113,1,1
1778253713656,   407.562, 0.999981, 0.001224,-0.005690, 0.002121,1,1
1778253713679,   407.587, 0.999981, 0.001256,-0.005685, 0.002178,1,1
1778253713705,   407.612, 0.999981, 0.001266,-0.005685, 0.002225,1,1
1778253713726,   407.632, 0.999980, 0.001242,-0.005739, 0.002205,1,1
1778253713749,   407.657, 0.999981, 0.001124,-0.005755, 0.002035,1,1
1778253713775,   407.682, 0.999980, 0.000876,-0.005929, 0.001879,1,1
1778253713796,   407.702, 0.999980, 0.000626,-0.005959, 0.001888,1,1
1778253713819,   407.727, 0.999979, 0.000136,-0.006201, 0.001977,1,1
1778253713845,   407.752, 0.999977,-0.000140,-0.006355, 0.002147,1,1
1778253713867,   407.772, 0.999980, 0.001027,-0.005839, 0.002084,1,1
1778253713889,   407.797, 0.999981, 0.001004,-0.005777, 0.002096,1,1
1778253713915,   407.822, 0.999980, 0.001033,-0.005808, 0.002070,1,1
1778253713937,   407.842, 0.999981, 0.001029,-0.005811, 0.002035,1,1
1778253713959,   407.867, 0.999980, 0.001096,-0.005829, 0.002041,1,1
1778253713985,   407.892, 0.999980, 0.001113,-0.005814, 0.002083,1,1
1778253714007,   407.912, 0.999980, 0.001157,-0.005833, 0.002142,1,1
1778253714029,   407.937, 0.999980, 0.001242,-0.005758, 0.002427,1,1
1778253714055,   407.962, 0.999979, 0.001209,-0.005818, 0.002506,1,1
1778253714077,   407.982, 0.999980, 0.001198,-0.005778, 0.002417,1,1
1778253714100,   408.007, 0.999980, 0.001174,-0.005803, 0.002186,1,1
1778253714125,   408.032, 0.999981, 0.001158,-0.005740, 0.002040,1,1
1778253714147,   408.052, 0.999981, 0.001117,-0.005806, 0.002004,1,1
1778253714170,   408.077, 0.999980, 0.001177,-0.005845, 0.002117,1,1
1778253714195,   408.102, 0.999980, 0.001215,-0.005769, 0.002136,1,1
1778253714217,   408.122, 0.999980, 0.001208,-0.005779, 0.002133,1,1
1778253714244,   408.152, 0.999981, 0.001154,-0.005778, 0.002062,1,1
1778253714265,   408.172, 0.999981, 0.001129,-0.005783, 0.002039,1,1
1778253714287,   408.192, 0.999980, 0.001120,-0.005796, 0.002051,1,1
1778253714314,   408.222, 0.999981, 0.001110,-0.005753, 0.002080,1,1
1778253714336,   408.242, 0.999980, 0.001151,-0.005775, 0.002098,1,1
1778253714357,   408.262, 0.999981, 0.001160,-0.005765, 0.002095,1,1
1778253714384,   408.292, 0.999981, 0.001147,-0.005774, 0.002079,1,1
1778253714406,   408.312, 0.999981, 0.001134,-0.005768, 0.002068,1,1
1778253714427,   408.332, 0.999981, 0.001130,-0.005765, 0.002065,1,1
1778253714454,   408.362, 0.999981, 0.001135,-0.005765, 0.002082,1,1
1778253714476,   408.382, 0.999981, 0.001139,-0.005757, 0.002097,1,1
1778253714497,   408.402, 0.999981, 0.001154,-0.005751, 0.002102,1,1
1778253714524,   408.432, 0.999981, 0.001122,-0.005723, 0.002066,1,1
1778253714546,   408.452, 0.999981, 0.001125,-0.005739, 0.002055,1,1
1778253714567,   408.472, 0.999981, 0.001131,-0.005745, 0.002063,1,1
1778253714594,   408.502, 0.999981, 0.001152,-0.005746, 0.002097,1,1
1778253714616,   408.522, 0.999981, 0.001151,-0.005747, 0.002106,1,1
1778253714638,   408.542, 0.999981, 0.001133,-0.005740, 0.002092,1,1
1778253714665,   408.572, 0.999981, 0.001110,-0.005746, 0.002057,1,1
1778253714686,   408.592, 0.999981, 0.001106,-0.005746, 0.002050,1,1
1778253714708,   408.612, 0.999981, 0.001114,-0.005746, 0.002061,1,1
1778253714735,   408.642, 0.999981, 0.001136,-0.005739, 0.002089,1,1
1778253714756,   408.662, 0.999981, 0.001147,-0.005728, 0.002094,1,1
1778253714779,   408.687, 0.999981, 0.001139,-0.005745, 0.002074,1,1
1778253714805,   408.712, 0.999981, 0.001140,-0.005743, 0.002062,1,1
1778253714826,   408.732, 0.999981, 0.001126,-0.005737, 0.002067,1,1
1778253714849,   408.757, 0.999981, 0.001133,-0.005743, 0.002083,1,1
1778253714875,   408.782, 0.999981, 0.001141,-0.005739, 0.002091,1,1
1778253714896,   408.802, 0.999981, 0.001141,-0.005736, 0.002088,1,1
1778253714919,   408.827, 0.999981, 0.001143,-0.005733, 0.002073,1,1
1778253714945,   408.852, 0.999981, 0.001137,-0.005735, 0.002071,1,1
