Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778253710508,   368.042,   368.042,-0.008448,-0.004493,-0.995089,-0.000086,-0.000045,-0.009951, 0.027806,-0.026161, 0.047516,1,-0.000678, 0.000378,-0.001457,1, 0.110643, 0.017884, 9.806009,1,0
1778253710508,   368.067,   368.062,-0.010504,-0.002148,-0.995453,-0.000103,-0.000022,-0.009956, 0.017409,-0.013815, 0.044078,1,-0.001643,-0.000221,-0.002501,1, 0.110680, 0.017599, 9.806009,1,0
1778253710508,   368.087,   368.087,-0.011984,-0.000196,-0.995672,-0.000119,-0.000002,-0.009958,-0.006854, 0.015303, 0.041808,1,-0.001080,-0.000344,-0.001908,1, 0.110683, 0.017188, 9.806010,1,0
1778253710508,   368.112,   368.112,-0.014178, 0.002264,-0.996551,-0.000141, 0.000021,-0.009966,-0.028405, 0.039192, 0.033187,1,-0.000194,-0.000003,-0.001056,1, 0.110638, 0.016986, 9.806011,1,0
1778253710509,   368.137,   368.132,-0.015065, 0.001066,-0.996454,-0.000150, 0.000013,-0.009965,-0.043806, 0.035431, 0.035834,1, 0.000945, 0.000763, 0.000411,1, 0.110569, 0.017097, 9.806012,1,0
1778253710509,   368.162,   368.162,-0.013575,-0.000088,-0.995897,-0.000141, 0.000002,-0.009957,-0.022619, 0.016437, 0.039602,1, 0.000860,-0.000538, 0.001330,1, 0.110524, 0.017327, 9.806012,1,0
1778253710509,   368.187,   368.182,-0.010174,-0.004460,-0.994748,-0.000103,-0.000044,-0.009951,-0.002468,-0.015028, 0.044298,1, 0.000516,-0.000301, 0.001426,1, 0.110606, 0.017517, 9.806010,1,0
1778253710509,   368.212,   368.207,-0.008433,-0.005641,-0.994866,-0.000084,-0.000054,-0.009949, 0.028046,-0.037618, 0.049708,1, 0.001018, 0.000231,-0.000232,1, 0.110769, 0.017729, 9.806008,1,0
1778253710509,   368.237,   368.232,-0.009319,-0.002810,-0.994929,-0.000093,-0.000032,-0.009949, 0.023279,-0.022073, 0.043963,1,-0.000826, 0.000646,-0.000939,1, 0.110656, 0.017735, 9.806009,1,0
1778253710509,   368.257,   368.252,-0.010895,-0.001097,-0.995051,-0.000109,-0.000013,-0.009950, 0.011701, 0.003743, 0.041562,1,-0.000270, 0.000039,-0.000398,1, 0.110612, 0.017727, 9.806010,1,0
1778253710509,   368.277,   368.272,-0.013266,-0.000392,-0.995383,-0.000131,-0.000005,-0.009957,-0.004916, 0.012654, 0.033999,1,-0.000882,-0.000676,-0.000023,1, 0.110628, 0.017613, 9.806010,1,0
1778253710524,   404.432,   404.432,-0.013462, 0.001716,-0.997463,-0.000134, 0.000020,-0.009967,-0.020332, 0.041270, 0.024215,1,-0.001134,-0.001107,-0.001014,1, 0.111718, 0.024406, 9.805984,1,0
1778253710545,   404.452,   404.452,-0.015002, 0.003301,-0.996797,-0.000149, 0.000031,-0.009962,-0.035339, 0.056807, 0.030739,1,-0.000292,-0.000403, 0.000747,1, 0.111798, 0.024427, 9.805983,1,0
1778253710567,   404.477,   404.472,-0.014948, 0.004070,-0.995690,-0.000152, 0.000041,-0.009963,-0.043282, 0.063953, 0.028154,1, 0.001498, 0.000120, 0.001128,1, 0.111828, 0.024637, 9.805982,1,0
1778253710594,   404.502,   404.502,-0.012543,-0.001414,-0.996482,-0.000125,-0.000008,-0.009973,-0.011392, 0.011247, 0.033831,1, 0.002563, 0.000857, 0.003041,1, 0.111585, 0.025197, 9.805983,1,0
1778253710615,   404.527,   404.522,-0.007687,-0.009051,-0.993576,-0.000079,-0.000086,-0.009933, 0.027100,-0.033182, 0.042997,1, 0.003664,-0.000357, 0.003814,1, 0.111547, 0.025797, 9.805982,1,0
