Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,estGravityX,estGravityY,estGravityZ,estGravity:valid,flag
1778253564436,   245.647,   245.647, 0.011620,-0.015735,-0.996563, 0.000121,-0.000159,-0.009966,-0.000378, 0.007449, 0.031704,1, 0.000287, 0.000264, 0.000150,1,-0.114341, 0.161766, 9.804649,1,0
1778253564436,   245.672,   245.667, 0.012155,-0.015780,-0.996622, 0.000119,-0.000165,-0.009960,-0.004250, 0.002486, 0.035180,1, 0.000881, 0.000126,-0.000498,1,-0.114349, 0.161843, 9.804647,1,0
1778253564436,   245.697,   245.697, 0.012162,-0.016452,-0.995954, 0.000122,-0.000164,-0.009957, 0.004916, 0.000373, 0.037676,1,-0.000969,-0.000370, 0.000114,1,-0.114297, 0.161705, 9.804650,1,0
1778253564436,   245.722,   245.717, 0.012336,-0.016794,-0.996434, 0.000119,-0.000168,-0.009957,-0.002927, 0.009875, 0.043890,1, 0.000744,-0.000580,-0.000372,1,-0.114299, 0.161793, 9.804649,1,0
1778253564436,   245.747,   245.742, 0.011900,-0.015674,-0.995956, 0.000119,-0.000162,-0.009955, 0.002388, 0.008023, 0.037656,1,-0.000548, 0.000127, 0.000072,1,-0.114316, 0.161718, 9.804650,1,0
1778253564436,   245.772,   245.767, 0.011900,-0.016899,-0.996473, 0.000118,-0.000170,-0.009961,-0.001534, 0.003706, 0.035408,1,-0.000298, 0.000228,-0.000011,1,-0.114338, 0.161622, 9.804651,1,0
1778253564437,   245.792,   245.792, 0.011888,-0.016834,-0.996350, 0.000117,-0.000170,-0.009957, 0.002331,-0.003451, 0.033798,1,-0.000734,-0.000107, 0.000797,1,-0.114251, 0.161612, 9.804652,1,0
1778253564437,   245.817,   245.817, 0.011800,-0.015713,-0.995807, 0.000119,-0.000162,-0.009955, 0.001433, 0.007492, 0.039119,1,-0.000263,-0.000119, 0.000463,1,-0.114280, 0.161577, 9.804653,1,0
1778253564437,   245.842,   245.837, 0.011984,-0.016675,-0.996032, 0.000115,-0.000168,-0.009956,-0.000493, 0.003380, 0.041358,1,-0.000225, 0.000358, 0.000458,1,-0.114343, 0.161500, 9.804653,1,0
1778253564437,   245.867,   245.867, 0.012293,-0.016041,-0.995628, 0.000118,-0.000166,-0.009948, 0.006141, 0.004279, 0.040875,1,-0.000155,-0.000036,-0.000371,1,-0.114410, 0.161586, 9.804651,1,0
1778253564437,   245.882,   245.877, 0.012093,-0.016119,-0.995705, 0.000122,-0.000165,-0.009954,-0.001585,-0.004510, 0.038418,1, 0.000887,-0.000796,-0.000153,1,-0.114325, 0.161684, 9.804650,1,0
1778253564448,   258.362,   258.357, 0.006148,-0.020689,-0.994258, 0.000082,-0.000216,-0.009945, 0.002910,-0.002315, 0.043626,1, 0.000639, 0.000992,-0.000246,1,-0.114486, 0.161783, 9.804647,1,0
1778253564470,   258.382,   258.382, 0.007790,-0.020857,-0.994026, 0.000077,-0.000205,-0.009939,-0.036750,-0.044517, 0.056628,1, 0.000478, 0.000740, 0.001557,1,-0.113165, 0.160033, 9.804691,1,0
1778253564496,   258.407,   258.407, 0.011396,-0.015179,-0.993902, 0.000111,-0.000160,-0.009951,-0.001506, 0.011059, 0.057837,1,-0.000355,-0.000156, 0.002143,1,-0.113261, 0.159905, 9.804692,1,0
1778253564518,   258.432,   258.427, 0.012604,-0.012466,-0.996142, 0.000132,-0.000120,-0.009958, 0.018491, 0.043506, 0.031295,1,-0.000628, 0.000131, 0.001004,1,-0.113310, 0.159845, 9.804692,1,0
1778253564540,   258.452,   258.452, 0.014410,-0.014347,-0.995078, 0.000142,-0.000135,-0.009953, 0.027903, 0.019151, 0.046311,1, 0.000683,-0.000086,-0.000687,1,-0.113404, 0.159871, 9.804691,1,0
1778253564566,   258.477,   258.477, 0.014794,-0.017711,-0.997239, 0.000146,-0.000177,-0.009974, 0.031655,-0.013735, 0.025117,1, 0.000261, 0.000039,-0.000881,1,-0.113425, 0.159962, 9.804689,1,0
1778253564588,   258.502,   258.497, 0.011052,-0.017303,-0.995607, 0.000114,-0.000166,-0.009955, 0.015729,-0.005111, 0.035357,1,-0.000669,-0.000336,-0.000085,1,-0.113497, 0.159978, 9.804688,1,0
1778253564610,   258.522,   258.522, 0.009405,-0.017755,-0.996391, 0.000094,-0.000173,-0.009964,-0.021175,-0.014114, 0.033428,1,-0.000166,-0.000034,-0.000906,1,-0.113407, 0.159996, 9.804688,1,0
1778253564636,   258.547,   258.547, 0.008273,-0.017018,-0.995287, 0.000083,-0.000175,-0.009955,-0.032173,-0.006947, 0.044261,1, 0.000219, 0.000008,-0.000447,1,-0.113302, 0.159947, 9.804691,1,0
1778253564658,   258.572,   258.567, 0.008449,-0.017457,-0.995611, 0.000086,-0.000171,-0.009953,-0.025152,-0.017936, 0.037325,1, 0.000871,-0.000919, 0.000874,1,-0.113217, 0.160079, 9.804689,1,0
1778253564681,   258.592,   258.592, 0.011841,-0.015847,-0.995054, 0.000114,-0.000159,-0.009950, 0.002914, 0.004633, 0.046546,1,-0.000212, 0.001162, 0.000491,1,-0.113245, 0.160028, 9.804690,1,0
1778253564706,   258.617,   258.617, 0.014154,-0.014523,-0.996659, 0.000138,-0.000150,-0.009968, 0.025597, 0.017643, 0.030800,1,-0.000116,-0.000639,-0.000506,1,-0.113186, 0.160061, 9.804690,1,0
1778253564728,   258.642,   258.637, 0.013949,-0.017896,-0.995753, 0.000137,-0.000177,-0.009958, 0.033288, 0.002233, 0.030853,1,-0.000557, 0.000506,-0.000258,1,-0.113297, 0.160118, 9.804688,1,0
1778253564751,   258.667,   258.662, 0.013021,-0.016095,-0.995841, 0.000125,-0.000164,-0.009958, 0.014510, 0.002338, 0.038824,1,-0.000449,-0.000381,-0.000481,1,-0.113168, 0.160163, 9.804688,1,0
1778253564776,   258.687,   258.687, 0.012017,-0.015439,-0.996673, 0.000118,-0.000160,-0.009966, 0.004736, 0.008765, 0.030664,1,-0.000432,-0.000095,-0.000493,1,-0.113108, 0.160156, 9.804689,1,0
1778253564798,   258.712,   258.707, 0.009355,-0.018109,-0.996280, 0.000092,-0.000180,-0.009960,-0.010319, 0.007088, 0.042269,1,-0.000201,-0.001082,-0.000378,1,-0.113049, 0.160255, 9.804688,1,0
1778253564821,   258.737,   258.732, 0.010064,-0.018065,-0.996574, 0.000096,-0.000183,-0.009961,-0.014290,-0.016852, 0.031637,1,-0.000471,-0.000192, 0.000515,1,-0.112978, 0.160294, 9.804689,1,0
1778253564846,   258.757,   258.757, 0.011317,-0.017000,-0.996175, 0.000110,-0.000175,-0.009959,-0.002049,-0.006553, 0.035553,1,-0.001084, 0.000260, 0.000602,1,-0.113040, 0.160130, 9.804691,1,0
1778253564868,   258.782,   258.777, 0.012582,-0.015193,-0.996008, 0.000125,-0.000152,-0.009956, 0.008789, 0.012934, 0.034278,1, 0.000194, 0.000022, 0.000669,1,-0.113030, 0.160132, 9.804691,1,0
1778253564891,   258.807,   258.802, 0.013135,-0.015677,-0.995240, 0.000126,-0.000157,-0.009949, 0.015840, 0.006407, 0.044719,1, 0.000292, 0.000263,-0.000179,1,-0.112981, 0.160154, 9.804691,1,0
1778253564917,   258.827,   258.827, 0.012945,-0.016017,-0.995720, 0.000126,-0.000164,-0.009960, 0.013930, 0.003057, 0.040014,1,-0.000222, 0.000283,-0.000606,1,-0.113025, 0.160126, 9.804691,1,0
1778253564938,   258.852,   258.847, 0.012105,-0.017717,-0.996283, 0.000116,-0.000177,-0.009961, 0.003640, 0.000643, 0.038078,1, 0.000436,-0.000399,-0.000093,1,-0.113064, 0.160151, 9.804690,1,0
1778253564961,   258.877,   258.872, 0.012382,-0.016072,-0.996284, 0.000121,-0.000169,-0.009961, 0.008408, 0.002578, 0.034482,1,-0.000191, 0.001056, 0.000017,1,-0.113050, 0.160182, 9.804690,1,0
1778253564987,   258.897,   258.897, 0.011647,-0.014431,-0.996107, 0.000118,-0.000146,-0.009960, 0.001265, 0.018591, 0.036215,1,-0.000632,-0.000957, 0.000104,1,-0.112901, 0.160122, 9.804692,1,0
1778253565008,   258.922,   258.917, 0.010287,-0.017392,-0.995995, 0.000102,-0.000172,-0.009959,-0.007875, 0.005987, 0.036934,1,-0.000137,-0.000826, 0.000313,1,-0.112852, 0.160061, 9.804694,1,0
1778253565031,   258.947,   258.942, 0.010459,-0.018594,-0.996120, 0.000100,-0.000187,-0.009962,-0.010310,-0.022250, 0.036092,1,-0.000278, 0.000542, 0.000014,1,-0.112900, 0.160083, 9.804693,1,0
1778253565057,   258.967,   258.967, 0.012034,-0.016226,-0.996240, 0.000119,-0.000171,-0.009962, 0.005066, 0.000883, 0.034915,1,-0.000324,-0.000427, 0.000550,1,-0.112933, 0.159999, 9.804694,1,0
1778253565078,   258.992,   258.987, 0.014381,-0.013200,-0.995434, 0.000136,-0.000135,-0.009954, 0.014185, 0.033378, 0.032917,1,-0.000221, 0.000022,-0.000377,1,-0.112921, 0.160005, 9.804694,1,0
1778253565105,   259.017,   259.017, 0.014267,-0.014999,-0.996056, 0.000142,-0.000152,-0.009958, 0.027045, 0.012899, 0.036720,1,-0.000399,-0.000144,-0.001035,1,-0.112866, 0.159974, 9.804695,1,0
1778253565127,   259.037,   259.037, 0.012803,-0.017394,-0.995313, 0.000130,-0.000178,-0.009955, 0.012784,-0.010460, 0.044011,1, 0.000217,-0.000999,-0.000498,1,-0.112735, 0.160120, 9.804694,1,0
1778253565148,   259.062,   259.057, 0.010622,-0.018723,-0.997147, 0.000100,-0.000191,-0.009970,-0.013325,-0.020081, 0.043276,1,-0.000219,-0.000283, 0.000019,1,-0.112742, 0.160160, 9.804694,1,0
1778253565175,   259.087,   259.087, 0.010392,-0.015877,-0.995885, 0.000100,-0.000165,-0.009958,-0.010860, 0.004482, 0.038397,1, 0.000061,-0.000039, 0.000248,1,-0.112765, 0.160182, 9.804693,1,0
1778253565197,   259.112,   259.107, 0.011987,-0.014366,-0.996502, 0.000116,-0.000148,-0.009963,-0.001997, 0.014909, 0.043997,1,-0.000156,-0.000768, 0.000426,1,-0.112661, 0.160248, 9.804693,1,0
1778253565218,   259.132,   259.127, 0.013672,-0.015264,-0.996231, 0.000131,-0.000154,-0.009963, 0.001420, 0.014972, 0.042669,1, 0.000207, 0.000136, 0.000120,1,-0.112682, 0.160278, 9.804692,1,0
1778253565245,   259.157,   259.157, 0.014169,-0.015332,-0.996150, 0.000143,-0.000155,-0.009964, 0.026276, 0.009916, 0.035793,1,-0.000960,-0.000445,-0.001069,1,-0.112666, 0.160239, 9.804693,1,0
1778253565267,   259.182,   259.177, 0.012227,-0.018263,-0.994508, 0.000117,-0.000188,-0.009945, 0.003116,-0.014287, 0.028945,1,-0.000742,-0.000413,-0.000912,1,-0.112710, 0.160221, 9.804693,1,0
1778253565289,   259.202,   259.197, 0.011603,-0.015499,-0.995944, 0.000116,-0.000161,-0.009961,-0.000036,-0.011396, 0.025674,1, 0.000224,-0.000449,-0.000183,1,-0.112730, 0.160250, 9.804692,1,0
1778253565315,   259.227,   259.227, 0.010139,-0.013464,-0.996123, 0.000107,-0.000136,-0.009964,-0.013230, 0.028164, 0.036067,1,-0.000189,-0.000886,-0.000087,1,-0.112636, 0.160196, 9.804694,1,0
1778253565337,   259.252,   259.247, 0.011491,-0.016447,-0.996249, 0.000111,-0.000169,-0.009964,-0.007801, 0.014775, 0.034355,1, 0.000100, 0.000448,-0.000438,1,-0.112656, 0.160255, 9.804693,1,0
1778253565359,   259.272,   259.267, 0.012428,-0.018490,-0.995782, 0.000120,-0.000187,-0.009961,-0.006857,-0.022888, 0.043110,1, 0.000399, 0.001116,-0.000469,1,-0.112837, 0.160364, 9.804689,1,0
1778253565386,   259.297,   259.297, 0.012889,-0.018291,-0.996575, 0.000129,-0.000184,-0.009967, 0.013527,-0.019108, 0.031630,1,-0.000004,-0.000247, 0.000260,1,-0.112895, 0.160248, 9.804690,1,0
1778253565407,   259.322,   259.317, 0.012720,-0.013268,-0.996289, 0.000126,-0.000136,-0.009958, 0.016560, 0.008439, 0.039848,1, 0.000261,-0.000155, 0.000203,1,-0.112851, 0.160238, 9.804691,1,0
1778253565429,   259.342,   259.337, 0.011200,-0.014988,-0.996377, 0.000112,-0.000151,-0.009964,-0.002866, 0.020057, 0.032601,1, 0.000061,-0.000014, 0.000095,1,-0.112811, 0.160187, 9.804692,1,0
1778253565456,   259.367,   259.367, 0.009482,-0.017490,-0.995741, 0.000098,-0.000171,-0.009959,-0.019811,-0.011353, 0.039806,1,-0.000573,-0.001196,-0.000265,1,-0.112763, 0.160147, 9.804694,1,0
1778253565477,   259.392,   259.387, 0.011975,-0.015098,-0.996309, 0.000117,-0.000155,-0.009964,-0.012824,-0.010025, 0.045649,1, 0.000047, 0.000090, 0.000429,1,-0.112780, 0.160131, 9.804694,1,0
1778253565499,   259.412,   259.407, 0.012540,-0.015222,-0.996013, 0.000127,-0.000154,-0.009967, 0.003607,-0.001796, 0.030562,1,-0.000014, 0.000854, 0.000568,1,-0.112786, 0.160179, 9.804693,1,0
1778253565526,   259.437,   259.437, 0.013095,-0.018110,-0.996379, 0.000133,-0.000179,-0.009968, 0.015599,-0.017566, 0.033549,1, 0.000258,-0.000347, 0.000201,1,-0.112804, 0.160039, 9.804695,1,0
