Time,GPS_ts,orientQuaternion[0],orientQuaternion[1],orientQuaternion[2],orientQuaternion[3],flag
1778253918078,   599.387, 0.537751,-0.001305,-0.006214,-0.843080,0
1778253918078,   599.412, 0.538366,-0.001298,-0.006215,-0.842687,0
1778253918078,   599.432, 0.539157,-0.001293,-0.006216,-0.842181,0
1778253918078,   599.457, 0.540834,-0.001283,-0.006221,-0.841105,0
1778253918078,   599.482, 0.537882,-0.001308,-0.006214,-0.842996,0
1778253918078,   599.507, 0.538334,-0.001304,-0.006218,-0.842708,0
1778253918078,   599.532, 0.544182,-0.001269,-0.006230,-0.838943,0
1778253918078,   599.557, 0.538351,-0.001308,-0.006224,-0.842697,0
1778253918078,   599.582, 0.538417,-0.001310,-0.006232,-0.842654,0
1778253918078,   599.602, 0.539651,-0.001297,-0.006231,-0.841865,0
1778253918078,   599.622, 0.537978,-0.001308,-0.006232,-0.842935,0
1778253918090,   612.012, 0.519660,-0.001905,-0.006017,-0.854350,0
1778253918116,   612.037, 0.516829,-0.001927,-0.006006,-0.856065,0
1778253918138,   612.062, 0.517645,-0.001936,-0.005999,-0.855572,0
1778253918160,   612.082, 0.519962,-0.001924,-0.005992,-0.854166,0
1778253918186,   612.107, 0.518948,-0.001941,-0.005975,-0.854783,0
1778253918208,   612.132, 0.520495,-0.001931,-0.005958,-0.853842,0
1778253918230,   612.157, 0.517880,-0.001954,-0.005944,-0.855431,0
1778253918256,   612.177, 0.518889,-0.001967,-0.005958,-0.854819,0
1778253918278,   612.202, 0.515948,-0.002005,-0.005924,-0.856597,0
1778253918301,   612.227, 0.513928,-0.002022,-0.005908,-0.857810,0
1778253918326,   612.247, 0.515324,-0.002016,-0.005898,-0.856973,0
1778253918348,   612.272, 0.519392,-0.001992,-0.005900,-0.854513,0
1778253918371,   612.297, 0.517638,-0.002007,-0.005890,-0.855577,0
1778253918396,   612.317, 0.513559,-0.002033,-0.005883,-0.858032,0
1778253918418,   612.342, 0.515945,-0.002025,-0.005885,-0.856599,0
1778253918441,   612.367, 0.514192,-0.002039,-0.005881,-0.857653,0
1778253918466,   612.387, 0.513262,-0.002049,-0.005877,-0.858210,0
1778253918488,   612.412, 0.518974,-0.002012,-0.005887,-0.854768,0
1778253918511,   612.437, 0.515056,-0.002039,-0.005874,-0.857134,0
1778253918536,   612.457, 0.520618,-0.002004,-0.005879,-0.853767,0
1778253918558,   612.482, 0.515346,-0.002047,-0.005870,-0.856959,0
1778253918585,   612.507, 0.521503,-0.002012,-0.005884,-0.853227,0
1778253918606,   612.527, 0.513932,-0.002062,-0.005860,-0.857809,0
1778253918628,   612.552, 0.521027,-0.002018,-0.005873,-0.853518,0
1778253918655,   612.577, 0.517680,-0.002046,-0.005860,-0.855552,0
1778253918677,   612.602, 0.520056,-0.002038,-0.005859,-0.854110,0
1778253918698,   612.622, 0.520314,-0.002038,-0.005854,-0.853952,0
1778253918725,   612.647, 0.516463,-0.002073,-0.005839,-0.856287,0
1778253918747,   612.672, 0.518000,-0.002058,-0.005839,-0.855358,0
1778253918768,   612.692, 0.516873,-0.002075,-0.005824,-0.856040,0
1778253918795,   612.717, 0.520785,-0.002056,-0.005824,-0.853665,0
1778253918817,   612.742, 0.513864,-0.002112,-0.005799,-0.857849,0
1778253918838,   612.762, 0.516970,-0.002092,-0.005805,-0.855981,0
1778253918865,   612.787, 0.520206,-0.002068,-0.005821,-0.854019,0
1778253918887,   612.812, 0.515509,-0.002102,-0.005818,-0.856862,0
1778253918908,   612.827, 0.515952,-0.002099,-0.005822,-0.856595,0
1778253918935,   612.857, 0.514782,-0.002113,-0.005821,-0.857299,0
1778253918957,   612.882, 0.520287,-0.002078,-0.005831,-0.853969,0
1778253918978,   612.902, 0.515896,-0.002104,-0.005824,-0.856629,0
1778253919005,   612.927, 0.518770,-0.002088,-0.005832,-0.854891,0
1778253919027,   612.952, 0.518218,-0.002096,-0.005830,-0.855226,0
1778253919048,   612.972, 0.515931,-0.002115,-0.005824,-0.856608,0
1778253919075,   612.997, 0.515005,-0.002124,-0.005814,-0.857165,0
1778253919097,   613.022, 0.512767,-0.002144,-0.005802,-0.858505,0
