time,Altitude (GPS) (m),Average fuel consumption (L/100km),Average fuel consumption (Today) (L/100km),Average fuel consumption (total) (L/100km),Average fuel consumption (Week) (L/100km),Average fuel consumption 10 sec (L/100km),Average speed (km/h),Average speed (GPS) (km/h),Calculated instant fuel consumption (L/100km),Calculated instant fuel rate (L/h),Distance travelled (km),Distance travelled (Today) (km),Distance travelled (total) (km),Distance travelled (Week) (km),Engine coolant temperature (℃),Engine RPM (rpm),Engine RPM x1000 (rpm),Fuel economizer (based on fuel system status and throttle position) (),Fuel used (L),Fuel used (Today) (L),Fuel used (total) (L),Fuel used (Week) (L),Fuel used price ($),Fuel used price (Today) ($),Fuel used price (total) ($),Fuel used price (Week) ($),Instant engine power (based on fuel consumption) (hp),MAF air flow rate (g/sec),Oxygen sensor 1 Wide Range Equivalence ratio (),Oxygen sensor 1 Wide Range Voltage (V),Power from MAF (hp),Speed (GPS) (km/h),Throttle position (%),Vehicle acceleration (g),Vehicle speed (km/h),Latitude,Longtitude,Unnamed: 38,timestamp,time_unix_ms,t,vehicle_speed_ms,dt
11:37:08.516,,,,,,,,,,0.4965054514956667,,,,,,,,1.0,,,,,,,,,1.9424275856682147,1.48,14.5695816,3.254106,1.776,,17.647058823529413,,0.0,-12.100222292914866,-77.02361203859493,,2026-05-14 11:37:08.516,1778758628516,7.525,0.0,
11:37:08.670,,,21.40595122480863,21.40595122480863,21.40595122480863,,0.0,,,0.5009498788205629,0.0,1.326248,1.326248,1.326248,,,,1.0,2.1333590692196606e-05,0.283896,0.283896,0.283896,2.1546926599118574e-05,0.28673496,0.28673496,0.28673496,1.9598150649242227,1.48,14.60769135,3.268746,1.776,,17.647058823529413,,0.0,-12.100222184465778,-77.02361210097038,,2026-05-14 11:37:08.670,1778758628670,7.679,0.0,0.154
11:37:08.825,,,21.407534639072026,21.407534639072026,21.407534639072026,,0.0,,,0.4996429594595933,0.0,1.326248,1.326248,1.326248,,,,1.0,4.2755324572980505e-05,0.283917,0.283917,0.283917,4.318287781871032e-05,0.28675617,0.28675617,0.28675617,1.954702137742167,1.48,14.62741875,3.278506,1.776,,17.647058823529413,,0.0,-12.10022207584016,-77.02361216344735,,2026-05-14 11:37:08.825,1778758628825,7.834,0.0,0.155
11:37:08.972,,,21.40904265265621,21.40904265265621,21.40904265265621,,0.0,,,0.4989691114836172,0.0,1.326248,1.326248,1.326248,,,,1.0,6.306762250806444e-05,0.283937,0.283937,0.283937,6.369829873314509e-05,0.28677637,0.28677637,0.28677637,1.9520659111042924,1.48,14.6511813,3.283386,1.776,,17.647058823529413,,0.0,-12.100221963567344,-77.02361222802203,,2026-05-14 11:37:08.972,1778758628972,7.981,0.0,0.147
11:37:09.115,,,21.4105506662404,21.4105506662404,21.4105506662404,,0.0,,,0.4981598403253874,0.0,1.326248,1.326248,1.326248,,,,1.0,8.292942139511774e-05,0.283957,0.283957,0.283957,8.375871560906892e-05,0.28679657,0.28679657,0.28679657,1.9488998821769243,1.48,14.67763395,3.293146,1.776,,17.647058823529413,0.0,0.0,-12.10022175435077,-77.02361234744957,,2026-05-14 11:37:09.115,1778758629115,8.124,0.0,0.143
11:37:09.274,,,21.412209481183005,21.412209481183005,21.412209481183005,,0.0,,,0.4972620356829585,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0001049122985915,0.283979,0.283979,0.283979,0.0001059614215774,0.28681879,0.28681879,0.28681879,1.9453874927384165,1.48,14.6915328,3.298026,1.776,,17.647058823529413,0.0,0.0,-12.100221661563864,-77.02361240081433,,2026-05-14 11:37:09.274,1778758629274,8.283,0.0,0.159
11:37:09.422,,,21.41371749476719,21.41371749476719,21.41371749476719,,0.0,,,0.4967916034592594,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0001252711220962,0.283999,0.283999,0.283999,0.0001265238333171,0.28683899,0.28683899,0.28683899,1.9435470687798324,1.48,14.67763395,3.293146,1.776,,17.647058823529413,0.0,0.0,-12.100221578672384,-77.02361244848787,,2026-05-14 11:37:09.422,1778758629422,8.431,0.0,0.148
11:37:09.566,,,21.415225508351377,21.415225508351377,21.415225508351377,,0.0,,,0.4972620356829585,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0001451294472452,0.2840189999999999,0.2840189999999999,0.2840189999999999,0.0001465807417176,0.28685919,0.28685919,0.28685919,1.9453874927384165,1.48,14.6646318,3.288266,1.776,,17.647058823529413,0.0,0.0,-12.100221495721332,-77.0236124961957,,2026-05-14 11:37:09.566,1778758629566,8.575,0.0,0.144
11:37:09.720,,,21.41688432329398,21.41688432329398,21.41688432329398,,0.0,,,0.5044286399316622,0.0,1.326248,1.326248,1.326248,,,,1.0,0.000166657634895,0.284041,0.284041,0.284041,0.0001683242112439,0.28688141,0.28688141,0.28688141,1.9734246668445925,1.5,14.6511813,3.283386,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100221415935511,-77.02361254208311,,2026-05-14 11:37:09.720,1778758629720,8.729,0.0,0.154
11:37:09.881,,,21.418618538915798,21.418618538915798,21.418618538915798,,0.0,,,0.5048917300595143,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0001892973727644,0.284064,0.284064,0.284064,0.000191190346492,0.28690464,0.28690464,0.28690464,1.9752363670712072,1.5,14.63817915,3.278506,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100221293915896,-77.02361261226052,,2026-05-14 11:37:09.881,1778758629881,8.89,0.0,0.161
11:37:10.014,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.100221238977491,-77.02361264385736,,2026-05-14 11:37:10.014,1778758630014,9.023,0.0,0.133
11:37:10.200,,,21.42201156948022,21.42201156948022,21.42201156948022,,0.0,,,0.5053401928048273,0.0,1.326248,1.326248,1.326248,,,,1.0,0.000234023952363,0.284109,0.284109,0.284109,0.0002363641918867,0.28695009,0.28695009,0.28695009,1.976990842082542,1.5,14.59872435,3.263866,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100221192116408,-77.02361267080869,,2026-05-14 11:37:10.200,1778758630200,9.209,0.0,0.186
11:37:10.349,,,21.42359498374361,21.42359498374361,21.42359498374361,,0.0,,,0.5067059351643011,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0002550442399035,0.28413,0.28413,0.28413,0.0002575946823026,0.2869713,0.2869713,0.2869713,1.9823338964759352,1.5,14.57630685,3.254106,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.10022114577698,-77.02361269745998,,2026-05-14 11:37:10.349,1778758630349,9.358,0.0,0.149
11:37:10.467,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.10022110269052,-77.02361272224037,,2026-05-14 11:37:10.467,1778758630467,9.476,0.0,0.118
11:37:10.653,,,21.42683721294961,21.42683721294961,21.42683721294961,,0.0,,,0.5074852189992559,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0002978878337089,0.284173,0.284173,0.284173,0.0003008667120459,0.28701473,0.28701473,0.28701473,1.9853826090601008,1.5,14.494707149999998,3.219946,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100221031634849,-77.0236127631068,,2026-05-14 11:37:10.653,1778758630653,9.662,0.0,0.186
11:37:10.798,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.1002210016589,-77.02361278034692,,2026-05-14 11:37:10.798,1778758630798,9.807,0.0,0.145
11:37:10.944,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.10022097258695,-77.02361279706714,,2026-05-14 11:37:10.944,1778758630944,9.953,0.0,0.146
11:37:11.126,,,21.43188905845664,21.43188905845664,21.43188905845664,,0.0,,,0.5103421681736153,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0003649619914625,0.28424,0.28424,0.28424,0.0003686116113772,0.2870824,0.2870824,0.2870824,1.9965595596261227,1.5,14.3463033,3.161386,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220923126033,-77.02361282551374,,2026-05-14 11:37:11.126,1778758631126,10.135,0.0,0.182
11:37:11.248,,,21.433170870003195,21.433170870003195,21.433170870003195,,0.0,,,0.5156213499245206,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0003824100020629,0.284257,0.284257,0.284257,0.0003862341020836,0.2870995699999999,0.2870995699999999,0.2870995699999999,2.0172127633962407,1.5,,,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.10022090164782,-77.02361283786655,,2026-05-14 11:37:11.248,1778758631248,10.257,0.0,0.122
11:37:11.404,,,21.4348296849458,21.4348296849458,21.4348296849458,,0.0,,,0.5156213499245206,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0004047328687793,0.284279,0.284279,0.284279,0.0004087801974671,0.28712179,0.28712179,0.28712179,2.0172127633962407,1.5,14.3463033,3.171146,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.10022088205631,-77.02361284913425,,2026-05-14 11:37:11.404,1778758631404,10.413,0.0,0.156
11:37:11.577,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.10022086371862,-77.02361285968088,,2026-05-14 11:37:11.577,1778758631577,10.586,0.0,0.173
11:37:11.697,,,21.43792111279338,21.43792111279338,21.43792111279338,,0.0,,,0.5087463985921936,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0004461674789713,0.2843199999999999,0.2843199999999999,0.2843199999999999,0.000450629153761,0.2871632,0.2871632,0.2871632,1.9903165932176243,1.48,,,1.776,,17.647058823529413,0.0,0.0,-12.100220847256818,-77.02361286914861,,2026-05-14 11:37:11.697,1778758631697,10.706,0.0,0.12
11:37:11.850,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.10022083026858,-77.0236128789191,,2026-05-14 11:37:11.850,1778758631850,10.859,0.0,0.153
11:37:12.034,,,21.44154034539543,21.44154034539543,21.44154034539543,,0.0,,,0.5156213499245206,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0004943851363372,0.284368,0.284368,0.284368,0.0004993289877005,0.2872116799999999,0.2872116799999999,0.2872116799999999,2.0172127633962407,1.5,14.4171426,3.200426,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220804103778,-77.02361289396733,,2026-05-14 11:37:12.034,1778758632034,11.043,0.0,0.184
11:37:12.150,,,21.44282215694199,21.44282215694199,21.44282215694199,,0.0,,,0.5130878204653815,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0005109160135235,0.284385,0.284385,0.284385,0.0005160251736587,0.28722885,0.28722885,0.28722885,2.0073010947615653,1.5,,,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220792755357,-77.02361290049413,,2026-05-14 11:37:12.150,1778758632150,11.159,0.0,0.116
11:37:12.304,,,21.44448097188459,21.44448097188459,21.44448097188459,,0.0,,,0.5062466495258431,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0005325746936181,0.2844069999999999,0.2844069999999999,0.2844069999999999,0.0005379004405543,0.28725107,0.28725107,0.28725107,1.9805370801647448,1.48,14.4054855,3.190666,1.776,,17.647058823529413,0.0,0.0,-12.100220781835048,-77.02361290677474,,2026-05-14 11:37:12.304,1778758632304,11.313,0.0,0.154
11:37:12.484,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.100220772189346,-77.02361291232232,,2026-05-14 11:37:12.484,1778758632484,11.493,0.0,0.18
11:37:12.600,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.100220757108575,-77.02361292099579,,2026-05-14 11:37:12.600,1778758632600,11.609,0.0,0.116
11:37:12.752,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.100220756884855,-77.02361292112442,,2026-05-14 11:37:12.752,1778758632752,11.761,0.0,0.152
11:37:12.931,,,21.45111623165501,21.45111623165501,21.45111623165501,,0.0,,,0.5066563106801435,0.0,1.326248,1.326248,1.326248,,,,1.0,0.000620835911793,0.284495,0.284495,0.284495,0.0006270442709109,0.28733995,0.28733995,0.28733995,1.9821397556731264,1.48,14.244976199999998,3.127226,1.776,,17.647058823529413,0.0,0.0,-12.100220756884855,-77.02361292112442,,2026-05-14 11:37:12.931,1778758632931,11.94,0.0,0.179
11:37:13.048,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.100220756884855,-77.02361292112442,,2026-05-14 11:37:13.048,1778758633048,12.057,0.0,0.117
11:37:13.202,,,21.454056858144178,21.454056858144178,21.454056858144178,,0.0,,,0.5192890581293217,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0006599781179078,0.284534,0.284534,0.284534,0.0006665778990868,0.28737934,0.28737934,0.28737934,2.031561563740177,1.5,14.30012325,3.151626,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220756884855,-77.02361292112442,,2026-05-14 11:37:13.202,1778758633202,12.211,0.0,0.154
11:37:13.384,,,21.456017275803617,21.456017275803617,21.456017275803617,,0.0,,,0.5172864698192446,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0006862035935691,0.28456,0.28456,0.28456,0.0006930656295048,0.2874056,0.2874056,0.2874056,2.023727041954943,1.5,14.32792095,3.161386,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220756884855,-77.02361292112442,,2026-05-14 11:37:13.384,1778758633384,12.393,0.0,0.182
11:37:13.498,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.100220748661116,-77.02361292585417,,2026-05-14 11:37:13.498,1778758633498,12.507,0.0,0.114
11:37:13.652,,,21.458882501613573,21.458882501613573,21.458882501613573,,0.0,,,0.5162828787084147,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0007246070660427,0.2845979999999999,0.2845979999999999,0.2845979999999999,0.0007318531367032,0.28744398,0.28744398,0.28744398,2.0198007949166983,1.5,14.38979325,3.190666,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:13.652,1778758633652,12.661,0.0,0.154
11:37:13.833,,,21.460842919273013,21.460842919273013,21.460842919273013,,0.0,,,0.5174900857220971,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0007505457390995,0.284624,0.284624,0.284624,0.0007580511964905,0.28747024,0.28747024,0.28747024,2.024523627662894,1.51,14.422074449999998,3.205306,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:13.833,1778758633833,12.842,0.0,0.181
11:37:13.947,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:13.947,1778758633947,12.956,0.0,0.114
11:37:14.098,,,21.46370814508297,21.46370814508297,21.46370814508297,,0.0,,,0.5129123621999194,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0007882974709712,0.2846619999999999,0.2846619999999999,0.2846619999999999,0.000796180445681,0.28750862,0.28750862,0.28750862,2.006614667303538,1.5,14.5184697,3.239466,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:14.098,1778758634098,13.107,0.0,0.151
11:37:14.278,,,21.46566856274241,21.46566856274241,21.46566856274241,,0.0,,,0.5129035977163457,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0008139913339569,0.284688,0.284688,0.284688,0.0008221312472964,0.28753488,0.28753488,0.28753488,2.0065803789092893,1.51,14.55657945,3.249226,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:14.278,1778758634278,13.287,0.0,0.18
11:37:14.395,,,21.466950374288967,21.466950374288967,21.466950374288967,,0.0,,,0.5115607940755446,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0008305330359039,0.284705,0.284705,0.284705,0.0008388383662629,0.28755205,0.28755205,0.28755205,2.0013270653229616,1.51,,,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:14.395,1778758634395,13.404,0.0,0.117
11:37:14.551,,,21.46860918923157,21.46860918923157,21.46860918923157,,0.0,,,0.5115607940755446,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0008527806016879,0.284727,0.284727,0.284727,0.0008613084077048,0.2875742699999999,0.2875742699999999,0.2875742699999999,2.0013270653229616,1.51,14.6117265,3.268746,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:14.551,1778758634551,13.56,0.0,0.156
11:37:14.733,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:14.733,1778758634733,13.742,0.0,0.182
11:37:14.846,,,21.47177601775837,21.47177601775837,21.47177601775837,,0.0,,,0.5096300798174503,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0008945329095168,0.284769,0.284769,0.284769,0.000903478238612,0.28761669,0.28761669,0.28761669,1.993773729053102,1.51,14.63817915,3.283386,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:14.846,1778758634846,13.855,0.0,0.113
11:37:14.999,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:14.999,1778758634999,14.008,0.0,0.153
11:37:15.175,,,21.47524444900199,21.47524444900199,21.47524444900199,,0.0,,,0.5087091274235261,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0009409811757594,0.284815,0.284815,0.284815,0.000950390987517,0.28766315,0.28766315,0.28766315,1.9901707810297584,1.51,14.6646318,3.288266,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:15.175,1778758635175,14.184,0.0,0.176
11:37:15.303,,,21.47660166122776,21.47660166122776,21.47660166122776,,0.0,,,0.5044286399316622,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0009590061905763,0.284833,0.284833,0.284833,0.0009685962524821,0.28768133,0.28768133,0.28768133,1.9734246668445925,1.5,14.6753922,3.293146,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:15.303,1778758635303,14.312,0.0,0.128
11:37:15.475,,,21.478411277528785,21.478411277528785,21.478411277528785,,0.0,,,0.5040587790200662,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0009830328803632,0.2848569999999999,0.2848569999999999,0.2848569999999999,0.0009928632091668,0.2877055699999999,0.2877055699999999,0.2877055699999999,1.9719776977622177,1.5,14.6646318,3.288266,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:15.475,1778758635475,14.484,0.0,0.172
11:37:15.632,,,21.48007009247139,21.48007009247139,21.48007009247139,,0.0,,,0.4977029247325734,0.0,1.326248,1.326248,1.326248,,,,1.0,0.001004801728862,0.284879,0.284879,0.284879,0.0010148497461506,0.28772779,0.28772779,0.28772779,1.947112337953331,1.48,14.6404209,3.278506,1.776,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:15.632,1778758635632,14.641,0.0,0.157
11:37:15.747,,,21.48127650333874,21.48127650333874,21.48127650333874,,0.0,,,0.498525977281589,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0010207256456284,0.284895,0.284895,0.284895,0.0010309329020846,0.2877439499999999,0.2877439499999999,0.2877439499999999,1.9503322824088172,1.48,,,1.776,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:15.747,1778758635747,14.756,0.0,0.115
11:37:15.905,,,21.482935318281346,21.482935318281346,21.482935318281346,,0.0,,,0.5052628148124214,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0010428537007785,0.284917,0.284917,0.284917,0.0010532822377862,0.28776617,0.28776617,0.28776617,1.9766881240629917,1.5,14.58796395,3.258986,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:15.905,1778758635905,14.914,0.0,0.158
11:37:16.193,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:16.193,1778758636193,15.202,0.0,0.288
11:37:16.600,,,21.49024918416465,21.49024918416465,21.49024918416465,,0.0,,,0.5003186299337066,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0011394617120905,0.285014,0.285014,0.285014,0.0011508563292114,0.28786414,0.28786414,0.28786414,1.9573454943534287,1.48,14.425212899999998,3.195546,1.776,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:16.600,1778758636600,15.609,0.0,0.407
11:37:16.777,,,21.49213420114488,21.49213420114488,21.49213420114488,,0.0,,,0.5128007694065024,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0011646431642283,0.285039,0.285039,0.285039,0.0011762895958706,0.2878893899999999,0.2878893899999999,0.2878893899999999,2.006178094211255,1.5,14.4063822,3.190666,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:16.777,1778758636777,15.786,0.0,0.177
11:37:16.919,,,21.493642214729068,21.493642214729068,21.493642214729068,,0.0,,,0.5134710554862694,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0011849539397206,0.285059,0.285059,0.285059,0.0011968034791178,0.28790959,0.28790959,0.28790959,2.0088003860062527,1.5,14.380826249999998,3.176026,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:16.919,1778758636919,15.928,0.0,0.142
11:37:17.042,,,21.494999426954838,21.494999426954838,21.494999426954838,,0.0,,,0.5178127607560625,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0012026372311168,0.2850769999999999,0.2850769999999999,0.2850769999999999,0.0012146636034279,0.2879277699999999,0.2879277699999999,0.2879277699999999,2.025785996253799,1.51,14.3543736,3.166266,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:17.042,1778758637042,16.051,0.0,0.123
11:37:17.199,,,21.49665824189744,21.49665824189744,21.49665824189744,,0.0,,,0.5153314578612197,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0012250583723887,0.285099,0.285099,0.285099,0.0012373089561126,0.28794999,0.28794999,0.28794999,2.016078648274392,1.5,14.32074735,3.151626,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:17.199,1778758637199,16.208,0.0,0.157
11:37:17.341,,,21.498166255481628,21.498166255481628,21.498166255481628,,0.0,,,0.5165414969751982,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0012454165067448,0.285119,0.285119,0.285119,0.0012578706718122,0.28797019,0.28797019,0.28797019,2.0208125607574248,1.5,14.293398,3.141866,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:17.341,1778758637341,16.35,0.0,0.142
11:37:17.490,,,21.49974966974502,21.49974966974502,21.49974966974502,,0.0,,,0.5175298605672776,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0012668938953275,0.28514,0.28514,0.28514,0.0012795628342808,0.2879914,0.2879914,0.2879914,2.0246792347287617,1.5,14.2745673,3.136986,1.7999999999999998,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:17.490,1778758637490,16.499,0.0,0.149
11:37:17.641,,,21.501408484687627,21.501408484687627,21.501408484687627,,0.0,,,0.5216673252481533,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0012887953734401,0.2851619999999999,0.2851619999999999,0.2851619999999999,0.0013016833271745,0.2880136199999999,0.2880136199999999,0.2880136199999999,2.040865815372844,1.51,14.2656003,3.132106,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:17.641,1778758637641,16.65,0.0,0.151
11:37:17.791,,,21.503067299630235,21.503067299630235,21.503067299630235,,0.0,,,0.5219952322977782,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0013105377943532,0.285184,0.285184,0.285184,0.0013236431722968,0.28803584,0.28803584,0.28803584,2.042148652644434,1.51,14.2548399,3.122346,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:17.791,1778758637791,16.8,0.0,0.15
11:37:17.941,,,21.50472611457284,21.50472611457284,21.50472611457284,,0.0,,,0.5223892653095146,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0013321957920983,0.285206,0.285206,0.285206,0.0013455177500193,0.28805806,0.28805806,0.28805806,2.043690187766264,1.51,14.2548399,3.132106,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:17.941,1778758637941,16.95,0.0,0.15
11:37:18.091,,,21.50638492951544,21.50638492951544,21.50638492951544,,0.0,,,0.5223892653095146,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0013540718873617,0.285228,0.285228,0.285228,0.0013676126062353,0.2880802799999999,0.2880802799999999,0.2880802799999999,2.043690187766264,1.51,14.28936285,3.141866,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:18.091,1778758638091,17.1,0.0,0.15
11:37:18.239,,,21.50796834377884,21.50796834377884,21.50796834377884,,0.0,,,0.5211271783518153,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0013754295899302,0.285249,0.285249,0.285249,0.0013891838858295,0.28810149,0.28810149,0.28810149,2.0387526538182232,1.51,14.319850649999998,3.156506,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:18.239,1778758638239,17.248,0.0,0.148
11:37:18.390,,,21.509627158721443,21.509627158721443,21.509627158721443,,0.0,,,0.5200176680938886,0.0,1.326248,1.326248,1.326248,,,,1.0,0.001397203683059,0.285271,0.285271,0.285271,0.0014111757198896,0.28812371,0.28812371,0.28812371,2.0344120301149258,1.51,14.344509899999998,3.171146,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:18.390,1778758638390,17.399,0.0,0.151
11:37:18.540,,,,,,,0.0,,,,0.0,1.326248,1.326248,1.326248,,,,,,,,,,,,,,,,,,,,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:18.540,1778758638540,17.549,0.0,0.15
11:37:18.690,,,21.512869387927445,21.512869387927445,21.512869387927445,,0.0,,,0.5191237201116056,0.0,1.326248,1.326248,1.326248,,,,1.0,0.0014405072533783,0.285314,0.285314,0.285314,0.0014549123259121,0.28816714,0.28816714,0.28816714,2.030914728694149,1.51,14.404140449999998,3.195546,1.812,,17.647058823529413,0.0,0.0,-12.100220742066863,-77.02361292964672,,2026-05-14 11:37:18.690,1778758638690,17.699,0.0,0.15
