FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,nnnnnnnnnnnnnnnnnnn
StartTime,05/12/26 23:02:45.002506240
TimeFormat,Unix

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
inertial-6286.188876:estOrientQuaternion,Matrix,100Hz[1x4],,,,,,
inertial-6286.188876:estOrientQuaternion:valid,ValidFlag,100Hz[1x4],,,,,,

DATA_START
Time,inertial-6286.188876:estOrientQuaternion[0-0],inertial-6286.188876:estOrientQuaternion[0-1],inertial-6286.188876:estOrientQuaternion[0-2],inertial-6286.188876:estOrientQuaternion[0-3],inertial-6286.188876:estOrientQuaternion:valid
1778626965002506240,0.890402,0.002900,-0.001081,0.455165,1
1778626965012387328,0.890400,0.002900,-0.001081,0.455168,1
1778626965022249216,0.890401,0.002900,-0.001082,0.455167,1
1778626965032091648,0.890400,0.002902,-0.001085,0.455168,1
1778626965042085120,0.890401,0.002903,-0.001081,0.455167,1
1778626965052228864,0.890400,0.002904,-0.001082,0.455168,1
1778626965062352384,0.890400,0.002907,-0.001083,0.455168,1
1778626965072456704,0.890400,0.002907,-0.001086,0.455169,1
1778626965082541056,0.890399,0.002910,-0.001085,0.455170,1
1778626965092605696,0.890399,0.002910,-0.001081,0.455170,1
1778626965102650368,0.890399,0.002907,-0.001081,0.455170,1
1778626965112675584,0.890398,0.002907,-0.001082,0.455171,1
1778626965122681344,0.890398,0.002905,-0.001083,0.455172,1
1778626965132666880,0.890398,0.002903,-0.001081,0.455172,1
1778626965142633216,0.890397,0.002906,-0.001081,0.455174,1
1778626965152582144,0.890396,0.002905,-0.001078,0.455176,1
1778626965162511104,0.890396,0.002905,-0.001077,0.455176,1
1778626965172420608,0.890397,0.002903,-0.001077,0.455174,1
1778626965182310400,0.890397,0.002906,-0.001075,0.455175,1
1778626965192180992,0.890397,0.002904,-0.001076,0.455173,1
1778626965202031872,0.890397,0.002907,-0.001077,0.455174,1
1778626965212036352,0.890397,0.002912,-0.001076,0.455175,1
1778626965222194176,0.890397,0.002909,-0.001073,0.455174,1
1778626965232331776,0.890398,0.002910,-0.001073,0.455173,1
1778626965242449408,0.890397,0.002910,-0.001075,0.455174,1
1778626965252547072,0.890397,0.002909,-0.001077,0.455175,1
1778626965262625280,0.890397,0.002910,-0.001077,0.455175,1
1778626965272683264,0.890397,0.002908,-0.001074,0.455173,1
1778626965282721024,0.890397,0.002909,-0.001075,0.455175,1
1778626965292739328,0.890396,0.002909,-0.001074,0.455175,1
1778626965302738176,0.890397,0.002912,-0.001072,0.455174,1
1778626965312717056,0.890398,0.002912,-0.001072,0.455172,1
1778626965322676224,0.890399,0.002916,-0.001073,0.455169,1
1778626965332615936,0.890399,0.002920,-0.001075,0.455169,1
1778626965342536192,0.890399,0.002921,-0.001077,0.455171,1
1778626965352436736,0.890399,0.002920,-0.001073,0.455171,1
1778626965362317824,0.890398,0.002918,-0.001073,0.455172,1
1778626965372179200,0.890399,0.002919,-0.001075,0.455170,1
1778626965382021120,0.890398,0.002919,-0.001072,0.455171,1
1778626965392013312,0.890397,0.002919,-0.001073,0.455174,1
1778626965402155520,0.890398,0.002920,-0.001071,0.455173,1
1778626965412277504,0.890397,0.002922,-0.001070,0.455174,1
1778626965422379776,0.890398,0.002923,-0.001071,0.455172,1
1778626965432462080,0.890398,0.002923,-0.001072,0.455172,1
1778626965442525952,0.890398,0.002924,-0.001070,0.455173,1
1778626965452570368,0.890398,0.002925,-0.001068,0.455172,1
1778626965462594816,0.890398,0.002924,-0.001064,0.455173,1
1778626965472599552,0.890397,0.002925,-0.001064,0.455174,1
1778626965482584832,0.890396,0.002926,-0.001061,0.455176,1
1778626965492550400,0.890395,0.002926,-0.001058,0.455178,1
1778626965502496256,0.890395,0.002925,-0.001058,0.455179,1
